StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,stim_colors,color_sing,color_aloud,color_silent,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,textBlank500.started,textBlank500.stopped,study_word,study_type,study_color,study_num,study_word_num,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,testWord,testType,testColor,testN,test_num,test_word_num,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate,
55,0,55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.2663590000011,None,general,sing,blue,6,135,481.2674046999309,None,None,481.2674046999309,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color_50,001,2022_May_03_1555,ProdSingRedo,3.2.3,59.94729438409275,
56,0,56,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.7832957999781,None,solution,silent,red,83,294,483.78311070008203,None,None,483.78311070008203,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color_50,001,2022_May_03_1555,ProdSingRedo,3.2.3,59.94729438409275,
57,0,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.3001434998587,None,express,sing,blue,0,124,486.2918519999366,None,None,486.2918519999366,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color_50,001,2022_May_03_1555,ProdSingRedo,3.2.3,59.94729438409275,
58,0,58,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,490.81798739987426,None,drink,silent,red,77,105,488.81144349998794,None,None,488.81144349998794,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color_50,001,2022_May_03_1555,ProdSingRedo,3.2.3,59.94729438409275,
59,0,59,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.3337636999786,None,quiet,sing,blue,28,249,491.3337137999479,None,None,491.3337137999479,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color_50,001,2022_May_03_1555,ProdSingRedo,3.2.3,59.94729438409275,
60,0,60,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.8495519000571,None,signal,aloud,yellow,35,287,493.8365712999366,None,None,493.8365712999366,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color_50,001,2022_May_03_1555,ProdSingRedo,3.2.3,59.94729438409275,
61,0,61,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.36737190000713,None,research,aloud,yellow,40,261,496.3562606999185,None,None,496.3562606999185,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color_50,001,2022_May_03_1555,ProdSingRedo,3.2.3,59.94729438409275,
62,0,62,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.8843102999963,None,subject,silent,red,79,312,498.8862884999253,None,None,498.8862884999253,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color_50,001,2022_May_03_1555,ProdSingRedo,3.2.3,59.94729438409275,
63,0,63,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,503.4011132000014,None,platform,sing,blue,21,224,501.40018399991095,None,None,501.40018399991095,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color_50,001,2022_May_03_1555,ProdSingRedo,3.2.3,59.94729438409275,
64,0,64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.918133799918,None,search,aloud,yellow,44,276,503.9136619998608,None,None,503.9136619998608,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color_50,001,2022_May_03_1555,ProdSingRedo,3.2.3,59.94729438409275,
