StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,stim_colors,color_sing,color_aloud,color_silent,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,textBlank500.started,textBlank500.stopped,study_word,study_type,study_color,study_num,study_word_num,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,testWord,testType,testColor,testN,test_num,test_word_num,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate
87,0,87,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.2745404,None,minute,sing,yellow,28,192,393.2665689,None,None,393.2665689,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
88,0,88,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.790315,None,profession,aloud,blue,42,241,395.7961351,None,None,395.7961351,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
89,0,89,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.3065632,None,measure,aloud,blue,53,184,398.3107635,None,None,398.3107635,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.803857,None,k,86.384877,400.803857,None,,,,,,,,,,,,,,,,,,,,,,,,,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,541.3013908,None,,,,,,,,,,,,,,,,,range,new_silent,red,0,168,251,487.7573431,None,487.7573431,None,1,45.4292048,487.7573431,None,533.2429343,None,533.7770962,None,533.7770962,None,n,7.4695037,533.7770962,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,547.2371225,None,,,,,,,,,,,,,,,,,childhood,new_aloud,blue,1,132,49,541.849287,None,541.849287,None,1,3.7154123,541.849287,None,545.6305816,None,546.157713,None,546.157713,None,n,1.0348414,546.157713,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,549.8455129,None,,,,,,,,,,,,,,,,,discussion,new_sing,yellow,2,104,96,547.7646303,None,547.7646303,None,1,0.9911201,547.7646303,None,548.8369636,None,549.3567904,None,549.3567904,None,n,0.4365305,549.3567904,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,553.6595186,None,,,,,,,,,,,,,,,,,working,new_aloud,blue,3,142,357,550.3716173,None,550.3716173,None,1,2.349055,550.3716173,None,552.8020673,None,553.3171496,None,553.3171496,None,n,0.2913732,553.3171496,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,556.0923393,None,,,,,,,,,,,,,,,,,bucket,new_aloud,blue,4,120,33,554.1977976,None,554.1977976,None,1,0.9469926,554.1977976,None,555.2142373,None,555.7340143,None,555.7340143,None,n,0.3048982,555.7340143,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,558.9408229,None,,,,,,,,,,,,,,,,,position,sing,yellow,5,22,229,556.6304038,None,556.6304038,None,1,1.436291,556.6304038,None,558.1468952,None,558.666865,None,558.666865,None,n,0.2162109,558.666865,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,561.2552269,None,,,,,,,,,,,,,,,,,minute,sing,yellow,6,28,192,559.4784654,None,559.4784654,None,1,0.9082802,559.4784654,None,560.4513384,None,560.97866,None,560.97866,None,n,0.2211599,560.97866,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,563.9210808,None,,,,,,,,,,,,,,,,,recall,silent,red,7,67,255,561.7970154,None,561.7970154,None,1,0.9466673,561.7970154,None,562.8299504,None,563.347767,None,563.347767,None,n,0.5142714,563.347767,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,566.4053085,None,,,,,,,,,,,,,,,,,scene,new_aloud,blue,8,138,273,564.4592233,None,564.4592233,None,1,1.0030848,564.4592233,None,565.5413289,None,566.0643465,None,566.0643465,None,n,0.2928111,566.0643465,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,569.1127336,None,,,,,,,,,,,,,,,,,goose,aloud,blue,9,41,138,566.931965,None,566.931965,None,1,1.1956,566.931965,None,568.1937801,None,568.7223225,None,568.7223225,None,n,0.346914,568.7223225,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,572.0421999,None,,,,,,,,,,,,,,,,,thick,silent,red,10,63,327,569.6556793,None,569.6556793,None,1,1.1341428,569.6556793,None,570.8605293,None,571.3569609,None,571.3569609,None,n,0.6531223,571.3569609,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,574.7292883,None,,,,,,,,,,,,,,,,,profession,aloud,blue,11,42,241,572.5614991,None,572.5614991,None,1,1.0587788,572.5614991,None,573.6560993,None,574.1802675,None,574.1802675,None,n,0.5045018,574.1802675,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,577.4247774,None,,,,,,,,,,,,,,,,,corner,silent,red,12,81,69,575.2724252,None,575.2724252,None,1,1.1833247,575.2724252,None,576.5371576,None,577.0521991,None,577.0521991,None,n,0.3217712,577.0521991,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,579.8818424,None,,,,,,,,,,,,,,,,,mechanical,new_aloud,blue,13,135,185,577.9685616,None,577.9685616,None,1,0.9707926,577.9685616,None,579.0180747,None,579.5408581,None,579.5408581,None,n,0.2801972,579.5408581,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,582.2430706,None,,,,,,,,,,,,,,,,,listen,new_silent,red,14,171,172,580.4217328,None,580.4217328,None,1,0.9158103,580.4217328,None,581.3962497,None,581.9200567,None,581.9200567,None,n,0.266053,581.9200567,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,584.3797407,None,,,,,,,,,,,,,,,,,period,new_aloud,blue,15,148,217,582.7859303,None,582.7859303,None,1,0.7266432,582.7859303,None,583.5861764,None,584.1065508,None,584.1065508,None,n,0.2129555,584.1065508,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,587.1776171,None,,,,,,,,,,,,,,,,,household,new_sing,yellow,16,119,154,584.9211375,None,584.9211375,None,1,1.5031457,584.9211375,None,586.5032056,None,587.0271795,None,587.0271795,None,n,0.0951975,587.0271795,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,589.571176,None,,,,,,,,,,,,,,,,,property,new_silent,red,17,158,242,587.7113791,None,587.7113791,None,1,1.0800312,587.7113791,None,588.8313633,None,589.3496079,None,589.3496079,None,n,0.1815286,589.3496079,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,591.76086,None,,,,,,,,,,,,,,,,,emergency,new_aloud,blue,18,144,110,590.1181307,None,590.1181307,None,1,0.8902654,590.1181307,None,591.0866805,None,591.606073,None,591.606073,None,n,0.0952251,591.606073,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,593.7102881,None,,,,,,,,,,,,,,,,,incident,new_silent,red,19,166,158,592.3005497,None,592.3005497,None,1,0.7305467,592.3005497,None,593.1163532,None,593.6161324,None,593.6161324,None,n,0.0353875,593.6161324,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,595.9623536,None,,,,,,,,,,,,,,,,,watch,new_silent,red,20,154,351,594.2496093,None,594.2496093,None,1,0.9097919,594.2496093,None,595.2215896,None,595.7477129,None,595.7477129,None,n,0.1629129,595.7477129,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,598.955289,None,,,,,,,,,,,,,,,,,executive,sing,yellow,21,8,122,596.514284,None,596.514284,None,1,1.6745285,596.514284,None,598.2532226,None,598.7824114,None,598.7824114,None,n,0.1196663,598.7824114,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,600.8528452,None,,,,,,,,,,,,,,,,,enemy,aloud,blue,22,54,113,599.4959323,None,599.4959323,None,1,0.7197514,599.4959323,None,600.2885308,None,600.8087551,None,600.8087551,None,n,0.0026552,600.8087551,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,603.6069864,None,,,,,,,,,,,,,,,,,stranger,new_sing,yellow,23,90,309,601.3946294,None,601.3946294,None,1,1.3115881,601.3946294,None,602.7742143,None,603.2901257,None,603.2901257,None,n,0.2620372,603.2901257,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,605.7316624,None,,,,,,,,,,,,,,,,,answer,new_sing,yellow,24,118,8,604.1442112,None,604.1442112,None,1,0.9077316,604.1442112,None,605.1196999,None,605.6418246,None,605.6418246,None,n,0.0403686,605.6418246,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,25,0,25,0,,,,,,,,,,,,,,,,,,,,,,,,619.3679066,None,,,,,,,,,,,,,,,,,session,new_aloud,blue,25,131,281,606.2749403,None,606.2749403,None,6,9.2756522,606.2749403,None,615.6257323,None,616.1452199,None,616.1452199,None,f,3.1693854,616.1452199,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,26,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,623.141076,None,,,,,,,,,,,,,,,,,court,silent,red,26,69,75,619.9043312,None,619.9043312,None,6,2.0832209,619.9043312,None,622.0575088,None,622.5682873,None,622.5682873,None,f,0.519111,622.5682873,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,27,0,27,0,,,,,,,,,,,,,,,,,,,,,,,,627.7313221,None,,,,,,,,,,,,,,,,,comfort,silent,red,27,79,59,623.6774514,None,623.6774514,None,1,2.4630832,623.6774514,None,626.2253227,None,626.7419025,None,626.7419025,None,n,0.9314257,626.7419025,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,28,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,629.6435032,None,,,,,,,,,,,,,,,,,audience,new_sing,yellow,28,106,14,628.2759401,None,628.2759401,None,1,0.6022578,628.2759401,None,628.9429093,None,629.469988,None,629.469988,None,n,0.1287722,629.469988,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,29,0,29,0,,,,,,,,,,,,,,,,,,,,,,,,631.8890092,None,,,,,,,,,,,,,,,,,benefit,aloud,blue,29,45,20,630.1804664,None,630.1804664,None,1,0.6033065,630.1804664,None,630.8608778,None,631.3856298,None,631.3856298,None,n,0.4613411,631.3856298,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,30,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,633.73527,None,,,,,,,,,,,,,,,,,population,new_aloud,blue,30,147,227,632.4254356,None,632.4254356,None,1,0.6607151,632.4254356,None,633.1564237,None,633.6667883,None,633.6667883,None,n,0.0123452,633.6667883,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,31,0,31,0,,,,,,,,,,,,,,,,,,,,,,,,635.6017711,None,,,,,,,,,,,,,,,,,scale,sing,yellow,31,19,272,634.2714737,None,634.2714737,None,1,0.5175384,634.2714737,None,634.8487283,None,635.3634177,None,635.3634177,None,n,0.185808,635.3634177,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,32,0,32,0,,,,,,,,,,,,,,,,,,,,,,,,639.5552032,None,,,,,,,,,,,,,,,,,safety,sing,yellow,32,17,270,636.1385525,None,636.1385525,None,6,1.617206,636.1385525,None,637.8199425,None,638.3325366,None,638.3325366,None,f,1.1757675,638.3325366,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,33,0,33,0,,,,,,,,,,,,,,,,,,,,,,,,641.6734419,None,,,,,,,,,,,,,,,,,course,aloud,blue,33,33,74,640.0970058,None,640.0970058,None,1,0.9115689,640.0970058,None,641.081267,None,641.5970315,None,641.5970315,None,n,0.0158197,641.5970315,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,34,0,34,0,,,,,,,,,,,,,,,,,,,,,,,,643.5366538,None,,,,,,,,,,,,,,,,,impact,sing,yellow,34,6,157,642.2031973,None,642.2031973,None,1,0.5105973,642.2031973,None,642.7768224,None,643.2970065,None,643.2970065,None,n,0.1855148,643.2970065,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,35,0,35,0,,,,,,,,,,,,,,,,,,,,,,,,645.3823398,None,,,,,,,,,,,,,,,,,narrow,new_aloud,blue,35,127,197,644.0794644,None,644.0794644,None,1,0.6157834,644.0794644,None,644.7576113,None,645.2775636,None,645.2775636,None,n,0.0512561,645.2775636,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,36,0,36,0,,,,,,,,,,,,,,,,,,,,,,,,647.1150432,None,,,,,,,,,,,,,,,,,afternoon,new_aloud,blue,36,121,3,645.9190271,None,645.9190271,None,1,0.5065679,645.9190271,None,646.4842801,None,646.9781578,None,646.9781578,None,n,0.1035237,646.9781578,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,37,0,37,0,,,,,,,,,,,,,,,,,,,,,,,,653.7494149,None,,,,,,,,,,,,,,,,,sight,silent,red,37,84,286,647.6593231,None,647.6593231,None,6,4.411973,647.6593231,None,652.1319704,None,652.6616594,None,652.6616594,None,f,1.0441052,652.6616594,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,38,0,38,0,,,,,,,,,,,,,,,,,,,,,,,,656.0693668,None,,,,,,,,,,,,,,,,,carry,silent,red,38,89,43,654.2921967,None,654.2921967,None,1,0.5628264,654.2921967,None,654.924316,None,655.4460699,None,655.4460699,None,n,0.5633007,655.4460699,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,39,0,39,0,,,,,,,,,,,,,,,,,,,,,,,,657.9005986,None,,,,,,,,,,,,,,,,,grade,new_sing,yellow,39,100,140,656.6000245,None,656.6000245,None,1,0.5533341,656.6000245,None,657.2051514,None,657.7242671,None,657.7242671,None,n,0.1158208,657.7242671,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,40,0,40,0,,,,,,,,,,,,,,,,,,,,,,,,660.6799949,None,,,,,,,,,,,,,,,,,story,sing,yellow,40,7,306,658.4301458,None,658.4301458,None,1,0.4568163,658.4301458,None,658.9406431,None,659.4737311,None,659.4737311,None,f,1.1566117,659.4737311,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,41,0,41,0,,,,,,,,,,,,,,,,,,,,,,,,662.9134176,None,,,,,,,,,,,,,,,,,thing,new_silent,red,41,179,328,661.2150914,None,661.2150914,None,1,0.8680192,661.2150914,None,662.1499428,None,662.6725067,None,662.6725067,None,n,0.1952309,662.6725067,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,42,0,42,0,,,,,,,,,,,,,,,,,,,,,,,,668.6809688,None,,,,,,,,,,,,,,,,,business,new_sing,yellow,42,114,38,663.4567251,None,663.4567251,None,5,4.083176,663.4567251,None,667.6219994,None,668.1453406,None,668.1453406,None,f,0.4756994,668.1453406,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,43,0,43,0,,,,,,,,,,,,,,,,,,,,,,,,671.280104,None,,,,,,,,,,,,,,,,,government,new_aloud,blue,43,134,139,669.2243802,None,669.2243802,None,1,0.7387247,669.2243802,None,670.0397136,None,670.5588901,None,670.5588901,None,n,0.6613562,670.5588901,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,44,0,44,0,,,,,,,,,,,,,,,,,,,,,,,,673.0407348,None,,,,,,,,,,,,,,,,,platform,new_sing,yellow,44,111,224,671.810449,None,671.810449,None,1,0.5520428,671.810449,None,672.4290097,None,672.9534797,None,672.9534797,None,n,0.0381255,672.9534797,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,45,0,45,0,,,,,,,,,,,,,,,,,,,,,,,,675.8581584,None,,,,,,,,,,,,,,,,,little,sing,yellow,45,14,174,673.5826949,None,673.5826949,None,1,1.1637123,673.5826949,None,674.8201928,None,675.3386893,None,675.3386893,None,n,0.4673796,675.3386893,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,46,0,46,0,,,,,,,,,,,,,,,,,,,,,,,,679.440538,None,,,,,,,,,,,,,,,,,turkey,sing,yellow,46,13,342,676.3922184,None,676.3922184,None,4,2.1957761,676.3922184,None,678.6499227,None,679.1659889,None,679.1659889,None,f,0.2297025,679.1659889,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,47,0,47,0,,,,,,,,,,,,,,,,,,,,,,,,681.4700778,None,,,,,,,,,,,,,,,,,cover,new_silent,red,47,159,77,679.9708864,None,679.9708864,None,1,0.5877771,679.9708864,None,680.620336,None,681.1349974,None,681.1349974,None,n,0.2883578,681.1349974,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,48,0,48,0,,,,,,,,,,,,,,,,,,,,,,,,686.9408504,None,,,,,,,,,,,,,,,,,member,aloud,blue,48,30,188,682.0143029,None,682.0143029,None,6,2.9217829,682.0143029,None,685.0017422,None,685.5168272,None,685.5168272,None,f,1.363084,685.5168272,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,49,0,49,0,,,,,,,,,,,,,,,,,,,,,,,,689.749584,None,,,,,,,,,,,,,,,,,express,aloud,blue,49,59,124,687.4714905,None,687.4714905,None,6,1.3627022,687.4714905,None,688.9068646,None,689.4295908,None,689.4295908,None,f,0.2652325,689.4295908,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,50,0,50,0,,,,,,,,,,,,,,,,,,,,,,,,692.4028204,None,,,,,,,,,,,,,,,,,public,new_silent,red,50,162,244,690.2888972,None,690.2888972,None,6,1.415045,690.2888972,None,691.7640716,None,692.2940865,None,692.2940865,None,f,0.0634018,692.2940865,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,51,0,51,0,,,,,,,,,,,,,,,,,,,,,,,,694.2669537,None,,,,,,,,,,,,,,,,,solution,new_silent,red,51,151,294,692.9404659,None,692.9404659,None,1,0.5327281,692.9404659,None,693.5409194,None,694.0650231,None,694.0650231,None,n,0.1448692,694.0650231,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,52,0,52,0,,,,,,,,,,,,,,,,,,,,,,,,696.5869563,None,,,,,,,,,,,,,,,,,institute,new_sing,yellow,52,105,162,694.8122466,None,694.8122466,None,1,1.0641185,694.8122466,None,695.9601274,None,696.4840873,None,696.4840873,None,n,0.0404485,696.4840873,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,53,0,53,0,,,,,,,,,,,,,,,,,,,,,,,,699.1137645,None,,,,,,,,,,,,,,,,,direction,aloud,blue,53,31,94,697.1191557,None,697.1191557,None,6,1.2638711,697.1191557,None,698.4480306,None,698.9590227,None,698.9590227,None,f,0.1126096,698.9590227,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,54,0,54,0,,,,,,,,,,,,,,,,,,,,,,,,701.1454299,None,,,,,,,,,,,,,,,,,disease,new_silent,red,54,152,97,699.6539451,None,699.6539451,None,1,0.7128669,699.6539451,None,700.4280715,None,700.9396374,None,700.9396374,None,n,0.1550844,700.9396374,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,55,0,55,0,,,,,,,,,,,,,,,,,,,,,,,,706.6078585,None,,,,,,,,,,,,,,,,,command,sing,yellow,55,4,60,701.6877024,None,701.6877024,None,1,3.8104279,701.6877024,None,705.5611256,None,706.0720414,None,706.0720414,None,n,0.4954357,706.0720414,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,56,0,56,0,,,,,,,,,,,,,,,,,,,,,,,,708.883968,None,,,,,,,,,,,,,,,,,marriage,sing,yellow,56,2,179,707.1498253,None,707.1498253,None,1,0.8849996,707.1498253,None,708.095356,None,708.6107196,None,708.6107196,None,n,0.2238672,708.6107196,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,57,0,57,0,,,,,,,,,,,,,,,,,,,,,,,,710.9522406,None,,,,,,,,,,,,,,,,,provision,new_aloud,blue,57,123,243,709.4233415,None,709.4233415,None,1,0.6125273,709.4233415,None,710.1067916,None,710.6269675,None,710.6269675,None,n,0.2743724,710.6269675,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,58,0,58,0,,,,,,,,,,,,,,,,,,,,,,,,713.2823882,None,,,,,,,,,,,,,,,,,dispute,aloud,blue,58,50,99,711.5019152,None,711.5019152,None,1,0.9201488,711.5019152,None,712.4920674,None,713.0290949,None,713.0290949,None,n,0.2001207,713.0290949,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,59,0,59,0,,,,,,,,,,,,,,,,,,,,,,,,715.1066721,None,,,,,,,,,,,,,,,,,strain,new_aloud,blue,59,140,308,713.8133204,None,713.8133204,None,1,0.5764364,713.8133204,None,714.4466701,None,714.9664165,None,714.9664165,None,n,0.0938888,714.9664165,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,60,0,60,0,,,,,,,,,,,,,,,,,,,,,,,,717.1290811,None,,,,,,,,,,,,,,,,,medicine,new_silent,red,60,174,186,715.6514372,None,715.6514372,None,1,0.7395383,715.6514372,None,716.4705652,None,716.9882902,None,716.9882902,None,n,0.0802145,716.9882902,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,61,0,61,0,,,,,,,,,,,,,,,,,,,,,,,,719.389782,None,,,,,,,,,,,,,,,,,music,new_aloud,blue,61,145,196,717.6688132,None,717.6688132,None,1,0.5392485,717.6688132,None,718.2840066,None,718.8058119,None,718.8058119,None,n,0.5368564,718.8058119,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,62,0,62,0,,,,,,,,,,,,,,,,,,,,,,,,721.3898579,None,,,,,,,,,,,,,,,,,author,new_aloud,blue,62,136,15,719.9285364,None,719.9285364,None,1,0.6094041,719.9285364,None,720.5979539,None,721.1336497,None,721.1336497,None,n,0.1998981,721.1336497,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,63,0,63,0,,,,,,,,,,,,,,,,,,,,,,,,723.3192608,None,,,,,,,,,,,,,,,,,partner,new_silent,red,63,156,211,721.934105,None,721.934105,None,1,0.5810831,721.934105,None,722.5743691,None,723.1047272,None,723.1047272,None,n,0.1668333,723.1047272,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,64,0,64,0,,,,,,,,,,,,,,,,,,,,,,,,725.353749,None,,,,,,,,,,,,,,,,,finish,aloud,blue,64,37,130,723.8594871,None,723.8594871,None,1,0.8256577,723.8594871,None,724.7582408,None,725.2820276,None,725.2820276,None,n,0.0114932,725.2820276,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,65,0,65,0,,,,,,,,,,,,,,,,,,,,,,,,728.2381662,None,,,,,,,,,,,,,,,,,minor,silent,red,65,80,191,725.8953558,None,725.8953558,None,1,1.2181067,725.8953558,None,727.1955448,None,727.7206444,None,727.7206444,None,n,0.4752391,727.7206444,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,66,0,66,0,,,,,,,,,,,,,,,,,,,,,,,,731.5504323,None,,,,,,,,,,,,,,,,,message,sing,yellow,66,25,189,728.7728999,None,728.7728999,None,4,1.9338502,728.7728999,None,730.768168,None,731.2775178,None,731.2775178,None,f,0.2222542,731.2775178,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,67,0,67,0,,,,,,,,,,,,,,,,,,,,,,,,733.6319812,None,,,,,,,,,,,,,,,,,committee,silent,red,67,87,62,732.0869024,None,732.0869024,None,1,0.7107566,732.0869024,None,732.8684369,None,733.3779429,None,733.3779429,None,n,0.2004865,733.3779429,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
