StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,stim_colors,color_sing,color_aloud,color_silent,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,textBlank500.started,textBlank500.stopped,study_word,study_type,study_color,study_num,study_word_num,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,testWord,testType,testColor,testN,test_num,test_word_num,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,11.930602799984626,None,y,1.3479423999087885,11.930602799984626,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color3,001,2019_Nov_21_1518,ProdSingRedo,3.2.3,59.948839675440794,
,,,,,,,,,,,,,,ColoredTest,"['blue', 'red', 'yellow']",blue,red,yellow,13.325057599926367,None,space,499.5695445999736,13.325057599926367,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color3,001,2019_Nov_21_1518,ProdSingRedo,3.2.3,59.948839675440794,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,13.325057599926367,None,13.325057599926367,None,13.325057599926367,None,515.429892999935,None,guard,sing,blue,11,145,513.4268822999438,None,None,513.4268822999438,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color3,001,2019_Nov_21_1518,ProdSingRedo,3.2.3,59.948839675440794,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.945857499959,None,cross,silent,yellow,65,80,515.9399098999565,None,None,515.9399098999565,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color3,001,2019_Nov_21_1518,ProdSingRedo,3.2.3,59.948839675440794,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.4627525999676,None,notice,sing,blue,14,201,518.4559117000317,None,None,518.4559117000317,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color3,001,2019_Nov_21_1518,ProdSingRedo,3.2.3,59.948839675440794,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,522.9795128999976,None,pretty,silent,yellow,86,233,520.9831402000273,None,None,520.9831402000273,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color3,001,2019_Nov_21_1518,ProdSingRedo,3.2.3,59.948839675440794,
4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,525.496334800031,None,waste,sing,blue,20,350,523.4901011999464,None,None,523.4901011999464,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color3,001,2019_Nov_21_1518,ProdSingRedo,3.2.3,59.948839675440794,
5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,528.0131700999336,None,defeat,sing,blue,23,88,526.0113520999439,None,None,526.0113520999439,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color3,001,2019_Nov_21_1518,ProdSingRedo,3.2.3,59.948839675440794,
6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,530.5300236999756,None,reading,aloud,red,42,254,528.5285672999453,None,None,528.5285672999453,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color3,001,2019_Nov_21_1518,ProdSingRedo,3.2.3,59.948839675440794,
7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,533.0468733999878,None,quick,silent,yellow,82,248,531.0534772999818,None,None,531.0534772999818,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color3,001,2019_Nov_21_1518,ProdSingRedo,3.2.3,59.948839675440794,
8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.5637185999658,None,marriage,silent,yellow,76,179,533.5673949000193,None,None,533.5673949000193,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color3,001,2019_Nov_21_1518,ProdSingRedo,3.2.3,59.948839675440794,
9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.0804983000271,None,thick,aloud,red,57,327,536.0753232999705,None,None,536.0753232999705,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color3,001,2019_Nov_21_1518,ProdSingRedo,3.2.3,59.948839675440794,
10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.5973362999503,None,youth,aloud,red,31,359,538.5943214999279,None,None,538.5943214999279,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color3,001,2019_Nov_21_1518,ProdSingRedo,3.2.3,59.948839675440794,
11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,543.1145243999781,None,speech,aloud,red,55,298,541.1060199999483,None,None,541.1060199999483,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color3,001,2019_Nov_21_1518,ProdSingRedo,3.2.3,59.948839675440794,
12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,545.6311199000338,None,author,aloud,red,34,15,543.6300874999724,None,None,543.6300874999724,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color3,001,2019_Nov_21_1518,ProdSingRedo,3.2.3,59.948839675440794,
13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,548.147904500016,None,tragedy,silent,yellow,66,335,546.1469564000145,None,None,546.1469564000145,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color3,001,2019_Nov_21_1518,ProdSingRedo,3.2.3,59.948839675440794,
14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,550.6647552999202,None,clean,sing,blue,21,51,548.6616383999353,None,None,548.6616383999353,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color3,001,2019_Nov_21_1518,ProdSingRedo,3.2.3,59.948839675440794,
15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,553.1815207999898,None,pressure,sing,blue,5,232,551.1805714999791,None,None,551.1805714999791,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color3,001,2019_Nov_21_1518,ProdSingRedo,3.2.3,59.948839675440794,
16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,555.6994479999412,None,broke,aloud,red,48,32,553.7015389000298,None,None,553.7015389000298,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color3,001,2019_Nov_21_1518,ProdSingRedo,3.2.3,59.948839675440794,
17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,558.2152501000091,None,bicycle,silent,yellow,61,21,556.2175361999543,None,None,556.2175361999543,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color3,001,2019_Nov_21_1518,ProdSingRedo,3.2.3,59.948839675440794,
18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,560.7320238000248,None,patient,silent,yellow,87,213,558.7296686000191,None,None,558.7296686000191,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color3,001,2019_Nov_21_1518,ProdSingRedo,3.2.3,59.948839675440794,
19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,563.2491238999646,None,citizen,silent,yellow,84,50,561.2507509000134,None,None,561.2507509000134,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color3,001,2019_Nov_21_1518,ProdSingRedo,3.2.3,59.948839675440794,
20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,565.7657234999351,None,blind,silent,yellow,72,24,563.7650441000005,None,None,563.7650441000005,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color3,001,2019_Nov_21_1518,ProdSingRedo,3.2.3,59.948839675440794,
