StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,stim_colors,color_sing,color_aloud,color_silent,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,textBlank500.started,textBlank500.stopped,study_word,study_type,study_color,study_num,study_word_num,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,testWord,testType,testColor,testN,test_num,test_word_num,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,57.10423779999837,None,y,3.6074935998767614,57.10423779999837,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color22,001,2021_Nov_10_1530,ProdSingRedo,3.2.3,60.060132186771135,
,,,,,,,,,,,,,,ColoredTest,"['yellow', 'blue', 'red']",yellow,blue,red,60.78220519982278,None,space,1374.8823419003747,60.78220519982278,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color22,001,2021_Nov_10_1530,ProdSingRedo,3.2.3,60.060132186771135,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,60.78220519982278,None,60.78220519982278,None,60.78220519982278,None,1438.2166345999576,None,rapid,aloud,blue,31,252,1436.2063644998707,None,None,1436.2063644998707,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color22,001,2021_Nov_10_1530,ProdSingRedo,3.2.3,60.060132186771135,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1440.7318219998851,None,provision,sing,yellow,8,243,1438.7357097999193,None,None,1438.7357097999193,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color22,001,2021_Nov_10_1530,ProdSingRedo,3.2.3,60.060132186771135,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1443.2489017997868,None,drink,silent,red,75,105,1441.2482390999794,None,None,1441.2482390999794,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color22,001,2021_Nov_10_1530,ProdSingRedo,3.2.3,60.060132186771135,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1445.765424899757,None,salary,aloud,blue,56,271,1443.7770475000143,None,None,1443.7770475000143,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color22,001,2021_Nov_10_1530,ProdSingRedo,3.2.3,60.060132186771135,
4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1448.2823919998482,None,detective,silent,red,79,92,1446.2817641999573,None,None,1446.2817641999573,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color22,001,2021_Nov_10_1530,ProdSingRedo,3.2.3,60.060132186771135,
5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1450.7999629997648,None,corner,aloud,blue,44,69,1448.7919337996282,None,None,1448.7919337996282,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color22,001,2021_Nov_10_1530,ProdSingRedo,3.2.3,60.060132186771135,
6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1453.3146936995909,None,throw,aloud,blue,45,330,1451.309823599644,None,None,1451.309823599644,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color22,001,2021_Nov_10_1530,ProdSingRedo,3.2.3,60.060132186771135,
7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1455.8329047998413,None,candidate,sing,yellow,13,39,1453.8301801998168,None,None,1453.8301801998168,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color22,001,2021_Nov_10_1530,ProdSingRedo,3.2.3,60.060132186771135,
8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1458.3497947999276,None,month,sing,yellow,12,193,1456.3434108998626,None,None,1456.3434108998626,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color22,001,2021_Nov_10_1530,ProdSingRedo,3.2.3,60.060132186771135,
9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1460.8665704997256,None,owner,aloud,blue,42,208,1458.8640030999668,None,None,1458.8640030999668,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color22,001,2021_Nov_10_1530,ProdSingRedo,3.2.3,60.060132186771135,
10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1463.3836618997157,None,machinery,silent,red,66,175,1461.3839783999138,None,None,1461.3839783999138,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color22,001,2021_Nov_10_1530,ProdSingRedo,3.2.3,60.060132186771135,
11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1465.9004479995929,None,search,silent,red,85,276,1463.8963635996915,None,None,1463.8963635996915,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color22,001,2021_Nov_10_1530,ProdSingRedo,3.2.3,60.060132186771135,
12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1468.4168975995854,None,literature,sing,yellow,22,173,1466.4241906995885,None,None,1466.4241906995885,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color22,001,2021_Nov_10_1530,ProdSingRedo,3.2.3,60.060132186771135,
13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1470.9338833997026,None,group,sing,yellow,16,143,1468.9311531996354,None,None,1468.9311531996354,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color22,001,2021_Nov_10_1530,ProdSingRedo,3.2.3,60.060132186771135,
14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1473.4507110998966,None,damage,silent,red,83,83,1471.453877300024,None,None,1471.453877300024,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color22,001,2021_Nov_10_1530,ProdSingRedo,3.2.3,60.060132186771135,
15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1475.9676212999038,None,angle,aloud,blue,38,7,1473.9655339997262,None,None,1473.9655339997262,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color22,001,2021_Nov_10_1530,ProdSingRedo,3.2.3,60.060132186771135,
16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1478.484386799857,None,personnel,sing,yellow,5,219,1476.4793805996887,None,None,1476.4793805996887,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color22,001,2021_Nov_10_1530,ProdSingRedo,3.2.3,60.060132186771135,
17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1481.001228099689,None,drove,sing,yellow,11,106,1478.996725199744,None,None,1478.996725199744,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color22,001,2021_Nov_10_1530,ProdSingRedo,3.2.3,60.060132186771135,
18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1483.5171850998886,None,couch,silent,red,77,70,1481.513843599707,None,None,1481.513843599707,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color22,001,2021_Nov_10_1530,ProdSingRedo,3.2.3,60.060132186771135,
19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1486.0348100997508,None,universal,aloud,blue,46,345,1484.0351306996308,None,None,1484.0351306996308,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color22,001,2021_Nov_10_1530,ProdSingRedo,3.2.3,60.060132186771135,
20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1488.5509102996439,None,question,silent,red,63,247,1486.5563387996517,None,None,1486.5563387996517,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color22,001,2021_Nov_10_1530,ProdSingRedo,3.2.3,60.060132186771135,
21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1491.0687328996137,None,community,silent,red,81,63,1489.0698271999136,None,None,1489.0698271999136,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color22,001,2021_Nov_10_1530,ProdSingRedo,3.2.3,60.060132186771135,
22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1493.5854921997525,None,agency,sing,yellow,27,4,1491.5834883996285,None,None,1491.5834883996285,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color22,001,2021_Nov_10_1530,ProdSingRedo,3.2.3,60.060132186771135,
23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1496.1019009999,None,cousin,sing,yellow,20,76,1494.0989222996868,None,None,1494.0989222996868,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color22,001,2021_Nov_10_1530,ProdSingRedo,3.2.3,60.060132186771135,
24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1498.6012311996892,None,growth,sing,yellow,9,144,1496.601664299611,None,None,1496.601664299611,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color22,001,2021_Nov_10_1530,ProdSingRedo,3.2.3,60.060132186771135,
25,0,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1501.12346099969,None,private,sing,yellow,2,237,1499.103886099998,None,None,1499.103886099998,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color22,001,2021_Nov_10_1530,ProdSingRedo,3.2.3,60.060132186771135,
26,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1503.6360996998847,None,volume,silent,red,65,349,1501.6344298999757,None,None,1501.6344298999757,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color22,001,2021_Nov_10_1530,ProdSingRedo,3.2.3,60.060132186771135,
27,0,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1506.1529481997713,None,treatment,sing,yellow,18,339,1504.153478199616,None,None,1504.153478199616,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color22,001,2021_Nov_10_1530,ProdSingRedo,3.2.3,60.060132186771135,
28,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1508.6697645997629,None,figure,aloud,blue,30,128,1506.6696836999618,None,None,1506.6696836999618,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color22,001,2021_Nov_10_1530,ProdSingRedo,3.2.3,60.060132186771135,
29,0,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1511.1885391999967,None,number,silent,red,80,203,1509.194704500027,None,None,1509.194704500027,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color22,001,2021_Nov_10_1530,ProdSingRedo,3.2.3,60.060132186771135,
30,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1513.7032613996416,None,threat,sing,yellow,10,329,1511.7002332997508,None,None,1511.7002332997508,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color22,001,2021_Nov_10_1530,ProdSingRedo,3.2.3,60.060132186771135,
31,0,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1516.2202783999965,None,taste,silent,red,84,322,1514.216555999592,None,None,1514.216555999592,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color22,001,2021_Nov_10_1530,ProdSingRedo,3.2.3,60.060132186771135,
32,0,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1518.7371680997312,None,center,sing,yellow,19,44,1516.728995599784,None,None,1516.728995599784,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color22,001,2021_Nov_10_1530,ProdSingRedo,3.2.3,60.060132186771135,
33,0,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1521.2539813998155,None,region,silent,red,62,256,1519.2520051999018,None,None,1519.2520051999018,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color22,001,2021_Nov_10_1530,ProdSingRedo,3.2.3,60.060132186771135,
34,0,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1523.7708180998452,None,trend,silent,red,82,340,1521.762592899613,None,None,1521.762592899613,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color22,001,2021_Nov_10_1530,ProdSingRedo,3.2.3,60.060132186771135,
35,0,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1526.2882050997578,None,afternoon,silent,red,86,3,1524.283145299647,None,None,1524.283145299647,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color22,001,2021_Nov_10_1530,ProdSingRedo,3.2.3,60.060132186771135,
36,0,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1528.8045687000267,None,shock,sing,yellow,26,284,1526.7989102997817,None,None,1526.7989102997817,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color22,001,2021_Nov_10_1530,ProdSingRedo,3.2.3,60.060132186771135,
37,0,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1531.3213231000118,None,equipment,sing,yellow,23,116,1529.322060499806,None,None,1529.322060499806,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color22,001,2021_Nov_10_1530,ProdSingRedo,3.2.3,60.060132186771135,
38,0,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1533.8401391999796,None,addition,aloud,blue,51,2,1531.8336375998333,None,None,1531.8336375998333,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color22,001,2021_Nov_10_1530,ProdSingRedo,3.2.3,60.060132186771135,
39,0,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1536.3550897999667,None,write,silent,red,69,358,1534.3488328997046,None,None,1534.3488328997046,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color22,001,2021_Nov_10_1530,ProdSingRedo,3.2.3,60.060132186771135,
40,0,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1538.8722102995962,None,crisis,aloud,blue,47,79,1536.8637514999136,None,None,1536.8637514999136,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color22,001,2021_Nov_10_1530,ProdSingRedo,3.2.3,60.060132186771135,
41,0,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1541.3887186995707,None,south,sing,yellow,29,296,1539.3861053995788,None,None,1539.3861053995788,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color22,001,2021_Nov_10_1530,ProdSingRedo,3.2.3,60.060132186771135,
42,0,42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1543.9054879997857,None,clean,aloud,blue,41,51,1541.9015628998168,None,None,1541.9015628998168,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color22,001,2021_Nov_10_1530,ProdSingRedo,3.2.3,60.060132186771135,
43,0,43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1546.4223202997819,None,country,aloud,blue,58,73,1544.4134805998765,None,None,1544.4134805998765,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color22,001,2021_Nov_10_1530,ProdSingRedo,3.2.3,60.060132186771135,
44,0,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1548.939199499786,None,stand,aloud,blue,43,302,1546.9359404998831,None,None,1546.9359404998831,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color22,001,2021_Nov_10_1530,ProdSingRedo,3.2.3,60.060132186771135,
45,0,45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1551.456124600023,None,display,aloud,blue,50,98,1549.4564783996902,None,None,1549.4564783996902,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color22,001,2021_Nov_10_1530,ProdSingRedo,3.2.3,60.060132186771135,
46,0,46,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1553.9729955997318,None,solution,silent,red,60,294,1551.971790699754,None,None,1551.971790699754,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color22,001,2021_Nov_10_1530,ProdSingRedo,3.2.3,60.060132186771135,
47,0,47,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1556.4903714996763,None,minute,silent,red,78,192,1554.4886656999588,None,None,1554.4886656999588,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color22,001,2021_Nov_10_1530,ProdSingRedo,3.2.3,60.060132186771135,
48,0,48,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1559.0069161998108,None,individual,aloud,blue,57,160,1557.0035341000184,None,None,1557.0035341000184,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color22,001,2021_Nov_10_1530,ProdSingRedo,3.2.3,60.060132186771135,
49,0,49,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1561.5225686999038,None,disease,sing,yellow,3,97,1559.5229803998955,None,None,1559.5229803998955,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color22,001,2021_Nov_10_1530,ProdSingRedo,3.2.3,60.060132186771135,
50,0,50,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1564.0236310996115,None,degree,aloud,blue,59,89,1562.0244235997088,None,None,1562.0244235997088,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color22,001,2021_Nov_10_1530,ProdSingRedo,3.2.3,60.060132186771135,
51,0,51,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1566.5398171995766,None,income,aloud,blue,36,159,1564.5376900997944,None,None,1564.5376900997944,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color22,001,2021_Nov_10_1530,ProdSingRedo,3.2.3,60.060132186771135,
52,0,52,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1569.057446599938,None,concern,aloud,blue,52,65,1567.0495437998325,None,None,1567.0495437998325,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color22,001,2021_Nov_10_1530,ProdSingRedo,3.2.3,60.060132186771135,
53,0,53,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1571.5740785999224,None,working,sing,yellow,25,357,1569.5709408000112,None,None,1569.5709408000112,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color22,001,2021_Nov_10_1530,ProdSingRedo,3.2.3,60.060132186771135,
54,0,54,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1574.0909458999522,None,appearance,silent,red,88,10,1572.0912809995934,None,None,1572.0912809995934,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color22,001,2021_Nov_10_1530,ProdSingRedo,3.2.3,60.060132186771135,
55,0,55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1576.607921199873,None,science,aloud,blue,39,275,1574.6003452995792,None,None,1574.6003452995792,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color22,001,2021_Nov_10_1530,ProdSingRedo,3.2.3,60.060132186771135,
56,0,56,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1579.1251517999917,None,quantity,sing,yellow,1,245,1577.1244881995954,None,None,1577.1244881995954,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color22,001,2021_Nov_10_1530,ProdSingRedo,3.2.3,60.060132186771135,
