StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,stim_colors,color_sing,color_aloud,color_silent,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,textBlank500.started,textBlank500.stopped,study_word,study_type,study_color,study_num,study_word_num,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,testWord,testType,testColor,testN,test_num,test_word_num,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,23.861050199950114,None,y,1.8575270001310855,23.861050199950114,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color16,001,2021_Nov_01_1352,ProdSingRedo,3.2.3,59.89935715659874,
,,,,,,,,,,,,,,ColoredTest,"['red', 'yellow', 'blue']",red,yellow,blue,25.78291549999267,None,space,713.4085215998348,25.78291549999267,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color16,001,2021_Nov_01_1352,ProdSingRedo,3.2.3,59.89935715659874,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,25.78291549999267,None,25.78291549999267,None,25.78291549999267,None,741.7286443999037,None,weather,silent,blue,67,352,739.7290759999305,None,None,739.7290759999305,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color16,001,2021_Nov_01_1352,ProdSingRedo,3.2.3,59.89935715659874,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,744.248099300079,None,answer,silent,blue,74,8,742.2412705000024,None,None,742.2412705000024,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color16,001,2021_Nov_01_1352,ProdSingRedo,3.2.3,59.89935715659874,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,746.7672655000351,None,debate,sing,red,5,87,744.767533000093,None,None,744.767533000093,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color16,001,2021_Nov_01_1352,ProdSingRedo,3.2.3,59.89935715659874,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,749.2864367999136,None,voice,sing,red,17,348,747.2867443000432,None,None,747.2867443000432,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color16,001,2021_Nov_01_1352,ProdSingRedo,3.2.3,59.89935715659874,
4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,751.8056584000587,None,solution,aloud,yellow,58,294,749.7982201001141,None,None,749.7982201001141,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color16,001,2021_Nov_01_1352,ProdSingRedo,3.2.3,59.89935715659874,
5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,754.3248469999526,None,block,sing,red,23,25,752.3213378998917,None,None,752.3213378998917,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color16,001,2021_Nov_01_1352,ProdSingRedo,3.2.3,59.89935715659874,
6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.8437552000396,None,concern,sing,red,20,65,754.8337777999695,None,None,754.8337777999695,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color16,001,2021_Nov_01_1352,ProdSingRedo,3.2.3,59.89935715659874,
7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,759.3632408000994,None,front,sing,red,1,134,757.3583881000523,None,None,757.3583881000523,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color16,001,2021_Nov_01_1352,ProdSingRedo,3.2.3,59.89935715659874,
8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,761.8823706000112,None,minor,aloud,yellow,34,191,759.8706980999559,None,None,759.8706980999559,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color16,001,2021_Nov_01_1352,ProdSingRedo,3.2.3,59.89935715659874,
9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.4015701001044,None,material,silent,blue,88,182,762.3946124999784,None,None,762.3946124999784,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color16,001,2021_Nov_01_1352,ProdSingRedo,3.2.3,59.89935715659874,
10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,766.9207655999344,None,rural,aloud,yellow,46,269,764.912334700115,None,None,764.912334700115,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color16,001,2021_Nov_01_1352,ProdSingRedo,3.2.3,59.89935715659874,
11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,769.4399176000152,None,throw,sing,red,10,330,767.4325880999677,None,None,767.4325880999677,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color16,001,2021_Nov_01_1352,ProdSingRedo,3.2.3,59.89935715659874,
12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,771.9588502999395,None,quiet,aloud,yellow,35,249,769.9565860000439,None,None,769.9565860000439,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color16,001,2021_Nov_01_1352,ProdSingRedo,3.2.3,59.89935715659874,
13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.4783129000571,None,narrow,silent,blue,78,197,772.4711623000912,None,None,772.4711623000912,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color16,001,2021_Nov_01_1352,ProdSingRedo,3.2.3,59.89935715659874,
14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,776.9975477999542,None,emergency,silent,blue,73,110,774.9994409000501,None,None,774.9994409000501,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color16,001,2021_Nov_01_1352,ProdSingRedo,3.2.3,59.89935715659874,
15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,779.516723100096,None,force,silent,blue,79,131,777.5078900998924,None,None,777.5078900998924,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color16,001,2021_Nov_01_1352,ProdSingRedo,3.2.3,59.89935715659874,
16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,782.035926700104,None,oxygen,sing,red,14,209,780.030246600043,None,None,780.030246600043,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color16,001,2021_Nov_01_1352,ProdSingRedo,3.2.3,59.89935715659874,
17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,784.555115000112,None,childhood,silent,blue,83,49,782.544259400107,None,None,782.544259400107,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color16,001,2021_Nov_01_1352,ProdSingRedo,3.2.3,59.89935715659874,
18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,787.0742420000024,None,store,sing,red,15,305,785.0633940000553,None,None,785.0633940000553,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color16,001,2021_Nov_01_1352,ProdSingRedo,3.2.3,59.89935715659874,
19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,789.5934091999661,None,agreement,sing,red,25,5,787.584019199945,None,None,787.584019199945,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color16,001,2021_Nov_01_1352,ProdSingRedo,3.2.3,59.89935715659874,
