StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,stim_colors,color_sing,color_aloud,color_silent,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,textBlank500.started,textBlank500.stopped,study_word,study_type,study_color,study_num,study_word_num,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,testWord,testType,testColor,testN,test_num,test_word_num,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,44.25728570006322,None,y,1.6148016001097858,44.25728570006322,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color5,001,2019_Nov_21_1627,ProdSingRedo,3.2.3,60.0130588432306,
,,,,,,,,,,,,,,ColoredTest,"['red', 'yellow', 'blue']",red,yellow,blue,45.93554129998665,None,space,1447.4653240999905,45.93554129998665,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color5,001,2019_Nov_21_1627,ProdSingRedo,3.2.3,60.0130588432306,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,45.93554129998665,None,45.93554129998665,None,45.93554129998665,None,1495.945623400039,None,display,aloud,yellow,43,98,1493.9469039000105,None,None,1493.9469039000105,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color5,001,2019_Nov_21_1627,ProdSingRedo,3.2.3,60.0130588432306,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1498.4634735999862,None,congress,sing,red,12,67,1496.4632285999833,None,None,1496.4632285999833,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color5,001,2019_Nov_21_1627,ProdSingRedo,3.2.3,60.0130588432306,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.9803849000018,None,literature,silent,blue,81,173,1498.978929099976,None,None,1498.978929099976,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color5,001,2019_Nov_21_1627,ProdSingRedo,3.2.3,60.0130588432306,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1503.4972704000538,None,distance,silent,blue,74,100,1501.496239900007,None,None,1501.496239900007,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color5,001,2019_Nov_21_1627,ProdSingRedo,3.2.3,60.0130588432306,
4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1506.014057100052,None,audience,silent,blue,82,14,1504.0107223000377,None,None,1504.0107223000377,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color5,001,2019_Nov_21_1627,ProdSingRedo,3.2.3,60.0130588432306,
5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1508.5308968999889,None,recall,aloud,yellow,41,255,1506.5275088000344,None,None,1506.5275088000344,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color5,001,2019_Nov_21_1627,ProdSingRedo,3.2.3,60.0130588432306,
6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1511.0476932000602,None,grade,sing,red,3,140,1509.0456290000584,None,None,1509.0456290000584,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color5,001,2019_Nov_21_1627,ProdSingRedo,3.2.3,60.0130588432306,
7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1513.5650705000153,None,crisis,silent,blue,64,79,1511.5589108000277,None,None,1511.5589108000277,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color5,001,2019_Nov_21_1627,ProdSingRedo,3.2.3,60.0130588432306,
