StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,stim_colors,color_sing,color_aloud,color_silent,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,textBlank500.started,textBlank500.stopped,study_word,study_type,study_color,study_num,study_word_num,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,testWord,testType,testColor,testN,test_num,test_word_num,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,468.5795060999226,None,y,3.3134885001927614,468.5795060999226,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color15,001,2021_Nov_01_1225,ProdSingRedo,3.2.3,59.96469279926563,
,,,,,,,,,,,,,,ColoredTest,"['blue', 'yellow', 'red']",blue,yellow,red,471.94490299979225,None,space,3963.1191234998405,471.94490299979225,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color15,001,2021_Nov_01_1225,ProdSingRedo,3.2.3,59.96469279926563,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,471.94490299979225,None,471.94490299979225,None,471.94490299979225,None,4437.609154899837,None,citizen,sing,blue,7,50,4435.616838200018,None,None,4435.616838200018,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color15,001,2021_Nov_01_1225,ProdSingRedo,3.2.3,59.96469279926563,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4440.128344899975,None,dozen,sing,blue,0,102,4438.119975399924,None,None,4438.119975399924,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color15,001,2021_Nov_01_1225,ProdSingRedo,3.2.3,59.96469279926563,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4442.647390499944,None,rough,sing,blue,4,266,4440.644899399951,None,None,4440.644899399951,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color15,001,2021_Nov_01_1225,ProdSingRedo,3.2.3,59.96469279926563,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4445.166695899796,None,agency,silent,red,65,4,4443.167866899865,None,None,4443.167866899865,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color15,001,2021_Nov_01_1225,ProdSingRedo,3.2.3,59.96469279926563,
4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4447.669194999849,None,patient,sing,blue,13,213,4445.666830400005,None,None,4445.666830400005,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color15,001,2021_Nov_01_1225,ProdSingRedo,3.2.3,59.96469279926563,
5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4450.188388299895,None,incident,aloud,yellow,33,158,4448.178469599923,None,None,4448.178469599923,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color15,001,2021_Nov_01_1225,ProdSingRedo,3.2.3,59.96469279926563,
6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4452.707568399841,None,crisis,sing,blue,14,79,4450.694472200004,None,None,4450.694472200004,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color15,001,2021_Nov_01_1225,ProdSingRedo,3.2.3,59.96469279926563,
7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4455.226765199797,None,taste,sing,blue,15,322,4453.21986959991,None,None,4453.21986959991,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color15,001,2021_Nov_01_1225,ProdSingRedo,3.2.3,59.96469279926563,
8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4457.74598469981,None,birth,aloud,yellow,52,22,4455.744283499895,None,None,4455.744283499895,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color15,001,2021_Nov_01_1225,ProdSingRedo,3.2.3,59.96469279926563,
9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4460.2651911999565,None,music,silent,red,83,196,4458.256235899869,None,None,4458.256235899869,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color15,001,2021_Nov_01_1225,ProdSingRedo,3.2.3,59.96469279926563,
10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4462.784402799793,None,waste,aloud,yellow,35,350,4460.778726599878,None,None,4460.778726599878,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color15,001,2021_Nov_01_1225,ProdSingRedo,3.2.3,59.96469279926563,
11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4465.3035643999465,None,broad,silent,red,76,31,4463.298630199861,None,None,4463.298630199861,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color15,001,2021_Nov_01_1225,ProdSingRedo,3.2.3,59.96469279926563,
12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4467.822682800004,None,hunger,sing,blue,16,155,4465.819819899974,None,None,4465.819819899974,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color15,001,2021_Nov_01_1225,ProdSingRedo,3.2.3,59.96469279926563,
13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4470.341930900002,None,color,silent,red,70,56,4468.329560699873,None,None,4468.329560699873,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color15,001,2021_Nov_01_1225,ProdSingRedo,3.2.3,59.96469279926563,
14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4472.861121899914,None,sweet,sing,blue,25,319,4470.85302839987,None,None,4470.85302839987,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color15,001,2021_Nov_01_1225,ProdSingRedo,3.2.3,59.96469279926563,
15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4475.379931899952,None,candidate,silent,red,67,39,4473.3771557,None,None,4473.3771557,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color15,001,2021_Nov_01_1225,ProdSingRedo,3.2.3,59.96469279926563,
16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4477.882738499902,None,evidence,silent,red,78,120,4475.880469499854,None,None,4475.880469499854,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color15,001,2021_Nov_01_1225,ProdSingRedo,3.2.3,59.96469279926563,
17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4480.401932199951,None,conference,silent,red,73,66,4478.397647799924,None,None,4478.397647799924,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color15,001,2021_Nov_01_1225,ProdSingRedo,3.2.3,59.96469279926563,
18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4482.921104599955,None,guide,aloud,yellow,39,147,4480.911256499821,None,None,4480.911256499821,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color15,001,2021_Nov_01_1225,ProdSingRedo,3.2.3,59.96469279926563,
19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4485.44043279998,None,light,silent,red,79,171,4483.432418699842,None,None,4483.432418699842,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color15,001,2021_Nov_01_1225,ProdSingRedo,3.2.3,59.96469279926563,
20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4487.959495199844,None,reading,sing,blue,19,254,4485.955794299953,None,None,4485.955794299953,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color15,001,2021_Nov_01_1225,ProdSingRedo,3.2.3,59.96469279926563,
21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4490.478682699846,None,impact,aloud,yellow,34,157,4488.47258699988,None,None,4488.47258699988,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color15,001,2021_Nov_01_1225,ProdSingRedo,3.2.3,59.96469279926563,
22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4492.997852399945,None,tough,sing,blue,28,333,4490.99192189984,None,None,4490.99192189984,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color15,001,2021_Nov_01_1225,ProdSingRedo,3.2.3,59.96469279926563,
