StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,keyCondition.keys,keyCondition.rt,Condition,stim_colors,color_sing,color_aloud,color_silent,keyWelcome.keys,keyWelcome.rt,study_word,study_type,study_color,study_num,study_word_num,keyStudy.keys,key_resp_3.keys,key_resp_3.rt,testWord,testType,testColor,testN,test_num,test_word_num,keyConf.keys,keyConf.rt,keyRKN.keys,keyRKN.rt,date,frameRate,expName,session,participant,
28,0,28,0,,,,,,,,,,,,,,gesture,silent,yellow,62,137,None,,,,,,,,,,,,,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
29,0,29,0,,,,,,,,,,,,,,problem,aloud,red,57,238,None,,,,,,,,,,,,,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
30,0,30,0,,,,,,,,,,,,,,carry,silent,yellow,78,43,None,,,,,,,,,,,,,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
31,0,31,0,,,,,,,,,,,,,,contract,silent,yellow,88,68,None,,,,,,,,,,,,,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
32,0,32,0,,,,,,,,,,,,,,general,sing,blue,6,135,None,,,,,,,,,,,,,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
33,0,33,0,,,,,,,,,,,,,,count,sing,blue,18,72,None,,,,,,,,,,,,,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
34,0,34,0,,,,,,,,,,,,,,novel,silent,yellow,74,202,None,,,,,,,,,,,,,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
35,0,35,0,,,,,,,,,,,,,,youth,sing,blue,9,359,None,,,,,,,,,,,,,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
36,0,36,0,,,,,,,,,,,,,,marriage,silent,yellow,64,179,None,,,,,,,,,,,,,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
37,0,37,0,,,,,,,,,,,,,,individual,aloud,red,30,160,None,,,,,,,,,,,,,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
38,0,38,0,,,,,,,,,,,,,,finance,sing,blue,13,129,None,,,,,,,,,,,,,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
39,0,39,0,,,,,,,,,,,,,,grade,aloud,red,58,140,None,,,,,,,,,,,,,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
40,0,40,0,,,,,,,,,,,,,,suspect,sing,blue,23,318,None,,,,,,,,,,,,,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
41,0,41,0,,,,,,,,,,,,,,husband,silent,yellow,83,156,None,,,,,,,,,,,,,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
42,0,42,0,,,,,,,,,,,,,,platform,sing,blue,14,224,None,,,,,,,,,,,,,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
43,0,43,0,,,,,,,,,,,,,,commercial,sing,blue,28,61,None,,,,,,,,,,,,,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
44,0,44,0,,,,,,,,,,,,,,tough,aloud,red,46,333,None,,,,,,,,,,,,,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
45,0,45,0,,,,,,,,,,,,,,quick,silent,yellow,70,248,None,,,,,,,,,,,,,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
46,0,46,0,,,,,,,,,,,,,,crime,aloud,red,51,78,None,,,,,,,,,,,,,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
47,0,47,0,,,,,,,,,,,,,,sight,silent,yellow,76,286,None,,,,,,,,,,,,,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
48,0,48,0,,,,,,,,,,,,,,order,sing,blue,26,207,None,,,,,,,,,,,,,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
49,0,49,0,,,,,,,,,,,,,,write,aloud,red,59,358,None,,,,,,,,,,,,,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
50,0,50,0,,,,,,,,,,,,,,signal,silent,yellow,87,287,None,,,,,,,,,,,,,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
51,0,51,0,,,,,,,,,,,,,,clean,aloud,red,44,51,None,,,,,,,,,,,,,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
52,0,52,0,,,,,,,,,,,,,,hunger,aloud,red,34,155,None,,,,,,,,,,,,,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
53,0,53,0,,,,,,,,,,,,,,literature,aloud,red,53,173,None,,,,,,,,,,,,,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
54,0,54,0,,,,,,,,,,,,,,fight,silent,yellow,77,127,None,,,,,,,,,,,,,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
55,0,55,0,,,,,,,,,,,,,,voice,sing,blue,15,348,None,,,,,,,,,,,,,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
56,0,56,0,,,,,,,,,,,,,,point,silent,yellow,73,226,None,,,,,,,,,,,,,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
57,0,57,0,,,,,,,,,,,,,,salary,sing,blue,27,271,None,,,,,,,,,,,,,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
58,0,58,0,,,,,,,,,,,,,,native,silent,yellow,81,199,None,,,,,,,,,,,,,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
59,0,59,0,,,,,,,,,,,,,,nature,silent,yellow,63,200,None,,,,,,,,,,,,,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
60,0,60,0,,,,,,,,,,,,,,tragedy,aloud,red,31,335,None,,,,,,,,,,,,,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
61,0,61,0,,,,,,,,,,,,,,comfort,silent,yellow,69,59,None,,,,,,,,,,,,,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
62,0,62,0,,,,,,,,,,,,,,tennis,sing,blue,19,323,None,,,,,,,,,,,,,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
63,0,63,0,,,,,,,,,,,,,,title,aloud,red,43,331,None,,,,,,,,,,,,,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
64,0,64,0,,,,,,,,,,,,,,material,silent,yellow,89,182,None,,,,,,,,,,,,,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
65,0,65,0,,,,,,,,,,,,,,master,sing,blue,25,180,None,,,,,,,,,,,,,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
66,0,66,0,,,,,,,,,,,,,,comedy,sing,blue,10,58,None,,,,,,,,,,,,,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
67,0,67,0,,,,,,,,,,,,,,sunset,silent,yellow,71,315,None,,,,,,,,,,,,,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
68,0,68,0,,,,,,,,,,,,,,debate,sing,blue,12,87,None,,,,,,,,,,,,,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
69,0,69,0,,,,,,,,,,,,,,drink,silent,yellow,67,105,None,,,,,,,,,,,,,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
70,0,70,0,,,,,,,,,,,,,,impact,sing,blue,20,157,None,,,,,,,,,,,,,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
71,0,71,0,,,,,,,,,,,,,,committee,aloud,red,38,62,None,,,,,,,,,,,,,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
72,0,72,0,,,,,,,,,,,,,,concern,silent,yellow,65,65,None,,,,,,,,,,,,,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
73,0,73,0,,,,,,,,,,,,,,subject,sing,blue,16,312,None,,,,,,,,,,,,,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
74,0,74,0,,,,,,,,,,,,,,science,aloud,red,41,275,None,,,,,,,,,,,,,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
75,0,75,0,,,,,,,,,,,,,,owner,aloud,red,52,208,None,,,,,,,,,,,,,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
76,0,76,0,,,,,,,,,,,,,,degree,aloud,red,55,89,None,,,,,,,,,,,,,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
77,0,77,0,,,,,,,,,,,,,,frank,sing,blue,3,133,None,,,,,,,,,,,,,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
78,0,78,0,,,,,,,,,,,,,,express,sing,blue,1,124,None,,,,,,,,,,,,,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
79,0,79,0,,,,,,,,,,,,,,member,sing,blue,22,188,None,,,,,,,,,,,,,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
80,0,80,0,,,,,,,,,,,,,,front,sing,blue,11,134,None,,,,,,,,,,,,,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
81,0,81,0,,,,,,,,,,,,,,incident,aloud,red,33,158,None,,,,,,,,,,,,,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
82,0,82,0,,,,,,,,,,,,,,bicycle,sing,blue,17,21,None,,,,,,,,,,,,,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
83,0,83,0,,,,,,,,,,,,,,space,silent,yellow,86,297,None,,,,,,,,,,,,,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
84,0,84,0,,,,,,,,,,,,,,hearing,silent,yellow,79,150,None,,,,,,,,,,,,,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
85,0,85,0,,,,,,,,,,,,,,column,aloud,red,47,57,None,,,,,,,,,,,,,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
86,0,86,0,,,,,,,,,,,,,,command,sing,blue,5,60,None,,,,,,,,,,,,,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
87,0,87,0,,,,,,,,,,,,,,crisis,silent,yellow,85,79,None,,,,,,,,,,,,,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
88,0,88,0,,,,,,,,,,,,,,estate,sing,blue,24,119,None,,,,,,,,,,,,,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
89,0,89,0,,,,,,,,,,,,,,power,aloud,red,35,230,None,,,,,,,,,,,,,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
,,,,,,,,,,,,,,,,,,,,,,,k,77.5569259,,,,,,,,,,,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
,,,,0,0,0,0,,,,,,,,,,,,,,,,,,general,sing,white,0,6,135,2,18.7957640002,n,6.17358549987,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
,,,,1,0,1,0,,,,,,,,,,,,,,,,,,vision,new_a,white,1,101,347,1,2.85978010017,n,3.29688599985,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
,,,,2,0,2,0,,,,,,,,,,,,,,,,,,subject,sing,white,2,16,312,5,5.39895260008,r,3.46027449984,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
,,,,3,0,3,0,,,,,,,,,,,,,,,,,,signal,silent,white,3,87,287,4,3.03699759999,f,1.68254339998,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
,,,,4,0,4,0,,,,,,,,,,,,,,,,,,production,new_b,white,4,132,240,2,4.40048640012,n,1.95640660007,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
,,,,5,0,5,0,,,,,,,,,,,,,,,,,,childhood,new_a,white,5,105,49,1,1.9929651001,n,0.79927009996,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
,,,,6,0,6,0,,,,,,,,,,,,,,,,,,machinery,new_a,white,6,98,175,1,1.93824250018,f,2.92323049996,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
,,,,7,0,7,0,,,,,,,,,,,,,,,,,,sight,silent,white,7,76,286,5,5.5983056,f,1.91896609985,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
,,,,8,0,8,0,,,,,,,,,,,,,,,,,,express,sing,white,8,1,124,5,3.85725839995,f,0.587174399989,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
,,,,9,0,9,0,,,,,,,,,,,,,,,,,,little,new_a,white,9,96,174,1,3.13250990002,n,1.6175522001,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
,,,,10,0,10,0,,,,,,,,,,,,,,,,,,master,sing,white,10,25,180,6,2.0236674,r,1.53153809998,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
,,,,11,0,11,0,,,,,,,,,,,,,,,,,,produce,new_b,white,11,122,239,3,2.55619759997,f,2.0481131,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
,,,,12,0,12,0,,,,,,,,,,,,,,,,,,relation,silent,white,12,68,257,5,3.10874040006,f,2.38388730003,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
,,,,13,0,13,0,,,,,,,,,,,,,,,,,,discussion,new_c,white,13,175,96,4,3.635702,f,1.93827879988,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
,,,,14,0,14,0,,,,,,,,,,,,,,,,,,safety,new_b,white,14,127,270,3,3.03730179998,n,1.11309670005,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
,,,,15,0,15,0,,,,,,,,,,,,,,,,,,incident,aloud,white,15,33,158,5,13.0102281999,f,0.580661199987,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
,,,,16,0,16,0,,,,,,,,,,,,,,,,,,carry,silent,white,16,78,43,6,5.01906610001,r,1.72751559992,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
,,,,17,0,17,0,,,,,,,,,,,,,,,,,,frank,sing,white,17,3,133,6,2.1256571,r,0.859103499912,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
,,,,18,0,18,0,,,,,,,,,,,,,,,,,,count,sing,white,18,18,72,2,3.71377580008,n,1.71678710007,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
,,,,19,0,19,0,,,,,,,,,,,,,,,,,,pressure,new_c,white,19,153,232,3,3.01798660005,f,1.9070621999,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
,,,,20,0,20,0,,,,,,,,,,,,,,,,,,individual,aloud,white,20,30,160,5,5.46996969986,f,1.20868869987,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
,,,,21,0,21,0,,,,,,,,,,,,,,,,,,agency,aloud,white,21,42,4,6,3.20755359996,r,2.39281460014,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
,,,,22,0,22,0,,,,,,,,,,,,,,,,,,committee,aloud,white,22,38,62,4,6.52603910002,f,0.762521199882,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
,,,,23,0,23,0,,,,,,,,,,,,,,,,,,strength,new_b,white,23,142,310,3,3.17111440003,f,0.407963400008,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
,,,,24,0,24,0,,,,,,,,,,,,,,,,,,engineer,aloud,white,24,36,114,6,1.92452580016,r,0.940016299952,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
,,,,25,0,25,0,,,,,,,,,,,,,,,,,,rural,new_b,white,25,125,269,1,2.24469830003,n,0.381973600015,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
,,,,26,0,26,0,,,,,,,,,,,,,,,,,,estate,sing,white,26,24,119,5,2.17593530007,f,1.20218759985,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
,,,,27,0,27,0,,,,,,,,,,,,,,,,,,quick,silent,white,27,70,248,5,3.01095209992,r,1.25340849999,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
,,,,28,0,28,0,,,,,,,,,,,,,,,,,,stand,new_b,white,28,148,302,3,6.35806380003,n,0.432759500109,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
,,,,29,0,29,0,,,,,,,,,,,,,,,,,,husband,silent,white,29,83,156,6,2.12607639981,r,1.44806029997,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
,,,,30,0,30,0,,,,,,,,,,,,,,,,,,clear,new_a,white,30,108,52,2,2.43458410003,f,0.88610220002,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
,,,,31,0,31,0,,,,,,,,,,,,,,,,,,force,new_c,white,31,179,131,3,2.634724,f,0.238328499952,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
,,,,32,0,32,0,,,,,,,,,,,,,,,,,,substance,new_c,white,32,171,313,5,2.27551099984,f,0.309294400038,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
,,,,33,0,33,0,,,,,,,,,,,,,,,,,,guard,silent,white,33,61,145,1,5.2963548,n,0.368929899996,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
,,,,34,0,34,0,,,,,,,,,,,,,,,,,,platform,sing,white,34,14,224,2,1.97899829992,n,0.429598700022,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
,,,,35,0,35,0,,,,,,,,,,,,,,,,,,tough,aloud,white,35,46,333,6,1.74865199998,r,2.31485259999,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
,,,,36,0,36,0,,,,,,,,,,,,,,,,,,impact,sing,white,36,20,157,4,2.59565140004,f,0.546816000016,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
,,,,37,0,37,0,,,,,,,,,,,,,,,,,,curve,new_c,white,37,178,82,5,2.59056639997,f,0.492626500083,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
,,,,38,0,38,0,,,,,,,,,,,,,,,,,,problem,aloud,white,38,57,238,2,5.3779306002,n,1.29336179979,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
,,,,39,0,39,0,,,,,,,,,,,,,,,,,,attack,new_b,white,39,121,13,1,1.69424350001,n,0.475690799998,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
,,,,40,0,40,0,,,,,,,,,,,,,,,,,,surprise,new_a,white,40,114,317,3,1.92039830005,n,0.862502200063,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
,,,,41,0,41,0,,,,,,,,,,,,,,,,,,object,aloud,white,41,48,204,5,13.2132358002,f,1.25231719995,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
,,,,42,0,42,0,,,,,,,,,,,,,,,,,,judge,new_c,white,42,167,166,2,2.89008529996,n,0.835388899781,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
,,,,43,0,43,0,,,,,,,,,,,,,,,,,,quantity,new_b,white,43,147,245,2,2.64442660008,f,1.21477909992,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
,,,,44,0,44,0,,,,,,,,,,,,,,,,,,disease,aloud,white,44,40,97,5,3.14135810011,f,0.995311999926,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
,,,,45,0,45,0,,,,,,,,,,,,,,,,,,hunger,aloud,white,45,34,155,2,2.25487010018,n,0.447020699969,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
,,,,46,0,46,0,,,,,,,,,,,,,,,,,,season,sing,white,46,8,277,1,9.47482819995,n,2.83168499987,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
,,,,47,0,47,0,,,,,,,,,,,,,,,,,,rapid,new_c,white,47,174,252,2,3.72608099994,n,0.37123379996,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
,,,,48,0,48,0,,,,,,,,,,,,,,,,,,addition,aloud,white,48,50,2,3,2.45255200006,f,0.234140800079,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
,,,,49,0,49,0,,,,,,,,,,,,,,,,,,write,aloud,white,49,59,358,6,2.32639960013,r,0.501531600021,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
,,,,50,0,50,0,,,,,,,,,,,,,,,,,,afternoon,new_b,white,50,126,3,2,4.8484482998,n,1.1966426,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
,,,,51,0,51,0,,,,,,,,,,,,,,,,,,grade,aloud,white,51,58,140,1,1.67697639996,n,0.281558600022,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
,,,,52,0,52,0,,,,,,,,,,,,,,,,,,cover,silent,white,52,80,77,3,5.4266915,f,5.36610709992,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
,,,,53,0,53,0,,,,,,,,,,,,,,,,,,atmosphere,new_c,white,53,170,12,1,2.40028539998,n,0.287612099899,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
,,,,54,0,54,0,,,,,,,,,,,,,,,,,,direction,new_a,white,54,102,94,1,8.77387270005,n,1.11448920006,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
,,,,55,0,55,0,,,,,,,,,,,,,,,,,,breath,sing,white,55,29,27,3,8.58798080008,f,0.296888899989,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
,,,,56,0,56,0,,,,,,,,,,,,,,,,,,beginning,new_a,white,56,118,19,2,1.81374859996,n,0.277502899989,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
,,,,57,0,57,0,,,,,,,,,,,,,,,,,,owner,aloud,white,57,52,208,2,2.42755979998,n,0.795751200058,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
,,,,58,0,58,0,,,,,,,,,,,,,,,,,,alert,new_a,white,58,110,6,5,3.5925417,f,0.218749900116,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
,,,,59,0,59,0,,,,,,,,,,,,,,,,,,weight,new_a,white,59,117,353,4,2.89362010011,f,0.25388199999,2019_Dec_05_1512,59.999124076,ProdSingRedo,001,nc10,
