StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,stim_colors,color_sing,color_aloud,color_silent,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,textBlank500.started,textBlank500.stopped,study_word,study_type,study_color,study_num,study_word_num,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,testWord,testType,testColor,testN,test_num,test_word_num,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,13.37722149991896,None,y,2.710452500032261,13.37722149991896,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color4,001,2019_Nov_21_1551,ProdSingRedo,3.2.3,59.94273072559632,
,,,,,,,,,,,,,,ColoredTest,"['red', 'yellow', 'blue']",red,yellow,blue,16.140071199974045,None,space,919.971940199961,16.140071199974045,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color4,001,2019_Nov_21_1551,ProdSingRedo,3.2.3,59.94273072559632,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,16.140071199974045,None,16.140071199974045,None,16.140071199974045,None,938.6591025999514,None,pretty,sing,red,28,233,936.6651363999117,None,None,936.6651363999117,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color4,001,2019_Nov_21_1551,ProdSingRedo,3.2.3,59.94273072559632,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,941.1759325999301,None,brilliant,silent,blue,88,30,939.1750405000057,None,None,939.1750405000057,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color4,001,2019_Nov_21_1551,ProdSingRedo,3.2.3,59.94273072559632,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,943.6927613000153,None,council,sing,red,17,71,941.6875252999598,None,None,941.6875252999598,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color4,001,2019_Nov_21_1551,ProdSingRedo,3.2.3,59.94273072559632,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,946.2095771000022,None,atmosphere,sing,red,21,12,944.2044489999535,None,None,944.2044489999535,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color4,001,2019_Nov_21_1551,ProdSingRedo,3.2.3,59.94273072559632,
4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,948.7266062999843,None,close,sing,red,4,53,946.717269100016,None,None,946.717269100016,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color4,001,2019_Nov_21_1551,ProdSingRedo,3.2.3,59.94273072559632,
5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,951.2432624999201,None,blind,silent,blue,86,24,949.2380219999468,None,None,949.2380219999468,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color4,001,2019_Nov_21_1551,ProdSingRedo,3.2.3,59.94273072559632,
6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,953.7599945999682,None,danger,aloud,yellow,57,85,951.7591188999359,None,None,951.7591188999359,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color4,001,2019_Nov_21_1551,ProdSingRedo,3.2.3,59.94273072559632,
7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,956.2769319999497,None,suspect,sing,red,3,318,954.276809199946,None,None,954.276809199946,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color4,001,2019_Nov_21_1551,ProdSingRedo,3.2.3,59.94273072559632,
8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,958.7938242999371,None,brief,aloud,yellow,33,28,956.7904324999545,None,None,956.7904324999545,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color4,001,2019_Nov_21_1551,ProdSingRedo,3.2.3,59.94273072559632,
9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,961.3106093999231,None,medicine,sing,red,29,186,959.3040256999666,None,None,959.3040256999666,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color4,001,2019_Nov_21_1551,ProdSingRedo,3.2.3,59.94273072559632,
10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,963.8274645999772,None,comedy,sing,red,14,58,961.8220753999194,None,None,961.8220753999194,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color4,001,2019_Nov_21_1551,ProdSingRedo,3.2.3,59.94273072559632,
11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,966.344359699986,None,broad,aloud,yellow,51,31,964.3427166999318,None,None,964.3427166999318,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color4,001,2019_Nov_21_1551,ProdSingRedo,3.2.3,59.94273072559632,
12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,968.8611706999363,None,orchestra,sing,red,10,206,966.8610358999576,None,None,966.8610358999576,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color4,001,2019_Nov_21_1551,ProdSingRedo,3.2.3,59.94273072559632,
13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,971.3779092999175,None,course,sing,red,0,74,969.3734472999349,None,None,969.3734472999349,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color4,001,2019_Nov_21_1551,ProdSingRedo,3.2.3,59.94273072559632,
14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,973.894780099974,None,afternoon,sing,red,13,3,971.8913368999492,None,None,971.8913368999492,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color4,001,2019_Nov_21_1551,ProdSingRedo,3.2.3,59.94273072559632,
15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,976.4115854999982,None,concern,silent,blue,67,65,974.4037298000185,None,None,974.4037298000185,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color4,001,2019_Nov_21_1551,ProdSingRedo,3.2.3,59.94273072559632,
16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,978.9284373999108,None,growth,silent,blue,89,144,976.9276094000088,None,None,976.9276094000088,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color4,001,2019_Nov_21_1551,ProdSingRedo,3.2.3,59.94273072559632,
17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,981.4452855999116,None,author,silent,blue,80,15,979.4410073999316,None,None,979.4410073999316,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color4,001,2019_Nov_21_1551,ProdSingRedo,3.2.3,59.94273072559632,
18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,983.9622046999866,None,trash,sing,red,18,337,981.9567914999789,None,None,981.9567914999789,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color4,001,2019_Nov_21_1551,ProdSingRedo,3.2.3,59.94273072559632,
19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,986.4790103000123,None,trend,silent,blue,63,340,984.4722137999488,None,None,984.4722137999488,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color4,001,2019_Nov_21_1551,ProdSingRedo,3.2.3,59.94273072559632,
20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,988.9958728000056,None,relation,aloud,yellow,36,257,986.9903358999873,None,None,986.9903358999873,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color4,001,2019_Nov_21_1551,ProdSingRedo,3.2.3,59.94273072559632,
21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,991.5127815000014,None,second,aloud,yellow,59,278,989.5043968999526,None,None,989.5043968999526,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color4,001,2019_Nov_21_1551,ProdSingRedo,3.2.3,59.94273072559632,
22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,994.0294787000166,None,provision,aloud,yellow,52,243,992.0332885999233,None,None,992.0332885999233,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color4,001,2019_Nov_21_1551,ProdSingRedo,3.2.3,59.94273072559632,
23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,996.5463776999386,None,dance,sing,red,23,84,994.5430292999372,None,None,994.5430292999372,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color4,001,2019_Nov_21_1551,ProdSingRedo,3.2.3,59.94273072559632,
24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,999.0632083999226,None,population,silent,blue,84,227,997.0645935999928,None,None,997.0645935999928,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color4,001,2019_Nov_21_1551,ProdSingRedo,3.2.3,59.94273072559632,
25,0,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001.579999199952,None,worker,sing,red,8,356,999.5815648999996,None,None,999.5815648999996,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color4,001,2019_Nov_21_1551,ProdSingRedo,3.2.3,59.94273072559632,
26,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1004.0968503999757,None,raise,silent,blue,71,250,1002.0924735999433,None,None,1002.0924735999433,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color4,001,2019_Nov_21_1551,ProdSingRedo,3.2.3,59.94273072559632,
27,0,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1006.6136801999528,None,damage,silent,blue,70,83,1004.6126602999866,None,None,1004.6126602999866,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color4,001,2019_Nov_21_1551,ProdSingRedo,3.2.3,59.94273072559632,
28,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1009.1304278000025,None,property,silent,blue,76,242,1007.1248595999787,None,None,1007.1248595999787,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color4,001,2019_Nov_21_1551,ProdSingRedo,3.2.3,59.94273072559632,
