StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,stim_colors,color_sing,color_aloud,color_silent,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,textBlank500.started,textBlank500.stopped,study_word,study_type,study_color,study_num,study_word_num,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,testWord,testType,testColor,testN,test_num,test_word_num,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,13.439030000008643,None,y,2.328030100092292,13.439030000008643,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color19,001,2021_Nov_04_1055,ProdSingRedo,3.2.3,59.66010447609808,
,,,,,,,,,,,,,,ColoredTest,"['red', 'yellow', 'blue']",red,yellow,blue,15.814170199912041,None,space,282.7187115000561,15.814170199912041,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color19,001,2021_Nov_04_1055,ProdSingRedo,3.2.3,59.66010447609808,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,15.814170199912041,None,15.814170199912041,None,15.814170199912041,None,301.07775539997965,None,clear,sing,red,7,52,299.0811781999655,None,None,299.0811781999655,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color19,001,2021_Nov_04_1055,ProdSingRedo,3.2.3,59.66010447609808,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.5943918998819,None,strain,sing,red,5,308,301.5903013998177,None,None,301.5903013998177,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color19,001,2021_Nov_04_1055,ProdSingRedo,3.2.3,59.66010447609808,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.11088339984417,None,threat,aloud,yellow,41,329,304.0969492997974,None,None,304.0969492997974,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color19,001,2021_Nov_04_1055,ProdSingRedo,3.2.3,59.66010447609808,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.62825770000927,None,conference,sing,red,25,66,306.62564769992605,None,None,306.62564769992605,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color19,001,2021_Nov_04_1055,ProdSingRedo,3.2.3,59.66010447609808,
4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.14488529996015,None,broke,aloud,yellow,45,32,309.15520279994234,None,None,309.15520279994234,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color19,001,2021_Nov_04_1055,ProdSingRedo,3.2.3,59.66010447609808,
5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.66173849999905,None,pretty,sing,red,6,233,311.66275129979476,None,None,311.66275129979476,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color19,001,2021_Nov_04_1055,ProdSingRedo,3.2.3,59.66010447609808,
6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.17785269999877,None,native,aloud,yellow,50,199,314.18377909995615,None,None,314.18377909995615,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color19,001,2021_Nov_04_1055,ProdSingRedo,3.2.3,59.66010447609808,
7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.69545199978165,None,quarter,sing,red,26,246,316.6978601999581,None,None,316.6978601999581,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color19,001,2021_Nov_04_1055,ProdSingRedo,3.2.3,59.66010447609808,
