StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,keyCondition.keys,keyCondition.rt,Condition,stim_colors,color_sing,color_aloud,color_silent,keyWelcome.keys,keyWelcome.rt,study_word,study_type,study_color,study_num,study_word_num,keyStudy.keys,key_resp_3.keys,key_resp_3.rt,testWord,testType,testColor,testN,test_num,test_word_num,keyConf.keys,keyConf.rt,keyRKN.keys,keyRKN.rt,date,frameRate,expName,session,participant,
12,0,12,0,,,,,,,,,,,,,,dispute,aloud,blue,54,99,None,,,,,,,,,,,,,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
13,0,13,0,,,,,,,,,,,,,,range,sing,yellow,21,251,None,,,,,,,,,,,,,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
14,0,14,0,,,,,,,,,,,,,,patient,sing,yellow,5,213,None,,,,,,,,,,,,,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
15,0,15,0,,,,,,,,,,,,,,match,sing,yellow,24,181,None,,,,,,,,,,,,,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
16,0,16,0,,,,,,,,,,,,,,tough,silent,red,66,333,None,,,,,,,,,,,,,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
17,0,17,0,,,,,,,,,,,,,,household,silent,red,79,154,None,,,,,,,,,,,,,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
18,0,18,0,,,,,,,,,,,,,,display,silent,red,61,98,None,,,,,,,,,,,,,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
19,0,19,0,,,,,,,,,,,,,,message,silent,red,64,189,None,,,,,,,,,,,,,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
20,0,20,0,,,,,,,,,,,,,,narrow,sing,yellow,16,197,None,,,,,,,,,,,,,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
21,0,21,0,,,,,,,,,,,,,,sunset,sing,yellow,19,315,None,,,,,,,,,,,,,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
22,0,22,0,,,,,,,,,,,,,,working,sing,yellow,8,357,None,,,,,,,,,,,,,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
23,0,23,0,,,,,,,,,,,,,,victory,silent,red,78,346,None,,,,,,,,,,,,,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
24,0,24,0,,,,,,,,,,,,,,grade,silent,red,82,140,None,,,,,,,,,,,,,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
25,0,25,0,,,,,,,,,,,,,,bureau,silent,red,71,37,None,,,,,,,,,,,,,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
26,0,26,0,,,,,,,,,,,,,,industry,silent,red,62,161,None,,,,,,,,,,,,,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
27,0,27,0,,,,,,,,,,,,,,congress,silent,red,73,67,None,,,,,,,,,,,,,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
28,0,28,0,,,,,,,,,,,,,,point,aloud,blue,34,226,None,,,,,,,,,,,,,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
29,0,29,0,,,,,,,,,,,,,,pattern,aloud,blue,36,214,None,,,,,,,,,,,,,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
30,0,30,0,,,,,,,,,,,,,,dozen,aloud,blue,35,102,None,,,,,,,,,,,,,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
31,0,31,0,,,,,,,,,,,,,,employment,aloud,blue,33,111,None,,,,,,,,,,,,,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
32,0,32,0,,,,,,,,,,,,,,service,sing,yellow,14,280,None,,,,,,,,,,,,,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
33,0,33,0,,,,,,,,,,,,,,touch,aloud,blue,31,332,None,,,,,,,,,,,,,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
34,0,34,0,,,,,,,,,,,,,,throw,silent,red,68,330,None,,,,,,,,,,,,,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
35,0,35,0,,,,,,,,,,,,,,public,sing,yellow,25,244,None,,,,,,,,,,,,,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
36,0,36,0,,,,,,,,,,,,,,hunger,aloud,blue,56,155,None,,,,,,,,,,,,,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
37,0,37,0,,,,,,,,,,,,,,swift,silent,red,86,320,None,,,,,,,,,,,,,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
38,0,38,0,,,,,,,,,,,,,,reading,sing,yellow,11,254,None,,,,,,,,,,,,,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
39,0,39,0,,,,,,,,,,,,,,strength,aloud,blue,38,310,None,,,,,,,,,,,,,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
40,0,40,0,,,,,,,,,,,,,,curve,silent,red,75,82,None,,,,,,,,,,,,,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
41,0,41,0,,,,,,,,,,,,,,history,sing,yellow,29,153,None,,,,,,,,,,,,,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
42,0,42,0,,,,,,,,,,,,,,trash,aloud,blue,44,337,None,,,,,,,,,,,,,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
43,0,43,0,,,,,,,,,,,,,,broad,aloud,blue,39,31,None,,,,,,,,,,,,,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
44,0,44,0,,,,,,,,,,,,,,marriage,aloud,blue,40,179,None,,,,,,,,,,,,,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
45,0,45,0,,,,,,,,,,,,,,group,aloud,blue,52,143,None,,,,,,,,,,,,,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
46,0,46,0,,,,,,,,,,,,,,reach,sing,yellow,2,253,None,,,,,,,,,,,,,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
47,0,47,0,,,,,,,,,,,,,,testimony,sing,yellow,0,325,None,,,,,,,,,,,,,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
48,0,48,0,,,,,,,,,,,,,,pressure,sing,yellow,9,232,None,,,,,,,,,,,,,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
49,0,49,0,,,,,,,,,,,,,,management,silent,red,84,177,None,,,,,,,,,,,,,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
50,0,50,0,,,,,,,,,,,,,,threat,aloud,blue,59,329,None,,,,,,,,,,,,,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
51,0,51,0,,,,,,,,,,,,,,surprise,aloud,blue,42,317,None,,,,,,,,,,,,,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
52,0,52,0,,,,,,,,,,,,,,candidate,aloud,blue,48,39,None,,,,,,,,,,,,,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
53,0,53,0,,,,,,,,,,,,,,atmosphere,sing,yellow,20,12,None,,,,,,,,,,,,,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
54,0,54,0,,,,,,,,,,,,,,stand,silent,red,81,302,None,,,,,,,,,,,,,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
55,0,55,0,,,,,,,,,,,,,,finish,aloud,blue,53,130,None,,,,,,,,,,,,,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
56,0,56,0,,,,,,,,,,,,,,religion,aloud,blue,32,258,None,,,,,,,,,,,,,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
57,0,57,0,,,,,,,,,,,,,,carry,aloud,blue,58,43,None,,,,,,,,,,,,,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
58,0,58,0,,,,,,,,,,,,,,track,silent,red,88,334,None,,,,,,,,,,,,,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
59,0,59,0,,,,,,,,,,,,,,plane,aloud,blue,46,223,None,,,,,,,,,,,,,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
60,0,60,0,,,,,,,,,,,,,,commercial,silent,red,67,61,None,,,,,,,,,,,,,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
61,0,61,0,,,,,,,,,,,,,,straight,sing,yellow,3,307,None,,,,,,,,,,,,,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
62,0,62,0,,,,,,,,,,,,,,month,sing,yellow,4,193,None,,,,,,,,,,,,,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
63,0,63,0,,,,,,,,,,,,,,private,silent,red,80,237,None,,,,,,,,,,,,,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
64,0,64,0,,,,,,,,,,,,,,problem,aloud,blue,45,238,None,,,,,,,,,,,,,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
65,0,65,0,,,,,,,,,,,,,,orchestra,silent,red,89,206,None,,,,,,,,,,,,,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
66,0,66,0,,,,,,,,,,,,,,welcome,silent,red,60,354,None,,,,,,,,,,,,,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
67,0,67,0,,,,,,,,,,,,,,smell,silent,red,87,291,None,,,,,,,,,,,,,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
68,0,68,0,,,,,,,,,,,,,,platform,silent,red,77,224,None,,,,,,,,,,,,,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
69,0,69,0,,,,,,,,,,,,,,judge,sing,yellow,22,166,None,,,,,,,,,,,,,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
70,0,70,0,,,,,,,,,,,,,,phrase,sing,yellow,10,220,None,,,,,,,,,,,,,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
71,0,71,0,,,,,,,,,,,,,,provision,sing,yellow,1,243,None,,,,,,,,,,,,,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
72,0,72,0,,,,,,,,,,,,,,rough,aloud,blue,47,266,None,,,,,,,,,,,,,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
73,0,73,0,,,,,,,,,,,,,,position,sing,yellow,18,229,None,,,,,,,,,,,,,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
74,0,74,0,,,,,,,,,,,,,,impact,aloud,blue,55,157,None,,,,,,,,,,,,,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
75,0,75,0,,,,,,,,,,,,,,payment,sing,yellow,15,215,None,,,,,,,,,,,,,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
76,0,76,0,,,,,,,,,,,,,,sweet,silent,red,76,319,None,,,,,,,,,,,,,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
77,0,77,0,,,,,,,,,,,,,,substance,silent,red,65,313,None,,,,,,,,,,,,,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
78,0,78,0,,,,,,,,,,,,,,detective,sing,yellow,7,92,None,,,,,,,,,,,,,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
79,0,79,0,,,,,,,,,,,,,,business,sing,yellow,23,38,None,,,,,,,,,,,,,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
80,0,80,0,,,,,,,,,,,,,,travel,sing,yellow,27,338,None,,,,,,,,,,,,,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
81,0,81,0,,,,,,,,,,,,,,couch,aloud,blue,57,70,None,,,,,,,,,,,,,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
82,0,82,0,,,,,,,,,,,,,,suspect,silent,red,74,318,None,,,,,,,,,,,,,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
83,0,83,0,,,,,,,,,,,,,,second,sing,yellow,6,278,None,,,,,,,,,,,,,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
84,0,84,0,,,,,,,,,,,,,,goose,aloud,blue,37,138,None,,,,,,,,,,,,,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
85,0,85,0,,,,,,,,,,,,,,master,aloud,blue,50,180,None,,,,,,,,,,,,,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
86,0,86,0,,,,,,,,,,,,,,pancakes,aloud,blue,51,210,None,,,,,,,,,,,,,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
87,0,87,0,,,,,,,,,,,,,,question,silent,red,63,247,None,,,,,,,,,,,,,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
88,0,88,0,,,,,,,,,,,,,,report,silent,red,72,259,None,,,,,,,,,,,,,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
89,0,89,0,,,,,,,,,,,,,,entrance,silent,red,83,115,None,,,,,,,,,,,,,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
,,,,,,,,,,,,,,,,,,,,,,,k,35.0208211001,,,,,,,,,,,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
,,,,0,0,0,0,,,,,,,,,,,,,,,,,,question,silent,white,0,63,247,3,8.94048790005,f,6.55005940003,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
,,,,1,0,1,0,,,,,,,,,,,,,,,,,,straight,sing,white,1,3,307,6,5.07071849983,r,1.62130089989,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
,,,,2,0,2,0,,,,,,,,,,,,,,,,,,position,sing,white,2,18,229,4,9.82462109998,f,5.42859659996,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
,,,,3,0,3,0,,,,,,,,,,,,,,,,,,addition,new_b,white,3,125,2,2,6.72426230018,n,8.37880409998,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
,,,,4,0,4,0,,,,,,,,,,,,,,,,,,worker,sing,white,4,17,356,6,4.24646040006,r,1.36424780008,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
,,,,5,0,5,0,,,,,,,,,,,,,,,,,,society,new_c,white,5,156,293,4,4.52837099996,f,0.982590800151,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
,,,,6,0,6,0,,,,,,,,,,,,,,,,,,detective,sing,white,6,7,92,6,3.16312870011,r,1.28352360008,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
,,,,7,0,7,0,,,,,,,,,,,,,,,,,,nation,new_a,white,7,91,198,1,2.83690209989,n,4.57914769999,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
,,,,8,0,8,0,,,,,,,,,,,,,,,,,,entrance,silent,white,8,83,115,4,5.5087474999,f,1.52477789996,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
,,,,9,0,9,0,,,,,,,,,,,,,,,,,,engineer,new_c,white,9,161,114,6,3.92230190011,r,1.51895390009,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
,,,,10,0,10,0,,,,,,,,,,,,,,,,,,company,new_a,white,10,106,64,2,2.94577580015,n,1.78604639997,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
,,,,11,0,11,0,,,,,,,,,,,,,,,,,,tennis,new_c,white,11,164,323,1,2.2987102,n,3.74065609998,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
,,,,12,0,12,0,,,,,,,,,,,,,,,,,,tragedy,new_b,white,12,129,335,3,3.4045841,n,1.35680559999,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
,,,,13,0,13,0,,,,,,,,,,,,,,,,,,sweet,silent,white,13,76,319,6,3.00120839989,r,1.23486820003,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
,,,,14,0,14,0,,,,,,,,,,,,,,,,,,emergency,new_b,white,14,148,110,6,2.39236250008,r,1.24702609982,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
,,,,15,0,15,0,,,,,,,,,,,,,,,,,,cousin,sing,white,15,28,76,4,3.07335389988,f,1.20078499988,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
,,,,16,0,16,0,,,,,,,,,,,,,,,,,,design,new_a,white,16,112,91,3,3.52725739987,f,2.33603639994,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
,,,,17,0,17,0,,,,,,,,,,,,,,,,,,smell,silent,white,17,87,291,1,2.57871729997,n,2.4544993001,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
,,,,18,0,18,0,,,,,,,,,,,,,,,,,,light,silent,white,18,70,171,3,3.58461130015,n,1.52319419989,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
,,,,19,0,19,0,,,,,,,,,,,,,,,,,,dream,new_b,white,19,132,104,4,6.71927,f,1.61788849998,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
,,,,20,0,20,0,,,,,,,,,,,,,,,,,,patient,sing,white,20,5,213,6,2.39176049992,r,2.3240608999,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
,,,,21,0,21,0,,,,,,,,,,,,,,,,,,point,aloud,white,21,34,226,3,2.4541321001,n,1.83934259997,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
,,,,22,0,22,0,,,,,,,,,,,,,,,,,,harmony,new_a,white,22,94,148,4,6.90179689997,f,1.91344600008,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
,,,,23,0,23,0,,,,,,,,,,,,,,,,,,range,sing,white,23,21,251,4,4.72182919993,f,1.54806479998,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
,,,,24,0,24,0,,,,,,,,,,,,,,,,,,notice,new_b,white,24,142,201,2,3.98135909997,n,1.68267840007,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
,,,,25,0,25,0,,,,,,,,,,,,,,,,,,estate,new_b,white,25,147,119,1,1.94446249981,n,1.09609800018,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
,,,,26,0,26,0,,,,,,,,,,,,,,,,,,native,new_c,white,26,159,199,3,7.1396139001,n,1.54071979993,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
,,,,27,0,27,0,,,,,,,,,,,,,,,,,,revolution,new_a,white,27,101,264,3,5.94426809996,n,0.877117600059,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
,,,,28,0,28,0,,,,,,,,,,,,,,,,,,hunger,aloud,white,28,56,155,6,2.48797250004,r,1.72809820017,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
,,,,29,0,29,0,,,,,,,,,,,,,,,,,,track,silent,white,29,88,334,3,2.51978620002,n,1.44711160008,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
,,,,30,0,30,0,,,,,,,,,,,,,,,,,,commercial,silent,white,30,67,61,5,3.31155689992,n,2.45545579982,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
,,,,31,0,31,0,,,,,,,,,,,,,,,,,,object,new_a,white,31,103,204,5,6.86534780008,f,1.20699109999,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
,,,,32,0,32,0,,,,,,,,,,,,,,,,,,evidence,new_c,white,32,160,120,4,8.97519350005,f,5.9680005,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
,,,,33,0,33,0,,,,,,,,,,,,,,,,,,suspect,silent,white,33,74,318,5,2.27819460002,f,1.63003679994,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
,,,,34,0,34,0,,,,,,,,,,,,,,,,,,candidate,aloud,white,34,48,39,6,3.87538880017,r,1.12534180004,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
,,,,35,0,35,0,,,,,,,,,,,,,,,,,,volume,new_c,white,35,170,349,2,2.6720633998,n,1.4611509,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
,,,,36,0,36,0,,,,,,,,,,,,,,,,,,store,new_c,white,36,172,305,1,8.50179570005,n,1.4195342001,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
,,,,37,0,37,0,,,,,,,,,,,,,,,,,,union,new_c,white,37,165,344,1,1.89546460006,n,0.900777500123,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
,,,,38,0,38,0,,,,,,,,,,,,,,,,,,break,new_b,white,38,138,26,2,4.61034279992,n,1.54116240004,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
,,,,39,0,39,0,,,,,,,,,,,,,,,,,,silence,new_b,white,39,134,288,4,2.33519210014,f,1.2507015001,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
,,,,40,0,40,0,,,,,,,,,,,,,,,,,,degree,aloud,white,40,43,89,3,3.79464390012,n,1.16201319988,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
,,,,41,0,41,0,,,,,,,,,,,,,,,,,,religion,aloud,white,41,32,258,5,3.15644250019,f,1.52960940008,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
,,,,42,0,42,0,,,,,,,,,,,,,,,,,,payment,sing,white,42,15,215,5,2.18660230003,f,0.279876000015,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
,,,,43,0,43,0,,,,,,,,,,,,,,,,,,concern,new_a,white,43,114,65,4,3.09595090011,n,2.68811469991,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
,,,,44,0,44,0,,,,,,,,,,,,,,,,,,individual,new_b,white,44,121,160,5,4.0101472002,f,1.33892549993,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
,,,,45,0,45,0,,,,,,,,,,,,,,,,,,drama,new_a,white,45,97,103,2,2.54282959993,n,0.905164700001,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
,,,,46,0,46,0,,,,,,,,,,,,,,,,,,birth,new_b,white,46,120,22,1,1.98477860005,n,1.09755369998,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
,,,,47,0,47,0,,,,,,,,,,,,,,,,,,alert,new_c,white,47,151,6,6,3.29492389993,r,1.39179530018,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
,,,,48,0,48,0,,,,,,,,,,,,,,,,,,atmosphere,sing,white,48,20,12,3,5.26907209982,n,3.02100419998,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
,,,,49,0,49,0,,,,,,,,,,,,,,,,,,shock,sing,white,49,12,284,2,2.33943030005,n,1.13402770017,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
,,,,50,0,50,0,,,,,,,,,,,,,,,,,,working,sing,white,50,8,357,4,8.91374240001,n,3.23391369986,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
,,,,51,0,51,0,,,,,,,,,,,,,,,,,,skill,new_a,white,51,118,289,3,3.53102859994,n,2.0319242999,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
,,,,52,0,52,0,,,,,,,,,,,,,,,,,,history,sing,white,52,29,153,5,4.16849640012,f,1.11310379999,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
,,,,53,0,53,0,,,,,,,,,,,,,,,,,,goose,aloud,white,53,37,138,6,2.1451332001,r,1.26504789991,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
,,,,54,0,54,0,,,,,,,,,,,,,,,,,,group,aloud,white,54,52,143,5,2.59539179993,r,1.61700009997,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
,,,,55,0,55,0,,,,,,,,,,,,,,,,,,reach,sing,white,55,2,253,4,4.02487380011,f,3.34718669998,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
,,,,56,0,56,0,,,,,,,,,,,,,,,,,,council,new_b,white,56,133,71,2,5.35891819978,n,2.58066840004,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
,,,,57,0,57,0,,,,,,,,,,,,,,,,,,captain,sing,white,57,13,41,4,3.32002889994,f,0.4455155998,2019_Dec_05_1545,60.8489770881,ProdSingRedo,001,nc11,
