StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,stim_colors,color_sing,color_aloud,color_silent,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,textBlank500.started,textBlank500.stopped,study_word,study_type,study_color,study_num,study_word_num,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,testWord,testType,testColor,testN,test_num,test_word_num,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,23.018653099999938,None,n,1.6294010999999955,23.018653099999938,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC_38,001,2022_Apr_19_1627,ProdSingRedo,3.2.3,59.85303685327461,
,,,,,,,,,,,,,,NeutralTest,"['blue', 'yellow', 'red']",blue,yellow,red,24.710986000000048,None,space,131.51328719999992,24.710986000000048,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC_38,001,2022_Apr_19_1627,ProdSingRedo,3.2.3,59.85303685327461,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,24.710986000000048,None,24.710986000000048,None,24.710986000000048,None,158.76231400000006,None,place,silent,red,75,222,156.7567727999999,None,None,156.7567727999999,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC_38,001,2022_Apr_19_1627,ProdSingRedo,3.2.3,59.85303685327461,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.27914800000008,None,people,aloud,yellow,44,216,159.27190040000005,None,None,159.27190040000005,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC_38,001,2022_Apr_19_1627,ProdSingRedo,3.2.3,59.85303685327461,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.79630829999996,None,judge,aloud,yellow,36,166,161.8011692,None,None,161.8011692,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC_38,001,2022_Apr_19_1627,ProdSingRedo,3.2.3,59.85303685327461,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.31365430000005,None,smell,aloud,yellow,38,291,164.30615839999996,None,None,164.30615839999996,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC_38,001,2022_Apr_19_1627,ProdSingRedo,3.2.3,59.85303685327461,
4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.83048600000006,None,volume,aloud,yellow,57,349,166.83034380000004,None,None,166.83034380000004,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC_38,001,2022_Apr_19_1627,ProdSingRedo,3.2.3,59.85303685327461,
5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.3465529,None,estate,silent,red,76,119,169.3433321,None,None,169.3433321,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC_38,001,2022_Apr_19_1627,ProdSingRedo,3.2.3,59.85303685327461,
6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.86415749999992,None,pattern,sing,blue,16,214,171.84851149999986,None,None,171.84851149999986,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC_38,001,2022_Apr_19_1627,ProdSingRedo,3.2.3,59.85303685327461,
7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.37970670000004,None,break,silent,red,80,26,174.38917809999998,None,None,174.38917809999998,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC_38,001,2022_Apr_19_1627,ProdSingRedo,3.2.3,59.85303685327461,
8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.88127310000004,None,reading,aloud,yellow,30,254,176.88148780000006,None,None,176.88148780000006,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC_38,001,2022_Apr_19_1627,ProdSingRedo,3.2.3,59.85303685327461,
9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.39725939999994,None,course,sing,blue,8,74,179.39722239999992,None,None,179.39722239999992,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC_38,001,2022_Apr_19_1627,ProdSingRedo,3.2.3,59.85303685327461,
10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.9150568,None,patient,silent,red,87,213,181.91120909999995,None,None,181.91120909999995,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC_38,001,2022_Apr_19_1627,ProdSingRedo,3.2.3,59.85303685327461,
11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.4315913999999,None,birth,silent,red,78,22,184.4202628999999,None,None,184.4202628999999,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC_38,001,2022_Apr_19_1627,ProdSingRedo,3.2.3,59.85303685327461,
12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.94839649999994,None,suspect,silent,red,79,318,186.94780420000006,None,None,186.94780420000006,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC_38,001,2022_Apr_19_1627,ProdSingRedo,3.2.3,59.85303685327461,
13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.46531119999986,None,income,aloud,yellow,35,159,189.4571039,None,None,189.4571039,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC_38,001,2022_Apr_19_1627,ProdSingRedo,3.2.3,59.85303685327461,
14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.96607019999988,None,institute,aloud,yellow,33,162,191.9659706,None,None,191.9659706,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC_38,001,2022_Apr_19_1627,ProdSingRedo,3.2.3,59.85303685327461,
15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.48228919999997,None,throw,sing,blue,15,330,194.47908600000005,None,None,194.47908600000005,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC_38,001,2022_Apr_19_1627,ProdSingRedo,3.2.3,59.85303685327461,
16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.998067,None,afternoon,silent,red,86,3,196.99468109999998,None,None,196.99468109999998,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC_38,001,2022_Apr_19_1627,ProdSingRedo,3.2.3,59.85303685327461,
17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.49844480000002,None,committee,sing,blue,2,62,199.49881269999992,None,None,199.49881269999992,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC_38,001,2022_Apr_19_1627,ProdSingRedo,3.2.3,59.85303685327461,
18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.99878360000002,None,power,silent,red,71,230,202.00028040000007,None,None,202.00028040000007,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC_38,001,2022_Apr_19_1627,ProdSingRedo,3.2.3,59.85303685327461,
19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.51561709999987,None,provision,sing,blue,22,243,204.52039609999997,None,None,204.52039609999997,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC_38,001,2022_Apr_19_1627,ProdSingRedo,3.2.3,59.85303685327461,
20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.03309869999998,None,universal,sing,blue,19,345,207.02099870000006,None,None,207.02099870000006,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC_38,001,2022_Apr_19_1627,ProdSingRedo,3.2.3,59.85303685327461,
