StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,stim_colors,color_sing,color_aloud,color_silent,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,textBlank500.started,textBlank500.stopped,study_word,study_type,study_color,study_num,study_word_num,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,testWord,testType,testColor,testN,test_num,test_word_num,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate
72,0,72,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.1933434,None,afternoon,aloud,blue,36,3,505.1899461,None,None,505.1899461,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
73,0,73,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.7101992,None,second,silent,red,89,278,507.7038594,None,None,507.7038594,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
74,0,74,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.2271322,None,society,silent,red,84,293,510.225131,None,None,510.225131,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
75,0,75,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.7438006,None,cover,sing,yellow,1,77,512.7437851,None,None,512.7437851,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
76,0,76,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.2599116,None,danger,sing,yellow,0,85,515.2581313,None,None,515.2581313,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
77,0,77,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.7776499,None,relation,sing,yellow,11,257,517.7666632,None,None,517.7666632,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
78,0,78,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,522.2937732,None,crisis,aloud,blue,49,79,520.2864024,None,None,520.2864024,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
79,0,79,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,524.8112282,None,error,silent,red,86,117,522.7976302,None,None,522.7976302,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
80,0,80,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,527.3108291,None,history,aloud,blue,39,153,525.3099302,None,None,525.3099302,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
81,0,81,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,529.8282047,None,committee,aloud,blue,47,62,527.8156466,None,None,527.8156466,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
82,0,82,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.3449253,None,short,aloud,blue,41,285,530.3379776,None,None,530.3379776,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
83,0,83,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.8623152,None,drove,aloud,blue,53,106,532.8576567,None,None,532.8576567,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
84,0,84,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.3791611,None,crime,aloud,blue,35,78,535.366088,None,None,535.366088,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
85,0,85,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.894522,None,finance,sing,yellow,5,129,537.895297,None,None,537.895297,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
86,0,86,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.4123437,None,scale,aloud,blue,40,272,540.4079366,None,None,540.4079366,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
87,0,87,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.9126675,None,suspect,sing,yellow,3,318,542.9133393,None,None,542.9133393,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
88,0,88,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,547.4295878,None,message,sing,yellow,10,189,545.4298918,None,None,545.4298918,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
89,0,89,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,549.946378,None,tragedy,sing,yellow,28,335,547.9466461,None,None,547.9466461,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550.4463307,None,k,252.4958339,550.4463307,None,,,,,,,,,,,,,,,,,,,,,,,,,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,818.1076409,None,,,,,,,,,,,,,,,,,platform,sing,yellow,0,22,224,803.4777814,None,803.4777814,None,6,11.812682,803.4777814,None,815.3463946,None,815.8463676,None,815.8463676,None,f,2.2202055,815.8463676,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,823.9745786,None,,,,,,,,,,,,,,,,,pretty,new_sing,yellow,1,94,233,818.6330602,None,818.6330602,None,6,3.2975819,818.6330602,None,821.9714181,None,822.4928738,None,822.4928738,None,r,1.4537578,822.4928738,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,835.0592643,None,,,,,,,,,,,,,,,,,spoke,aloud,blue,2,56,300,824.4962588,None,824.4962588,None,6,5.5622916,824.4962588,None,830.1054429,None,830.6279122,None,830.6279122,None,r,4.3984837,830.6279122,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,845.3832163,None,,,,,,,,,,,,,,,,,fight,sing,yellow,3,6,127,835.5843748,None,835.5843748,None,6,5.2581957,835.5843748,None,840.8896867,None,841.4006233,None,841.4006233,None,r,3.9461909,841.4006233,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,857.0773242,None,,,,,,,,,,,,,,,,,grade,new_sing,yellow,4,118,140,845.903329,None,845.903329,None,5,6.939166,845.903329,None,852.9056814,None,853.413838,None,853.413838,None,r,3.6286552,853.413838,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,865.4087475,None,,,,,,,,,,,,,,,,,hearing,silent,red,5,87,150,857.6073467,None,857.6073467,None,6,3.8272793,857.6073467,None,861.4758196,None,861.9971064,None,861.9971064,None,r,3.3734154,861.9971064,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,873.1791589,None,,,,,,,,,,,,,,,,,community,new_aloud,blue,6,139,63,865.9343667,None,865.9343667,None,6,2.5484827,865.9343667,None,868.5305602,None,869.04779,None,869.04779,None,f,4.0989428,869.04779,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,878.9437455,None,,,,,,,,,,,,,,,,,population,silent,red,7,77,227,873.7023951,None,873.7023951,None,6,2.0917352,873.7023951,None,875.8201484,None,876.3375198,None,876.3375198,None,r,2.5689931,876.3375198,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,889.7672548,None,,,,,,,,,,,,,,,,,straight,new_silent,red,8,151,307,879.4734306,None,879.4734306,None,5,3.7050589,879.4734306,None,883.2321918,None,883.7495251,None,883.7495251,None,f,5.9811059,883.7495251,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,896.4116285,None,,,,,,,,,,,,,,,,,front,new_sing,yellow,9,109,134,890.283768,None,890.283768,None,6,2.6547161,890.283768,None,892.9874398,None,893.4957148,None,893.4957148,None,f,2.8827537,893.4957148,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,902.3125023,None,,,,,,,,,,,,,,,,,phrase,aloud,blue,10,34,220,896.9404618,None,896.9404618,None,6,2.8620246,896.9404618,None,899.8381745,None,900.3522051,None,900.3522051,None,f,1.9303213,900.3522051,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,909.2108752,None,,,,,,,,,,,,,,,,,light,aloud,blue,11,42,171,902.8388117,None,902.8388117,None,6,3.795944,902.8388117,None,906.6656368,None,907.1695206,None,907.1695206,None,r,2.0246699,907.1695206,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,916.3965751,None,,,,,,,,,,,,,,,,,still,new_aloud,blue,12,149,304,909.7343753,None,909.7343753,None,5,4.0441165,909.7343753,None,913.8243475,None,914.3468351,None,914.3468351,None,f,2.0155981,914.3468351,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,924.7929656,None,,,,,,,,,,,,,,,,,childhood,new_aloud,blue,13,132,49,916.9203911,None,916.9203911,None,6,4.826192,916.9203911,None,921.7766885,None,922.2968921,None,922.2968921,None,r,2.4657123,922.2968921,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,928.9809148,None,,,,,,,,,,,,,,,,,permit,sing,yellow,14,21,218,925.3173489,None,925.3173489,None,6,1.6451349,925.3173489,None,927.0106754,None,927.5302881,None,927.5302881,None,r,1.4162178,927.5302881,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,935.9725277,None,,,,,,,,,,,,,,,,,resistance,sing,yellow,15,24,262,929.5089107,None,929.5089107,None,6,2.8855844,929.5089107,None,932.4613958,None,932.9694578,None,932.9694578,None,f,2.9847784,932.9694578,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,942.2147552,None,,,,,,,,,,,,,,,,,second,silent,red,16,89,278,936.4733211,None,936.4733211,None,6,3.3932908,936.4733211,None,939.9142545,None,940.4292675,None,940.4292675,None,n,1.7493442,940.4292675,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,948.7988683,None,,,,,,,,,,,,,,,,,crisis,aloud,blue,17,49,79,942.7364331,None,942.7364331,None,6,1.7060958,942.7364331,None,944.4918464,None,945.0095132,None,945.0095132,None,f,3.7617058,945.0095132,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,956.0331721,None,,,,,,,,,,,,,,,,,detective,new_sing,yellow,18,97,92,949.3263466,None,949.3263466,None,4,3.3242995,949.3263466,None,952.6939798,None,953.2195335,None,953.2195335,None,n,2.7829519,953.2195335,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,964.9505425,None,,,,,,,,,,,,,,,,,threat,new_sing,yellow,19,103,329,956.5599453,None,956.5599453,None,3,4.4027496,956.5599453,None,961.015171,None,961.5350148,None,961.5350148,None,f,3.3879191,961.5350148,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,974.6769897,None,,,,,,,,,,,,,,,,,trail,aloud,blue,20,37,336,965.4775242,None,965.4775242,None,6,6.4612879,965.4775242,None,971.9836639,None,972.5030326,None,972.5030326,None,r,2.1393544,972.5030326,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,982.4340982,None,,,,,,,,,,,,,,,,,nation,new_silent,red,21,158,198,975.1943238,None,975.1943238,None,5,3.9442775,975.1943238,None,979.1772258,None,979.704164,None,979.704164,None,f,2.7063881,979.704164,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,988.6692209,None,,,,,,,,,,,,,,,,,addition,new_sing,yellow,22,99,2,982.9574405,None,982.9574405,None,6,2.6051976,982.9574405,None,985.6171543,None,986.1368527,None,986.1368527,None,r,2.5058008,986.1368527,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,997.2863038,None,,,,,,,,,,,,,,,,,music,new_aloud,blue,23,141,196,989.1928612,None,989.1928612,None,2,3.8896362,989.1928612,None,993.1299831,None,993.6556059,None,993.6556059,None,f,3.5949198,993.6556059,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,1004.469294,None,,,,,,,,,,,,,,,,,council,new_aloud,blue,24,140,71,997.8098721,None,997.8098721,None,1,3.0407438,997.8098721,None,1000.897959,None,1001.425815,None,1001.425815,None,f,3.008709,1001.425815,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,25,0,25,0,,,,,,,,,,,,,,,,,,,,,,,,1011.662861,None,,,,,,,,,,,,,,,,,tragedy,sing,yellow,25,28,335,1005.001178,None,1005.001178,None,6,1.9774138,1005.001178,None,1007.017189,None,1007.544682,None,1007.544682,None,r,4.0896655,1007.544682,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,26,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,1017.853744,None,,,,,,,,,,,,,,,,,medicine,new_sing,yellow,26,93,186,1012.184373,None,1012.184373,None,6,2.5382951,1012.184373,None,1014.760643,None,1015.270553,None,1015.270553,None,r,2.5561503,1015.270553,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,27,0,27,0,,,,,,,,,,,,,,,,,,,,,,,,1022.855547,None,,,,,,,,,,,,,,,,,object,new_silent,red,27,164,204,1018.388036,None,1018.388036,None,6,2.0069605,1018.388036,None,1020.429975,None,1020.956318,None,1020.956318,None,f,1.8708603,1020.956318,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,28,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,1028.705352,None,,,,,,,,,,,,,,,,,prime,silent,red,28,75,235,1023.382387,None,1023.382387,None,2,2.1644034,1023.382387,None,1025.583663,None,1026.077749,None,1026.077749,None,f,2.5968212,1026.077749,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,29,0,29,0,,,,,,,,,,,,,,,,,,,,,,,,1035.871671,None,,,,,,,,,,,,,,,,,clean,new_sing,yellow,29,111,51,1029.229996,None,1029.229996,None,3,2.9326469,1029.229996,None,1032.203394,None,1032.722645,None,1032.722645,None,f,3.1120348,1032.722645,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,30,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,1042.065044,None,,,,,,,,,,,,,,,,,command,new_silent,red,30,153,60,1036.387864,None,1036.387864,None,1,2.99875,1036.387864,None,1039.440309,None,1039.960509,None,1039.960509,None,n,2.0819543,1039.960509,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,31,0,31,0,,,,,,,,,,,,,,,,,,,,,,,,1046.37236,None,,,,,,,,,,,,,,,,,frank,sing,yellow,31,18,133,1042.587297,None,1042.587297,None,6,1.4152695,1042.587297,None,1044.049502,None,1044.577193,None,1044.577193,None,n,1.7613842,1044.577193,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,32,0,32,0,,,,,,,,,,,,,,,,,,,,,,,,1050.989146,None,,,,,,,,,,,,,,,,,health,new_silent,red,32,154,149,1046.888775,None,1046.888775,None,5,2.042027,1046.888775,None,1048.974143,None,1049.496074,None,1049.496074,None,f,1.4667815,1049.496074,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,33,0,33,0,,,,,,,,,,,,,,,,,,,,,,,,1055.813381,None,,,,,,,,,,,,,,,,,relation,sing,yellow,33,11,257,1051.516441,None,1051.516441,None,6,1.4221672,1051.516441,None,1053.004631,None,1053.510813,None,1053.510813,None,r,2.2754794,1053.510813,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,34,0,34,0,,,,,,,,,,,,,,,,,,,,,,,,1061.799054,None,,,,,,,,,,,,,,,,,engineer,silent,red,34,85,114,1056.314627,None,1056.314627,None,6,1.3599689,1056.314627,None,1057.718191,None,1058.244265,None,1058.244265,None,f,3.5343445,1058.244265,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,35,0,35,0,,,,,,,,,,,,,,,,,,,,,,,,1068.607138,None,,,,,,,,,,,,,,,,,break,new_silent,red,35,177,26,1062.324715,None,1062.324715,None,3,2.1098298,1062.324715,None,1064.480396,None,1065.000793,None,1065.000793,None,f,3.5786403,1065.000793,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,36,0,36,0,,,,,,,,,,,,,,,,,,,,,,,,1074.091059,None,,,,,,,,,,,,,,,,,south,new_aloud,blue,36,122,296,1069.131438,None,1069.131438,None,1,1.5432234,1069.131438,None,1070.721762,None,1071.24563,None,1071.24563,None,f,2.8051421,1071.24563,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,37,0,37,0,,,,,,,,,,,,,,,,,,,,,,,,1079.49996,None,,,,,,,,,,,,,,,,,guard,aloud,blue,37,43,145,1074.618255,None,1074.618255,None,5,2.4003486,1074.618255,None,1077.067883,None,1077.592224,None,1077.592224,None,f,1.8822711,1077.592224,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,38,0,38,0,,,,,,,,,,,,,,,,,,,,,,,,1084.724514,None,,,,,,,,,,,,,,,,,curve,new_silent,red,38,152,82,1080.014036,None,1080.014036,None,1,2.0605784,1080.014036,None,1082.125891,None,1082.644525,None,1082.644525,None,n,2.0546378,1082.644525,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,39,0,39,0,,,,,,,,,,,,,,,,,,,,,,,,1089.990667,None,,,,,,,,,,,,,,,,,hunger,sing,yellow,39,23,155,1085.25305,None,1085.25305,None,6,1.5256092,1085.25305,None,1086.826042,None,1087.336582,None,1087.336582,None,r,2.6181653,1087.336582,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,40,0,40,0,,,,,,,,,,,,,,,,,,,,,,,,1097.10871,None,,,,,,,,,,,,,,,,,interior,new_aloud,blue,40,127,164,1090.515457,None,1090.515457,None,5,3.0473043,1090.515457,None,1093.599284,None,1094.110212,None,1094.110212,None,r,2.9725954,1094.110212,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,41,0,41,0,,,,,,,,,,,,,,,,,,,,,,,,1104.142698,None,,,,,,,,,,,,,,,,,smooth,silent,red,41,62,292,1097.619597,None,1097.619597,None,5,4.6388369,1097.619597,None,1102.305519,None,1102.827289,None,1102.827289,None,f,1.2794161,1102.827289,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,42,0,42,0,,,,,,,,,,,,,,,,,,,,,,,,1108.843505,None,,,,,,,,,,,,,,,,,defeat,new_sing,yellow,42,119,88,1104.674657,None,1104.674657,None,1,1.6081254,1104.674657,None,1106.320729,None,1106.851915,None,1106.851915,None,f,1.9666615,1106.851915,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,43,0,43,0,,,,,,,,,,,,,,,,,,,,,,,,1114.063797,None,,,,,,,,,,,,,,,,,danger,sing,yellow,43,0,85,1109.371794,None,1109.371794,None,5,1.7509565,1109.371794,None,1111.178364,None,1111.701464,None,1111.701464,None,f,2.3251849,1111.701464,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,44,0,44,0,,,,,,,,,,,,,,,,,,,,,,,,1120.093903,None,,,,,,,,,,,,,,,,,answer,new_sing,yellow,44,114,8,1114.587216,None,1114.587216,None,1,2.1675403,1114.587216,None,1116.810495,None,1117.328258,None,1117.328258,None,r,2.7385676,1117.328258,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,45,0,45,0,,,,,,,,,,,,,,,,,,,,,,,,1125.932192,None,,,,,,,,,,,,,,,,,drama,aloud,blue,45,58,103,1120.620277,None,1120.620277,None,6,1.3663673,1120.620277,None,1122.028595,None,1122.546588,None,1122.546588,None,f,3.3523722,1122.546588,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,46,0,46,0,,,,,,,,,,,,,,,,,,,,,,,,1131.593944,None,,,,,,,,,,,,,,,,,number,new_sing,yellow,46,110,203,1126.453694,None,1126.453694,None,2,1.7250031,1126.453694,None,1128.23086,None,1128.752061,None,1128.752061,None,f,2.8027305,1128.752061,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,47,0,47,0,,,,,,,,,,,,,,,,,,,,,,,,1135.778411,None,,,,,,,,,,,,,,,,,employment,aloud,blue,47,48,111,1132.118587,None,1132.118587,None,6,1.3081472,1132.118587,None,1133.472412,None,1133.987514,None,1133.987514,None,r,1.759185,1133.987514,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,48,0,48,0,,,,,,,,,,,,,,,,,,,,,,,,1141.011879,None,,,,,,,,,,,,,,,,,appearance,new_aloud,blue,48,145,10,1136.310773,None,1136.310773,None,6,2.2119426,1136.310773,None,1138.574812,None,1139.105188,None,1139.105188,None,r,1.881675,1139.105188,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,49,0,49,0,,,,,,,,,,,,,,,,,,,,,,,,1146.18778,None,,,,,,,,,,,,,,,,,novel,new_sing,yellow,49,115,202,1141.535006,None,1141.535006,None,1,1.3797642,1141.535006,None,1142.960048,None,1143.480568,None,1143.480568,None,f,2.689782,1143.480568,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,50,0,50,0,,,,,,,,,,,,,,,,,,,,,,,,1150.295855,None,,,,,,,,,,,,,,,,,broke,new_sing,yellow,50,90,32,1146.706035,None,1146.706035,None,6,1.8971403,1146.706035,None,1148.645798,None,1149.166548,None,1149.166548,None,r,1.1000776,1149.166548,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,51,0,51,0,,,,,,,,,,,,,,,,,,,,,,,,1159.831148,None,,,,,,,,,,,,,,,,,count,sing,yellow,51,8,72,1150.821593,None,1150.821593,None,3,5.0450426,1150.821593,None,1155.910349,None,1156.429491,None,1156.429491,None,f,3.3650982,1156.429491,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,52,0,52,0,,,,,,,,,,,,,,,,,,,,,,,,1167.980946,None,,,,,,,,,,,,,,,,,instrument,silent,red,52,80,163,1160.357007,None,1160.357007,None,1,2.5733911,1160.357007,None,1162.956376,None,1163.481844,None,1163.481844,None,r,4.4648349,1163.481844,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,53,0,53,0,,,,,,,,,,,,,,,,,,,,,,,,1175.064022,None,,,,,,,,,,,,,,,,,business,new_silent,red,53,162,38,1168.507171,None,1168.507171,None,4,2.5356675,1168.507171,None,1171.091862,None,1171.62116,None,1171.62116,None,f,3.4057225,1171.62116,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,54,0,54,0,,,,,,,,,,,,,,,,,,,,,,,,1182.480817,None,,,,,,,,,,,,,,,,,concern,new_sing,yellow,54,112,65,1175.57815,None,1175.57815,None,6,3.7765756,1175.57815,None,1179.378598,None,1179.898112,None,1179.898112,None,f,2.5446212,1179.898112,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,55,0,55,0,,,,,,,,,,,,,,,,,,,,,,,,1188.507551,None,,,,,,,,,,,,,,,,,evidence,sing,yellow,55,19,120,1183.008822,None,1183.008822,None,4,3.7300251,1183.008822,None,1186.781741,None,1187.303867,None,1187.303867,None,r,1.1867487,1187.303867,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
