StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,keyCondition.keys,keyCondition.rt,Condition,stim_colors,color_sing,color_aloud,color_silent,keyWelcome.keys,keyWelcome.rt,study_word,study_type,study_color,study_num,study_word_num,keyStudy.keys,key_resp_3.keys,key_resp_3.rt,testWord,testType,testColor,testN,test_num,test_word_num,keyConf.keys,keyConf.rt,keyRKN.keys,keyRKN.rt,date,frameRate,expName,session,participant,
,,,,154,0,154,0,,,,,,,,,,,,,,,,,,appearance,new_aloud,yellow,154,125,10,1,1.45162529999,n,0.302020000003,2022_May_02_0943,59.9904135288,ProdSingRedo,001,C 45,
,,,,155,0,155,0,,,,,,,,,,,,,,,,,,research,sing,red,155,0,261,4,1.72028439998,f,0.180112199974,2022_May_02_0943,59.9904135288,ProdSingRedo,001,C 45,
,,,,156,0,156,0,,,,,,,,,,,,,,,,,,addition,new_aloud,yellow,156,142,2,1,1.34296789998,n,0.31150359998,2022_May_02_0943,59.9904135288,ProdSingRedo,001,C 45,
,,,,157,0,157,0,,,,,,,,,,,,,,,,,,style,new_aloud,yellow,157,123,311,5,2.41520269995,f,0.270698000037,2022_May_02_0943,59.9904135288,ProdSingRedo,001,C 45,
,,,,158,0,158,0,,,,,,,,,,,,,,,,,,strength,sing,red,158,5,310,1,1.4762714,n,0.185545600019,2022_May_02_0943,59.9904135288,ProdSingRedo,001,C 45,
,,,,159,0,159,0,,,,,,,,,,,,,,,,,,conference,new_aloud,yellow,159,127,66,1,1.76649800001,n,0.325445500028,2022_May_02_0943,59.9904135288,ProdSingRedo,001,C 45,
,,,,160,0,160,0,,,,,,,,,,,,,,,,,,mechanical,silent,blue,160,89,185,6,2.2914478,f,0.592272299982,2022_May_02_0943,59.9904135288,ProdSingRedo,001,C 45,
,,,,161,0,161,0,,,,,,,,,,,,,,,,,,entrance,silent,blue,161,61,115,2,1.70299419999,n,0.130255100026,2022_May_02_0943,59.9904135288,ProdSingRedo,001,C 45,
,,,,162,0,162,0,,,,,,,,,,,,,,,,,,charter,new_aloud,yellow,162,137,47,1,1.26339899999,n,0.249817000004,2022_May_02_0943,59.9904135288,ProdSingRedo,001,C 45,
,,,,163,0,163,0,,,,,,,,,,,,,,,,,,candidate,silent,blue,163,82,39,1,1.44174489996,n,0.174146000005,2022_May_02_0943,59.9904135288,ProdSingRedo,001,C 45,
,,,,164,0,164,0,,,,,,,,,,,,,,,,,,birth,new_sing,red,164,101,22,1,1.25096560002,n,0.217796900019,2022_May_02_0943,59.9904135288,ProdSingRedo,001,C 45,
,,,,165,0,165,0,,,,,,,,,,,,,,,,,,position,new_silent,blue,165,163,229,3,1.38041290001,f,0.219556900032,2022_May_02_0943,59.9904135288,ProdSingRedo,001,C 45,
,,,,166,0,166,0,,,,,,,,,,,,,,,,,,harmony,sing,red,166,1,148,6,1.43404690002,r,0.096430799982,2022_May_02_0943,59.9904135288,ProdSingRedo,001,C 45,
,,,,167,0,167,0,,,,,,,,,,,,,,,,,,shape,aloud,yellow,167,36,282,6,3.26250129996,r,0.118089099997,2022_May_02_0943,59.9904135288,ProdSingRedo,001,C 45,
,,,,168,0,168,0,,,,,,,,,,,,,,,,,,bright,new_silent,blue,168,161,29,5,3.2891089,f,0.0499800000107,2022_May_02_0943,59.9904135288,ProdSingRedo,001,C 45,
,,,,169,0,169,0,,,,,,,,,,,,,,,,,,voice,silent,blue,169,84,348,5,1.26532409998,f,0.204323399987,2022_May_02_0943,59.9904135288,ProdSingRedo,001,C 45,
,,,,170,0,170,0,,,,,,,,,,,,,,,,,,owner,silent,blue,170,67,208,1,1.5774676,n,0.264710699965,2022_May_02_0943,59.9904135288,ProdSingRedo,001,C 45,
,,,,171,0,171,0,,,,,,,,,,,,,,,,,,health,sing,red,171,24,149,1,1.32572389999,n,0.23757170001,2022_May_02_0943,59.9904135288,ProdSingRedo,001,C 45,
,,,,172,0,172,0,,,,,,,,,,,,,,,,,,distance,sing,red,172,28,100,6,2.72365469998,r,0.0776971000014,2022_May_02_0943,59.9904135288,ProdSingRedo,001,C 45,
,,,,173,0,173,0,,,,,,,,,,,,,,,,,,equipment,sing,red,173,21,116,2,1.6605922,f,1.14036269998,2022_May_02_0943,59.9904135288,ProdSingRedo,001,C 45,
,,,,174,0,174,0,,,,,,,,,,,,,,,,,,universal,aloud,yellow,174,38,345,5,2.85836409999,f,0.529930900026,2022_May_02_0943,59.9904135288,ProdSingRedo,001,C 45,
,,,,175,0,175,0,,,,,,,,,,,,,,,,,,frank,sing,red,175,13,133,6,1.2580266,r,0.0950794999953,2022_May_02_0943,59.9904135288,ProdSingRedo,001,C 45,
,,,,176,0,176,0,,,,,,,,,,,,,,,,,,danger,new_aloud,yellow,176,143,85,3,2.11553309998,n,0.0779919999768,2022_May_02_0943,59.9904135288,ProdSingRedo,001,C 45,
,,,,177,0,177,0,,,,,,,,,,,,,,,,,,mankind,sing,red,177,8,178,2,1.6717528,n,0.0599102000124,2022_May_02_0943,59.9904135288,ProdSingRedo,001,C 45,
,,,,178,0,178,0,,,,,,,,,,,,,,,,,,budget,sing,red,178,4,34,6,1.3718654,f,0.390545000031,2022_May_02_0943,59.9904135288,ProdSingRedo,001,C 45,
,,,,179,0,179,0,,,,,,,,,,,,,,,,,,split,new_sing,red,179,91,299,1,1.82954450004,n,0.704181999958,2022_May_02_0943,59.9904135288,ProdSingRedo,001,C 45,
