StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,stim_colors,color_sing,color_aloud,color_silent,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,textBlank500.started,textBlank500.stopped,study_word,study_type,study_color,study_num,study_word_num,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,testWord,testType,testColor,testN,test_num,test_word_num,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,19.889037000015378,None,n,224.4846604000777,19.889037000015378,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC34,001,2022_Apr_06_1406,ProdSingRedo,3.2.3,59.99750453182274,
,,,,,,,,,,,,,,NeutralTest,"['red', 'blue', 'yellow']",red,blue,yellow,244.42979340068996,None,space,49.35149930045009,244.42979340068996,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC34,001,2022_Apr_06_1406,ProdSingRedo,3.2.3,59.99750453182274,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,244.42979340068996,None,244.42979340068996,None,244.42979340068996,None,296.3269356004894,None,literature,aloud,blue,38,173,294.3364674001932,None,None,294.3364674001932,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC34,001,2022_Apr_06_1406,ProdSingRedo,3.2.3,59.99750453182274,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.84626360051334,None,charter,aloud,blue,48,47,296.8384585008025,None,None,296.8384585008025,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC34,001,2022_Apr_06_1406,ProdSingRedo,3.2.3,59.99750453182274,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.36803179979324,None,bitter,aloud,blue,51,23,299.3611140009016,None,None,299.3611140009016,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC34,001,2022_Apr_06_1406,ProdSingRedo,3.2.3,59.99750453182274,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.8845789004117,None,account,sing,red,22,1,301.8793219998479,None,None,301.8793219998479,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC34,001,2022_Apr_06_1406,ProdSingRedo,3.2.3,59.99750453182274,
4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.4037858005613,None,position,silent,yellow,76,229,304.40237360075116,None,None,304.40237360075116,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC34,001,2022_Apr_06_1406,ProdSingRedo,3.2.3,59.99750453182274,
5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.92296719923615,None,service,aloud,blue,41,280,306.92578309960663,None,None,306.92578309960663,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC34,001,2022_Apr_06_1406,ProdSingRedo,3.2.3,59.99750453182274,
6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.44216730073094,None,worker,silent,yellow,63,356,309.43941530026495,None,None,309.43941530026495,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC34,001,2022_Apr_06_1406,ProdSingRedo,3.2.3,59.99750453182274,
7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.9613202996552,None,comfort,sing,red,10,59,311.95568970032036,None,None,311.95568970032036,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC34,001,2022_Apr_06_1406,ProdSingRedo,3.2.3,59.99750453182274,
