StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,stim_colors,color_sing,color_aloud,color_silent,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,textBlank500.started,textBlank500.stopped,study_word,study_type,study_color,study_num,study_word_num,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,testWord,testType,testColor,testN,test_num,test_word_num,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate
,,,,26,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,2738.010112,None,,,,,,,,,,,,,,,,,employment,new_c,white,26,167,111,2733.362682,None,2733.362682,None,5,2.623111205,2733.362682,None,2736.030832,None,2736.542925,None,2736.542925,None,f,1.418437462,2736.542925,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,27,0,27,0,,,,,,,,,,,,,,,,,,,,,,,,2742.328093,None,,,,,,,,,,,,,,,,,answer,new_a,white,27,118,8,2738.526904,None,2738.526904,None,1,1.746341835,2738.526904,None,2740.312122,None,2740.82765,None,2740.82765,None,n,1.453438286,2740.82765,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,28,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,2747.362956,None,,,,,,,,,,,,,,,,,smooth,silent,white,28,63,292,2742.844902,None,2742.844902,None,3,1.852111551,2742.844902,None,2744.749029,None,2745.262318,None,2745.262318,None,f,2.058846306,2745.262318,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,29,0,29,0,,,,,,,,,,,,,,,,,,,,,,,,2752.481212,None,,,,,,,,,,,,,,,,,public,new_c,white,29,158,244,2747.881324,None,2747.881324,None,2,1.903312486,2747.881324,None,2749.84689,None,2750.34721,None,2750.34721,None,n,2.093565984,2750.34721,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,30,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,2757.666118,None,,,,,,,,,,,,,,,,,count,aloud,white,30,30,72,2752.997867,None,2752.997867,None,4,2.74648925,2752.997867,None,2755.78675,None,2756.299019,None,2756.299019,None,f,1.333286579,2756.299019,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,31,0,31,0,,,,,,,,,,,,,,,,,,,,,,,,2762.100796,None,,,,,,,,,,,,,,,,,travel,aloud,white,31,44,338,2758.187316,None,2758.187316,None,5,2.07678181,2758.187316,None,2760.316779,None,2760.817098,None,2760.817098,None,f,1.246863386,2760.817098,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,32,0,32,0,,,,,,,,,,,,,,,,,,,,,,,,2766.552175,None,,,,,,,,,,,,,,,,,citizen,new_a,white,32,106,50,2762.62593,None,2762.62593,None,1,2.253832948,2762.62593,None,2764.924166,None,2765.435108,None,2765.435108,None,n,1.068596851,2765.435108,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,33,0,33,0,,,,,,,,,,,,,,,,,,,,,,,,2770.8702,None,,,,,,,,,,,,,,,,,cover,sing,white,33,8,77,2767.069286,None,2767.069286,None,3,1.946262841,2767.069286,None,2769.056686,None,2769.569744,None,2769.569744,None,f,1.253596897,2769.569744,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,34,0,34,0,,,,,,,,,,,,,,,,,,,,,,,,2774.587997,None,,,,,,,,,,,,,,,,,suggestion,new_a,white,34,113,314,2771.386754,None,2771.386754,None,1,1.46847867,2771.386754,None,2772.909935,None,2773.42084,None,2773.42084,None,n,1.130288206,2773.42084,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,35,0,35,0,,,,,,,,,,,,,,,,,,,,,,,,2779.822912,None,,,,,,,,,,,,,,,,,people,new_c,white,35,168,216,2775.104643,None,2775.104643,None,2,2.182474708,2775.104643,None,2777.32641,None,2777.838966,None,2777.838966,None,n,1.944084891,2777.838966,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,36,0,36,0,,,,,,,,,,,,,,,,,,,,,,,,2784.841126,None,,,,,,,,,,,,,,,,,accident,sing,white,36,7,0,2780.339693,None,2780.339693,None,4,2.475338759,2780.339693,None,2782.862338,None,2783.373982,None,2783.373982,None,f,1.424945497,2783.373982,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,37,0,37,0,,,,,,,,,,,,,,,,,,,,,,,,2788.608911,None,,,,,,,,,,,,,,,,,device,new_a,white,37,107,93,2785.361378,None,2785.361378,None,1,1.341316038,2785.361378,None,2786.744743,None,2787.258399,None,2787.258399,None,n,1.31599485,2787.258399,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,38,0,38,0,,,,,,,,,,,,,,,,,,,,,,,,2793.193666,None,,,,,,,,,,,,,,,,,month,sing,white,38,27,193,2789.12576,None,2789.12576,None,3,2.31235239,2789.12576,None,2791.480659,None,2791.993319,None,2791.993319,None,f,1.164683197,2791.993319,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,39,0,39,0,,,,,,,,,,,,,,,,,,,,,,,,2797.645047,None,,,,,,,,,,,,,,,,,space,sing,white,39,2,297,2793.710393,None,2793.710393,None,1,2.063513829,2793.710393,None,2795.812446,None,2796.328,None,2796.328,None,n,1.277851658,2796.328,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,40,0,40,0,,,,,,,,,,,,,,,,,,,,,,,,2801.929643,None,,,,,,,,,,,,,,,,,patient,sing,white,40,5,213,2798.161861,None,2798.161861,None,5,1.963727487,2798.161861,None,2800.162379,None,2800.679325,None,2800.679325,None,f,1.207028653,2800.679325,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,41,0,41,0,,,,,,,,,,,,,,,,,,,,,,,,2806.097623,None,,,,,,,,,,,,,,,,,dispute,new_b,white,41,126,99,2802.446472,None,2802.446472,None,1,2.070807455,2802.446472,None,2804.566705,None,2805.080661,None,2805.080661,None,n,0.980623933,2805.080661,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,42,0,42,0,,,,,,,,,,,,,,,,,,,,,,,,2812.016127,None,,,,,,,,,,,,,,,,,problem,silent,white,42,80,238,2806.61711,None,2806.61711,None,2,3.243888649,2806.61711,None,2809.915359,None,2810.415466,None,2810.415466,None,n,1.55775562,2810.415466,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,43,0,43,0,,,,,,,,,,,,,,,,,,,,,,,,2817.434422,None,,,,,,,,,,,,,,,,,message,new_c,white,43,163,189,2812.532945,None,2812.532945,None,2,2.879725447,2812.532945,None,2815.454893,None,2815.967344,None,2815.967344,None,n,1.421152201,2815.967344,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,44,0,44,0,,,,,,,,,,,,,,,,,,,,,,,,2822.452644,None,,,,,,,,,,,,,,,,,pressure,aloud,white,44,52,232,2817.951268,None,2817.951268,None,1,2.741453812,2817.951268,None,2820.737011,None,2821.252281,None,2821.252281,None,n,1.152007365,2821.252281,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,45,0,45,0,,,,,,,,,,,,,,,,,,,,,,,,2827.087376,None,,,,,,,,,,,,,,,,,error,new_b,white,45,131,117,2822.969433,None,2822.969433,None,1,2.307154919,2822.969433,None,2825.323727,None,2825.837031,None,2825.837031,None,n,1.214899811,2825.837031,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,46,0,46,0,,,,,,,,,,,,,,,,,,,,,,,,2831.03862,None,,,,,,,,,,,,,,,,,personnel,aloud,white,46,35,219,2827.604083,None,2827.604083,None,6,1.75176696,2827.604083,None,2829.407337,None,2829.921611,None,2829.921611,None,r,1.074447115,2829.921611,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,47,0,47,0,,,,,,,,,,,,,,,,,,,,,,,,2835.389938,None,,,,,,,,,,,,,,,,,short,sing,white,47,16,285,2831.555373,None,2831.555373,None,3,2.057004239,2831.555373,None,2833.660371,None,2834.17291,None,2834.17291,None,f,1.174862615,2834.17291,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,48,0,48,0,,,,,,,,,,,,,,,,,,,,,,,,2840.008041,None,,,,,,,,,,,,,,,,,trial,new_c,white,48,153,341,2835.906692,None,2835.906692,None,3,2.200800831,2835.906692,None,2838.145455,None,2838.657629,None,2838.657629,None,f,1.306374615,2838.657629,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,49,0,49,0,,,,,,,,,,,,,,,,,,,,,,,,2844.759495,None,,,,,,,,,,,,,,,,,safety,new_c,white,49,160,270,2840.525923,None,2840.525923,None,2,2.693295723,2840.525923,None,2843.264338,None,2843.775708,None,2843.775708,None,n,0.940065186,2843.775708,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,50,0,50,0,,,,,,,,,,,,,,,,,,,,,,,,2848.877395,None,,,,,,,,,,,,,,,,,mechanical,silent,white,50,74,185,2845.276141,None,2845.276141,None,3,2.142889087,2845.276141,None,2847.464378,None,2847.977043,None,2847.977043,None,f,0.865581994,2847.977043,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,51,0,51,0,,,,,,,,,,,,,,,,,,,,,,,,2853.395462,None,,,,,,,,,,,,,,,,,music,silent,white,51,79,196,2849.394242,None,2849.394242,None,3,2.360425886,2849.394242,None,2851.799184,None,2852.311806,None,2852.311806,None,f,1.042877269,2852.311806,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,52,0,52,0,,,,,,,,,,,,,,,,,,,,,,,,2857.313308,None,,,,,,,,,,,,,,,,,quantity,new_c,white,52,154,245,2853.91588,None,2853.91588,None,1,1.59838963,2853.91588,None,2855.567181,None,2856.079569,None,2856.079569,None,n,1.186500944,2856.079569,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,53,0,53,0,,,,,,,,,,,,,,,,,,,,,,,,2861.814717,None,,,,,,,,,,,,,,,,,company,new_c,white,53,177,64,2857.832148,None,2857.832148,None,5,2.393758805,2857.832148,None,2860.271888,None,2860.780919,None,2860.780919,None,f,0.996911436,2860.780919,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,54,0,54,0,,,,,,,,,,,,,,,,,,,,,,,,2866.166058,None,,,,,,,,,,,,,,,,,background,silent,white,54,68,16,2862.338302,None,2862.338302,None,2,1.943496475,2862.338302,None,2864.332083,None,2864.832285,None,2864.832285,None,n,1.29735648,2864.832285,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,55,0,55,0,,,,,,,,,,,,,,,,,,,,,,,,2870.217273,None,,,,,,,,,,,,,,,,,beginning,new_a,white,55,110,19,2866.685115,None,2866.685115,None,1,1.884289717,2866.685115,None,2868.6209,None,2869.133635,None,2869.133635,None,n,1.043917572,2869.133635,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,56,0,56,0,,,,,,,,,,,,,,,,,,,,,,,,2874.051801,None,,,,,,,,,,,,,,,,,broad,aloud,white,56,45,31,2870.734992,None,2870.734992,None,6,1.586166617,2870.734992,None,2872.375207,None,2872.884767,None,2872.884767,None,r,1.132280798,2872.884767,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,57,0,57,0,,,,,,,,,,,,,,,,,,,,,,,,2878.419803,None,,,,,,,,,,,,,,,,,emergency,new_c,white,57,170,110,2874.57108,None,2874.57108,None,3,2.061900038,2874.57108,None,2876.678046,None,2877.185956,None,2877.185956,None,f,1.191230356,2877.185956,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,58,0,58,0,,,,,,,,,,,,,,,,,,,,,,,,2882.354346,None,,,,,,,,,,,,,,,,,republic,new_b,white,58,141,260,2878.940949,None,2878.940949,None,4,2.22772959,2878.940949,None,2881.220586,None,2881.720608,None,2881.720608,None,f,0.600129999,2881.720608,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,59,0,59,0,,,,,,,,,,,,,,,,,,,,,,,,2886.472268,None,,,,,,,,,,,,,,,,,career,aloud,white,59,46,42,2882.87114,None,2882.87114,None,4,2.074012956,2882.87114,None,2884.992144,None,2885.505309,None,2885.505309,None,f,0.927227943,2885.505309,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,60,0,60,0,,,,,,,,,,,,,,,,,,,,,,,,2891.373767,None,,,,,,,,,,,,,,,,,tragedy,aloud,white,60,39,335,2886.991363,None,2886.991363,None,5,2.641162091,2886.991363,None,2889.675726,None,2890.190066,None,2890.190066,None,f,1.145989469,2890.190066,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,61,0,61,0,,,,,,,,,,,,,,,,,,,,,,,,2896.025183,None,,,,,,,,,,,,,,,,,blind,sing,white,61,24,24,2891.890468,None,2891.890468,None,3,2.325782715,2891.890468,None,2894.262681,None,2894.774714,None,2894.774714,None,f,1.217160487,2894.774714,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,62,0,62,0,,,,,,,,,,,,,,,,,,,,,,,,2899.826357,None,,,,,,,,,,,,,,,,,period,new_b,white,62,120,217,2896.541885,None,2896.541885,None,1,1.681725814,2896.541885,None,2898.26298,None,2898.776025,None,2898.776025,None,n,1.015526791,2898.776025,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,63,0,63,0,,,,,,,,,,,,,,,,,,,,,,,,2904.677863,None,,,,,,,,,,,,,,,,,working,aloud,white,63,50,357,2900.34636,None,2900.34636,None,2,2.061048513,2900.34636,None,2902.451006,None,2902.960532,None,2902.960532,None,n,1.678685766,2902.960532,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,64,0,64,0,,,,,,,,,,,,,,,,,,,,,,,,2909.879443,None,,,,,,,,,,,,,,,,,bright,aloud,white,64,55,29,2905.1957,None,2905.1957,None,4,2.947287282,2905.1957,None,2908.183396,None,2908.695763,None,2908.695763,None,f,1.14339882,2908.695763,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,65,0,65,0,,,,,,,,,,,,,,,,,,,,,,,,2914.114053,None,,,,,,,,,,,,,,,,,tennis,new_a,white,65,90,323,2910.396126,None,2910.396126,None,3,2.194852289,2910.396126,None,2912.633966,None,2913.147108,None,2913.147108,None,f,0.924461888,2913.147108,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,66,0,66,0,,,,,,,,,,,,,,,,,,,,,,,,2919.999177,None,,,,,,,,,,,,,,,,,solution,new_b,white,66,138,294,2914.630801,None,2914.630801,None,3,3.583776253,2914.630801,None,2918.25405,None,2918.76547,None,2918.76547,None,f,1.193136179,2918.76547,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,67,0,67,0,,,,,,,,,,,,,,,,,,,,,,,,2924.017123,None,,,,,,,,,,,,,,,,,meeting,sing,white,67,10,187,2920.516023,None,2920.516023,None,3,2.106911405,2920.516023,None,2922.669605,None,2923.183536,None,2923.183536,None,f,0.798506878,2923.183536,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,68,0,68,0,,,,,,,,,,,,,,,,,,,,,,,,2927.534879,None,,,,,,,,,,,,,,,,,charter,new_a,white,68,100,47,2924.533905,None,2924.533905,None,1,1.352062101,2924.533905,None,2925.937726,None,2926.451094,None,2926.451094,None,n,1.034705994,2926.451094,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,69,0,69,0,,,,,,,,,,,,,,,,,,,,,,,,2933.620052,None,,,,,,,,,,,,,,,,,murder,new_a,white,69,119,195,2928.051679,None,2928.051679,None,3,2.521931573,2928.051679,None,2930.620201,None,2931.135938,None,2931.135938,None,f,2.445482536,2931.135938,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,70,0,70,0,,,,,,,,,,,,,,,,,,,,,,,,2939.488537,None,,,,,,,,,,,,,,,,,trash,silent,white,70,84,337,2934.136865,None,2934.136865,None,1,3.132376275,2934.136865,None,2937.30769,None,2937.821215,None,2937.821215,None,n,1.6242389,2937.821215,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,71,0,71,0,,,,,,,,,,,,,,,,,,,,,,,,2944.606731,None,,,,,,,,,,,,,,,,,damage,new_b,white,71,121,83,2940.005272,None,2940.005272,None,1,2.535671034,2940.005272,None,2942.58995,None,2943.106305,None,2943.106305,None,n,1.45880121,2943.106305,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,72,0,72,0,,,,,,,,,,,,,,,,,,,,,,,,2949.558284,None,,,,,,,,,,,,,,,,,subject,aloud,white,72,38,312,2945.126729,None,2945.126729,None,5,2.493905598,2945.126729,None,2947.662152,None,2948.174498,None,2948.174498,None,f,1.350134197,2948.174498,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,73,0,73,0,,,,,,,,,,,,,,,,,,,,,,,,2954.859881,None,,,,,,,,,,,,,,,,,profession,new_c,white,73,176,241,2950.075158,None,2950.075158,None,4,3.169122756,2950.075158,None,2953.296819,None,2953.809466,None,2953.809466,None,f,1.010928933,2953.809466,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,74,0,74,0,,,,,,,,,,,,,,,,,,,,,,,,2959.611365,None,,,,,,,,,,,,,,,,,length,aloud,white,74,57,169,2955.376777,None,2955.376777,None,5,2.283343959,2955.376777,None,2957.698703,None,2958.210926,None,2958.210926,None,f,1.352889989,2958.210926,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,75,0,75,0,,,,,,,,,,,,,,,,,,,,,,,,2964.796295,None,,,,,,,,,,,,,,,,,collection,aloud,white,75,59,54,2960.128059,None,2960.128059,None,3,2.851565119,2960.128059,None,2963.016903,None,2963.529121,None,2963.529121,None,f,1.218476337,2963.529121,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,76,0,76,0,,,,,,,,,,,,,,,,,,,,,,,,2970.247961,None,,,,,,,,,,,,,,,,,sight,sing,white,76,23,286,2965.313094,None,2965.313094,None,6,2.602221179,2965.313094,None,2967.965942,None,2968.48073,None,2968.48073,None,f,1.730452415,2968.48073,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,77,0,77,0,,,,,,,,,,,,,,,,,,,,,,,,2977.366785,None,,,,,,,,,,,,,,,,,population,silent,white,77,85,227,2970.764704,None,2970.764704,None,6,2.534481761,2970.764704,None,2973.336958,None,2973.848944,None,2973.848944,None,r,3.474843644,2973.848944,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,78,0,78,0,,,,,,,,,,,,,,,,,,,,,,,,2983.118589,None,,,,,,,,,,,,,,,,,appearance,new_a,white,78,109,10,2977.883572,None,2977.883572,None,5,3.038943401,2977.883572,None,2980.973493,None,2981.484697,None,2981.484697,None,f,1.590418951,2981.484697,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,79,0,79,0,,,,,,,,,,,,,,,,,,,,,,,,2987.203155,None,,,,,,,,,,,,,,,,,junior,silent,white,79,71,167,2983.635296,None,2983.635296,None,3,1.911197328,2983.635296,None,2985.602514,None,2986.102802,None,2986.102802,None,n,1.067526692,2986.102802,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,80,0,80,0,,,,,,,,,,,,,,,,,,,,,,,,2991.971289,None,,,,,,,,,,,,,,,,,grade,new_a,white,80,96,140,2987.719981,None,2987.719981,None,2,2.634170137,2987.719981,None,2990.391477,None,2990.904295,None,2990.904295,None,n,1.033640811,2990.904295,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,81,0,81,0,,,,,,,,,,,,,,,,,,,,,,,,2996.806097,None,,,,,,,,,,,,,,,,,weather,new_a,white,81,91,352,2992.488114,None,2992.488114,None,5,2.657954351,2992.488114,None,2995.19361,None,2995.705755,None,2995.705755,None,f,1.063866505,2995.705755,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,82,0,82,0,,,,,,,,,,,,,,,,,,,,,,,,3002.241093,None,,,,,,,,,,,,,,,,,object,new_c,white,82,171,204,2997.3256,None,2997.3256,None,4,2.643853816,2997.3256,None,3000.01021,None,3000.523908,None,3000.523908,None,f,1.677593837,3000.523908,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,83,0,83,0,,,,,,,,,,,,,,,,,,,,,,,,3008.026197,None,,,,,,,,,,,,,,,,,foundation,new_a,white,83,93,132,3002.757788,None,3002.757788,None,3,2.643652287,3002.757788,None,3005.445864,None,3005.958895,None,3005.958895,None,f,2.017961317,3005.958895,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,84,0,84,0,,,,,,,,,,,,,,,,,,,,,,,,3013.127773,None,,,,,,,,,,,,,,,,,speech,new_a,white,84,104,298,3008.543041,None,3008.543041,None,3,2.569686292,3008.543041,None,3011.162796,None,3011.677333,None,3011.677333,None,f,1.411427159,3011.677333,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,85,0,85,0,,,,,,,,,,,,,,,,,,,,,,,,3018.79618,None,,,,,,,,,,,,,,,,,service,silent,white,85,82,280,3013.647458,None,3013.647458,None,4,2.80090284,3013.647458,None,3016.512055,None,3017.012082,None,3017.012082,None,f,1.740866328,3017.012082,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,86,0,86,0,,,,,,,,,,,,,,,,,,,,,,,,3024.264458,None,,,,,,,,,,,,,,,,,build,aloud,white,86,31,35,3019.314045,None,3019.314045,None,4,3.006623728,3019.314045,None,3022.371874,None,3022.88077,None,3022.88077,None,f,1.343470662,3022.88077,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,87,0,87,0,,,,,,,,,,,,,,,,,,,,,,,,3031.450021,None,,,,,,,,,,,,,,,,,order,aloud,white,87,48,207,3024.781225,None,3024.781225,None,2,4.666416724,3024.781225,None,3029.486724,None,3029.999517,None,3029.999517,None,f,1.416054251,3029.999517,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,88,0,88,0,,,,,,,,,,,,,,,,,,,,,,,,3037.051752,None,,,,,,,,,,,,,,,,,debate,sing,white,88,6,87,3031.970186,None,3031.970186,None,4,2.781247804,3031.970186,None,3034.800934,None,3035.301241,None,3035.301241,None,f,1.706730712,3035.301241,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,89,0,89,0,,,,,,,,,,,,,,,,,,,,,,,,3042.520117,None,,,,,,,,,,,,,,,,,display,sing,white,89,26,98,3037.570184,None,3037.570184,None,5,2.716718241,3037.570184,None,3040.344314,None,3040.852943,None,3040.852943,None,f,1.626169602,3040.852943,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,90,0,90,0,,,,,,,,,,,,,,,,,,,,,,,,3047.254889,None,,,,,,,,,,,,,,,,,school,new_b,white,90,137,274,3043.036931,None,3043.036931,None,5,2.369638087,3043.036931,None,3045.454302,None,3045.97113,None,3045.97113,None,f,1.243614967,3045.97113,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,91,0,91,0,,,,,,,,,,,,,,,,,,,,,,,,3052.639873,None,,,,,,,,,,,,,,,,,season,new_b,white,91,136,277,3047.771697,None,3047.771697,None,6,2.538641728,3047.771697,None,3050.360166,None,3050.872653,None,3050.872653,None,f,1.725854245,3050.872653,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,92,0,92,0,,,,,,,,,,,,,,,,,,,,,,,,3057.541362,None,,,,,,,,,,,,,,,,,region,sing,white,92,12,256,3053.156558,None,3053.156558,None,4,2.290149001,3053.156558,None,3055.495443,None,3056.007583,None,3056.007583,None,f,1.486252453,3056.007583,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,93,0,93,0,,,,,,,,,,,,,,,,,,,,,,,,3062.359518,None,,,,,,,,,,,,,,,,,mayor,silent,white,93,78,183,3058.060175,None,3058.060175,None,5,2.385473081,3058.060175,None,3060.500337,None,3061.009119,None,3061.009119,None,f,1.308812873,3061.009119,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,94,0,94,0,,,,,,,,,,,,,,,,,,,,,,,,3067.911238,None,,,,,,,,,,,,,,,,,department,new_c,white,94,179,90,3062.876133,None,3062.876133,None,6,3.258057293,3062.876133,None,3066.180896,None,3066.694081,None,3066.694081,None,r,1.183485776,3066.694081,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,95,0,95,0,,,,,,,,,,,,,,,,,,,,,,,,3071.829106,None,,,,,,,,,,,,,,,,,fashion,new_a,white,95,108,125,3068.427903,None,3068.427903,None,1,1.769256176,3068.427903,None,3070.2496,None,3070.762112,None,3070.762112,None,n,1.027100121,3070.762112,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,96,0,96,0,,,,,,,,,,,,,,,,,,,,,,,,3076.013714,None,,,,,,,,,,,,,,,,,brilliant,new_b,white,96,123,30,3072.348074,None,3072.348074,None,1,1.592781947,3072.348074,None,3073.984822,None,3074.496537,None,3074.496537,None,n,1.484354717,3074.496537,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
