StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,keyCondition.keys,keyCondition.rt,Condition,stim_colors,color_sing,color_aloud,color_silent,keyWelcome.keys,keyWelcome.rt,study_word,study_type,study_color,study_num,study_word_num,keyStudy.keys,key_resp_3.keys,key_resp_3.rt,testWord,testType,testColor,testN,test_num,test_word_num,keyConf.keys,keyConf.rt,keyRKN.keys,keyRKN.rt,date,frameRate,expName,session,participant,
,,,,8,0,8,0,,,,,,,,,,,,,,,,,,suspect,new_silent,red,8,170,318,2,3.92683529994,f,1.59898809996,2022_Apr_04_1133,60.1046060412,ProdSingRedo,001,C 32,
,,,,9,0,9,0,,,,,,,,,,,,,,,,,,sweet,silent,red,9,87,319,1,1.78248309996,f,2.53566629998,2022_Apr_04_1133,60.1046060412,ProdSingRedo,001,C 32,
,,,,10,0,10,0,,,,,,,,,,,,,,,,,,mayor,aloud,yellow,10,41,183,6,1.6096505,r,1.16552320006,2022_Apr_04_1133,60.1046060412,ProdSingRedo,001,C 32,
,,,,11,0,11,0,,,,,,,,,,,,,,,,,,notice,sing,blue,11,10,201,3,1.54963949998,f,1.53799870005,2022_Apr_04_1133,60.1046060412,ProdSingRedo,001,C 32,
,,,,12,0,12,0,,,,,,,,,,,,,,,,,,clear,new_sing,blue,12,94,52,1,1.39859569992,n,0.785111400066,2022_Apr_04_1133,60.1046060412,ProdSingRedo,001,C 32,
,,,,13,0,13,0,,,,,,,,,,,,,,,,,,department,new_aloud,yellow,13,124,90,3,1.50324049999,f,1.31177630008,2022_Apr_04_1133,60.1046060412,ProdSingRedo,001,C 32,
,,,,14,0,14,0,,,,,,,,,,,,,,,,,,comfort,new_sing,blue,14,113,59,6,1.33691149997,r,0.996356300078,2022_Apr_04_1133,60.1046060412,ProdSingRedo,001,C 32,
,,,,15,0,15,0,,,,,,,,,,,,,,,,,,enemy,silent,red,15,79,113,3,1.56522760005,f,0.838426799979,2022_Apr_04_1133,60.1046060412,ProdSingRedo,001,C 32,
,,,,16,0,16,0,,,,,,,,,,,,,,,,,,listen,sing,blue,16,7,172,6,1.21600619995,r,0.870802699937,2022_Apr_04_1133,60.1046060412,ProdSingRedo,001,C 32,
,,,,17,0,17,0,,,,,,,,,,,,,,,,,,close,silent,red,17,86,53,3,1.50307430001,f,0.635111399926,2022_Apr_04_1133,60.1046060412,ProdSingRedo,001,C 32,
,,,,18,0,18,0,,,,,,,,,,,,,,,,,,machinery,new_sing,blue,18,105,175,2,1.27269849996,n,0.801078399993,2022_Apr_04_1133,60.1046060412,ProdSingRedo,001,C 32,
,,,,19,0,19,0,,,,,,,,,,,,,,,,,,payment,new_silent,red,19,159,215,1,1.12684389995,n,0.575639599934,2022_Apr_04_1133,60.1046060412,ProdSingRedo,001,C 32,
,,,,20,0,20,0,,,,,,,,,,,,,,,,,,union,new_aloud,yellow,20,134,344,6,1.80547609995,r,0.719640200026,2022_Apr_04_1133,60.1046060412,ProdSingRedo,001,C 32,
,,,,21,0,21,0,,,,,,,,,,,,,,,,,,quarter,sing,blue,21,21,246,5,2.01125620003,f,1.03026779997,2022_Apr_04_1133,60.1046060412,ProdSingRedo,001,C 32,
,,,,22,0,22,0,,,,,,,,,,,,,,,,,,silence,new_sing,blue,22,109,288,6,1.60345970001,r,0.369715700042,2022_Apr_04_1133,60.1046060412,ProdSingRedo,001,C 32,
,,,,23,0,23,0,,,,,,,,,,,,,,,,,,height,new_aloud,yellow,23,136,152,1,1.06663349993,n,0.343230900005,2022_Apr_04_1133,60.1046060412,ProdSingRedo,001,C 32,
,,,,24,0,24,0,,,,,,,,,,,,,,,,,,light,silent,red,24,70,171,2,1.13147449994,f,0.832744100015,2022_Apr_04_1133,60.1046060412,ProdSingRedo,001,C 32,
,,,,25,0,25,0,,,,,,,,,,,,,,,,,,touch,new_sing,blue,25,115,332,1,1.20007060003,n,0.486834199983,2022_Apr_04_1133,60.1046060412,ProdSingRedo,001,C 32,
