StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,keyCondition.keys,keyCondition.rt,Condition,stim_colors,color_sing,color_aloud,color_silent,keyWelcome.keys,keyWelcome.rt,study_word,study_type,study_color,study_num,study_word_num,keyStudy.keys,key_resp_3.keys,key_resp_3.rt,testWord,testType,testColor,testN,test_num,test_word_num,keyConf.keys,keyConf.rt,keyRKN.keys,keyRKN.rt,date,frameRate,expName,session,participant,
,,,,99,0,99,0,,,,,,,,,,,,,,,,,,member,silent,yellow,99,75,188,3,3.8744547,f,1.5967174,2022_Jan_27_0833,60.1381131908,ProdSingRedo,001,Color 25,
,,,,100,0,100,0,,,,,,,,,,,,,,,,,,ground,aloud,red,100,46,142,2,4.6878302,n,0.5705951,2022_Jan_27_0833,60.1381131908,ProdSingRedo,001,Color 25,
,,,,101,0,101,0,,,,,,,,,,,,,,,,,,number,new_sing,blue,101,111,203,2,5.7743495,n,1.3611972,2022_Jan_27_0833,60.1381131908,ProdSingRedo,001,Color 25,
,,,,102,0,102,0,,,,,,,,,,,,,,,,,,running,new_silent,yellow,102,162,268,4,3.0663101,f,0.3979846,2022_Jan_27_0833,60.1381131908,ProdSingRedo,001,Color 25,
,,,,103,0,103,0,,,,,,,,,,,,,,,,,,appeal,sing,blue,103,13,9,1,4.520111,n,0.6619925,2022_Jan_27_0833,60.1381131908,ProdSingRedo,001,Color 25,
,,,,104,0,104,0,,,,,,,,,,,,,,,,,,council,new_aloud,red,104,141,71,2,4.1768353,n,0.5974808,2022_Jan_27_0833,60.1381131908,ProdSingRedo,001,Color 25,
,,,,105,0,105,0,,,,,,,,,,,,,,,,,,piece,sing,blue,105,4,221,1,3.4569731,n,1.8444356,2022_Jan_27_0833,60.1381131908,ProdSingRedo,001,Color 25,
,,,,106,0,106,0,,,,,,,,,,,,,,,,,,resistance,silent,yellow,106,70,262,5,5.3057783,f,0.4432657,2022_Jan_27_0833,60.1381131908,ProdSingRedo,001,Color 25,
,,,,107,0,107,0,,,,,,,,,,,,,,,,,,dance,aloud,red,107,31,84,2,4.9395952,n,0.3904122,2022_Jan_27_0833,60.1381131908,ProdSingRedo,001,Color 25,
,,,,108,0,108,0,,,,,,,,,,,,,,,,,,leader,new_sing,blue,108,101,168,3,4.9571914,n,0.7433999,2022_Jan_27_0833,60.1381131908,ProdSingRedo,001,Color 25,
,,,,109,0,109,0,,,,,,,,,,,,,,,,,,drink,sing,blue,109,15,105,5,6.8154259,f,0.4043087,2022_Jan_27_0833,60.1381131908,ProdSingRedo,001,Color 25,
,,,,110,0,110,0,,,,,,,,,,,,,,,,,,estate,sing,blue,110,19,119,1,1.8192521,n,0.6235562,2022_Jan_27_0833,60.1381131908,ProdSingRedo,001,Color 25,
,,,,111,0,111,0,,,,,,,,,,,,,,,,,,personnel,aloud,red,111,43,219,2,3.8550118,n,0.3790552,2022_Jan_27_0833,60.1381131908,ProdSingRedo,001,Color 25,
,,,,112,0,112,0,,,,,,,,,,,,,,,,,,literature,silent,yellow,112,68,173,6,2.8250315,r,1.5811138,2022_Jan_27_0833,60.1381131908,ProdSingRedo,001,Color 25,
,,,,113,0,113,0,,,,,,,,,,,,,,,,,,design,new_aloud,red,113,140,91,2,3.5408131,n,0.9441289,2022_Jan_27_0833,60.1381131908,ProdSingRedo,001,Color 25,
,,,,114,0,114,0,,,,,,,,,,,,,,,,,,scale,new_sing,blue,114,107,272,5,5.8385663,f,0.3815489,2022_Jan_27_0833,60.1381131908,ProdSingRedo,001,Color 25,
,,,,115,0,115,0,,,,,,,,,,,,,,,,,,partner,new_aloud,red,115,131,211,4,3.5842515,f,0.7697349,2022_Jan_27_0833,60.1381131908,ProdSingRedo,001,Color 25,
,,,,116,0,116,0,,,,,,,,,,,,,,,,,,distance,new_sing,blue,116,113,100,5,5.2539722,f,1.0558902,2022_Jan_27_0833,60.1381131908,ProdSingRedo,001,Color 25,
,,,,117,0,117,0,,,,,,,,,,,,,,,,,,sound,new_silent,yellow,117,165,295,2,2.9050399,n,0.1584593,2022_Jan_27_0833,60.1381131908,ProdSingRedo,001,Color 25,
,,,,118,0,118,0,,,,,,,,,,,,,,,,,,profession,new_sing,blue,118,91,241,2,5.7871667,n,0.267361,2022_Jan_27_0833,60.1381131908,ProdSingRedo,001,Color 25,
,,,,119,0,119,0,,,,,,,,,,,,,,,,,,budget,aloud,red,119,36,34,4,5.4506303,f,0.4445834,2022_Jan_27_0833,60.1381131908,ProdSingRedo,001,Color 25,
,,,,120,0,120,0,,,,,,,,,,,,,,,,,,solution,silent,yellow,120,82,294,5,3.7152339,f,1.0680457,2022_Jan_27_0833,60.1381131908,ProdSingRedo,001,Color 25,
,,,,121,0,121,0,,,,,,,,,,,,,,,,,,enemy,silent,yellow,121,76,113,2,5.4602463,n,0.9034286,2022_Jan_27_0833,60.1381131908,ProdSingRedo,001,Color 25,
,,,,122,0,122,0,,,,,,,,,,,,,,,,,,bitter,new_silent,yellow,122,159,23,2,2.1265057,n,0.7965815,2022_Jan_27_0833,60.1381131908,ProdSingRedo,001,Color 25,
,,,,123,0,123,0,,,,,,,,,,,,,,,,,,impact,silent,yellow,123,66,157,5,4.3758565,f,0.536996,2022_Jan_27_0833,60.1381131908,ProdSingRedo,001,Color 25,
,,,,124,0,124,0,,,,,,,,,,,,,,,,,,degree,new_aloud,red,124,122,89,5,5.2120024,f,0.5154294,2022_Jan_27_0833,60.1381131908,ProdSingRedo,001,Color 25,
,,,,125,0,125,0,,,,,,,,,,,,,,,,,,afternoon,new_sing,blue,125,106,3,2,2.6787317,n,0.3758688,2022_Jan_27_0833,60.1381131908,ProdSingRedo,001,Color 25,
,,,,126,0,126,0,,,,,,,,,,,,,,,,,,group,new_sing,blue,126,94,143,1,9.5742934,n,0.7698663,2022_Jan_27_0833,60.1381131908,ProdSingRedo,001,Color 25,
,,,,127,0,127,0,,,,,,,,,,,,,,,,,,route,new_silent,yellow,127,150,267,4,2.8790254,f,1.2040279,2022_Jan_27_0833,60.1381131908,ProdSingRedo,001,Color 25,
,,,,128,0,128,0,,,,,,,,,,,,,,,,,,medicine,new_aloud,red,128,126,186,2,4.2117965,n,0.3340386,2022_Jan_27_0833,60.1381131908,ProdSingRedo,001,Color 25,
,,,,129,0,129,0,,,,,,,,,,,,,,,,,,country,aloud,red,129,56,73,5,4.4898886,f,0.39252,2022_Jan_27_0833,60.1381131908,ProdSingRedo,001,Color 25,
,,,,130,0,130,0,,,,,,,,,,,,,,,,,,range,silent,yellow,130,77,251,5,3.9005272,f,0.1835167,2022_Jan_27_0833,60.1381131908,ProdSingRedo,001,Color 25,
,,,,131,0,131,0,,,,,,,,,,,,,,,,,,color,new_aloud,red,131,149,56,2,2.5852357,n,0.2467363,2022_Jan_27_0833,60.1381131908,ProdSingRedo,001,Color 25,
,,,,132,0,132,0,,,,,,,,,,,,,,,,,,question,new_aloud,red,132,135,247,2,4.1995799,n,0.3425851,2022_Jan_27_0833,60.1381131908,ProdSingRedo,001,Color 25,
,,,,133,0,133,0,,,,,,,,,,,,,,,,,,entrance,sing,blue,133,21,115,1,3.257933,n,0.9863658,2022_Jan_27_0833,60.1381131908,ProdSingRedo,001,Color 25,
,,,,134,0,134,0,,,,,,,,,,,,,,,,,,danger,new_sing,blue,134,114,85,4,4.1940242,f,0.3558976,2022_Jan_27_0833,60.1381131908,ProdSingRedo,001,Color 25,
,,,,135,0,135,0,,,,,,,,,,,,,,,,,,pancakes,new_aloud,red,135,139,210,1,3.1772319,n,0.7370175,2022_Jan_27_0833,60.1381131908,ProdSingRedo,001,Color 25,
,,,,136,0,136,0,,,,,,,,,,,,,,,,,,captain,silent,yellow,136,81,41,5,3.2420452,f,0.7283569,2022_Jan_27_0833,60.1381131908,ProdSingRedo,001,Color 25,
,,,,137,0,137,0,,,,,,,,,,,,,,,,,,search,new_aloud,red,137,138,276,4,3.518288,f,0.391543,2022_Jan_27_0833,60.1381131908,ProdSingRedo,001,Color 25,
,,,,138,0,138,0,,,,,,,,,,,,,,,,,,appearance,new_silent,yellow,138,155,10,2,2.5875776,n,0.4001848,2022_Jan_27_0833,60.1381131908,ProdSingRedo,001,Color 25,
,,,,139,0,139,0,,,,,,,,,,,,,,,,,,youth,new_sing,blue,139,115,359,3,4.7753736,n,0.5890284,2022_Jan_27_0833,60.1381131908,ProdSingRedo,001,Color 25,
,,,,140,0,140,0,,,,,,,,,,,,,,,,,,direction,sing,blue,140,28,94,5,3.6904749,f,0.7238407,2022_Jan_27_0833,60.1381131908,ProdSingRedo,001,Color 25,
,,,,141,0,141,0,,,,,,,,,,,,,,,,,,article,silent,yellow,141,85,11,2,4.9746704,n,0.7422374,2022_Jan_27_0833,60.1381131908,ProdSingRedo,001,Color 25,
,,,,142,0,142,0,,,,,,,,,,,,,,,,,,quantity,aloud,red,142,37,245,1,1.7242402,n,1.9749576,2022_Jan_27_0833,60.1381131908,ProdSingRedo,001,Color 25,
,,,,143,0,143,0,,,,,,,,,,,,,,,,,,motion,new_sing,blue,143,100,194,3,3.8565671,n,0.9107661,2022_Jan_27_0833,60.1381131908,ProdSingRedo,001,Color 25,
,,,,144,0,144,0,,,,,,,,,,,,,,,,,,dispute,new_sing,blue,144,102,99,1,1.8893224,n,0.7114358,2022_Jan_27_0833,60.1381131908,ProdSingRedo,001,Color 25,
,,,,145,0,145,0,,,,,,,,,,,,,,,,,,candidate,silent,yellow,145,80,39,4,5.0147006,f,0.4390589,2022_Jan_27_0833,60.1381131908,ProdSingRedo,001,Color 25,
,,,,146,0,146,0,,,,,,,,,,,,,,,,,,swift,sing,blue,146,0,320,1,4.7325499,n,0.4462673,2022_Jan_27_0833,60.1381131908,ProdSingRedo,001,Color 25,
,,,,147,0,147,0,,,,,,,,,,,,,,,,,,beauty,aloud,red,147,42,18,5,5.2854081,f,0.4511974,2022_Jan_27_0833,60.1381131908,ProdSingRedo,001,Color 25,
,,,,148,0,148,0,,,,,,,,,,,,,,,,,,silence,new_aloud,red,148,120,288,5,7.3325758,f,0.4245193,2022_Jan_27_0833,60.1381131908,ProdSingRedo,001,Color 25,
,,,,149,0,149,0,,,,,,,,,,,,,,,,,,crime,aloud,red,149,39,78,2,6.6965331,n,1.534265,2022_Jan_27_0833,60.1381131908,ProdSingRedo,001,Color 25,
,,,,150,0,150,0,,,,,,,,,,,,,,,,,,count,silent,yellow,150,88,72,5,5.5341233,f,0.5861662,2022_Jan_27_0833,60.1381131908,ProdSingRedo,001,Color 25,
,,,,151,0,151,0,,,,,,,,,,,,,,,,,,judge,sing,blue,151,27,166,5,4.9221476,f,0.4675168,2022_Jan_27_0833,60.1381131908,ProdSingRedo,001,Color 25,
,,,,152,0,152,0,,,,,,,,,,,,,,,,,,signal,new_sing,blue,152,103,287,4,4.2894759,f,0.3472509,2022_Jan_27_0833,60.1381131908,ProdSingRedo,001,Color 25,
,,,,153,0,153,0,,,,,,,,,,,,,,,,,,under,aloud,red,153,40,343,2,4.4451664,n,0.4513323,2022_Jan_27_0833,60.1381131908,ProdSingRedo,001,Color 25,
,,,,154,0,154,0,,,,,,,,,,,,,,,,,,surface,sing,blue,154,23,316,6,4.1472655,f,0.5995201,2022_Jan_27_0833,60.1381131908,ProdSingRedo,001,Color 25,
,,,,155,0,155,0,,,,,,,,,,,,,,,,,,drove,aloud,red,155,38,106,3,4.0139944,n,1.71299,2022_Jan_27_0833,60.1381131908,ProdSingRedo,001,Color 25,
,,,,156,0,156,0,,,,,,,,,,,,,,,,,,hunger,aloud,red,156,59,155,5,4.2317512,f,0.4946471,2022_Jan_27_0833,60.1381131908,ProdSingRedo,001,Color 25,
,,,,157,0,157,0,,,,,,,,,,,,,,,,,,childhood,new_aloud,red,157,124,49,1,5.2547506,n,1.0562312,2022_Jan_27_0833,60.1381131908,ProdSingRedo,001,Color 25,
,,,,158,0,158,0,,,,,,,,,,,,,,,,,,region,new_sing,blue,158,96,256,3,4.5064003,n,1.0107366,2022_Jan_27_0833,60.1381131908,ProdSingRedo,001,Color 25,
,,,,159,0,159,0,,,,,,,,,,,,,,,,,,birth,sing,blue,159,24,22,5,4.1682782,f,0.4299342,2022_Jan_27_0833,60.1381131908,ProdSingRedo,001,Color 25,
,,,,160,0,160,0,,,,,,,,,,,,,,,,,,collection,new_aloud,red,160,121,54,2,4.3927372,n,0.8046914,2022_Jan_27_0833,60.1381131908,ProdSingRedo,001,Color 25,
,,,,161,0,161,0,,,,,,,,,,,,,,,,,,hearing,sing,blue,161,14,150,5,4.9087431,f,1.0182116,2022_Jan_27_0833,60.1381131908,ProdSingRedo,001,Color 25,
,,,,162,0,162,0,,,,,,,,,,,,,,,,,,present,aloud,red,162,33,231,4,3.7066498,f,0.4016471,2022_Jan_27_0833,60.1381131908,ProdSingRedo,001,Color 25,
,,,,163,0,163,0,,,,,,,,,,,,,,,,,,trash,new_aloud,red,163,137,337,2,1.7971896,n,0.3222229,2022_Jan_27_0833,60.1381131908,ProdSingRedo,001,Color 25,
,,,,164,0,164,0,,,,,,,,,,,,,,,,,,election,new_silent,yellow,164,157,109,5,4.644573,f,0.4461662,2022_Jan_27_0833,60.1381131908,ProdSingRedo,001,Color 25,
,,,,165,0,165,0,,,,,,,,,,,,,,,,,,message,silent,yellow,165,73,189,2,2.8798546,n,0.4085654,2022_Jan_27_0833,60.1381131908,ProdSingRedo,001,Color 25,
,,,,166,0,166,0,,,,,,,,,,,,,,,,,,build,silent,yellow,166,65,35,2,1.9266715,n,0.2738416,2022_Jan_27_0833,60.1381131908,ProdSingRedo,001,Color 25,
,,,,167,0,167,0,,,,,,,,,,,,,,,,,,employment,new_sing,blue,167,93,111,2,2.86481,n,0.2617051,2022_Jan_27_0833,60.1381131908,ProdSingRedo,001,Color 25,
,,,,168,0,168,0,,,,,,,,,,,,,,,,,,measure,new_sing,blue,168,112,184,5,4.0035546,f,0.3890393,2022_Jan_27_0833,60.1381131908,ProdSingRedo,001,Color 25,
,,,,169,0,169,0,,,,,,,,,,,,,,,,,,education,new_silent,yellow,169,161,108,5,4.4905869,f,0.3373594,2022_Jan_27_0833,60.1381131908,ProdSingRedo,001,Color 25,
,,,,170,0,170,0,,,,,,,,,,,,,,,,,,comedy,new_silent,yellow,170,167,58,4,3.5607285,f,0.1514923,2022_Jan_27_0833,60.1381131908,ProdSingRedo,001,Color 25,
,,,,171,0,171,0,,,,,,,,,,,,,,,,,,narrow,new_aloud,red,171,148,197,2,3.6669897,n,0.3653778,2022_Jan_27_0833,60.1381131908,ProdSingRedo,001,Color 25,
,,,,172,0,172,0,,,,,,,,,,,,,,,,,,chief,new_sing,blue,172,117,48,2,4.9135036,n,0.6494827,2022_Jan_27_0833,60.1381131908,ProdSingRedo,001,Color 25,
,,,,173,0,173,0,,,,,,,,,,,,,,,,,,research,silent,yellow,173,69,261,5,3.5853395,f,0.3687783,2022_Jan_27_0833,60.1381131908,ProdSingRedo,001,Color 25,
,,,,174,0,174,0,,,,,,,,,,,,,,,,,,weight,sing,blue,174,9,353,4,4.1449898,f,0.5019973,2022_Jan_27_0833,60.1381131908,ProdSingRedo,001,Color 25,
,,,,175,0,175,0,,,,,,,,,,,,,,,,,,curve,sing,blue,175,22,82,2,2.4340225,n,0.2807921,2022_Jan_27_0833,60.1381131908,ProdSingRedo,001,Color 25,
,,,,176,0,176,0,,,,,,,,,,,,,,,,,,order,new_aloud,red,176,134,207,5,3.9284317,f,0.4140762,2022_Jan_27_0833,60.1381131908,ProdSingRedo,001,Color 25,
,,,,177,0,177,0,,,,,,,,,,,,,,,,,,grade,sing,blue,177,3,140,2,4.0886053,n,0.3209415,2022_Jan_27_0833,60.1381131908,ProdSingRedo,001,Color 25,
,,,,178,0,178,0,,,,,,,,,,,,,,,,,,cross,new_aloud,red,178,136,80,1,2.8810952,n,0.3063307,2022_Jan_27_0833,60.1381131908,ProdSingRedo,001,Color 25,
,,,,179,0,179,0,,,,,,,,,,,,,,,,,,territory,silent,yellow,179,60,324,4,3.5866208,f,0.1731634,2022_Jan_27_0833,60.1381131908,ProdSingRedo,001,Color 25,
