StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,stim_colors,color_sing,color_aloud,color_silent,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,textBlank500.started,textBlank500.stopped,study_word,study_type,study_color,study_num,study_word_num,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,testWord,testType,testColor,testN,test_num,test_word_num,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate
8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3473.824955,None,attack,silent,blue,78,13,3471.824143,None,None,3471.824143,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3476.342382,None,executive,aloud,red,36,122,3474.341592,None,None,3474.341592,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3478.859839,None,victory,aloud,red,43,346,3476.86104,None,None,3476.86104,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3481.377271,None,junior,aloud,red,45,167,3479.378245,None,None,3479.378245,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3483.894709,None,escape,aloud,red,39,118,3481.894078,None,None,3481.894078,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3486.412159,None,childhood,aloud,red,55,49,3484.411507,None,None,3484.411507,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3488.929589,None,sunset,sing,yellow,21,315,3486.928938,None,None,3486.928938,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3491.447036,None,government,silent,blue,83,139,3489.447024,None,None,3489.447024,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3493.964452,None,angle,silent,blue,86,7,3491.963808,None,None,3491.963808,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3496.481905,None,leader,silent,blue,75,168,3494.481217,None,None,3494.481217,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3498.999324,None,mechanical,silent,blue,73,185,3496.998745,None,None,3496.998745,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3501.516788,None,hearing,sing,yellow,14,150,3499.516129,None,None,3499.516129,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3504.034178,None,phrase,sing,yellow,29,220,3502.033563,None,None,3502.033563,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3506.551657,None,power,sing,yellow,4,230,3504.551017,None,None,3504.551017,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3509.069103,None,character,aloud,red,33,46,3507.06829,None,None,3507.06829,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3511.586518,None,sight,aloud,red,56,286,3509.585772,None,None,3509.585772,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3514.103987,None,industry,silent,blue,79,161,3512.103185,None,None,3512.103185,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
25,0,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3516.621413,None,salary,silent,blue,67,271,3514.620759,None,None,3514.620759,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
26,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3519.138859,None,guest,sing,yellow,13,146,3517.138161,None,None,3517.138161,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
27,0,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3521.656284,None,majority,aloud,red,42,176,3519.655807,None,None,3519.655807,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
28,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3524.173759,None,territory,silent,blue,62,324,3522.173057,None,None,3522.173057,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
29,0,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3526.69115,None,company,aloud,red,57,64,3524.690489,None,None,3524.690489,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
30,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3529.208602,None,region,silent,blue,64,256,3527.207957,None,None,3527.207957,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
31,0,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3531.726039,None,exchange,sing,yellow,3,121,3529.725391,None,None,3529.725391,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
32,0,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3534.243466,None,couch,aloud,red,52,70,3532.242842,None,None,3532.242842,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
33,0,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3536.760945,None,running,sing,yellow,8,268,3534.760259,None,None,3534.760259,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
34,0,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3539.278366,None,population,silent,blue,89,227,3537.277555,None,None,3537.277555,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
35,0,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3541.795809,None,surface,sing,yellow,10,316,3539.795123,None,None,3539.795123,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
36,0,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3544.313243,None,taste,silent,blue,88,322,3542.312575,None,None,3542.312575,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
37,0,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3546.830673,None,breath,aloud,red,41,27,3544.832834,None,None,3544.832834,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
38,0,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3549.348101,None,defeat,aloud,red,30,88,3547.347461,None,None,3547.347461,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
39,0,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3551.865546,None,drove,silent,blue,69,106,3549.864902,None,None,3549.864902,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
40,0,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3554.382939,None,worker,sing,yellow,16,356,3552.382329,None,None,3552.382329,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
41,0,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3556.90043,None,empty,sing,yellow,20,112,3554.899792,None,None,3554.899792,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
42,0,42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3559.417872,None,capital,aloud,red,40,40,3557.417224,None,None,3557.417224,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
43,0,43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3561.935289,None,thick,aloud,red,35,327,3559.93466,None,None,3559.93466,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
44,0,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3564.452755,None,express,sing,yellow,5,124,3562.452072,None,None,3562.452072,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
45,0,45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3566.970178,None,judge,sing,yellow,23,166,3564.969367,None,None,3564.969367,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
46,0,46,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3569.487628,None,religion,silent,blue,82,258,3567.48681,None,None,3567.48681,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
47,0,47,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3572.005045,None,opening,silent,blue,63,205,3570.00427,None,None,3570.00427,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
48,0,48,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3574.522493,None,comfort,silent,blue,71,59,3572.521821,None,None,3572.521821,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
49,0,49,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3577.039901,None,series,sing,yellow,12,279,3575.039281,None,None,3575.039281,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
50,0,50,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3579.557359,None,engineer,silent,blue,74,114,3577.556723,None,None,3577.556723,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
51,0,51,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3582.074825,None,damage,silent,blue,84,83,3580.074164,None,None,3580.074164,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
52,0,52,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3584.592238,None,working,silent,blue,77,357,3582.591596,None,None,3582.591596,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
53,0,53,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3587.1097,None,health,sing,yellow,26,149,3585.109041,None,None,3585.109041,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
54,0,54,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3589.627133,None,ground,sing,yellow,11,142,3587.626507,None,None,3587.626507,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
55,0,55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3592.144562,None,rapid,sing,yellow,19,252,3590.143897,None,None,3590.143897,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
56,0,56,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3594.662,None,story,sing,yellow,25,306,3592.661262,None,None,3592.661262,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
57,0,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3597.179438,None,material,sing,yellow,17,182,3595.178634,None,None,3595.178634,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
58,0,58,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3599.696859,None,addition,aloud,red,47,2,3597.696081,None,None,3597.696081,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
59,0,59,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3602.214313,None,scale,silent,blue,68,272,3600.213675,None,None,3600.213675,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
60,0,60,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3604.731715,None,problem,silent,blue,70,238,3602.730928,None,None,3602.730928,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
61,0,61,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3607.249199,None,election,silent,blue,85,109,3605.248548,None,None,3605.248548,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
62,0,62,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3609.766642,None,weight,aloud,red,31,353,3607.765978,None,None,3607.765978,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
63,0,63,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3612.284053,None,evidence,silent,blue,81,120,3610.283411,None,None,3610.283411,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
64,0,64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3614.801531,None,clear,aloud,red,37,52,3612.800856,None,None,3612.800856,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
65,0,65,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3617.318971,None,universal,aloud,red,44,345,3615.318385,None,None,3615.318385,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
66,0,66,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3619.836398,None,medicine,sing,yellow,18,186,3617.835716,None,None,3617.835716,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
67,0,67,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3622.35382,None,private,aloud,red,51,237,3620.353167,None,None,3620.353167,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
68,0,68,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3624.871269,None,personnel,silent,blue,72,219,3622.870594,None,None,3622.870594,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
69,0,69,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3627.388675,None,household,sing,yellow,28,154,3625.388041,None,None,3625.388041,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
70,0,70,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3629.906153,None,people,silent,blue,60,216,3627.905491,None,None,3627.905491,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
71,0,71,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3632.423572,None,provision,aloud,red,46,243,3630.422763,None,None,3630.422763,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
72,0,72,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3634.941029,None,plane,aloud,red,53,223,3632.940239,None,None,3632.940239,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
73,0,73,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3637.458467,None,carry,silent,blue,66,43,3635.45764,None,None,3635.45764,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
74,0,74,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3639.975883,None,tough,silent,blue,61,333,3637.975247,None,None,3637.975247,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
75,0,75,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3642.49334,None,block,aloud,red,32,25,3640.492663,None,None,3640.492663,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
76,0,76,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3645.010764,None,crime,aloud,red,34,78,3643.010109,None,None,3643.010109,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
77,0,77,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3647.52819,None,council,aloud,red,48,71,3645.527528,None,None,3645.527528,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
78,0,78,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3650.045629,None,still,sing,yellow,22,304,3648.045011,None,None,3648.045011,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
79,0,79,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3652.563089,None,second,silent,blue,76,278,3650.562432,None,None,3650.562432,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
80,0,80,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3655.080486,None,novel,silent,blue,65,202,3653.079858,None,None,3653.079858,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
81,0,81,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3657.59796,None,science,sing,yellow,24,275,3655.597309,None,None,3655.597309,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
82,0,82,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3660.115419,None,order,sing,yellow,15,207,3658.114746,None,None,3658.114746,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
83,0,83,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3662.632817,None,budget,sing,yellow,7,34,3660.632027,None,None,3660.632027,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
84,0,84,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3665.150279,None,cousin,silent,blue,80,76,3663.149594,None,None,3663.149594,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
85,0,85,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3667.667706,None,contract,aloud,red,58,68,3665.66693,None,None,3665.66693,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
86,0,86,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3670.185163,None,foundation,aloud,red,49,132,3668.184372,None,None,3668.184372,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
87,0,87,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3672.702593,None,entrance,sing,yellow,27,115,3670.701947,None,None,3670.701947,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
88,0,88,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3675.220035,None,management,sing,yellow,9,177,3673.219356,None,None,3673.219356,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
89,0,89,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3677.73735,None,recall,silent,blue,87,255,3675.736798,None,None,3675.736798,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3678.237618,None,k,120.5046464,3678.237618,None,,,,,,,,,,,,,,,,,,,,,,,,,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,3806.543496,None,,,,,,,,,,,,,,,,,search,new_aloud,red,0,129,276,3799.292742,None,3799.292742,None,1,4.393362899,3799.292742,None,3803.726593,None,3804.242852,None,3804.242852,None,n,2.25870169,3804.242852,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,3814.46268,None,,,,,,,,,,,,,,,,,number,new_silent,blue,1,164,203,3807.062123,None,3807.062123,None,6,4.463167061,3807.062123,None,3811.578321,None,3812.078628,None,3812.078628,None,r,2.350646107,3812.078628,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,3819.680938,None,,,,,,,,,,,,,,,,,foundation,aloud,red,2,49,132,3814.979508,None,3814.979508,None,6,2.321402869,3814.979508,None,3817.348626,None,3817.863677,None,3817.863677,None,r,1.781155747,3817.863677,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,3825.015771,None,,,,,,,,,,,,,,,,,whole,new_aloud,red,3,143,355,3820.197741,None,3820.197741,None,3,2.870832025,3820.197741,None,3823.118509,None,3823.632152,None,3823.632152,None,f,1.340810037,3823.632152,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,3834.868935,None,,,,,,,,,,,,,,,,,concern,new_silent,blue,4,169,65,3825.532565,None,3825.532565,None,2,4.792227119,3825.532565,None,3830.371004,None,3830.873796,None,3830.873796,None,n,3.962085706,3830.873796,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,3841.83772,None,,,,,,,,,,,,,,,,,victory,aloud,red,5,43,346,3835.387879,None,3835.387879,None,3,4.679709897,3835.387879,None,3840.109673,None,3840.620519,None,3840.620519,None,n,1.175560504,3840.620519,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,3849.240006,None,,,,,,,,,,,,,,,,,direction,new_silent,blue,6,163,94,3842.3544,None,3842.3544,None,6,3.896779882,3842.3544,None,3846.291285,None,3846.805809,None,3846.805809,None,r,2.389798813,3846.805809,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
