StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,stim_colors,color_sing,color_aloud,color_silent,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,textBlank500.started,textBlank500.stopped,study_word,study_type,study_color,study_num,study_word_num,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,testWord,testType,testColor,testN,test_num,test_word_num,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,17.429619200062007,None,y,4.4857761999592185,17.429619200062007,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color18,001,2021_Nov_01_1551,ProdSingRedo,3.2.3,60.05230552294829,
,,,,,,,,,,,,,,ColoredTest,"['blue', 'red', 'yellow']",blue,red,yellow,21.977055200142786,None,space,4166.82933670003,21.977055200142786,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color18,001,2021_Nov_01_1551,ProdSingRedo,3.2.3,60.05230552294829,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,21.977055200142786,None,21.977055200142786,None,21.977055200142786,None,4191.352770500118,None,error,aloud,red,53,117,4189.345182200195,None,None,4189.345182200195,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color18,001,2021_Nov_01_1551,ProdSingRedo,3.2.3,60.05230552294829,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4193.871925200103,None,disease,silent,yellow,77,97,4191.877245899988,None,None,4191.877245899988,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color18,001,2021_Nov_01_1551,ProdSingRedo,3.2.3,60.05230552294829,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4196.391127100214,None,point,silent,yellow,88,226,4194.379172099987,None,None,4194.379172099987,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color18,001,2021_Nov_01_1551,ProdSingRedo,3.2.3,60.05230552294829,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4198.9103330001235,None,owner,aloud,red,44,208,4196.897982500028,None,None,4196.897982500028,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color18,001,2021_Nov_01_1551,ProdSingRedo,3.2.3,60.05230552294829,
4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4201.429518399993,None,comedy,aloud,red,52,58,4199.429835100193,None,None,4199.429835100193,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color18,001,2021_Nov_01_1551,ProdSingRedo,3.2.3,60.05230552294829,
5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4203.948691600002,None,tennis,sing,blue,17,323,4201.935793400044,None,None,4201.935793400044,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color18,001,2021_Nov_01_1551,ProdSingRedo,3.2.3,60.05230552294829,
6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4206.4678785,None,afternoon,sing,blue,11,3,4204.459398700157,None,None,4204.459398700157,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color18,001,2021_Nov_01_1551,ProdSingRedo,3.2.3,60.05230552294829,
7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4208.987074700184,None,working,aloud,red,48,357,4206.988447400043,None,None,4206.988447400043,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color18,001,2021_Nov_01_1551,ProdSingRedo,3.2.3,60.05230552294829,
