StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,stim_colors,color_sing,color_aloud,color_silent,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,textBlank500.started,textBlank500.stopped,study_word,study_type,study_color,study_num,study_word_num,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,testWord,testType,testColor,testN,test_num,test_word_num,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,10.179800398705993,None,y,1.0021994084818289,10.179800398705993,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color1,001,2019_Nov_21_1336,ProdSingRedo,3.2.4,59.946269641225754,
,,,,,,,,,,,,,,ColoredTest,"['red', 'blue', 'yellow']",red,blue,yellow,11.214535937877372,None,space,678.6299025629705,11.214535937877372,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color1,001,2019_Nov_21_1336,ProdSingRedo,3.2.4,59.946269641225754,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,11.214535937877372,None,11.214535937877372,None,11.214535937877372,None,692.3854133687564,None,enemy,sing,red,10,113,690.3888909967791,None,None,690.3888909967791,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color1,001,2019_Nov_21_1336,ProdSingRedo,3.2.4,59.946269641225754,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,694.9028749055287,None,comedy,silent,yellow,85,58,692.9022345517296,None,None,692.9022345517296,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color1,001,2019_Nov_21_1336,ProdSingRedo,3.2.4,59.946269641225754,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,697.4036318851868,None,subject,sing,red,6,312,695.4029259099043,None,None,695.4029259099043,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color1,001,2019_Nov_21_1336,ProdSingRedo,3.2.4,59.946269641225754,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,699.9210868909431,None,revolution,aloud,blue,47,264,697.924588777154,None,None,697.924588777154,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color1,001,2019_Nov_21_1336,ProdSingRedo,3.2.4,59.946269641225754,
4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,702.438521059521,None,recall,aloud,blue,45,255,700.4378657776106,None,None,700.4378657776106,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color1,001,2019_Nov_21_1336,ProdSingRedo,3.2.4,59.946269641225754,
5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,704.9559636251652,None,question,sing,red,5,247,702.9552408557502,None,None,702.9552408557502,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color1,001,2019_Nov_21_1336,ProdSingRedo,3.2.4,59.946269641225754,
6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,707.4733834876388,None,sweet,aloud,blue,36,319,705.4727465548785,None,None,705.4727465548785,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color1,001,2019_Nov_21_1336,ProdSingRedo,3.2.4,59.946269641225754,
7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,709.9908033501124,None,speech,silent,yellow,86,298,707.9901897425298,None,None,707.9901897425298,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color1,001,2019_Nov_21_1336,ProdSingRedo,3.2.4,59.946269641225754,
8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.4914772921766,None,victory,sing,red,11,346,710.490864928579,None,None,710.490864928579,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color1,001,2019_Nov_21_1336,ProdSingRedo,3.2.4,59.946269641225754,
9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.0089167477854,None,space,aloud,blue,44,297,713.0083718716924,None,None,713.0083718716924,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color1,001,2019_Nov_21_1336,ProdSingRedo,3.2.4,59.946269641225754,
10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,717.5264787383203,None,range,sing,red,25,251,715.5114504837547,None,None,715.5114504837547,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color1,001,2019_Nov_21_1336,ProdSingRedo,3.2.4,59.946269641225754,
11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,720.0439250360068,None,platform,aloud,blue,31,224,718.043232433818,None,None,718.043232433818,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color1,001,2019_Nov_21_1336,ProdSingRedo,3.2.4,59.946269641225754,
12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,722.5611306178616,None,problem,sing,red,24,238,720.56068961657,None,None,720.56068961657,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color1,001,2019_Nov_21_1336,ProdSingRedo,3.2.4,59.946269641225754,
13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,725.0788039472536,None,debate,silent,yellow,76,87,723.0780255084101,None,None,723.0780255084101,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color1,001,2019_Nov_21_1336,ProdSingRedo,3.2.4,59.946269641225754,
14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,727.5962110586115,None,height,sing,red,22,152,725.5956111351261,None,None,725.5956111351261,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color1,001,2019_Nov_21_1336,ProdSingRedo,3.2.4,59.946269641225754,
15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,730.1136138159782,None,build,aloud,blue,38,35,728.112862745329,None,None,728.112862745329,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color1,001,2019_Nov_21_1336,ProdSingRedo,3.2.4,59.946269641225754,
16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,732.6311615004088,None,division,aloud,blue,34,101,730.6302832298097,None,None,730.6302832298097,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color1,001,2019_Nov_21_1336,ProdSingRedo,3.2.4,59.946269641225754,
17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.1318796047708,None,scene,sing,red,18,273,733.1310977449175,None,None,733.1310977449175,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color1,001,2019_Nov_21_1336,ProdSingRedo,3.2.4,59.946269641225754,
18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,737.6491685352812,None,motion,sing,red,26,194,735.6486563144426,None,None,735.6486563144426,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color1,001,2019_Nov_21_1336,ProdSingRedo,3.2.4,59.946269641225754,
19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,740.1500993652444,None,medicine,sing,red,14,186,738.1503609181964,None,None,738.1503609181964,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color1,001,2019_Nov_21_1336,ProdSingRedo,3.2.4,59.946269641225754,
20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,742.6674660463177,None,interior,silent,yellow,63,164,740.666863634804,None,None,740.666863634804,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color1,001,2019_Nov_21_1336,ProdSingRedo,3.2.4,59.946269641225754,
21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,745.1849555733206,None,listen,silent,yellow,67,172,743.1842906503298,None,None,743.1842906503298,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color1,001,2019_Nov_21_1336,ProdSingRedo,3.2.4,59.946269641225754,
