StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,stim_colors,color_sing,color_aloud,color_silent,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,textBlank500.started,textBlank500.stopped,study_word,study_type,study_color,study_num,study_word_num,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,testWord,testType,testColor,testN,test_num,test_word_num,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,12.267872837372124,None,n,1.6324076866731048,12.267872837372124,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC1,001,2019_Dec_02_1412,ProdSingRedo,3.2.4,59.98641849657351,
,,,,,,,,,,,,,,NeutralTest,"['blue', 'yellow', 'red']",blue,yellow,red,13.922813886776567,None,space,6228.637271141168,13.922813886776567,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC1,001,2019_Dec_02_1412,ProdSingRedo,3.2.4,59.98641849657351,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,13.922813886776567,None,13.922813886776567,None,13.922813886776567,None,6245.094843581319,None,cover,sing,blue,0,77,6243.099094672129,None,None,6243.099094672129,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC1,001,2019_Dec_02_1412,ProdSingRedo,3.2.4,59.98641849657351,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6247.612357988488,None,shear,sing,blue,14,283,6245.611702084541,None,None,6245.611702084541,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC1,001,2019_Dec_02_1412,ProdSingRedo,3.2.4,59.98641849657351,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6250.129760123789,None,stand,sing,blue,1,302,6248.129140607081,None,None,6248.129140607081,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC1,001,2019_Dec_02_1412,ProdSingRedo,3.2.4,59.98641849657351,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6252.6472412538715,None,cousin,aloud,yellow,38,76,6250.6464827191085,None,None,6250.6464827191085,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC1,001,2019_Dec_02_1412,ProdSingRedo,3.2.4,59.98641849657351,
4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6255.164688173449,None,permit,sing,blue,8,218,6253.164017652394,None,None,6253.164017652394,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC1,001,2019_Dec_02_1412,ProdSingRedo,3.2.4,59.98641849657351,
5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6257.682127629174,None,plane,aloud,yellow,45,223,6255.681416055653,None,None,6255.681416055653,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC1,001,2019_Dec_02_1412,ProdSingRedo,3.2.4,59.98641849657351,
6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6260.199563041562,None,answer,silent,red,80,8,6258.198897807626,None,None,6258.198897807626,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC1,001,2019_Dec_02_1412,ProdSingRedo,3.2.4,59.98641849657351,
7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6262.71697295201,None,measure,silent,red,64,184,6260.7163198471535,None,None,6260.7163198471535,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC1,001,2019_Dec_02_1412,ProdSingRedo,3.2.4,59.98641849657351,
8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6265.234410541598,None,resistance,sing,blue,11,262,6263.233780761948,None,None,6263.233780761948,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC1,001,2019_Dec_02_1412,ProdSingRedo,3.2.4,59.98641849657351,
9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6267.751872700406,None,season,sing,blue,29,277,6265.75121679646,None,None,6265.75121679646,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC1,001,2019_Dec_02_1412,ProdSingRedo,3.2.4,59.98641849657351,
10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6270.269303136971,None,strain,sing,blue,12,308,6268.268647233024,None,None,6268.268647233024,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC1,001,2019_Dec_02_1412,ProdSingRedo,3.2.4,59.98641849657351,
11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6272.786751300795,None,length,aloud,yellow,34,169,6270.786087621702,None,None,6270.786087621702,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC1,001,2019_Dec_02_1412,ProdSingRedo,3.2.4,59.98641849657351,
12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6275.304192622425,None,income,aloud,yellow,54,159,6273.3035152591765,None,None,6273.3035152591765,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC1,001,2019_Dec_02_1412,ProdSingRedo,3.2.4,59.98641849657351,
13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6277.821611240739,None,attack,sing,blue,5,13,6275.821046771482,None,None,6275.821046771482,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC1,001,2019_Dec_02_1412,ProdSingRedo,3.2.4,59.98641849657351,
14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6280.339068423491,None,short,sing,blue,10,285,6278.338399457512,None,None,6278.338399457512,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC1,001,2019_Dec_02_1412,ProdSingRedo,3.2.4,59.98641849657351,
