StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,stim_colors,color_sing,color_aloud,color_silent,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,textBlank500.started,textBlank500.stopped,study_word,study_type,study_color,study_num,study_word_num,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,testWord,testType,testColor,testN,test_num,test_word_num,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,27.02434920007363,None,n,1.2183608002960682,27.02434920007363,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC22,001,2021_Nov_08_1619,ProdSingRedo,3.2.3,59.9407904410774,
,,,,,,,,,,,,,,NeutralTest,"['blue', 'yellow', 'red']",blue,yellow,red,28.309084000065923,None,space,502.8619864000939,28.309084000065923,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC22,001,2021_Nov_08_1619,ProdSingRedo,3.2.3,59.9407904410774,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,28.309084000065923,None,28.309084000065923,None,28.309084000065923,None,533.7076197001152,None,weather,aloud,yellow,43,352,531.7047708001919,None,None,531.7047708001919,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC22,001,2021_Nov_08_1619,ProdSingRedo,3.2.3,59.9407904410774,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.226809900254,None,second,sing,blue,14,278,534.2146208002232,None,None,534.2146208002232,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC22,001,2021_Nov_08_1619,ProdSingRedo,3.2.3,59.9407904410774,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.745870300103,None,detective,aloud,yellow,31,92,536.7440543002449,None,None,536.7440543002449,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC22,001,2021_Nov_08_1619,ProdSingRedo,3.2.3,59.9407904410774,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,541.2481313003227,None,beauty,sing,blue,27,18,539.2648917003535,None,None,539.2648917003535,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC22,001,2021_Nov_08_1619,ProdSingRedo,3.2.3,59.9407904410774,
4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,543.7676854999736,None,problem,sing,blue,10,238,541.7601417000405,None,None,541.7601417000405,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC22,001,2021_Nov_08_1619,ProdSingRedo,3.2.3,59.9407904410774,
5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,546.2865384002216,None,spoke,sing,blue,12,300,544.2783524999395,None,None,544.2783524999395,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC22,001,2021_Nov_08_1619,ProdSingRedo,3.2.3,59.9407904410774,
6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,548.8060933002271,None,scene,aloud,yellow,48,273,546.7929273000918,None,None,546.7929273000918,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC22,001,2021_Nov_08_1619,ProdSingRedo,3.2.3,59.9407904410774,
7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,551.3252317002043,None,burden,silent,red,71,36,549.3202899000607,None,None,549.3202899000607,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC22,001,2021_Nov_08_1619,ProdSingRedo,3.2.3,59.9407904410774,
