StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,stim_colors,color_sing,color_aloud,color_silent,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,textBlank500.started,textBlank500.stopped,study_word,study_type,study_color,study_num,study_word_num,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,testWord,testType,testColor,testN,test_num,test_word_num,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,2934.7567163999192,None,y,3.1885360998567194,2934.7567163999192,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C,54",001,2022_May_04_1332,ProdSingRedo,3.2.3,59.91550716408479,
,,,,,,,,,,,,,,ColoredTest,"['blue', 'red', 'yellow']",blue,red,yellow,2938.0044233999215,None,space,65.96497839991935,2938.0044233999215,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C,54",001,2022_May_04_1332,ProdSingRedo,3.2.3,59.91550716408479,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,2938.0044233999215,None,2938.0044233999215,None,2938.0044233999215,None,3006.5123274999205,None,balance,silent,yellow,75,17,3004.5222267000936,None,None,3004.5222267000936,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C,54",001,2022_May_04_1332,ProdSingRedo,3.2.3,59.91550716408479,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3009.0312959000003,None,concern,sing,blue,12,65,3007.024442499969,None,None,3007.024442499969,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C,54",001,2022_May_04_1332,ProdSingRedo,3.2.3,59.91550716408479,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3011.5507660000585,None,hunger,silent,yellow,78,155,3009.5464809001423,None,None,3009.5464809001423,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C,54",001,2022_May_04_1332,ProdSingRedo,3.2.3,59.91550716408479,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3014.069936200045,None,story,aloud,red,34,306,3012.0709424000233,None,None,3012.0709424000233,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C,54",001,2022_May_04_1332,ProdSingRedo,3.2.3,59.91550716408479,
4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3016.5889938001055,None,stranger,silent,yellow,84,309,3014.588571399916,None,None,3014.588571399916,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C,54",001,2022_May_04_1332,ProdSingRedo,3.2.3,59.91550716408479,
5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3019.1083335999865,None,resistance,aloud,red,30,262,3017.1043370000552,None,None,3017.1043370000552,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C,54",001,2022_May_04_1332,ProdSingRedo,3.2.3,59.91550716408479,
6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3021.6275220001116,None,mechanical,aloud,red,33,185,3019.6251419000328,None,None,3019.6251419000328,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C,54",001,2022_May_04_1332,ProdSingRedo,3.2.3,59.91550716408479,
7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3024.146696300013,None,service,silent,yellow,70,280,3022.1487700999714,None,None,3022.1487700999714,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C,54",001,2022_May_04_1332,ProdSingRedo,3.2.3,59.91550716408479,
8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3026.665788100101,None,debate,aloud,red,51,87,3024.660173299955,None,None,3024.660173299955,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C,54",001,2022_May_04_1332,ProdSingRedo,3.2.3,59.91550716408479,
9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3029.1850322999526,None,broad,silent,yellow,60,31,3027.180314600002,None,None,3027.180314600002,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C,54",001,2022_May_04_1332,ProdSingRedo,3.2.3,59.91550716408479,
10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3031.704210600117,None,period,sing,blue,24,217,3029.6935246000066,None,None,3029.6935246000066,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C,54",001,2022_May_04_1332,ProdSingRedo,3.2.3,59.91550716408479,
11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3034.223264399916,None,general,aloud,red,39,135,3032.2190080999862,None,None,3032.2190080999862,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C,54",001,2022_May_04_1332,ProdSingRedo,3.2.3,59.91550716408479,
12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3036.7425613999367,None,history,aloud,red,35,153,3034.7392414999194,None,None,3034.7392414999194,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C,54",001,2022_May_04_1332,ProdSingRedo,3.2.3,59.91550716408479,
13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3039.2613347999286,None,nature,sing,blue,10,200,3037.25549040013,None,None,3037.25549040013,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C,54",001,2022_May_04_1332,ProdSingRedo,3.2.3,59.91550716408479,
14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3041.780903500039,None,birth,aloud,red,38,22,3039.7737000000197,None,None,3039.7737000000197,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C,54",001,2022_May_04_1332,ProdSingRedo,3.2.3,59.91550716408479,
15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3044.30009220005,None,frank,silent,yellow,64,133,3042.303072199924,None,None,3042.303072199924,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C,54",001,2022_May_04_1332,ProdSingRedo,3.2.3,59.91550716408479,
16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3046.819226599997,None,fight,sing,blue,18,127,3044.8136789000127,None,None,3044.8136789000127,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C,54",001,2022_May_04_1332,ProdSingRedo,3.2.3,59.91550716408479,
17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3049.321723500034,None,clean,aloud,red,53,51,3047.3217523000203,None,None,3047.3217523000203,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C,54",001,2022_May_04_1332,ProdSingRedo,3.2.3,59.91550716408479,
18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3051.840954600135,None,heavy,sing,blue,16,151,3049.842645799974,None,None,3049.842645799974,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C,54",001,2022_May_04_1332,ProdSingRedo,3.2.3,59.91550716408479,
19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3054.36016390007,None,shear,silent,yellow,80,283,3052.352887199959,None,None,3052.352887199959,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C,54",001,2022_May_04_1332,ProdSingRedo,3.2.3,59.91550716408479,
20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3056.879359100014,None,weight,aloud,red,31,353,3054.8731386999134,None,None,3054.8731386999134,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C,54",001,2022_May_04_1332,ProdSingRedo,3.2.3,59.91550716408479,
21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3059.3984689000063,None,bright,sing,blue,23,29,3057.394315100042,None,None,3057.394315100042,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C,54",001,2022_May_04_1332,ProdSingRedo,3.2.3,59.91550716408479,
22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3061.9177747999784,None,exchange,silent,yellow,63,121,3059.917386200046,None,None,3059.917386200046,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C,54",001,2022_May_04_1332,ProdSingRedo,3.2.3,59.91550716408479,
23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3064.436906200135,None,brilliant,silent,yellow,85,30,3062.4338438000996,None,None,3062.4338438000996,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C,54",001,2022_May_04_1332,ProdSingRedo,3.2.3,59.91550716408479,
24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3066.9560799999163,None,speech,sing,blue,3,298,3064.9471867999528,None,None,3064.9471867999528,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C,54",001,2022_May_04_1332,ProdSingRedo,3.2.3,59.91550716408479,
25,0,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3069.4752116000745,None,death,sing,blue,8,86,3067.4690680999774,None,None,3067.4690680999774,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C,54",001,2022_May_04_1332,ProdSingRedo,3.2.3,59.91550716408479,
26,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3071.994407300139,None,background,aloud,red,37,16,3069.996491299942,None,None,3069.996491299942,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C,54",001,2022_May_04_1332,ProdSingRedo,3.2.3,59.91550716408479,
27,0,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3074.5135890000965,None,touch,sing,blue,21,332,3072.507620899938,None,None,3072.507620899938,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C,54",001,2022_May_04_1332,ProdSingRedo,3.2.3,59.91550716408479,
28,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3077.0328031999525,None,piece,aloud,red,43,221,3075.0230020999443,None,None,3075.0230020999443,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C,54",001,2022_May_04_1332,ProdSingRedo,3.2.3,59.91550716408479,
