StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,keyCondition.keys,keyCondition.rt,Condition,stim_colors,color_sing,color_aloud,color_silent,keyWelcome.keys,keyWelcome.rt,study_word,study_type,study_color,study_num,study_word_num,keyStudy.keys,key_resp_3.keys,key_resp_3.rt,testWord,testType,testColor,testN,test_num,test_word_num,keyConf.keys,keyConf.rt,keyRKN.keys,keyRKN.rt,date,frameRate,expName,session,participant,
76,0,76,0,,,,,,,,,,,,,,write,aloud,blue,30,358,None,,,,,,,,,,,,,2022_May_02_1159,59.9558125508,ProdSingRedo,001,NC 48,
77,0,77,0,,,,,,,,,,,,,,century,sing,yellow,18,45,None,,,,,,,,,,,,,2022_May_02_1159,59.9558125508,ProdSingRedo,001,NC 48,
78,0,78,0,,,,,,,,,,,,,,session,aloud,blue,52,281,None,,,,,,,,,,,,,2022_May_02_1159,59.9558125508,ProdSingRedo,001,NC 48,
79,0,79,0,,,,,,,,,,,,,,design,silent,red,78,91,None,,,,,,,,,,,,,2022_May_02_1159,59.9558125508,ProdSingRedo,001,NC 48,
80,0,80,0,,,,,,,,,,,,,,committee,silent,red,83,62,None,,,,,,,,,,,,,2022_May_02_1159,59.9558125508,ProdSingRedo,001,NC 48,
81,0,81,0,,,,,,,,,,,,,,goose,silent,red,89,138,None,,,,,,,,,,,,,2022_May_02_1159,59.9558125508,ProdSingRedo,001,NC 48,
82,0,82,0,,,,,,,,,,,,,,corner,silent,red,86,69,None,,,,,,,,,,,,,2022_May_02_1159,59.9558125508,ProdSingRedo,001,NC 48,
83,0,83,0,,,,,,,,,,,,,,range,aloud,blue,49,251,None,,,,,,,,,,,,,2022_May_02_1159,59.9558125508,ProdSingRedo,001,NC 48,
84,0,84,0,,,,,,,,,,,,,,enemy,aloud,blue,39,113,None,,,,,,,,,,,,,2022_May_02_1159,59.9558125508,ProdSingRedo,001,NC 48,
85,0,85,0,,,,,,,,,,,,,,quick,aloud,blue,37,248,None,,,,,,,,,,,,,2022_May_02_1159,59.9558125508,ProdSingRedo,001,NC 48,
86,0,86,0,,,,,,,,,,,,,,graduate,aloud,blue,34,141,None,,,,,,,,,,,,,2022_May_02_1159,59.9558125508,ProdSingRedo,001,NC 48,
87,0,87,0,,,,,,,,,,,,,,literature,sing,yellow,16,173,None,,,,,,,,,,,,,2022_May_02_1159,59.9558125508,ProdSingRedo,001,NC 48,
88,0,88,0,,,,,,,,,,,,,,defeat,sing,yellow,17,88,None,,,,,,,,,,,,,2022_May_02_1159,59.9558125508,ProdSingRedo,001,NC 48,
89,0,89,0,,,,,,,,,,,,,,review,sing,yellow,11,263,None,,,,,,,,,,,,,2022_May_02_1159,59.9558125508,ProdSingRedo,001,NC 48,
,,,,,,,,,,,,,,,,,,,,,,,k,114.0422401,,,,,,,,,,,2022_May_02_1159,59.9558125508,ProdSingRedo,001,NC 48,
,,,,0,0,0,0,,,,,,,,,,,,,,,,,,damage,new_b,white,0,149,83,4,7.41585960001,n,4.12943259999,2022_May_02_1159,59.9558125508,ProdSingRedo,001,NC 48,
,,,,1,0,1,0,,,,,,,,,,,,,,,,,,committee,silent,white,1,83,62,3,15.2587577,n,1.2815246,2022_May_02_1159,59.9558125508,ProdSingRedo,001,NC 48,
,,,,2,0,2,0,,,,,,,,,,,,,,,,,,citizen,new_a,white,2,95,50,1,2.55437049997,n,1.4818597,2022_May_02_1159,59.9558125508,ProdSingRedo,001,NC 48,
,,,,3,0,3,0,,,,,,,,,,,,,,,,,,majority,new_c,white,3,161,176,4,2.88144570001,n,0.944093399972,2022_May_02_1159,59.9558125508,ProdSingRedo,001,NC 48,
,,,,4,0,4,0,,,,,,,,,,,,,,,,,,error,aloud,white,4,36,117,6,3.25182120001,f,2.05976499995,2022_May_02_1159,59.9558125508,ProdSingRedo,001,NC 48,
,,,,5,0,5,0,,,,,,,,,,,,,,,,,,staff,aloud,white,5,40,301,4,5.07922239997,n,1.00115170004,2022_May_02_1159,59.9558125508,ProdSingRedo,001,NC 48,
,,,,6,0,6,0,,,,,,,,,,,,,,,,,,disease,new_c,white,6,163,97,4,4.32146969996,n,1.262582,2022_May_02_1159,59.9558125508,ProdSingRedo,001,NC 48,
,,,,7,0,7,0,,,,,,,,,,,,,,,,,,travel,new_a,white,7,113,338,2,2.85912859999,n,1.4137874,2022_May_02_1159,59.9558125508,ProdSingRedo,001,NC 48,
,,,,8,0,8,0,,,,,,,,,,,,,,,,,,material,new_b,white,8,140,182,3,6.37096119998,n,1.15836899995,2022_May_02_1159,59.9558125508,ProdSingRedo,001,NC 48,
,,,,9,0,9,0,,,,,,,,,,,,,,,,,,height,new_b,white,9,125,152,3,2.80919490004,n,0.063976400008,2022_May_02_1159,59.9558125508,ProdSingRedo,001,NC 48,
,,,,10,0,10,0,,,,,,,,,,,,,,,,,,raise,sing,white,10,14,250,6,3.56092439999,n,1.01412080001,2022_May_02_1159,59.9558125508,ProdSingRedo,001,NC 48,
,,,,11,0,11,0,,,,,,,,,,,,,,,,,,husband,aloud,white,11,45,156,6,3.59385770001,r,1.67720580002,2022_May_02_1159,59.9558125508,ProdSingRedo,001,NC 48,
,,,,12,0,12,0,,,,,,,,,,,,,,,,,,front,silent,white,12,73,134,3,7.06836480001,n,1.62220749998,2022_May_02_1159,59.9558125508,ProdSingRedo,001,NC 48,
,,,,13,0,13,0,,,,,,,,,,,,,,,,,,engineer,new_c,white,13,173,114,4,2.42511320004,n,0.0837354999967,2022_May_02_1159,59.9558125508,ProdSingRedo,001,NC 48,
,,,,14,0,14,0,,,,,,,,,,,,,,,,,,primary,new_b,white,14,148,234,4,2.00012330001,n,0.363717300002,2022_May_02_1159,59.9558125508,ProdSingRedo,001,NC 48,
,,,,15,0,15,0,,,,,,,,,,,,,,,,,,thing,aloud,white,15,31,328,1,2.0821533,n,0.454019700002,2022_May_02_1159,59.9558125508,ProdSingRedo,001,NC 48,
,,,,16,0,16,0,,,,,,,,,,,,,,,,,,thick,sing,white,16,24,327,3,3.21482970001,n,0.285029799968,2022_May_02_1159,59.9558125508,ProdSingRedo,001,NC 48,
,,,,17,0,17,0,,,,,,,,,,,,,,,,,,murder,aloud,white,17,41,195,2,6.02919550001,n,0.398747300031,2022_May_02_1159,59.9558125508,ProdSingRedo,001,NC 48,
,,,,18,0,18,0,,,,,,,,,,,,,,,,,,discussion,new_c,white,18,152,96,3,3.2974792,n,0.348027499975,2022_May_02_1159,59.9558125508,ProdSingRedo,001,NC 48,
,,,,19,0,19,0,,,,,,,,,,,,,,,,,,express,silent,white,19,80,124,4,4.66686110001,n,0.574836099986,2022_May_02_1159,59.9558125508,ProdSingRedo,001,NC 48,
,,,,20,0,20,0,,,,,,,,,,,,,,,,,,impact,new_c,white,20,177,157,2,4.19558100001,n,0.381094900018,2022_May_02_1159,59.9558125508,ProdSingRedo,001,NC 48,
,,,,21,0,21,0,,,,,,,,,,,,,,,,,,notice,sing,white,21,27,201,2,2.90071960003,n,0.586940300011,2022_May_02_1159,59.9558125508,ProdSingRedo,001,NC 48,
,,,,22,0,22,0,,,,,,,,,,,,,,,,,,conference,sing,white,22,0,66,1,2.04508850002,n,0.515465500008,2022_May_02_1159,59.9558125508,ProdSingRedo,001,NC 48,
,,,,23,0,23,0,,,,,,,,,,,,,,,,,,equipment,sing,white,23,29,116,6,3.06980529998,f,1.18917139998,2022_May_02_1159,59.9558125508,ProdSingRedo,001,NC 48,
,,,,24,0,24,0,,,,,,,,,,,,,,,,,,territory,new_a,white,24,109,324,2,3.24389899999,n,0.733955800009,2022_May_02_1159,59.9558125508,ProdSingRedo,001,NC 48,
,,,,25,0,25,0,,,,,,,,,,,,,,,,,,close,new_a,white,25,102,53,2,1.66647539998,n,0.438729199988,2022_May_02_1159,59.9558125508,ProdSingRedo,001,NC 48,
,,,,26,0,26,0,,,,,,,,,,,,,,,,,,escape,silent,white,26,87,118,3,2.36249169998,n,0.350908499968,2022_May_02_1159,59.9558125508,ProdSingRedo,001,NC 48,
,,,,27,0,27,0,,,,,,,,,,,,,,,,,,trail,silent,white,27,75,336,2,1.52921850001,n,0.349015499989,2022_May_02_1159,59.9558125508,ProdSingRedo,001,NC 48,
,,,,28,0,28,0,,,,,,,,,,,,,,,,,,permit,aloud,white,28,46,218,3,1.5321441,n,0.386951200024,2022_May_02_1159,59.9558125508,ProdSingRedo,001,NC 48,
,,,,29,0,29,0,,,,,,,,,,,,,,,,,,guest,silent,white,29,85,146,3,2.8311291,n,0.385798099975,2022_May_02_1159,59.9558125508,ProdSingRedo,001,NC 48,
,,,,30,0,30,0,,,,,,,,,,,,,,,,,,month,new_b,white,30,147,193,2,3.15228380001,n,0.890064999985,2022_May_02_1159,59.9558125508,ProdSingRedo,001,NC 48,
,,,,31,0,31,0,,,,,,,,,,,,,,,,,,still,new_b,white,31,136,304,1,1.49643609999,n,0.308206200018,2022_May_02_1159,59.9558125508,ProdSingRedo,001,NC 48,
,,,,32,0,32,0,,,,,,,,,,,,,,,,,,beginning,new_c,white,32,156,19,4,1.944043,n,0.327595700044,2022_May_02_1159,59.9558125508,ProdSingRedo,001,NC 48,
,,,,33,0,33,0,,,,,,,,,,,,,,,,,,series,new_b,white,33,123,279,4,1.86386290001,n,0.487466199964,2022_May_02_1159,59.9558125508,ProdSingRedo,001,NC 48,
,,,,34,0,34,0,,,,,,,,,,,,,,,,,,frank,new_c,white,34,160,133,1,1.80883430003,n,0.412634699955,2022_May_02_1159,59.9558125508,ProdSingRedo,001,NC 48,
,,,,35,0,35,0,,,,,,,,,,,,,,,,,,nation,new_b,white,35,132,198,4,2.01229039999,n,0.348031100002,2022_May_02_1159,59.9558125508,ProdSingRedo,001,NC 48,
,,,,36,0,36,0,,,,,,,,,,,,,,,,,,enemy,aloud,white,36,39,113,6,2.86345459998,f,2.18434569996,2022_May_02_1159,59.9558125508,ProdSingRedo,001,NC 48,
,,,,37,0,37,0,,,,,,,,,,,,,,,,,,salary,new_b,white,37,143,271,4,5.65624079999,n,1.0446817,2022_May_02_1159,59.9558125508,ProdSingRedo,001,NC 48,
,,,,38,0,38,0,,,,,,,,,,,,,,,,,,reading,sing,white,38,20,254,4,2.08802789997,n,0.861195400008,2022_May_02_1159,59.9558125508,ProdSingRedo,001,NC 48,
,,,,39,0,39,0,,,,,,,,,,,,,,,,,,threat,new_a,white,39,118,329,3,2.1345171,n,0.464316199999,2022_May_02_1159,59.9558125508,ProdSingRedo,001,NC 48,
,,,,40,0,40,0,,,,,,,,,,,,,,,,,,brief,new_a,white,40,91,28,3,1.32910050004,n,0.333032100054,2022_May_02_1159,59.9558125508,ProdSingRedo,001,NC 48,
,,,,41,0,41,0,,,,,,,,,,,,,,,,,,south,aloud,white,41,58,296,2,2.14680839999,n,0.286546999996,2022_May_02_1159,59.9558125508,ProdSingRedo,001,NC 48,
,,,,42,0,42,0,,,,,,,,,,,,,,,,,,mankind,new_c,white,42,170,178,1,1.56943169999,n,3.39713640005,2022_May_02_1159,59.9558125508,ProdSingRedo,001,NC 48,
,,,,43,0,43,0,,,,,,,,,,,,,,,,,,grade,new_b,white,43,134,140,3,3.64964139997,n,0.880994200008,2022_May_02_1159,59.9558125508,ProdSingRedo,001,NC 48,
,,,,44,0,44,0,,,,,,,,,,,,,,,,,,graduate,aloud,white,44,34,141,6,4.23859620001,n,4.68961169996,2022_May_02_1159,59.9558125508,ProdSingRedo,001,NC 48,
,,,,45,0,45,0,,,,,,,,,,,,,,,,,,broad,aloud,white,45,38,31,4,6.00823909999,n,0.401337200019,2022_May_02_1159,59.9558125508,ProdSingRedo,001,NC 48,
,,,,46,0,46,0,,,,,,,,,,,,,,,,,,signal,new_b,white,46,128,287,3,3.02523060003,n,0.616511199973,2022_May_02_1159,59.9558125508,ProdSingRedo,001,NC 48,
,,,,47,0,47,0,,,,,,,,,,,,,,,,,,degree,silent,white,47,67,89,5,2.01139850001,n,0.433286399988,2022_May_02_1159,59.9558125508,ProdSingRedo,001,NC 48,
,,,,48,0,48,0,,,,,,,,,,,,,,,,,,budget,new_a,white,48,105,34,3,2.63756450004,n,0.593788400001,2022_May_02_1159,59.9558125508,ProdSingRedo,001,NC 48,
,,,,49,0,49,0,,,,,,,,,,,,,,,,,,scene,sing,white,49,7,273,4,1.56458149996,n,0.319394099992,2022_May_02_1159,59.9558125508,ProdSingRedo,001,NC 48,
,,,,50,0,50,0,,,,,,,,,,,,,,,,,,point,new_c,white,50,175,226,2,2.08337200002,n,0.537668799981,2022_May_02_1159,59.9558125508,ProdSingRedo,001,NC 48,
,,,,51,0,51,0,,,,,,,,,,,,,,,,,,volume,new_b,white,51,146,349,1,1.57187420002,n,0.0785687000025,2022_May_02_1159,59.9558125508,ProdSingRedo,001,NC 48,
,,,,52,0,52,0,,,,,,,,,,,,,,,,,,republic,aloud,white,52,35,260,6,2.10384210001,n,1.83010409999,2022_May_02_1159,59.9558125508,ProdSingRedo,001,NC 48,
,,,,53,0,53,0,,,,,,,,,,,,,,,,,,edition,sing,white,53,3,107,6,3.33358919999,f,1.20442369999,2022_May_02_1159,59.9558125508,ProdSingRedo,001,NC 48,
,,,,54,0,54,0,,,,,,,,,,,,,,,,,,interior,aloud,white,54,56,164,6,1.99908730004,n,0.620798100019,2022_May_02_1159,59.9558125508,ProdSingRedo,001,NC 48,
,,,,55,0,55,0,,,,,,,,,,,,,,,,,,public,new_c,white,55,172,244,5,1.85686220002,n,0.326495099987,2022_May_02_1159,59.9558125508,ProdSingRedo,001,NC 48,
,,,,56,0,56,0,,,,,,,,,,,,,,,,,,smell,aloud,white,56,47,291,3,3.38749739999,n,0.537590499967,2022_May_02_1159,59.9558125508,ProdSingRedo,001,NC 48,
,,,,57,0,57,0,,,,,,,,,,,,,,,,,,distance,aloud,white,57,32,100,4,2.22919089999,n,0.328488000028,2022_May_02_1159,59.9558125508,ProdSingRedo,001,NC 48,
,,,,58,0,58,0,,,,,,,,,,,,,,,,,,accident,silent,white,58,61,0,4,1.65964019997,n,0.0649399000104,2022_May_02_1159,59.9558125508,ProdSingRedo,001,NC 48,
,,,,59,0,59,0,,,,,,,,,,,,,,,,,,universal,new_b,white,59,137,345,6,2.9000886,f,1.12351289997,2022_May_02_1159,59.9558125508,ProdSingRedo,001,NC 48,
