StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,stim_colors,color_sing,color_aloud,color_silent,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,textBlank500.started,textBlank500.stopped,study_word,study_type,study_color,study_num,study_word_num,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,testWord,testType,testColor,testN,test_num,test_word_num,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,11.34296030679252,None,y,1.21896305604605,11.34296030679252,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color2,001,2019_Nov_21_1412,ProdSingRedo,3.2.4,59.98306137721858,
,,,,,,,,,,,,,,ColoredTest,"['blue', 'yellow', 'red']",blue,yellow,red,12.623299050523201,None,space,514.2430368133355,12.623299050523201,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color2,001,2019_Nov_21_1412,ProdSingRedo,3.2.4,59.98306137721858,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,12.623299050523201,None,12.623299050523201,None,12.623299050523201,None,529.4152742574224,None,personnel,aloud,yellow,42,219,527.414635458641,None,None,527.414635458641,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color2,001,2019_Nov_21_1412,ProdSingRedo,3.2.4,59.98306137721858,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.9326894548431,None,tough,silent,red,69,333,529.9320509670652,None,None,529.9320509670652,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color2,001,2019_Nov_21_1412,ProdSingRedo,3.2.4,59.98306137721858,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.4501444605994,None,thick,silent,red,77,327,532.4495725273155,None,None,532.4495725273155,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color2,001,2019_Nov_21_1412,ProdSingRedo,3.2.4,59.98306137721858,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.9675997773302,None,grade,sing,blue,2,140,534.9669550695107,None,None,534.9669550695107,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color2,001,2019_Nov_21_1412,ProdSingRedo,3.2.4,59.98306137721858,
4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.4850165297976,None,travel,silent,red,72,338,537.4843145975319,None,None,537.4843145975319,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color2,001,2019_Nov_21_1412,ProdSingRedo,3.2.4,59.98306137721858,
5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.002472779539,None,public,aloud,yellow,53,244,540.0017739573086,None,None,540.0017739573086,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color2,001,2019_Nov_21_1412,ProdSingRedo,3.2.4,59.98306137721858,
6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.5199218762282,None,surface,silent,red,87,316,542.519270326331,None,None,542.519270326331,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color2,001,2019_Nov_21_1412,ProdSingRedo,3.2.4,59.98306137721858,
7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,547.0373414276983,None,trial,silent,red,79,341,545.0366995188815,None,None,545.0366995188815,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color2,001,2019_Nov_21_1412,ProdSingRedo,3.2.4,59.98306137721858,
8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,549.5547927014122,None,shear,aloud,yellow,54,283,547.5541305774532,None,None,547.5541305774532,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color2,001,2019_Nov_21_1412,ProdSingRedo,3.2.4,59.98306137721858,
9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,552.0722355780599,None,threat,silent,red,89,329,550.0715827841777,None,None,550.0715827841777,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color2,001,2019_Nov_21_1412,ProdSingRedo,3.2.4,59.98306137721858,
10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,554.5896731676476,None,degree,silent,red,76,89,552.5889783884631,None,None,552.5889783884631,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color2,001,2019_Nov_21_1412,ProdSingRedo,3.2.4,59.98306137721858,
11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,557.1070948961424,None,reading,silent,red,60,254,555.1064470782876,None,None,555.1064470782876,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,color2,001,2019_Nov_21_1412,ProdSingRedo,3.2.4,59.98306137721858,
