StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,stim_colors,color_sing,color_aloud,color_silent,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,textBlank500.started,textBlank500.stopped,study_word,study_type,study_color,study_num,study_word_num,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,testWord,testType,testColor,testN,test_num,test_word_num,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,10.800650927936658,None,n,4.788433512207121,10.800650927936658,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC9,001,2019_Dec_05_1408,ProdSingRedo,3.2.4,59.88620279926669,
,,,,,,,,,,,,,,NeutralTest,"['blue', 'red', 'yellow']",blue,red,yellow,15.65227980259806,None,space,335.53248979127966,15.65227980259806,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC9,001,2019_Dec_05_1408,ProdSingRedo,3.2.4,59.88620279926669,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,15.65227980259806,None,15.65227980259806,None,15.65227980259806,None,353.7227482656017,None,childhood,sing,blue,9,49,351.72209982573986,None,None,351.72209982573986,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC9,001,2019_Dec_05_1408,ProdSingRedo,3.2.4,59.88620279926669,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.24018243397586,None,dozen,silent,yellow,60,102,354.24106350378133,None,None,354.24106350378133,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC9,001,2019_Dec_05_1408,ProdSingRedo,3.2.4,59.88620279926669,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.75762717681937,None,conference,silent,yellow,77,66,356.75695852166973,None,None,356.75695852166973,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC9,001,2019_Dec_05_1408,ProdSingRedo,3.2.4,59.88620279926669,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.2750625894405,None,tennis,sing,blue,4,323,359.2744163265452,None,None,359.2744163265452,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC9,001,2019_Dec_05_1408,ProdSingRedo,3.2.4,59.88620279926669,
4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.79249053797685,None,career,silent,yellow,63,42,361.7918137968518,None,None,361.7918137968518,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC9,001,2019_Dec_05_1408,ProdSingRedo,3.2.4,59.88620279926669,
5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.3096874116454,None,welcome,sing,blue,19,354,364.30919851595536,None,None,364.30919851595536,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC9,001,2019_Dec_05_1408,ProdSingRedo,3.2.4,59.88620279926669,
6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.82736509502865,None,running,aloud,red,47,268,366.8267011051066,None,None,366.8267011051066,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC9,001,2019_Dec_05_1408,ProdSingRedo,3.2.4,59.88620279926669,
7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.34477313957177,None,title,aloud,red,31,331,369.34413558477536,None,None,369.34413558477536,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC9,001,2019_Dec_05_1408,ProdSingRedo,3.2.4,59.88620279926669,
