StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,stim_colors,color_sing,color_aloud,color_silent,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,textBlank500.started,textBlank500.stopped,study_word,study_type,study_color,study_num,study_word_num,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,testWord,testType,testColor,testN,test_num,test_word_num,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,11.910732690477744,None,n,0.9707122887484729,11.910732690477744,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC6,001,2019_Dec_04_1446,ProdSingRedo,3.2.4,59.976571981129325,
,,,,,,,,,,,,,,NeutralTest,"['red', 'blue', 'yellow']",red,blue,yellow,12.915084235137329,None,space,1457.9332831583451,12.915084235137329,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC6,001,2019_Dec_04_1446,ProdSingRedo,3.2.4,59.976571981129325,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,12.915084235137329,None,12.915084235137329,None,12.915084235137329,None,1473.3915749469306,None,history,sing,red,7,153,1471.3939031104092,None,None,1471.3939031104092,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC6,001,2019_Dec_04_1446,ProdSingRedo,3.2.4,59.976571981129325,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1475.9089509581681,None,population,silent,yellow,61,227,1473.9081930455286,None,None,1473.9081930455286,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC6,001,2019_Dec_04_1446,ProdSingRedo,3.2.4,59.976571981129325,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1478.4264420401305,None,interview,sing,red,11,165,1476.4257136727683,None,None,1476.4257136727683,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC6,001,2019_Dec_04_1446,ProdSingRedo,3.2.4,59.976571981129325,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1480.9438771416899,None,republic,aloud,blue,55,260,1478.9446334994864,None,None,1478.9446334994864,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC6,001,2019_Dec_04_1446,ProdSingRedo,3.2.4,59.976571981129325,
4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1483.4613172193058,None,damage,sing,red,28,83,1481.460628660163,None,None,1481.460628660163,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC6,001,2019_Dec_04_1446,ProdSingRedo,3.2.4,59.976571981129325,
5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1485.9620745100547,None,short,aloud,blue,31,285,1483.9613249944523,None,None,1483.9613249944523,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC6,001,2019_Dec_04_1446,ProdSingRedo,3.2.4,59.976571981129325,
6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1488.4795285828877,None,count,sing,red,21,72,1486.4788602387998,None,None,1486.4788602387998,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC6,001,2019_Dec_04_1446,ProdSingRedo,3.2.4,59.976571981129325,
7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1490.9966809833422,None,husband,silent,yellow,72,156,1488.9961373512633,None,None,1488.9961373512633,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC6,001,2019_Dec_04_1446,ProdSingRedo,3.2.4,59.976571981129325,
