StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,stim_colors,color_sing,color_aloud,color_silent,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,textBlank500.started,textBlank500.stopped,study_word,study_type,study_color,study_num,study_word_num,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,testWord,testType,testColor,testN,test_num,test_word_num,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,57.008960800012574,None,n,2.87174169998616,57.008960800012574,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC_55,001,2022_May_05_1159,ProdSingRedo,3.2.3,59.903770631176094,
,,,,,,,,,,,,,,NeutralTest,"['red', 'blue', 'yellow']",red,blue,yellow,59.94602919998579,None,space,1842.462290499825,59.94602919998579,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC_55,001,2022_May_05_1159,ProdSingRedo,3.2.3,59.903770631176094,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,59.94602919998579,None,59.94602919998579,None,59.94602919998579,None,1904.97423159983,None,empty,sing,red,28,112,1902.9698482998647,None,None,1902.9698482998647,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC_55,001,2022_May_05_1159,ProdSingRedo,3.2.3,59.903770631176094,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1907.4894105999265,None,store,silent,yellow,71,305,1905.4816693998873,None,None,1905.4816693998873,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC_55,001,2022_May_05_1159,ProdSingRedo,3.2.3,59.903770631176094,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1910.0052002000157,None,cousin,silent,yellow,86,76,1908.0023818998598,None,None,1908.0023818998598,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC_55,001,2022_May_05_1159,ProdSingRedo,3.2.3,59.903770631176094,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1912.523009199882,None,character,silent,yellow,82,46,1910.5224444998894,None,None,1910.5224444998894,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC_55,001,2022_May_05_1159,ProdSingRedo,3.2.3,59.903770631176094,
4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1915.039828100009,None,blind,sing,red,18,24,1913.032664399827,None,None,1913.032664399827,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC_55,001,2022_May_05_1159,ProdSingRedo,3.2.3,59.903770631176094,
5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1917.5566153998952,None,question,aloud,blue,53,247,1915.5594148000237,None,None,1915.5594148000237,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC_55,001,2022_May_05_1159,ProdSingRedo,3.2.3,59.903770631176094,
6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1920.0735018998384,None,listen,aloud,blue,31,172,1918.0663259997964,None,None,1918.0663259997964,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC_55,001,2022_May_05_1159,ProdSingRedo,3.2.3,59.903770631176094,
7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1922.5904368998017,None,light,aloud,blue,32,171,1920.5870495999698,None,None,1920.5870495999698,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC_55,001,2022_May_05_1159,ProdSingRedo,3.2.3,59.903770631176094,
8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1925.120648099808,None,scene,aloud,blue,46,273,1923.0990551998839,None,None,1923.0990551998839,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC_55,001,2022_May_05_1159,ProdSingRedo,3.2.3,59.903770631176094,
9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1927.623895399971,None,partner,silent,yellow,88,211,1925.6218067000154,None,None,1925.6218067000154,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC_55,001,2022_May_05_1159,ProdSingRedo,3.2.3,59.903770631176094,
10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1930.1399230000097,None,estate,sing,red,25,119,1928.1422182999086,None,None,1928.1422182999086,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC_55,001,2022_May_05_1159,ProdSingRedo,3.2.3,59.903770631176094,
11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1932.6411828999408,None,weight,silent,yellow,61,353,1930.6416154999752,None,None,1930.6416154999752,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC_55,001,2022_May_05_1159,ProdSingRedo,3.2.3,59.903770631176094,
12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1935.1578954998404,None,enemy,aloud,blue,43,113,1933.1490807000082,None,None,1933.1490807000082,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC_55,001,2022_May_05_1159,ProdSingRedo,3.2.3,59.903770631176094,
13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1937.6747830999084,None,crisis,sing,red,1,79,1935.6666124998592,None,None,1935.6666124998592,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC_55,001,2022_May_05_1159,ProdSingRedo,3.2.3,59.903770631176094,
14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1940.191537299892,None,bicycle,aloud,blue,37,21,1938.191528499825,None,None,1938.191528499825,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC_55,001,2022_May_05_1159,ProdSingRedo,3.2.3,59.903770631176094,
15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1942.708501999965,None,story,aloud,blue,39,306,1940.6935932999477,None,None,1940.6935932999477,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC_55,001,2022_May_05_1159,ProdSingRedo,3.2.3,59.903770631176094,
16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1945.2252215999179,None,ground,aloud,blue,38,142,1943.222083499888,None,None,1943.222083499888,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC_55,001,2022_May_05_1159,ProdSingRedo,3.2.3,59.903770631176094,
17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1947.7420430998318,None,nation,aloud,blue,50,198,1945.7395564999897,None,None,1945.7395564999897,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC_55,001,2022_May_05_1159,ProdSingRedo,3.2.3,59.903770631176094,
18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1950.258932000026,None,corner,sing,red,5,69,1948.2492709998041,None,None,1948.2492709998041,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC_55,001,2022_May_05_1159,ProdSingRedo,3.2.3,59.903770631176094,
