StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,keyCondition.keys,keyCondition.rt,Condition,stim_colors,color_sing,color_aloud,color_silent,keyWelcome.keys,keyWelcome.rt,study_word,study_type,study_color,study_num,study_word_num,keyStudy.keys,key_resp_3.keys,key_resp_3.rt,testWord,testType,testColor,testN,test_num,test_word_num,keyConf.keys,keyConf.rt,keyRKN.keys,keyRKN.rt,date,frameRate,expName,session,participant,
10,0,10,0,,,,,,,,,,,,,,literature,sing,blue,8,173,None,,,,,,,,,,,,,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
11,0,11,0,,,,,,,,,,,,,,sleep,aloud,yellow,51,290,None,,,,,,,,,,,,,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
12,0,12,0,,,,,,,,,,,,,,skill,silent,red,62,289,None,,,,,,,,,,,,,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
13,0,13,0,,,,,,,,,,,,,,alert,aloud,yellow,47,6,None,,,,,,,,,,,,,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
14,0,14,0,,,,,,,,,,,,,,display,silent,red,84,98,None,,,,,,,,,,,,,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
15,0,15,0,,,,,,,,,,,,,,agency,sing,blue,5,4,None,,,,,,,,,,,,,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
16,0,16,0,,,,,,,,,,,,,,science,sing,blue,11,275,None,,,,,,,,,,,,,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
17,0,17,0,,,,,,,,,,,,,,military,aloud,yellow,43,190,None,,,,,,,,,,,,,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
18,0,18,0,,,,,,,,,,,,,,question,aloud,yellow,36,247,None,,,,,,,,,,,,,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
19,0,19,0,,,,,,,,,,,,,,universal,sing,blue,19,345,None,,,,,,,,,,,,,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
20,0,20,0,,,,,,,,,,,,,,property,aloud,yellow,50,242,None,,,,,,,,,,,,,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
21,0,21,0,,,,,,,,,,,,,,thick,silent,red,86,327,None,,,,,,,,,,,,,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
22,0,22,0,,,,,,,,,,,,,,solution,aloud,yellow,30,294,None,,,,,,,,,,,,,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
23,0,23,0,,,,,,,,,,,,,,motion,sing,blue,24,194,None,,,,,,,,,,,,,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
24,0,24,0,,,,,,,,,,,,,,thing,silent,red,73,328,None,,,,,,,,,,,,,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
25,0,25,0,,,,,,,,,,,,,,swift,silent,red,79,320,None,,,,,,,,,,,,,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
26,0,26,0,,,,,,,,,,,,,,comfort,silent,red,70,59,None,,,,,,,,,,,,,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
27,0,27,0,,,,,,,,,,,,,,committee,silent,red,89,62,None,,,,,,,,,,,,,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
28,0,28,0,,,,,,,,,,,,,,impact,silent,red,69,157,None,,,,,,,,,,,,,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
29,0,29,0,,,,,,,,,,,,,,group,aloud,yellow,53,143,None,,,,,,,,,,,,,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
30,0,30,0,,,,,,,,,,,,,,engineer,silent,red,80,114,None,,,,,,,,,,,,,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
31,0,31,0,,,,,,,,,,,,,,route,aloud,yellow,52,267,None,,,,,,,,,,,,,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
32,0,32,0,,,,,,,,,,,,,,smell,sing,blue,23,291,None,,,,,,,,,,,,,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
33,0,33,0,,,,,,,,,,,,,,income,silent,red,85,159,None,,,,,,,,,,,,,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
34,0,34,0,,,,,,,,,,,,,,interior,silent,red,76,164,None,,,,,,,,,,,,,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
35,0,35,0,,,,,,,,,,,,,,hearing,aloud,yellow,33,150,None,,,,,,,,,,,,,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
36,0,36,0,,,,,,,,,,,,,,spoke,aloud,yellow,40,300,None,,,,,,,,,,,,,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
37,0,37,0,,,,,,,,,,,,,,country,aloud,yellow,54,73,None,,,,,,,,,,,,,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
38,0,38,0,,,,,,,,,,,,,,theme,aloud,yellow,37,326,None,,,,,,,,,,,,,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
39,0,39,0,,,,,,,,,,,,,,travel,silent,red,64,338,None,,,,,,,,,,,,,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
40,0,40,0,,,,,,,,,,,,,,pattern,silent,red,81,214,None,,,,,,,,,,,,,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
41,0,41,0,,,,,,,,,,,,,,discovery,sing,blue,18,95,None,,,,,,,,,,,,,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
42,0,42,0,,,,,,,,,,,,,,command,aloud,yellow,58,60,None,,,,,,,,,,,,,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
43,0,43,0,,,,,,,,,,,,,,count,silent,red,87,72,None,,,,,,,,,,,,,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
44,0,44,0,,,,,,,,,,,,,,colonel,sing,blue,27,55,None,,,,,,,,,,,,,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
45,0,45,0,,,,,,,,,,,,,,goose,sing,blue,26,138,None,,,,,,,,,,,,,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
46,0,46,0,,,,,,,,,,,,,,charter,silent,red,74,47,None,,,,,,,,,,,,,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
47,0,47,0,,,,,,,,,,,,,,music,sing,blue,20,196,None,,,,,,,,,,,,,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
48,0,48,0,,,,,,,,,,,,,,guide,sing,blue,29,147,None,,,,,,,,,,,,,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
49,0,49,0,,,,,,,,,,,,,,article,aloud,yellow,49,11,None,,,,,,,,,,,,,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
50,0,50,0,,,,,,,,,,,,,,raise,silent,red,72,250,None,,,,,,,,,,,,,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
51,0,51,0,,,,,,,,,,,,,,division,silent,red,78,101,None,,,,,,,,,,,,,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
52,0,52,0,,,,,,,,,,,,,,narrow,sing,blue,12,197,None,,,,,,,,,,,,,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
53,0,53,0,,,,,,,,,,,,,,republic,sing,blue,1,260,None,,,,,,,,,,,,,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
54,0,54,0,,,,,,,,,,,,,,agreement,silent,red,88,5,None,,,,,,,,,,,,,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
55,0,55,0,,,,,,,,,,,,,,rapid,silent,red,66,252,None,,,,,,,,,,,,,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
56,0,56,0,,,,,,,,,,,,,,crime,sing,blue,25,78,None,,,,,,,,,,,,,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
57,0,57,0,,,,,,,,,,,,,,direction,sing,blue,2,94,None,,,,,,,,,,,,,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
58,0,58,0,,,,,,,,,,,,,,taste,sing,blue,9,322,None,,,,,,,,,,,,,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
59,0,59,0,,,,,,,,,,,,,,brief,aloud,yellow,57,28,None,,,,,,,,,,,,,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
60,0,60,0,,,,,,,,,,,,,,youth,aloud,yellow,39,359,None,,,,,,,,,,,,,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
61,0,61,0,,,,,,,,,,,,,,present,silent,red,83,231,None,,,,,,,,,,,,,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
62,0,62,0,,,,,,,,,,,,,,union,sing,blue,14,344,None,,,,,,,,,,,,,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
63,0,63,0,,,,,,,,,,,,,,escape,sing,blue,3,118,None,,,,,,,,,,,,,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
64,0,64,0,,,,,,,,,,,,,,touch,silent,red,65,332,None,,,,,,,,,,,,,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
65,0,65,0,,,,,,,,,,,,,,length,silent,red,77,169,None,,,,,,,,,,,,,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
66,0,66,0,,,,,,,,,,,,,,month,aloud,yellow,55,193,None,,,,,,,,,,,,,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
67,0,67,0,,,,,,,,,,,,,,sunset,silent,red,61,315,None,,,,,,,,,,,,,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
68,0,68,0,,,,,,,,,,,,,,build,aloud,yellow,59,35,None,,,,,,,,,,,,,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
69,0,69,0,,,,,,,,,,,,,,nature,aloud,yellow,56,200,None,,,,,,,,,,,,,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
70,0,70,0,,,,,,,,,,,,,,power,silent,red,71,230,None,,,,,,,,,,,,,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
71,0,71,0,,,,,,,,,,,,,,partner,aloud,yellow,34,211,None,,,,,,,,,,,,,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
72,0,72,0,,,,,,,,,,,,,,notice,sing,blue,13,201,None,,,,,,,,,,,,,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
73,0,73,0,,,,,,,,,,,,,,break,silent,red,63,26,None,,,,,,,,,,,,,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
74,0,74,0,,,,,,,,,,,,,,murder,aloud,yellow,38,195,None,,,,,,,,,,,,,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
75,0,75,0,,,,,,,,,,,,,,council,aloud,yellow,31,71,None,,,,,,,,,,,,,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
76,0,76,0,,,,,,,,,,,,,,bright,aloud,yellow,32,29,None,,,,,,,,,,,,,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
77,0,77,0,,,,,,,,,,,,,,appeal,aloud,yellow,41,9,None,,,,,,,,,,,,,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
78,0,78,0,,,,,,,,,,,,,,treatment,sing,blue,21,339,None,,,,,,,,,,,,,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
79,0,79,0,,,,,,,,,,,,,,track,sing,blue,6,334,None,,,,,,,,,,,,,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
80,0,80,0,,,,,,,,,,,,,,empty,sing,blue,4,112,None,,,,,,,,,,,,,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
81,0,81,0,,,,,,,,,,,,,,story,sing,blue,0,306,None,,,,,,,,,,,,,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
82,0,82,0,,,,,,,,,,,,,,block,aloud,yellow,46,25,None,,,,,,,,,,,,,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
83,0,83,0,,,,,,,,,,,,,,pancakes,sing,blue,22,210,None,,,,,,,,,,,,,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
84,0,84,0,,,,,,,,,,,,,,color,aloud,yellow,48,56,None,,,,,,,,,,,,,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
85,0,85,0,,,,,,,,,,,,,,turkey,silent,red,60,342,None,,,,,,,,,,,,,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
86,0,86,0,,,,,,,,,,,,,,meeting,sing,blue,7,187,None,,,,,,,,,,,,,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
87,0,87,0,,,,,,,,,,,,,,series,silent,red,82,279,None,,,,,,,,,,,,,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
88,0,88,0,,,,,,,,,,,,,,season,sing,blue,10,277,None,,,,,,,,,,,,,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
89,0,89,0,,,,,,,,,,,,,,executive,sing,blue,28,122,None,,,,,,,,,,,,,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
,,,,,,,,,,,,,,,,,,,,,,,k,190.0139474,,,,,,,,,,,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
,,,,0,0,0,0,,,,,,,,,,,,,,,,,,worker,new_b,white,0,131,356,2,4.3998262,n,3.6196534,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
,,,,1,0,1,0,,,,,,,,,,,,,,,,,,growth,new_b,white,1,137,144,1,2.4687514,f,2.7061003,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
,,,,2,0,2,0,,,,,,,,,,,,,,,,,,close,new_b,white,2,129,53,3,3.3680009,n,2.5172776,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
,,,,3,0,3,0,,,,,,,,,,,,,,,,,,straight,new_a,white,3,118,307,6,3.2987441,r,1.5820808,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
,,,,4,0,4,0,,,,,,,,,,,,,,,,,,length,silent,white,4,77,169,1,2.3795467,f,1.3678994,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
,,,,5,0,5,0,,,,,,,,,,,,,,,,,,quiet,new_a,white,5,108,249,1,2.754867,n,1.6499282,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
,,,,6,0,6,0,,,,,,,,,,,,,,,,,,sound,sing,white,6,17,295,3,6.2439433,f,1.088647,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
,,,,7,0,7,0,,,,,,,,,,,,,,,,,,motion,sing,white,7,24,194,6,2.4756045,r,1.1459801,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
,,,,8,0,8,0,,,,,,,,,,,,,,,,,,charter,silent,white,8,74,47,1,5.2622605,n,1.1638433,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
,,,,9,0,9,0,,,,,,,,,,,,,,,,,,poetry,new_a,white,9,99,225,3,3.7142345,f,1.3336734,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
,,,,10,0,10,0,,,,,,,,,,,,,,,,,,solution,aloud,white,10,30,294,6,2.1559012,r,1.0239894,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
,,,,11,0,11,0,,,,,,,,,,,,,,,,,,reading,aloud,white,11,45,254,6,2.440327,r,1.0173087,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
,,,,12,0,12,0,,,,,,,,,,,,,,,,,,threat,new_c,white,12,154,329,1,1.9933319,n,2.1431422,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
,,,,13,0,13,0,,,,,,,,,,,,,,,,,,thing,silent,white,13,73,328,2,3.8922132,f,2.1450847,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
,,,,14,0,14,0,,,,,,,,,,,,,,,,,,dispute,new_c,white,14,175,99,1,3.9293093,f,2.4161265,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
,,,,15,0,15,0,,,,,,,,,,,,,,,,,,quick,new_c,white,15,164,248,1,2.6083886,n,1.5785334,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
,,,,16,0,16,0,,,,,,,,,,,,,,,,,,raise,silent,white,16,72,250,6,3.5235387,r,0.6409164,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
,,,,17,0,17,0,,,,,,,,,,,,,,,,,,track,sing,white,17,6,334,2,2.3232355,f,1.3995731,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
,,,,18,0,18,0,,,,,,,,,,,,,,,,,,bright,aloud,white,18,32,29,6,2.4293997,r,0.8603834,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
,,,,19,0,19,0,,,,,,,,,,,,,,,,,,generation,new_c,white,19,157,136,1,2.0308746,n,2.3519717,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
,,,,20,0,20,0,,,,,,,,,,,,,,,,,,corner,new_a,white,20,115,69,1,2.9606319,n,1.6033796,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
,,,,21,0,21,0,,,,,,,,,,,,,,,,,,bicycle,new_a,white,21,102,21,1,2.9443794,n,1.9230484,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
,,,,22,0,22,0,,,,,,,,,,,,,,,,,,hearing,aloud,white,22,33,150,6,1.9832782,r,0.7313378,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
,,,,23,0,23,0,,,,,,,,,,,,,,,,,,pattern,silent,white,23,81,214,3,2.5931638,f,1.6918769,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
,,,,24,0,24,0,,,,,,,,,,,,,,,,,,leader,aloud,white,24,44,168,1,3.219381,n,1.1812922,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
,,,,25,0,25,0,,,,,,,,,,,,,,,,,,fight,new_b,white,25,130,127,2,2.4719473,f,1.4320759,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
,,,,26,0,26,0,,,,,,,,,,,,,,,,,,couch,new_b,white,26,138,70,1,3.5875977,n,1.1399718,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
,,,,27,0,27,0,,,,,,,,,,,,,,,,,,answer,new_c,white,27,159,8,1,2.5627997,n,1.2411888,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
,,,,28,0,28,0,,,,,,,,,,,,,,,,,,object,new_c,white,28,153,204,1,2.8469882,f,1.3695628,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
,,,,29,0,29,0,,,,,,,,,,,,,,,,,,principal,new_a,white,29,113,236,1,2.5444901,f,1.5336117,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
,,,,30,0,30,0,,,,,,,,,,,,,,,,,,congress,new_c,white,30,179,67,1,2.140909,n,0.9019915,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
,,,,31,0,31,0,,,,,,,,,,,,,,,,,,debate,new_c,white,31,176,87,1,2.1060265,n,0.9738611,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
,,,,32,0,32,0,,,,,,,,,,,,,,,,,,count,silent,white,32,87,72,6,2.4921084,r,0.3228828,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
,,,,33,0,33,0,,,,,,,,,,,,,,,,,,relation,silent,white,33,67,257,6,4.361036,r,0.3651337,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
,,,,34,0,34,0,,,,,,,,,,,,,,,,,,command,aloud,white,34,58,60,2,2.1817136,n,3.0033683,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
,,,,35,0,35,0,,,,,,,,,,,,,,,,,,present,silent,white,35,83,231,1,4.0592807,n,1.0912707,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
,,,,36,0,36,0,,,,,,,,,,,,,,,,,,division,silent,white,36,78,101,1,4.5182251,n,1.7313591,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
,,,,37,0,37,0,,,,,,,,,,,,,,,,,,court,new_a,white,37,103,75,3,3.6647238,r,1.1976151,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
,,,,38,0,38,0,,,,,,,,,,,,,,,,,,account,new_b,white,38,141,1,1,2.0214711,r,1.0303508,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
,,,,39,0,39,0,,,,,,,,,,,,,,,,,,tragedy,new_a,white,39,100,335,6,2.7205654,r,1.7096222,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
,,,,40,0,40,0,,,,,,,,,,,,,,,,,,employment,new_a,white,40,109,111,6,3.2400294,r,0.6212295,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
,,,,41,0,41,0,,,,,,,,,,,,,,,,,,reach,silent,white,41,75,253,2,4.4671215,f,0.8753015,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
,,,,42,0,42,0,,,,,,,,,,,,,,,,,,trash,new_b,white,42,122,337,6,2.4812473,r,0.3907587,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
,,,,43,0,43,0,,,,,,,,,,,,,,,,,,color,aloud,white,43,48,56,6,1.8319383,r,0.5472782,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
,,,,44,0,44,0,,,,,,,,,,,,,,,,,,travel,silent,white,44,64,338,6,2.3620932,f,1.09339,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
,,,,45,0,45,0,,,,,,,,,,,,,,,,,,impact,silent,white,45,69,157,3,4.3979472,n,1.0446095,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
,,,,46,0,46,0,,,,,,,,,,,,,,,,,,staff,new_b,white,46,128,301,1,2.1367305,n,1.263376,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
,,,,47,0,47,0,,,,,,,,,,,,,,,,,,direction,sing,white,47,2,94,1,4.1455505,n,0.8932493,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
,,,,48,0,48,0,,,,,,,,,,,,,,,,,,rapid,silent,white,48,66,252,1,3.226057,n,0.9881014,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
,,,,49,0,49,0,,,,,,,,,,,,,,,,,,volume,aloud,white,49,35,349,3,4.0781168,r,1.214827,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
,,,,50,0,50,0,,,,,,,,,,,,,,,,,,discovery,sing,white,50,18,95,1,5.7430364,r,1.4719605,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
,,,,51,0,51,0,,,,,,,,,,,,,,,,,,distance,new_c,white,51,158,100,4,4.5394287,r,1.7610097,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
,,,,52,0,52,0,,,,,,,,,,,,,,,,,,heavy,new_b,white,52,125,151,1,2.9348391,n,1.4650576,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
,,,,53,0,53,0,,,,,,,,,,,,,,,,,,skill,silent,white,53,62,289,6,2.1295998,r,0.8256163,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
,,,,54,0,54,0,,,,,,,,,,,,,,,,,,finish,new_c,white,54,171,130,4,2.3633175,f,1.3603818,2022_Feb_14_1330,59.9425869902,ProdSingRedo,001,"NC, 28",
