StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,stim_colors,color_sing,color_aloud,color_silent,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,textBlank500.started,textBlank500.stopped,study_word,study_type,study_color,study_num,study_word_num,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,testWord,testType,testColor,testN,test_num,test_word_num,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,14.611795696429908,None,n,0.45968756708316505,14.611795696429908,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC8,001,2019_Dec_05_1337,ProdSingRedo,3.2.4,59.917449364595164,
,,,,,,,,,,,,,,NeutralTest,"['red', 'blue', 'yellow']",red,blue,yellow,15.132598953321576,None,space,424.26538637373596,15.132598953321576,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC8,001,2019_Dec_05_1337,ProdSingRedo,3.2.4,59.917449364595164,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,15.132598953321576,None,15.132598953321576,None,15.132598953321576,None,441.94151974399574,None,marriage,aloud,blue,42,179,439.94074565917253,None,None,439.94074565917253,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC8,001,2019_Dec_05_1337,ProdSingRedo,3.2.4,59.917449364595164,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,444.4589738168288,None,chief,sing,red,15,48,442.4583014296368,None,None,442.4583014296368,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC8,001,2019_Dec_05_1337,ProdSingRedo,3.2.4,59.917449364595164,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.9763992773369,None,private,silent,yellow,72,237,444.9764185594395,None,None,444.9764185594395,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC8,001,2019_Dec_05_1337,ProdSingRedo,3.2.4,59.917449364595164,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.4938430869952,None,skill,aloud,blue,56,289,447.4931710108649,None,None,447.4931710108649,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC8,001,2019_Dec_05_1337,ProdSingRedo,3.2.4,59.917449364595164,
4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.01126730348915,None,tennis,silent,yellow,74,323,450.0106197965797,None,None,450.0106197965797,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC8,001,2019_Dec_05_1337,ProdSingRedo,3.2.4,59.917449364595164,
5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.5287241751794,None,dispute,silent,yellow,84,99,452.5280754242558,None,None,452.5280754242558,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC8,001,2019_Dec_05_1337,ProdSingRedo,3.2.4,59.917449364595164,
6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.0460180817172,None,south,sing,red,9,296,455.04547600471415,None,None,455.04547600471415,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC8,001,2019_Dec_05_1337,ProdSingRedo,3.2.4,59.917449364595164,
7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,459.563585981261,None,science,aloud,blue,43,275,457.5629534025211,None,None,457.5629534025211,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC8,001,2019_Dec_05_1337,ProdSingRedo,3.2.4,59.917449364595164,
8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,462.0810384990182,None,dream,sing,red,14,104,460.0803748201579,None,None,460.0803748201579,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC8,001,2019_Dec_05_1337,ProdSingRedo,3.2.4,59.917449364595164,
9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,464.59844623249955,None,opening,aloud,blue,38,205,462.59780401270837,None,None,462.59780401270837,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC8,001,2019_Dec_05_1337,ProdSingRedo,3.2.4,59.917449364595164,
10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,467.11591367819346,None,region,aloud,blue,39,256,465.11526834848337,None,None,465.11526834848337,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC8,001,2019_Dec_05_1337,ProdSingRedo,3.2.4,59.917449364595164,
11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,469.6333453587722,None,portion,sing,red,25,228,467.6326847898308,None,None,467.6326847898308,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC8,001,2019_Dec_05_1337,ProdSingRedo,3.2.4,59.917449364595164,
12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.1508019196335,None,novel,silent,yellow,64,202,470.1499883374199,None,None,470.1499883374199,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC8,001,2019_Dec_05_1337,ProdSingRedo,3.2.4,59.917449364595164,
13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.66826936532743,None,citizen,aloud,blue,55,50,472.6675692992285,None,None,472.6675692992285,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC8,001,2019_Dec_05_1337,ProdSingRedo,3.2.4,59.917449364595164,
14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,477.1856693236623,None,addition,silent,yellow,66,2,475.1850221278146,None,None,475.1850221278146,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC8,001,2019_Dec_05_1337,ProdSingRedo,3.2.4,59.917449364595164,
15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.7031187315006,None,instrument,silent,yellow,62,163,477.70228026923724,None,None,477.70228026923724,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC8,001,2019_Dec_05_1337,ProdSingRedo,3.2.4,59.917449364595164,
16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.2205068715848,None,engineer,silent,yellow,86,114,480.2198926419951,None,None,480.2198926419951,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC8,001,2019_Dec_05_1337,ProdSingRedo,3.2.4,59.917449364595164,
17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.7380038627889,None,employment,aloud,blue,48,111,482.7407668074593,None,None,482.7407668074593,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC8,001,2019_Dec_05_1337,ProdSingRedo,3.2.4,59.917449364595164,
18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.2552548509557,None,welcome,aloud,blue,33,354,485.2547588022426,None,None,485.2547588022426,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC8,001,2019_Dec_05_1337,ProdSingRedo,3.2.4,59.917449364595164,
19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.7728538508527,None,court,sing,red,3,75,487.77219763584435,None,None,487.77219763584435,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC8,001,2019_Dec_05_1337,ProdSingRedo,3.2.4,59.917449364595164,
20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.29027122515254,None,quiet,aloud,blue,40,249,490.2897275930736,None,None,490.2897275930736,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC8,001,2019_Dec_05_1337,ProdSingRedo,3.2.4,59.917449364595164,
21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,494.8077097479254,None,commercial,sing,red,12,61,492.80709240818396,None,None,492.80709240818396,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC8,001,2019_Dec_05_1337,ProdSingRedo,3.2.4,59.917449364595164,
22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.3251722175628,None,character,silent,yellow,83,46,495.32448552455753,None,None,495.32448552455753,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC8,001,2019_Dec_05_1337,ProdSingRedo,3.2.4,59.917449364595164,
23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.8425995442085,None,ground,sing,red,20,142,497.8420145488344,None,None,497.8420145488344,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC8,001,2019_Dec_05_1337,ProdSingRedo,3.2.4,59.917449364595164,
24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.360061703017,None,discovery,sing,red,8,95,500.35928450804204,None,None,500.35928450804204,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC8,001,2019_Dec_05_1337,ProdSingRedo,3.2.4,59.917449364595164,
25,0,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,504.8608283237554,None,goose,sing,red,21,138,502.8600349568296,None,None,502.8600349568296,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC8,001,2019_Dec_05_1337,ProdSingRedo,3.2.4,59.917449364595164,
26,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.37820091377944,None,series,silent,yellow,68,279,505.3775823302567,None,None,505.3775823302567,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC8,001,2019_Dec_05_1337,ProdSingRedo,3.2.4,59.917449364595164,
27,0,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.8957072349731,None,owner,aloud,blue,46,208,507.895059106173,None,None,507.895059106173,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC8,001,2019_Dec_05_1337,ProdSingRedo,3.2.4,59.917449364595164,
28,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.4131435805466,None,pattern,sing,red,6,214,510.4124752364587,None,None,510.4124752364587,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC8,001,2019_Dec_05_1337,ProdSingRedo,3.2.4,59.917449364595164,
29,0,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.9305410508532,None,election,aloud,blue,35,109,512.9299314862583,None,None,512.9299314862583,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC8,001,2019_Dec_05_1337,ProdSingRedo,3.2.4,59.917449364595164,
30,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.4480302669108,None,atmosphere,silent,yellow,69,12,515.4471706564073,None,None,515.4471706564073,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC8,001,2019_Dec_05_1337,ProdSingRedo,3.2.4,59.917449364595164,
31,0,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.965454172343,None,colonel,silent,yellow,60,55,517.9648051103577,None,None,517.9648051103577,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC8,001,2019_Dec_05_1337,ProdSingRedo,3.2.4,59.917449364595164,
32,0,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,522.4829119769856,None,passage,aloud,blue,36,212,520.4821329163387,None,None,520.4821329163387,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC8,001,2019_Dec_05_1337,ProdSingRedo,3.2.4,59.917449364595164,
33,0,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,525.0003150454722,None,candidate,silent,yellow,85,39,522.9995701948646,None,None,522.9995701948646,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC8,001,2019_Dec_05_1337,ProdSingRedo,3.2.4,59.917449364595164,
