StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,stim_colors,color_sing,color_aloud,color_silent,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,textBlank500.started,textBlank500.stopped,study_word,study_type,study_color,study_num,study_word_num,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,testWord,testType,testColor,testN,test_num,test_word_num,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,65,0,65,0,,,,,,,,,,,,,,,,,,,,,,,,1424.3808087999932,None,,,,,,,,,,,,,,,,,birth,new_silent,yellow,65,161,22,1419.266370399855,None,1419.266370399855,None,2,3.7393065998330712,1419.266370399855,None,1423.039290699875,None,1423.5488269999623,None,1423.5488269999623,None,n,0.7930733000393957,1423.5488269999623,None,,,"C,49",001,2022_May_02_1404,ProdSingRedo,3.2.3,60.04509394329193,
,,,,66,0,66,0,,,,,,,,,,,,,,,,,,,,,,,,1427.733796699904,None,,,,,,,,,,,,,,,,,quick,new_silent,yellow,66,152,248,1424.9106274999212,None,1424.9106274999212,None,1,1.7669955000746995,1424.9106274999212,None,1426.7267968000378,None,1427.254277799977,None,1427.254277799977,None,n,0.447558700107038,1427.254277799977,None,,,"C,49",001,2022_May_02_1404,ProdSingRedo,3.2.3,60.04509394329193,
,,,,67,0,67,0,,,,,,,,,,,,,,,,,,,,,,,,1434.2573253998999,None,,,,,,,,,,,,,,,,,still,silent,yellow,67,64,304,1428.255815899931,None,1428.255815899931,None,6,2.557897800114006,1428.255815899931,None,1430.848075499991,None,1431.36850890005,None,1431.36850890005,None,r,2.853382300119847,1431.36850890005,None,,,"C,49",001,2022_May_02_1404,ProdSingRedo,3.2.3,60.04509394329193,
,,,,68,0,68,0,,,,,,,,,,,,,,,,,,,,,,,,1438.777449999936,None,,,,,,,,,,,,,,,,,novel,new_silent,yellow,68,175,202,1434.7854140999261,None,1434.7854140999261,None,2,2.044461000012234,1434.7854140999261,None,1436.874612599844,None,1437.3961747998837,None,1437.3961747998837,None,n,1.345792500069365,1437.3961747998837,None,,,"C,49",001,2022_May_02_1404,ProdSingRedo,3.2.3,60.04509394329193,
,,,,69,0,69,0,,,,,,,,,,,,,,,,,,,,,,,,1444.6762908999808,None,,,,,,,,,,,,,,,,,produce,new_sing,red,69,107,239,1439.3118662999477,None,1439.3118662999477,None,3,3.6222512999083847,1439.3118662999477,None,1442.9796672000084,None,1443.5046081999317,None,1443.5046081999317,None,f,1.1569312000647187,1443.5046081999317,None,,,"C,49",001,2022_May_02_1404,ProdSingRedo,3.2.3,60.04509394329193,
,,,,70,0,70,0,,,,,,,,,,,,,,,,,,,,,,,,1450.3457505998667,None,,,,,,,,,,,,,,,,,sound,new_sing,red,70,109,295,1445.1942976999562,None,1445.1942976999562,None,1,3.4033959000371397,1445.1942976999562,None,1448.635022399947,None,1449.1568257999606,None,1449.1568257999606,None,n,1.1531674000434577,1449.1568257999606,None,,,"C,49",001,2022_May_02_1404,ProdSingRedo,3.2.3,60.04509394329193,
,,,,71,0,71,0,,,,,,,,,,,,,,,,,,,,,,,,1454.2105513999704,None,,,,,,,,,,,,,,,,,passage,silent,yellow,71,82,212,1450.8676968000364,None,1450.8676968000364,None,1,2.3621593001298606,1450.8676968000364,None,1453.2721074998844,None,1453.7897599998396,None,1453.7897599998396,None,n,0.392111900029704,1453.7897599998396,None,,,"C,49",001,2022_May_02_1404,ProdSingRedo,3.2.3,60.04509394329193,
,,,,72,0,72,0,,,,,,,,,,,,,,,,,,,,,,,,1457.5639485998545,None,,,,,,,,,,,,,,,,,disease,new_silent,yellow,72,165,97,1454.7360063998494,None,1454.7360063998494,None,1,1.6061830001417547,1454.7360063998494,None,1456.3908766000532,None,1456.916507499991,None,1456.916507499991,None,n,0.6093734002206475,1456.916507499991,None,,,"C,49",001,2022_May_02_1404,ProdSingRedo,3.2.3,60.04509394329193,
,,,,73,0,73,0,,,,,,,,,,,,,,,,,,,,,,,,1462.2436845998745,None,,,,,,,,,,,,,,,,,pancakes,silent,yellow,73,89,210,1458.1016088998877,None,1458.1016088998877,None,6,2.3281962999608368,1458.1016088998877,None,1460.4889978000429,None,1461.0066708000377,None,1461.0066708000377,None,r,1.214713100111112,1461.0066708000377,None,,,"C,49",001,2022_May_02_1404,ProdSingRedo,3.2.3,60.04509394329193,
,,,,74,0,74,0,,,,,,,,,,,,,,,,,,,,,,,,1465.9324570999015,None,,,,,,,,,,,,,,,,,strain,sing,red,74,6,308,1462.7611666999292,None,1462.7611666999292,None,6,1.9487417000345886,1462.7611666999292,None,1464.7583592999727,None,1465.2760568000376,None,1465.2760568000376,None,r,0.6255504998844117,1465.2760568000376,None,,,"C,49",001,2022_May_02_1404,ProdSingRedo,3.2.3,60.04509394329193,
,,,,75,0,75,0,,,,,,,,,,,,,,,,,,,,,,,,1469.9258017998654,None,,,,,,,,,,,,,,,,,breath,new_sing,red,75,92,27,1466.45273489994,None,1466.45273489994,None,4,1.8733377000316978,1466.45273489994,None,1468.3709928998724,None,1468.905111500062,None,1468.905111500062,None,f,0.996771699981764,1468.905111500062,None,,,"C,49",001,2022_May_02_1404,ProdSingRedo,3.2.3,60.04509394329193,
,,,,76,0,76,0,,,,,,,,,,,,,,,,,,,,,,,,1473.4948910998646,None,,,,,,,,,,,,,,,,,broke,new_aloud,blue,76,135,32,1470.4531908000354,None,1470.4531908000354,None,3,2.280647400068119,1470.4531908000354,None,1472.7766384000424,None,1473.2889062999748,None,1473.2889062999748,None,f,0.1807398998644203,1473.2889062999748,None,,,"C,49",001,2022_May_02_1404,ProdSingRedo,3.2.3,60.04509394329193,
,,,,77,0,77,0,,,,,,,,,,,,,,,,,,,,,,,,1477.867506899871,None,,,,,,,,,,,,,,,,,design,aloud,blue,77,58,91,1474.0195724000223,None,1474.0195724000223,None,3,2.7704583001323044,1474.0195724000223,None,1476.8336845999584,None,1477.3512657999527,None,1477.3512657999527,None,f,0.48659440013580024,1477.3512657999527,None,,,"C,49",001,2022_May_02_1404,ProdSingRedo,3.2.3,60.04509394329193,
