trials_fam.thisRepN,trials_fam.thisTrialN,trials_fam.thisN,trials_fam.thisIndex,trials_prc.thisRepN,trials_prc.thisTrialN,trials_prc.thisN,trials_prc.thisIndex,StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,text_colortest.started,text_colortest.stopped,key_colortest.keys,key_colortest.rt,key_colortest.started,key_colortest.stopped,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition_between,Condition_counterbal,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,welcome_a.started,welcome_a.stopped,welcome_b.started,welcome_b.stopped,welcome_c.started,welcome_c.stopped,welcome_d.started,welcome_d.stopped,welcome_e.started,welcome_e.stopped,welcome_f.started,welcome_f.stopped,key_resp_fam_inst.keys,key_resp_fam_inst.rt,key_resp_fam_inst.started,key_resp_fam_inst.stopped,fam_a.started,fam_a.stopped,fam_b.started,fam_b.stopped,fam_c.started,fam_c.stopped,fam_d.started,fam_d.stopped,fam_e.started,fam_e.stopped,fam_f.started,fam_f.stopped,text_famil.started,text_famil.stopped,textBlank500.started,textBlank500.stopped,key_resp_prc_inst.keys,key_resp_prc_inst.rt,key_resp_prc_inst.started,key_resp_prc_inst.stopped,prac_a.started,prac_a.stopped,prac_b.started,prac_b.stopped,prac_c.started,prac_c.stopped,prac_d.started,prac_d.stopped,prac_e.started,prac_e.stopped,prac_f.started,prac_f.stopped,text_prc_trial.started,text_prc_trial.stopped,key_resp_study_inst.keys,key_resp_study_inst.rt,key_resp_study_inst.started,key_resp_study_inst.stopped,crit_a.started,crit_a.stopped,crit_b.started,crit_b.stopped,crit_c.started,crit_c.stopped,crit_d.started,crit_d.stopped,crit_e.started,crit_e.stopped,crit_f.started,crit_f.stopped,study_word,study_num,study_order,study_type,word_color,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,post_study.started,post_study.stopped,key_resp_post_study.keys,key_resp_post_study.rt,key_resp_post_study.started,key_resp_post_study.stopped,test_inst.started,test_inst.stopped,key_resp_test_inst.keys,key_resp_test_inst.rt,key_resp_test_inst.started,key_resp_test_inst.stopped,test_word,test_num,test_order,test_condition,old_new_test,word_color_test,textConf.started,textConf.stopped,Participant Response,textInput.started,textInput.stopped,keyResp.keys,keyResp.rt,keyResp.started,keyResp.stopped,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,25.49764410033822,None,n,2.8955171005800366,25.49764410033822,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34ND,001,2023_Apr_05_1738,ExactRep-v3-final,2021.2.3,59.86650996380339,
,,,,,,,,,,,,,,,,,,,,,,28.414493300020695,None,d,1.0339823001995683,28.414493300020695,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34ND,001,2023_Apr_05_1738,ExactRep-v3-final,2021.2.3,59.86650996380339,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,whitefoils,d,space,1272.852977800183,39.56503569986671,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34ND,001,2023_Apr_05_1738,ExactRep-v3-final,2021.2.3,59.86650996380339,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.641356900334358,None,29.641356900334358,None,29.641356900334358,None,29.641356900334358,None,29.641356900334358,None,29.641356900334358,None,space,43.39117540046573,1322.7068881001323,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34ND,001,2023_Apr_05_1738,ExactRep-v3-final,2021.2.3,59.86650996380339,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1312.7657468998805,None,1312.7657468998805,None,1312.7657468998805,None,1312.7657468998805,None,1312.7657468998805,None,1312.7657468998805,None,1366.1887610005215,None,1368.1847165999934,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34ND,001,2023_Apr_05_1738,ExactRep-v3-final,2021.2.3,59.86650996380339,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1368.6975344000384,None,1370.704101100564,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34ND,001,2023_Apr_05_1738,ExactRep-v3-final,2021.2.3,59.86650996380339,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1371.206118799746,None,1373.2062937999144,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34ND,001,2023_Apr_05_1738,ExactRep-v3-final,2021.2.3,59.86650996380339,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373.7160721998662,None,1375.7255977997556,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34ND,001,2023_Apr_05_1738,ExactRep-v3-final,2021.2.3,59.86650996380339,
4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1376.2260996997356,None,1378.228089700453,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34ND,001,2023_Apr_05_1738,ExactRep-v3-final,2021.2.3,59.86650996380339,
5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1378.7286331998184,None,1380.7306423000991,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34ND,001,2023_Apr_05_1738,ExactRep-v3-final,2021.2.3,59.86650996380339,
6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1381.2350305002183,None,1383.2497193999588,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34ND,001,2023_Apr_05_1738,ExactRep-v3-final,2021.2.3,59.86650996380339,
7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1383.750481300056,None,1385.7522860001773,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34ND,001,2023_Apr_05_1738,ExactRep-v3-final,2021.2.3,59.86650996380339,
8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1386.25504630059,None,1388.2548868004233,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34ND,001,2023_Apr_05_1738,ExactRep-v3-final,2021.2.3,59.86650996380339,
9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1388.7567289005965,None,1390.7572803003713,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34ND,001,2023_Apr_05_1738,ExactRep-v3-final,2021.2.3,59.86650996380339,
10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1391.2578993998468,None,1393.2597746001557,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34ND,001,2023_Apr_05_1738,ExactRep-v3-final,2021.2.3,59.86650996380339,
11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1393.7608890002593,None,1395.762112500146,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34ND,001,2023_Apr_05_1738,ExactRep-v3-final,2021.2.3,59.86650996380339,
12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1396.2677177004516,None,1398.2815330000594,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34ND,001,2023_Apr_05_1738,ExactRep-v3-final,2021.2.3,59.86650996380339,
13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1398.7838099999353,None,1400.7840045001358,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34ND,001,2023_Apr_05_1738,ExactRep-v3-final,2021.2.3,59.86650996380339,
14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1401.288712900132,None,1403.303134799935,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34ND,001,2023_Apr_05_1738,ExactRep-v3-final,2021.2.3,59.86650996380339,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,34.836687800474465,1413.9173860000446,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34ND,001,2023_Apr_05_1738,ExactRep-v3-final,2021.2.3,59.86650996380339,
,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1450.8341062003747,None,,,,,1403.9515983005986,None,1403.9515983005986,None,1403.9515983005986,None,1403.9515983005986,None,1403.9515983005986,None,1403.9515983005986,None,1448.8335043005645,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34ND,001,2023_Apr_05_1738,ExactRep-v3-final,2021.2.3,59.86650996380339,
,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1453.3363677999005,None,,,,,,,,,,,,,,,,,1451.334594000131,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34ND,001,2023_Apr_05_1738,ExactRep-v3-final,2021.2.3,59.86650996380339,
,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1455.8391049001366,None,,,,,,,,,,,,,,,,,1453.837311300449,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34ND,001,2023_Apr_05_1738,ExactRep-v3-final,2021.2.3,59.86650996380339,
,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1458.3413653997704,None,,,,,,,,,,,,,,,,,1456.3393606003374,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34ND,001,2023_Apr_05_1738,ExactRep-v3-final,2021.2.3,59.86650996380339,
,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1460.844249700196,None,,,,,,,,,,,,,,,,,1458.8422261998057,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34ND,001,2023_Apr_05_1738,ExactRep-v3-final,2021.2.3,59.86650996380339,
,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1463.3467365000397,None,,,,,,,,,,,,,,,,,1461.3447479000315,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34ND,001,2023_Apr_05_1738,ExactRep-v3-final,2021.2.3,59.86650996380339,
,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1465.8491815002635,None,,,,,,,,,,,,,,,,,1463.8472781004384,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34ND,001,2023_Apr_05_1738,ExactRep-v3-final,2021.2.3,59.86650996380339,
,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1468.3515312997624,None,,,,,,,,,,,,,,,,,1466.349766000174,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34ND,001,2023_Apr_05_1738,ExactRep-v3-final,2021.2.3,59.86650996380339,
,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1470.8539043003693,None,,,,,,,,,,,,,,,,,1468.8522099005058,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34ND,001,2023_Apr_05_1738,ExactRep-v3-final,2021.2.3,59.86650996380339,
,,,,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1473.3564181998372,None,,,,,,,,,,,,,,,,,1471.3544391002506,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34ND,001,2023_Apr_05_1738,ExactRep-v3-final,2021.2.3,59.86650996380339,
,,,,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1475.859058599919,None,,,,,,,,,,,,,,,,,1473.857302499935,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34ND,001,2023_Apr_05_1738,ExactRep-v3-final,2021.2.3,59.86650996380339,
,,,,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1478.3616474997252,None,,,,,,,,,,,,,,,,,1476.3595746001229,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34ND,001,2023_Apr_05_1738,ExactRep-v3-final,2021.2.3,59.86650996380339,
,,,,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1480.864054299891,None,,,,,,,,,,,,,,,,,1478.861913099885,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34ND,001,2023_Apr_05_1738,ExactRep-v3-final,2021.2.3,59.86650996380339,
,,,,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1483.3664225004613,None,,,,,,,,,,,,,,,,,1481.3646061001346,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34ND,001,2023_Apr_05_1738,ExactRep-v3-final,2021.2.3,59.86650996380339,
,,,,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1485.8690761998296,None,,,,,,,,,,,,,,,,,1483.8671161998063,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34ND,001,2023_Apr_05_1738,ExactRep-v3-final,2021.2.3,59.86650996380339,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,23.87702010013163,1496.4932059999555,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34ND,001,2023_Apr_05_1738,ExactRep-v3-final,2021.2.3,59.86650996380339,
,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1522.455682400614,None,,,,,,,,,,,,,,,,,,,,,,,1486.5301331002265,None,1486.5301331002265,None,1486.5301331002265,None,1486.5301331002265,None,1486.5301331002265,None,1486.5301331002265,None,flower,46,1,silent,white,1520.4512167004868,None,None,1520.4512167004868,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34ND,001,2023_Apr_05_1738,ExactRep-v3-final,2021.2.3,59.86650996380339,
