StudyTrials.thisRepN,StudyTrials.thisTrialN,StudyTrials.thisN,StudyTrials.thisIndex,TestTrials.thisRepN,TestTrials.thisTrialN,TestTrials.thisN,TestTrials.thisIndex,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textReady.started,textReady.stopped,keyReady.keys,keyReady.rt,keyReady.started,keyReady.stopped,polyback_2.started,polyback_2.stopped,studyPic,studyWord,studyType,studyN,studyOrder,polyback_3.started,polyback_3.stopped,studyPicChoice.started,studyPicChoice.stopped,polyback_4.started,polyback_4.stopped,polyback.started,polyback.stopped,studyWords.started,studyWords.stopped,getResearcher.started,getResearcher.stopped,kPress2.keys,kPress2.rt,kPress2.started,kPress2.stopped,testWord,testType,testN,testOrder,polyback_5.started,polyback_5.stopped,testWords.started,testWords.stopped,textScale.started,textScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,polyback_6.started,polyback_6.stopped,studyWords_2.started,studyWords_2.stopped,polyback_7.started,polyback_7.stopped,testWords_2.started,testWords_2.stopped,textScale_2.started,textScale_2.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,31.33364029356744,None,space,4045.3457734651747,31.33364029356744,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing21,001,2019_Nov_05_1359,ProdFawcett_Revision2019,3.2.4,59.90509528916813,
,,,,,,,,,,,,,,4076.6983202712145,None,space,16.21202929649735,4076.6983202712145,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing21,001,2019_Nov_05_1359,ProdFawcett_Revision2019,3.2.4,59.90509528916813,
0,0,0,0,,,,,,,,,,,,,,,,,4097.721497480874,None,materials/singPic.jpg,benefit,C_sing,0,20,4094.1533952229656,None,4094.1533952229656,None,4094.971954655717,None,4095.237305778428,None,4095.237305778428,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing21,001,2019_Nov_05_1359,ProdFawcett_Revision2019,3.2.4,59.90509528916813,
1,0,1,0,,,,,,,,,,,,,,,,,4101.9894924426335,None,materials/singPic.jpg,research,C_sing,1,261,4098.307248864847,None,4098.307248864847,None,4099.238838091667,None,4099.505293276103,None,4099.505293276103,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing21,001,2019_Nov_05_1359,ProdFawcett_Revision2019,3.2.4,59.90509528916813,
2,0,2,0,,,,,,,,,,,,,,,,,4106.257486782386,None,materials/singPic.jpg,strain,C_sing,2,308,4102.572646638029,None,4102.572646638029,None,4103.506861354748,None,4103.773281395785,None,4103.773281395785,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing21,001,2019_Nov_05_1359,ProdFawcett_Revision2019,3.2.4,59.90509528916813,
3,0,3,0,,,,,,,,,,,,,,,,,4110.525451265799,None,materials/singPic.jpg,member,C_sing,3,188,4106.840631958679,None,4106.840631958679,None,4107.774750575365,None,4108.041227218986,None,4108.041227218986,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing21,001,2019_Nov_05_1359,ProdFawcett_Revision2019,3.2.4,59.90509528916813,
4,0,4,0,,,,,,,,,,,,,,,,,4114.793451203557,None,materials/singPic.jpg,material,C_sing,4,182,4111.116189898632,None,4111.116189898632,None,4112.042757044197,None,4112.309244573,None,4112.309244573,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing21,001,2019_Nov_05_1359,ProdFawcett_Revision2019,3.2.4,59.90509528916813,
5,0,5,0,,,,,,,,,,,,,,,,,4119.061627169256,None,materials/speakPic.jpg,motion,B_aloud,5,194,4115.428610126255,None,4115.428610126255,None,4116.310774087207,None,4116.577240778774,None,4116.577240778774,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing21,001,2019_Nov_05_1359,ProdFawcett_Revision2019,3.2.4,59.90509528916813,
6,0,6,0,,,,,,,,,,,,,,,,,4123.329438950052,None,materials/speakPic.jpg,expansion,B_aloud,6,123,4119.6283613236155,None,4119.6283613236155,None,4120.578719599405,None,4120.8452248554095,None,4120.8452248554095,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing21,001,2019_Nov_05_1359,ProdFawcett_Revision2019,3.2.4,59.90509528916813,
7,0,7,0,,,,,,,,,,,,,,,,,4127.597513839661,None,materials/singPic.jpg,column,C_sing,7,57,4123.931564346596,None,4123.931564346596,None,4124.846833053452,None,4125.1132073769695,None,4125.1132073769695,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing21,001,2019_Nov_05_1359,ProdFawcett_Revision2019,3.2.4,59.90509528916813,
8,0,8,0,,,,,,,,,,,,,,,,,4131.865405859309,None,materials/singPic.jpg,region,C_sing,8,256,4128.189090315369,None,4128.189090315369,None,4129.114710455935,None,4129.381210113817,None,4129.381210113817,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing21,001,2019_Nov_05_1359,ProdFawcett_Revision2019,3.2.4,59.90509528916813,
9,0,9,0,,,,,,,,,,,,,,,,,4136.133412639145,None,materials/speakPic.jpg,appearance,B_aloud,9,10,4132.454331031884,None,4132.454331031884,None,4133.382925608021,None,4133.633108788927,None,4133.633108788927,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing21,001,2019_Nov_05_1359,ProdFawcett_Revision2019,3.2.4,59.90509528916813,
10,0,10,0,,,,,,,,,,,,,,,,,4140.401383653691,None,materials/readPic.jpg,majority,A_silent,10,176,4136.734597561706,None,4136.734597561706,None,4137.650462150923,None,4137.917281520204,None,4137.917281520204,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing21,001,2019_Nov_05_1359,ProdFawcett_Revision2019,3.2.4,59.90509528916813,
11,0,11,0,,,,,,,,,,,,,,,,,4144.669378615392,None,materials/readPic.jpg,country,A_silent,11,73,4140.9749073210405,None,4140.9749073210405,None,4141.91841730423,None,4142.185187846015,None,4142.185187846015,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing21,001,2019_Nov_05_1359,ProdFawcett_Revision2019,3.2.4,59.90509528916813,
12,0,12,0,,,,,,,,,,,,,,,,,4148.937372644141,None,materials/singPic.jpg,colonel,C_sing,12,55,4145.287471543183,None,4145.287471543183,None,4146.186824345321,None,4146.453141133301,None,4146.453141133301,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing21,001,2019_Nov_05_1359,ProdFawcett_Revision2019,3.2.4,59.90509528916813,
13,0,13,0,,,,,,,,,,,,,,,,,4153.205357964791,None,materials/readPic.jpg,gesture,A_silent,13,137,4149.539121726702,None,4149.539121726702,None,4150.454399452661,None,4150.721142004128,None,4150.721142004128,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing21,001,2019_Nov_05_1359,ProdFawcett_Revision2019,3.2.4,59.90509528916813,
14,0,14,0,,,,,,,,,,,,,,,,,4157.473337998381,None,materials/singPic.jpg,chief,C_sing,14,48,4153.8068408285035,None,4153.8068408285035,None,4154.722390371317,None,4154.989118305675,None,4154.989118305675,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing21,001,2019_Nov_05_1359,ProdFawcett_Revision2019,3.2.4,59.90509528916813,
15,0,15,0,,,,,,,,,,,,,,,,,4161.741339180211,None,materials/speakPic.jpg,hunger,B_aloud,15,155,4158.074991291913,None,4158.074991291913,None,4158.990714063577,None,4159.257124774507,None,4159.257124774507,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing21,001,2019_Nov_05_1359,ProdFawcett_Revision2019,3.2.4,59.90509528916813,
16,0,16,0,,,,,,,,,,,,,,,,,4166.0093282329035,None,materials/singPic.jpg,edition,C_sing,16,107,4162.349894258892,None,4162.349894258892,None,4163.25868912111,None,4163.525123468309,None,4163.525123468309,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing21,001,2019_Nov_05_1359,ProdFawcett_Revision2019,3.2.4,59.90509528916813,
17,0,17,0,,,,,,,,,,,,,,,,,4170.277310132515,None,materials/speakPic.jpg,cross,B_aloud,17,80,4166.597289295285,None,4166.597289295285,None,4167.526764632727,None,4167.793081109645,None,4167.793081109645,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing21,001,2019_Nov_05_1359,ProdFawcett_Revision2019,3.2.4,59.90509528916813,
18,0,18,0,,,,,,,,,,,,,,,,,4174.545289855043,None,materials/speakPic.jpg,interview,B_aloud,18,165,4170.843759407871,None,4170.843759407871,None,4171.794338184991,None,4172.061086023517,None,4172.061086023517,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing21,001,2019_Nov_05_1359,ProdFawcett_Revision2019,3.2.4,59.90509528916813,
19,0,19,0,,,,,,,,,,,,,,,,,4178.813299122965,None,materials/readPic.jpg,public,A_silent,19,244,4175.146576475701,None,4175.146576475701,None,4176.0623331467505,None,4176.329068856139,None,4176.329068856139,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing21,001,2019_Nov_05_1359,ProdFawcett_Revision2019,3.2.4,59.90509528916813,
20,0,20,0,,,,,,,,,,,,,,,,,4183.0812847546185,None,materials/readPic.jpg,treatment,A_silent,20,339,4179.396429060143,None,4179.396429060143,None,4180.330331218487,None,4180.5970731479465,None,4180.5970731479465,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing21,001,2019_Nov_05_1359,ProdFawcett_Revision2019,3.2.4,59.90509528916813,
21,0,21,0,,,,,,,,,,,,,,,,,4187.3494585432345,None,materials/readPic.jpg,territory,A_silent,21,324,4183.652794986614,None,4183.652794986614,None,4184.59832027118,None,4184.8650587796,None,4184.8650587796,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing21,001,2019_Nov_05_1359,ProdFawcett_Revision2019,3.2.4,59.90509528916813,
22,0,22,0,,,,,,,,,,,,,,,,,4191.617253529897,None,materials/singPic.jpg,trend,C_sing,22,340,4187.967646016041,None,4187.967646016041,None,4188.866316787957,None,4189.1330378801795,None,4189.1330378801795,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing21,001,2019_Nov_05_1359,ProdFawcett_Revision2019,3.2.4,59.90509528916813,
23,0,23,0,,,,,,,,,,,,,,,,,4195.885250668682,None,materials/readPic.jpg,orchestra,A_silent,23,206,4192.255608633452,None,4192.255608633452,None,4193.13429184549,None,4193.40142750513,None,4193.40142750513,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing21,001,2019_Nov_05_1359,ProdFawcett_Revision2019,3.2.4,59.90509528916813,
24,0,24,0,,,,,,,,,,,,,,,,,4200.153231324279,None,materials/singPic.jpg,travel,C_sing,24,338,4196.491041861067,None,4196.491041861067,None,4197.402266281017,None,4197.669016296568,None,4197.669016296568,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing21,001,2019_Nov_05_1359,ProdFawcett_Revision2019,3.2.4,59.90509528916813,
25,0,25,0,,,,,,,,,,,,,,,,,4204.42136343848,None,materials/speakPic.jpg,session,B_aloud,25,281,4200.741292840685,None,4200.741292840685,None,4201.670629470667,None,4201.937002239225,None,4201.937002239225,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing21,001,2019_Nov_05_1359,ProdFawcett_Revision2019,3.2.4,59.90509528916813,
26,0,26,0,,,,,,,,,,,,,,,,,4208.6892299558385,None,materials/readPic.jpg,entrance,A_silent,26,115,4205.023572183854,None,4205.023572183854,None,4205.938250917476,None,4206.204990047903,None,4206.204990047903,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing21,001,2019_Nov_05_1359,ProdFawcett_Revision2019,3.2.4,59.90509528916813,
27,0,27,0,,,,,,,,,,,,,,,,,4212.957182310114,None,materials/speakPic.jpg,state,B_aloud,27,303,4209.281367481512,None,4209.281367481512,None,4210.206282888597,None,4210.47296977049,None,4210.47296977049,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing21,001,2019_Nov_05_1359,ProdFawcett_Revision2019,3.2.4,59.90509528916813,
28,0,28,0,,,,,,,,,,,,,,,,,4217.225181625923,None,materials/singPic.jpg,private,C_sing,28,237,4213.562783168512,None,4213.562783168512,None,4214.474276606343,None,4214.740967842285,None,4214.740967842285,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing21,001,2019_Nov_05_1359,ProdFawcett_Revision2019,3.2.4,59.90509528916813,
29,0,29,0,,,,,,,,,,,,,,,,,4221.49316134851,None,materials/readPic.jpg,thing,A_silent,29,328,4217.817599676549,None,4217.817599676549,None,4218.742206568364,None,4219.00894663186,None,4219.00894663186,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing21,001,2019_Nov_05_1359,ProdFawcett_Revision2019,3.2.4,59.90509528916813,
30,0,30,0,,,,,,,,,,,,,,,,,4225.761139827082,None,materials/speakPic.jpg,short,B_aloud,30,285,4222.094691795704,None,4222.094691795704,None,4223.010957890132,None,4223.276940038544,None,4223.276940038544,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing21,001,2019_Nov_05_1359,ProdFawcett_Revision2019,3.2.4,59.90509528916813,
31,0,31,0,,,,,,,,,,,,,,,,,4230.029177085264,None,materials/singPic.jpg,permit,C_sing,31,218,4226.365664614015,None,4226.365664614015,None,4227.278182185721,None,4227.544937488332,None,4227.544937488332,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing21,001,2019_Nov_05_1359,ProdFawcett_Revision2019,3.2.4,59.90509528916813,
32,0,32,0,,,,,,,,,,,,,,,,,4234.29712881759,None,materials/speakPic.jpg,alert,B_aloud,32,6,4230.617197238316,None,4230.617197238316,None,4231.5461849225685,None,4231.812936182134,None,4231.812936182134,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing21,001,2019_Nov_05_1359,ProdFawcett_Revision2019,3.2.4,59.90509528916813,
33,0,33,0,,,,,,,,,,,,,,,,,4238.56509205699,None,materials/singPic.jpg,income,C_sing,33,159,4234.915111650189,None,4234.915111650189,None,4235.814152516017,None,4236.080907507625,None,4236.080907507625,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing21,001,2019_Nov_05_1359,ProdFawcett_Revision2019,3.2.4,59.90509528916813,
34,0,34,0,,,,,,,,,,,,,,,,,4242.833095104783,None,materials/singPic.jpg,solution,C_sing,34,294,4239.155094855989,None,4239.155094855989,None,4240.082135970646,None,4240.348899670353,None,4240.348899670353,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing21,001,2019_Nov_05_1359,ProdFawcett_Revision2019,3.2.4,59.90509528916813,
35,0,35,0,,,,,,,,,,,,,,,,,4247.101089133532,None,materials/speakPic.jpg,command,B_aloud,35,60,4243.420506313385,None,4243.420506313385,None,4244.350157056644,None,4244.616879392939,None,4244.616879392939,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing21,001,2019_Nov_05_1359,ProdFawcett_Revision2019,3.2.4,59.90509528916813,
36,0,36,0,,,,,,,,,,,,,,,,,4251.369070100132,None,materials/speakPic.jpg,foundation,B_aloud,36,132,4247.667569509242,None,4247.667569509242,None,4248.618134913209,None,4248.884864402586,None,4248.884864402586,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing21,001,2019_Nov_05_1359,ProdFawcett_Revision2019,3.2.4,59.90509528916813,
37,0,37,0,,,,,,,,,,,,,,,,,4255.637064128881,None,materials/singPic.jpg,color,C_sing,37,56,4251.986944081611,None,4251.986944081611,None,4252.886179946479,None,4253.152856565255,None,4253.152856565255,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing21,001,2019_Nov_05_1359,ProdFawcett_Revision2019,3.2.4,59.90509528916813,
38,0,38,0,,,,,,,,,,,,,,,,,4259.9052242334,None,materials/readPic.jpg,phrase,A_silent,38,220,4256.238912421453,None,4256.238912421453,None,4257.154193257447,None,4257.420867077191,None,4257.420867077191,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing21,001,2019_Nov_05_1359,ProdFawcett_Revision2019,3.2.4,59.90509528916813,
39,0,39,0,,,,,,,,,,,,,,,,,4264.173327735276,None,materials/readPic.jpg,ground,A_silent,39,142,4260.4795891646645,None,4260.4795891646645,None,4261.422142812691,None,4261.688825029531,None,4261.688825029531,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing21,001,2019_Nov_05_1359,ProdFawcett_Revision2019,3.2.4,59.90509528916813,
40,0,40,0,,,,,,,,,,,,,,,,,4268.441054612165,None,materials/speakPic.jpg,grade,B_aloud,40,140,4264.757796852617,None,4264.757796852617,None,4265.690063133661,None,4265.956797910039,None,4265.956797910039,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing21,001,2019_Nov_05_1359,ProdFawcett_Revision2019,3.2.4,59.90509528916813,
41,0,41,0,,,,,,,,,,,,,,,,,4272.70903682278,None,materials/singPic.jpg,heavy,C_sing,41,151,4269.058987684257,None,4269.058987684257,None,4269.958076444629,None,4270.224804689933,None,4270.224804689933,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing21,001,2019_Nov_05_1359,ProdFawcett_Revision2019,3.2.4,59.90509528916813,
42,0,42,0,,,,,,,,,,,,,,,,,4276.97701685637,None,materials/speakPic.jpg,drama,B_aloud,42,103,4273.299668470456,None,4273.299668470456,None,4274.226071095327,None,4274.492799340689,None,4274.492799340689,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing21,001,2019_Nov_05_1359,ProdFawcett_Revision2019,3.2.4,59.90509528916813,
43,0,43,0,,,,,,,,,,,,,,,,,4281.245010574115,None,materials/readPic.jpg,harmony,A_silent,43,148,4277.568882876134,None,4277.568882876134,None,4278.494044908846,None,4278.76078030729,None,4278.76078030729,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing21,001,2019_Nov_05_1359,ProdFawcett_Revision2019,3.2.4,59.90509528916813,
44,0,44,0,,,,,,,,,,,,,,,,,4285.51299278473,None,materials/singPic.jpg,breath,C_sing,44,27,4281.863141444279,None,4281.863141444279,None,4282.762039559602,None,4283.028840579733,None,4283.028840579733,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing21,001,2019_Nov_05_1359,ProdFawcett_Revision2019,3.2.4,59.90509528916813,
45,0,45,0,,,,,,,,,,,,,,,,,4289.780972507317,None,materials/speakPic.jpg,dispute,B_aloud,45,99,4286.1153001181665,None,4286.1153001181665,None,4287.030497294269,None,4287.296768053726,None,4287.296768053726,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing21,001,2019_Nov_05_1359,ProdFawcett_Revision2019,3.2.4,59.90509528916813,
46,0,46,0,,,,,,,,,,,,,,,,,4294.048972445133,None,materials/readPic.jpg,debate,A_silent,46,87,4290.372966349416,None,4290.372966349416,None,4291.2980021148105,None,4291.564755240397,None,4291.564755240397,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing21,001,2019_Nov_05_1359,ProdFawcett_Revision2019,3.2.4,59.90509528916813,
47,0,47,0,,,,,,,,,,,,,,,,,4298.316956210707,None,materials/singPic.jpg,article,C_sing,47,11,4294.651945325604,None,4294.651945325604,None,4295.566034396936,None,4295.832732474955,None,4295.832732474955,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing21,001,2019_Nov_05_1359,ProdFawcett_Revision2019,3.2.4,59.90509528916813,
48,0,48,0,,,,,,,,,,,,,,,,,4302.58494090935,None,materials/singPic.jpg,corner,C_sing,48,69,4298.908718666411,None,4298.908718666411,None,4299.833984263241,None,4300.100720905641,None,4300.100720905641,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing21,001,2019_Nov_05_1359,ProdFawcett_Revision2019,3.2.4,59.90509528916813,
49,0,49,0,,,,,,,,,,,,,,,,,4306.8529371151235,None,materials/readPic.jpg,business,A_silent,49,38,4303.186769919761,None,4303.186769919761,None,4304.101953411708,None,4304.368698140199,None,4304.368698140199,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing21,001,2019_Nov_05_1359,ProdFawcett_Revision2019,3.2.4,59.90509528916813,
50,0,50,0,,,,,,,,,,,,,,,,,4311.120905641583,None,materials/speakPic.jpg,sweet,B_aloud,50,319,4307.444108664524,None,4307.444108664524,None,4308.369976985734,None,4308.6366990110255,None,4308.6366990110255,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing21,001,2019_Nov_05_1359,ProdFawcett_Revision2019,3.2.4,59.90509528916813,
51,0,51,0,,,,,,,,,,,,,,,,,4315.3889071344165,None,materials/speakPic.jpg,period,B_aloud,51,217,4311.687402189476,None,4311.687402189476,None,4312.637959818356,None,4312.904685264686,None,4312.904685264686,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing21,001,2019_Nov_05_1359,ProdFawcett_Revision2019,3.2.4,59.90509528916813,
52,0,52,0,,,,,,,,,,,,,,,,,4319.656899919151,None,materials/readPic.jpg,youth,A_silent,52,359,4315.990140884474,None,4315.990140884474,None,4316.905961000186,None,4317.172667786304,None,4317.172667786304,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing21,001,2019_Nov_05_1359,ProdFawcett_Revision2019,3.2.4,59.90509528916813,
53,0,53,0,,,,,,,,,,,,,,,,,4323.924875598692,None,materials/speakPic.jpg,month,B_aloud,53,193,4320.248083286686,None,4320.248083286686,None,4321.17393699073,None,4321.440656527935,None,4321.440656527935,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing21,001,2019_Nov_05_1359,ProdFawcett_Revision2019,3.2.4,59.90509528916813,
54,0,54,0,,,,,,,,,,,,,,,,,4328.19286869443,None,materials/singPic.jpg,afternoon,C_sing,54,3,4324.526084779471,None,4324.526084779471,None,4325.441918579338,None,4325.708643714606,None,4325.708643714606,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing21,001,2019_Nov_05_1359,ProdFawcett_Revision2019,3.2.4,59.90509528916813,
55,0,55,0,,,,,,,,,,,,,,,,,4332.460869565199,None,materials/speakPic.jpg,suspect,B_aloud,55,318,4328.794653853343,None,4328.794653853343,None,4329.70990234497,None,4329.976629968267,None,4329.976629968267,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing21,001,2019_Nov_05_1359,ProdFawcett_Revision2019,3.2.4,59.90509528916813,
