StudyTrials.thisRepN,StudyTrials.thisTrialN,StudyTrials.thisN,StudyTrials.thisIndex,TestTrials.thisRepN,TestTrials.thisTrialN,TestTrials.thisN,TestTrials.thisIndex,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textReady.started,textReady.stopped,keyReady.keys,keyReady.rt,keyReady.started,keyReady.stopped,polyback_2.started,polyback_2.stopped,studyPic,studyWord,studyType,studyN,studyOrder,polyback_3.started,polyback_3.stopped,studyPicChoice.started,studyPicChoice.stopped,polyback_4.started,polyback_4.stopped,polyback.started,polyback.stopped,studyWords.started,studyWords.stopped,getResearcher.started,getResearcher.stopped,kPress2.keys,kPress2.rt,kPress2.started,kPress2.stopped,testWord,testType,testN,testOrder,polyback_5.started,polyback_5.stopped,testWords.started,testWords.stopped,textScale.started,textScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,polyback_6.started,polyback_6.stopped,studyWords_2.started,studyWords_2.stopped,polyback_7.started,polyback_7.stopped,testWords_2.started,testWords_2.stopped,textScale_2.started,textScale_2.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,19.337706699967384,None,space,240.2229940999532,19.337706699967384,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing39,001,2019_Nov_16_1348,ProdFawcett_Revision2019,3.2.3,59.9772086617207,
,,,,,,,,,,,,,,259.5899485999835,None,space,6.7628136000130326,259.5899485999835,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing39,001,2019_Nov_16_1348,ProdFawcett_Revision2019,3.2.3,59.9772086617207,
0,0,0,0,,,,,,,,,,,,,,,,,271.153781699948,None,materials/readPic.jpg,agreement,A_silent,0,5,267.5023980999831,None,267.5023980999831,None,268.4076173999929,None,268.66705920000095,None,268.66705920000095,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing39,001,2019_Nov_16_1348,ProdFawcett_Revision2019,3.2.3,59.9772086617207,
1,0,1,0,,,,,,,,,,,,,,,,,275.4220951999887,None,materials/readPic.jpg,revolution,A_silent,1,264,271.75896839995403,None,271.75896839995403,None,272.67239519994473,None,272.93651769997086,None,272.93651769997086,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing39,001,2019_Nov_16_1348,ProdFawcett_Revision2019,3.2.3,59.9772086617207,
2,0,2,0,,,,,,,,,,,,,,,,,279.6889713999699,None,materials/singPic.jpg,scene,C_sing,2,273,276.03715289995307,None,276.03715289995307,None,276.94148419995327,None,277.1968459999771,None,277.1968459999771,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing39,001,2019_Nov_16_1348,ProdFawcett_Revision2019,3.2.3,59.9772086617207,
3,0,3,0,,,,,,,,,,,,,,,,,283.95574079995276,None,materials/speakPic.jpg,bicycle,B_aloud,3,21,280.273581299989,None,280.273581299989,None,281.20656799996505,None,281.4684267999837,None,281.4684267999837,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing39,001,2019_Nov_16_1348,ProdFawcett_Revision2019,3.2.3,59.9772086617207,
4,0,4,0,,,,,,,,,,,,,,,,,288.222721499973,None,materials/readPic.jpg,region,A_silent,4,256,284.49854379997123,None,284.49854379997123,None,285.4732483999687,None,285.73401679995004,None,285.73401679995004,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing39,001,2019_Nov_16_1348,ProdFawcett_Revision2019,3.2.3,59.9772086617207,
5,0,5,0,,,,,,,,,,,,,,,,,292.4896575999446,None,materials/speakPic.jpg,chief,B_aloud,5,48,288.8079611999565,None,288.8079611999565,None,289.7403657999821,None,289.9965961999842,None,289.9965961999842,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing39,001,2019_Nov_16_1348,ProdFawcett_Revision2019,3.2.3,59.9772086617207,
6,0,6,0,,,,,,,,,,,,,,,,,296.7567876999965,None,materials/speakPic.jpg,design,B_aloud,6,91,293.0635001999908,None,293.0635001999908,None,294.00837869994575,None,294.27053859998705,None,294.27053859998705,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing39,001,2019_Nov_16_1348,ProdFawcett_Revision2019,3.2.3,59.9772086617207,
7,0,7,0,,,,,,,,,,,,,,,,,301.0236014999682,None,materials/singPic.jpg,society,C_sing,7,293,297.34891429997515,None,297.34891429997515,None,298.27516389999073,None,298.5313989999704,None,298.5313989999704,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing39,001,2019_Nov_16_1348,ProdFawcett_Revision2019,3.2.3,59.9772086617207,
