StudyTrials.thisRepN,StudyTrials.thisTrialN,StudyTrials.thisN,StudyTrials.thisIndex,TestTrials.thisRepN,TestTrials.thisTrialN,TestTrials.thisN,TestTrials.thisIndex,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textReady.started,textReady.stopped,keyReady.keys,keyReady.rt,keyReady.started,keyReady.stopped,polyback_2.started,polyback_2.stopped,studyPic,studyWord,studyType,studyN,studyOrder,polyback_3.started,polyback_3.stopped,studyPicChoice.started,studyPicChoice.stopped,polyback_4.started,polyback_4.stopped,polyback.started,polyback.stopped,studyWords.started,studyWords.stopped,getResearcher.started,getResearcher.stopped,kPress2.keys,kPress2.rt,kPress2.started,kPress2.stopped,testWord,testType,testN,testOrder,polyback_5.started,polyback_5.stopped,testWords.started,testWords.stopped,textScale.started,textScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,polyback_6.started,polyback_6.stopped,studyWords_2.started,studyWords_2.stopped,polyback_7.started,polyback_7.stopped,testWords_2.started,testWords_2.stopped,textScale_2.started,textScale_2.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,20.904993157921126,None,space,322.04748211731203,20.904993157921126,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing8,001,2019_Oct_26_1316,ProdFawcett_Revision2019,3.2.4,59.98175587585188,
,,,,,,,,,,,,,,342.98269795361557,None,space,40.087449461978395,342.98269795361557,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing8,001,2019_Oct_26_1316,ProdFawcett_Revision2019,3.2.4,59.98175587585188,
0,0,0,0,,,,,,,,,,,,,,,,,387.8799262922257,None,materials/singPic.jpg,title,C_sing,0,331,384.27859208808513,None,384.27859208808513,None,385.1313342041394,None,385.3957420538645,None,385.3957420538645,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing8,001,2019_Oct_26_1316,ProdFawcett_Revision2019,3.2.4,59.98175587585188,
1,0,1,0,,,,,,,,,,,,,,,,,392.1479016607627,None,materials/speakPic.jpg,motion,B_aloud,1,194,388.4816405423917,None,388.4816405423917,None,389.3988328046398,None,389.65095882315654,None,389.65095882315654,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing8,001,2019_Oct_26_1316,ProdFawcett_Revision2019,3.2.4,59.98175587585188,
2,0,2,0,,,,,,,,,,,,,,,,,396.4159569571493,None,materials/speakPic.jpg,meeting,B_aloud,2,187,392.71997356473,None,392.71997356473,None,393.6652976301557,None,393.93170367606217,None,393.93170367606217,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing8,001,2019_Oct_26_1316,ProdFawcett_Revision2019,3.2.4,59.98175587585188,
3,0,3,0,,,,,,,,,,,,,,,,,400.6839251726051,None,materials/readPic.jpg,candidate,A_silent,3,39,397.0170868321147,None,397.0170868321147,None,397.93330254399916,None,398.1996983268182,None,398.1996983268182,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing8,001,2019_Oct_26_1316,ProdFawcett_Revision2019,3.2.4,59.98175587585188,
4,0,4,0,,,,,,,,,,,,,,,,,404.95195994278765,None,materials/readPic.jpg,heavy,A_silent,4,151,401.27007184177637,None,401.27007184177637,None,402.20129128568806,None,402.46773714001756,None,402.46773714001756,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing8,001,2019_Oct_26_1316,ProdFawcett_Revision2019,3.2.4,59.98175587585188,
5,0,5,0,,,,,,,,,,,,,,,,,409.2199057660182,None,materials/singPic.jpg,thing,C_sing,5,328,405.569856627495,None,405.569856627495,None,406.4723471418838,None,406.735706910491,None,406.735706910491,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing8,001,2019_Oct_26_1316,ProdFawcett_Revision2019,3.2.4,59.98175587585188,
6,0,6,0,,,,,,,,,,,,,,,,,413.48787957953755,None,materials/speakPic.jpg,platform,B_aloud,6,224,409.8107933694264,None,409.8107933694264,None,410.737246065808,None,411.00367325992556,None,411.00367325992556,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing8,001,2019_Oct_26_1316,ProdFawcett_Revision2019,3.2.4,59.98175587585188,
7,0,7,0,,,,,,,,,,,,,,,,,417.7559326988994,None,materials/singPic.jpg,attack,C_sing,7,13,414.1056537289405,None,414.1056537289405,None,415.0052186353132,None,415.27165515953675,None,415.27165515953675,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing8,001,2019_Oct_26_1316,ProdFawcett_Revision2019,3.2.4,59.98175587585188,
