StudyTrials.thisRepN,StudyTrials.thisTrialN,StudyTrials.thisN,StudyTrials.thisIndex,TestTrials.thisRepN,TestTrials.thisTrialN,TestTrials.thisN,TestTrials.thisIndex,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textReady.started,textReady.stopped,keyReady.keys,keyReady.rt,keyReady.started,keyReady.stopped,polyback_2.started,polyback_2.stopped,studyPic,studyWord,studyType,studyN,studyOrder,polyback_3.started,polyback_3.stopped,studyPicChoice.started,studyPicChoice.stopped,polyback_4.started,polyback_4.stopped,polyback.started,polyback.stopped,studyWords.started,studyWords.stopped,getResearcher.started,getResearcher.stopped,kPress2.keys,kPress2.rt,kPress2.started,kPress2.stopped,testWord,testType,testN,testOrder,polyback_5.started,polyback_5.stopped,testWords.started,testWords.stopped,textScale.started,textScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,polyback_6.started,polyback_6.stopped,studyWords_2.started,studyWords_2.stopped,polyback_7.started,polyback_7.stopped,testWords_2.started,testWords_2.stopped,textScale_2.started,textScale_2.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,participant,session,date,expName,psychopyVersion,frameRate,
8,0,8,0,,,,,,,,,,,,,,,,,2709.7244666999904,None,materials/speakPic.jpg,store,B_aloud,8,305,2706.024375299996,None,2706.024375299996,None,2706.971495299993,None,2707.2285454999947,None,2707.2285454999947,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing7,001,2019_Oct_24_1645,ProdFawcett_Revision2019,3.2.3,60.05082702076868,
9,0,9,0,,,,,,,,,,,,,,,,,2713.9944694999867,None,materials/speakPic.jpg,oxygen,B_aloud,9,209,2710.295169499994,None,2710.295169499994,None,2711.241889599987,None,2711.5055660999933,None,2711.5055660999933,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing7,001,2019_Oct_24_1645,ProdFawcett_Revision2019,3.2.3,60.05082702076868,
10,0,10,0,,,,,,,,,,,,,,,,,2718.2498129999876,None,materials/speakPic.jpg,problem,B_aloud,10,238,2714.546430699993,None,2714.546430699993,None,2715.513592599993,None,2715.775503099998,None,2715.775503099998,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing7,001,2019_Oct_24_1645,ProdFawcett_Revision2019,3.2.3,60.05082702076868,
11,0,11,0,,,,,,,,,,,,,,,,,2722.5205537,None,materials/singPic.jpg,bicycle,C_sing,11,21,2718.849554799992,None,2718.849554799992,None,2719.767587299997,None,2720.0279062999907,None,2720.0279062999907,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing7,001,2019_Oct_24_1645,ProdFawcett_Revision2019,3.2.3,60.05082702076868,
12,0,12,0,,,,,,,,,,,,,,,,,2726.7974206999934,None,materials/speakPic.jpg,universal,B_aloud,12,345,2723.0918730999983,None,2723.0918730999983,None,2724.0385537999973,None,2724.3025400999904,None,2724.3025400999904,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing7,001,2019_Oct_24_1645,ProdFawcett_Revision2019,3.2.3,60.05082702076868,
13,0,13,0,,,,,,,,,,,,,,,,,2731.0455549999897,None,materials/singPic.jpg,write,C_sing,13,358,2727.344711599988,None,2727.344711599988,None,2728.309466999999,None,2728.568941999998,None,2728.568941999998,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing7,001,2019_Oct_24_1645,ProdFawcett_Revision2019,3.2.3,60.05082702076868,
14,0,14,0,,,,,,,,,,,,,,,,,2735.3165791999927,None,materials/speakPic.jpg,portion,B_aloud,14,228,2731.618173699986,None,2731.618173699986,None,2732.563743199993,None,2732.8211797999975,None,2732.8211797999975,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing7,001,2019_Oct_24_1645,ProdFawcett_Revision2019,3.2.3,60.05082702076868,
15,0,15,0,,,,,,,,,,,,,,,,,2739.5865644999867,None,materials/speakPic.jpg,country,B_aloud,15,73,2735.8776711999963,None,2735.8776711999963,None,2736.8370953999984,None,2737.0928294999903,None,2737.0928294999903,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing7,001,2019_Oct_24_1645,ProdFawcett_Revision2019,3.2.3,60.05082702076868,
16,0,16,0,,,,,,,,,,,,,,,,,2743.8585647,None,materials/readPic.jpg,discussion,A_silent,16,96,2740.1690795999893,None,2740.1690795999893,None,2741.105835299997,None,2741.3632366999955,None,2741.3632366999955,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing7,001,2019_Oct_24_1645,ProdFawcett_Revision2019,3.2.3,60.05082702076868,
17,0,17,0,,,,,,,,,,,,,,,,,2748.1295180999878,None,materials/singPic.jpg,community,C_sing,17,63,2744.448022899989,None,2744.448022899989,None,2745.3770927999867,None,2745.6339029999945,None,2745.6339029999945,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing7,001,2019_Oct_24_1645,ProdFawcett_Revision2019,3.2.3,60.05082702076868,
18,0,18,0,,,,,,,,,,,,,,,,,2752.3995854999957,None,materials/speakPic.jpg,medicine,B_aloud,18,186,2748.6997356999927,None,2748.6997356999927,None,2749.6474425999913,None,2749.906044699994,None,2749.906044699994,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing7,001,2019_Oct_24_1645,ProdFawcett_Revision2019,3.2.3,60.05082702076868,
19,0,19,0,,,,,,,,,,,,,,,,,2756.6711167999892,None,materials/speakPic.jpg,search,B_aloud,19,276,2752.974588799989,None,2752.974588799989,None,2753.9184629999945,None,2754.1779727999965,None,2754.1779727999965,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing7,001,2019_Oct_24_1645,ProdFawcett_Revision2019,3.2.3,60.05082702076868,
20,0,20,0,,,,,,,,,,,,,,,,,2760.9246335999924,None,materials/speakPic.jpg,orchestra,B_aloud,20,206,2757.213238799988,None,2757.213238799988,None,2758.188838999995,None,2758.4303027999995,None,2758.4303027999995,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing7,001,2019_Oct_24_1645,ProdFawcett_Revision2019,3.2.3,60.05082702076868,
21,0,21,0,,,,,,,,,,,,,,,,,2765.1963846,None,materials/readPic.jpg,broke,A_silent,21,32,2761.5273514,None,2761.5273514,None,2762.4435314,None,2762.702130199992,None,2762.702130199992,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing7,001,2019_Oct_24_1645,ProdFawcett_Revision2019,3.2.3,60.05082702076868,
22,0,22,0,,,,,,,,,,,,,,,,,2769.467219399987,None,materials/readPic.jpg,government,A_silent,22,139,2765.7860967999877,None,2765.7860967999877,None,2766.714460999996,None,2766.975900599995,None,2766.975900599995,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing7,001,2019_Oct_24_1645,ProdFawcett_Revision2019,3.2.3,60.05082702076868,
23,0,23,0,,,,,,,,,,,,,,,,,2773.7384048999957,None,materials/readPic.jpg,partner,A_silent,23,211,2770.0566884,None,2770.0566884,None,2770.9854725999903,None,2771.2423789999884,None,2771.2423789999884,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing7,001,2019_Oct_24_1645,ProdFawcett_Revision2019,3.2.3,60.05082702076868,
24,0,24,0,,,,,,,,,,,,,,,,,2778.009350999986,None,materials/readPic.jpg,staff,A_silent,24,301,2774.359111599988,None,2774.359111599988,None,2775.2568684,None,2775.5138746999874,None,2775.5138746999874,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing7,001,2019_Oct_24_1645,ProdFawcett_Revision2019,3.2.3,60.05082702076868,
25,0,25,0,,,,,,,,,,,,,,,,,2782.2801708999905,None,materials/speakPic.jpg,meeting,B_aloud,25,187,2778.6091963999934,None,2778.6091963999934,None,2779.5272976999986,None,2779.7885328999982,None,2779.7885328999982,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing7,001,2019_Oct_24_1645,ProdFawcett_Revision2019,3.2.3,60.05082702076868,
26,0,26,0,,,,,,,,,,,,,,,,,2786.551115899987,None,materials/singPic.jpg,article,C_sing,26,11,2782.88531089999,None,2782.88531089999,None,2783.801459999988,None,2784.0550555999944,None,2784.0550555999944,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing7,001,2019_Oct_24_1645,ProdFawcett_Revision2019,3.2.3,60.05082702076868,
27,0,27,0,,,,,,,,,,,,,,,,,2790.8052363999886,None,materials/speakPic.jpg,dozen,B_aloud,27,102,2787.0937152999977,None,2787.0937152999977,None,2788.0711543999932,None,2788.3332845999976,None,2788.3332845999976,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing7,001,2019_Oct_24_1645,ProdFawcett_Revision2019,3.2.3,60.05082702076868,
28,0,28,0,,,,,,,,,,,,,,,,,2795.076236599998,None,materials/singPic.jpg,hearing,C_sing,28,150,2791.3962677999953,None,2791.3962677999953,None,2792.3232537000004,None,2792.5850106,None,2792.5850106,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing7,001,2019_Oct_24_1645,ProdFawcett_Revision2019,3.2.3,60.05082702076868,
29,0,29,0,,,,,,,,,,,,,,,,,2799.347095799996,None,materials/speakPic.jpg,agency,B_aloud,29,4,2795.662757299986,None,2795.662757299986,None,2796.5945700999873,None,2796.861238399986,None,2796.861238399986,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing7,001,2019_Oct_24_1645,ProdFawcett_Revision2019,3.2.3,60.05082702076868,
30,0,30,0,,,,,,,,,,,,,,,,,2803.6181358999893,None,materials/readPic.jpg,direction,A_silent,30,94,2799.9308380999864,None,2799.9308380999864,None,2800.8655052999966,None,2801.123404699989,None,2801.123404699989,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing7,001,2019_Oct_24_1645,ProdFawcett_Revision2019,3.2.3,60.05082702076868,
31,0,31,0,,,,,,,,,,,,,,,,,2807.8889947999996,None,materials/speakPic.jpg,group,B_aloud,31,143,2804.233791999999,None,2804.233791999999,None,2805.136220299988,None,2805.3959929999983,None,2805.3959929999983,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing7,001,2019_Oct_24_1645,ProdFawcett_Revision2019,3.2.3,60.05082702076868,
32,0,32,0,,,,,,,,,,,,,,,,,2812.1430802999967,None,materials/singPic.jpg,health,C_sing,32,149,2808.4670097999915,None,2808.4670097999915,None,2809.4074712,None,2809.664331299995,None,2809.664331299995,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing7,001,2019_Oct_24_1645,ProdFawcett_Revision2019,3.2.3,60.05082702076868,
33,0,33,0,,,,,,,,,,,,,,,,,2816.414172399993,None,materials/singPic.jpg,touch,C_sing,33,332,2812.7198158999963,None,2812.7198158999963,None,2813.6613217999984,None,2813.916892999987,None,2813.916892999987,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing7,001,2019_Oct_24_1645,ProdFawcett_Revision2019,3.2.3,60.05082702076868,
34,0,34,0,,,,,,,,,,,,,,,,,2820.668237699996,None,materials/readPic.jpg,edition,A_silent,34,107,2816.9726004999975,None,2816.9726004999975,None,2817.932419699995,None,2818.184430699999,None,2818.184430699999,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing7,001,2019_Oct_24_1645,ProdFawcett_Revision2019,3.2.3,60.05082702076868,
35,0,35,0,,,,,,,,,,,,,,,,,2824.939929999993,None,materials/singPic.jpg,device,C_sing,35,93,2821.265185199998,None,2821.265185199998,None,2822.186565199998,None,2822.4493317999877,None,2822.4493317999877,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing7,001,2019_Oct_24_1645,ProdFawcett_Revision2019,3.2.3,60.05082702076868,
36,0,36,0,,,,,,,,,,,,,,,,,2829.2101440999977,None,materials/readPic.jpg,ground,A_silent,36,142,2825.521130699999,None,2825.521130699999,None,2826.457669999989,None,2826.7174210999947,None,2826.7174210999947,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing7,001,2019_Oct_24_1645,ProdFawcett_Revision2019,3.2.3,60.05082702076868,
37,0,37,0,,,,,,,,,,,,,,,,,2833.4810440999863,None,materials/readPic.jpg,finance,A_silent,37,129,2829.7856392999965,None,2829.7856392999965,None,2830.727775899999,None,2830.985812999992,None,2830.985812999992,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing7,001,2019_Oct_24_1645,ProdFawcett_Revision2019,3.2.3,60.05082702076868,
38,0,38,0,,,,,,,,,,,,,,,,,2837.7521416999953,None,materials/readPic.jpg,surface,A_silent,38,316,2834.0490747000003,None,2834.0490747000003,None,2834.999810899986,None,2835.256889299999,None,2835.256889299999,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing7,001,2019_Oct_24_1645,ProdFawcett_Revision2019,3.2.3,60.05082702076868,
39,0,39,0,,,,,,,,,,,,,,,,,2842.02319919999,None,materials/singPic.jpg,majority,C_sing,39,176,2838.3453268999874,None,2838.3453268999874,None,2839.2706341999874,None,2839.5396772999957,None,2839.5396772999957,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing7,001,2019_Oct_24_1645,ProdFawcett_Revision2019,3.2.3,60.05082702076868,
40,0,40,0,,,,,,,,,,,,,,,,,2846.2941128999955,None,materials/readPic.jpg,patient,A_silent,40,213,2842.6006747999927,None,2842.6006747999927,None,2843.5412450000003,None,2843.799830399992,None,2843.799830399992,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing7,001,2019_Oct_24_1645,ProdFawcett_Revision2019,3.2.3,60.05082702076868,
41,0,41,0,,,,,,,,,,,,,,,,,2850.5649429999903,None,materials/speakPic.jpg,enemy,B_aloud,41,113,2846.8797783999908,None,2846.8797783999908,None,2847.812286399989,None,2848.069294199988,None,2848.069294199988,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing7,001,2019_Oct_24_1645,ProdFawcett_Revision2019,3.2.3,60.05082702076868,
42,0,42,0,,,,,,,,,,,,,,,,,2854.835899499987,None,materials/speakPic.jpg,machinery,B_aloud,42,175,2851.1360601999913,None,2851.1360601999913,None,2852.0829823999957,None,2852.3400205999933,None,2852.3400205999933,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing7,001,2019_Oct_24_1645,ProdFawcett_Revision2019,3.2.3,60.05082702076868,
43,0,43,0,,,,,,,,,,,,,,,,,2859.090117099986,None,materials/speakPic.jpg,primary,B_aloud,43,234,2855.377949899994,None,2855.377949899994,None,2856.3570414999995,None,2856.6107448999974,None,2856.6107448999974,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing7,001,2019_Oct_24_1645,ProdFawcett_Revision2019,3.2.3,60.05082702076868,
44,0,44,0,,,,,,,,,,,,,,,,,2863.361053399989,None,materials/readPic.jpg,dream,A_silent,44,104,2859.697554299986,None,2859.697554299986,None,2860.608569399992,None,2860.866136599987,None,2860.866136599987,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing7,001,2019_Oct_24_1645,ProdFawcett_Revision2019,3.2.3,60.05082702076868,
45,0,45,0,,,,,,,,,,,,,,,,,2867.6318777999986,None,materials/singPic.jpg,interior,C_sing,45,164,2864.0006725999992,None,2864.0006725999992,None,2864.879045599999,None,2865.136597299992,None,2865.136597299992,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing7,001,2019_Oct_24_1645,ProdFawcett_Revision2019,3.2.3,60.05082702076868,
46,0,46,0,,,,,,,,,,,,,,,,,2871.902739799989,None,materials/singPic.jpg,harmony,C_sing,46,148,2868.213871099986,None,2868.213871099986,None,2869.1501556000003,None,2869.408694499987,None,2869.408694499987,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing7,001,2019_Oct_24_1645,ProdFawcett_Revision2019,3.2.3,60.05082702076868,
47,0,47,0,,,,,,,,,,,,,,,,,2876.17368729999,None,materials/readPic.jpg,junior,A_silent,47,167,2872.4771867999953,None,2872.4771867999953,None,2873.420926999999,None,2873.681349899998,None,2873.681349899998,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing7,001,2019_Oct_24_1645,ProdFawcett_Revision2019,3.2.3,60.05082702076868,
48,0,48,0,,,,,,,,,,,,,,,,,2880.4281697999977,None,materials/readPic.jpg,opening,A_silent,48,205,2876.7772354999906,None,2876.7772354999906,None,2877.6924011999945,None,2877.9512023999996,None,2877.9512023999996,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing7,001,2019_Oct_24_1645,ProdFawcett_Revision2019,3.2.3,60.05082702076868,
49,0,49,0,,,,,,,,,,,,,,,,,2884.699055099991,None,materials/singPic.jpg,payment,C_sing,49,215,2881.028123199998,None,2881.028123199998,None,2881.946115499988,None,2882.202945699988,None,2882.202945699988,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing7,001,2019_Oct_24_1645,ProdFawcett_Revision2019,3.2.3,60.05082702076868,
50,0,50,0,,,,,,,,,,,,,,,,,2888.969810099996,None,materials/readPic.jpg,relation,A_silent,50,257,2885.279819999996,None,2885.279819999996,None,2886.2170426999946,None,2886.470549999998,None,2886.470549999998,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing7,001,2019_Oct_24_1645,ProdFawcett_Revision2019,3.2.3,60.05082702076868,
51,0,51,0,,,,,,,,,,,,,,,,,2893.240733499988,None,materials/readPic.jpg,accident,A_silent,51,0,2889.5505481,None,2889.5505481,None,2890.488487399998,None,2890.7455757999996,None,2890.7455757999996,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing7,001,2019_Oct_24_1645,ProdFawcett_Revision2019,3.2.3,60.05082702076868,
52,0,52,0,,,,,,,,,,,,,,,,,2897.511810199998,None,materials/speakPic.jpg,education,B_aloud,52,108,2893.840332199994,None,2893.840332199994,None,2894.759166299991,None,2895.0165392999916,None,2895.0165392999916,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing7,001,2019_Oct_24_1645,ProdFawcett_Revision2019,3.2.3,60.05082702076868,
53,0,53,0,,,,,,,,,,,,,,,,,2901.7828769999905,None,materials/readPic.jpg,contract,A_silent,53,68,2898.0950891999964,None,2898.0950891999964,None,2899.032580199986,None,2899.287604399986,None,2899.287604399986,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing7,001,2019_Oct_24_1645,ProdFawcett_Revision2019,3.2.3,60.05082702076868,
54,0,54,0,,,,,,,,,,,,,,,,,2906.0536855999962,None,materials/speakPic.jpg,graduate,B_aloud,54,141,2902.351590099992,None,2902.351590099992,None,2903.3012373999954,None,2903.561039399996,None,2903.561039399996,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing7,001,2019_Oct_24_1645,ProdFawcett_Revision2019,3.2.3,60.05082702076868,
55,0,55,0,,,,,,,,,,,,,,,,,2910.3246210999932,None,materials/singPic.jpg,track,C_sing,55,334,2906.665454599992,None,2906.665454599992,None,2907.5720180999924,None,2907.8289439999935,None,2907.8289439999935,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing7,001,2019_Oct_24_1645,ProdFawcett_Revision2019,3.2.3,60.05082702076868,
56,0,56,0,,,,,,,,,,,,,,,,,2914.595624099995,None,materials/singPic.jpg,fashion,C_sing,56,125,2910.9082372999983,None,2910.9082372999983,None,2911.842782599997,None,2912.1055762999895,None,2912.1055762999895,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing7,001,2019_Oct_24_1645,ProdFawcett_Revision2019,3.2.3,60.05082702076868,
57,0,57,0,,,,,,,,,,,,,,,,,2918.866581299997,None,materials/speakPic.jpg,marriage,B_aloud,57,179,2915.182111099988,None,2915.182111099988,None,2916.113892399997,None,2916.375130399989,None,2916.375130399989,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing7,001,2019_Oct_24_1645,ProdFawcett_Revision2019,3.2.3,60.05082702076868,
58,0,58,0,,,,,,,,,,,,,,,,,2923.1374208999914,None,materials/speakPic.jpg,commercial,B_aloud,58,61,2919.451756299997,None,2919.451756299997,None,2920.383951099997,None,2920.6424173999985,None,2920.6424173999985,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing7,001,2019_Oct_24_1645,ProdFawcett_Revision2019,3.2.3,60.05082702076868,
59,0,59,0,,,,,,,,,,,,,,,,,2927.3917949999886,None,materials/singPic.jpg,title,C_sing,59,331,2923.6993033999897,None,2923.6993033999897,None,2924.6554520999925,None,2924.911965399995,None,2924.911965399995,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing7,001,2019_Oct_24_1645,ProdFawcett_Revision2019,3.2.3,60.05082702076868,
60,0,60,0,,,,,,,,,,,,,,,,,2931.6626072999934,None,materials/singPic.jpg,skill,C_sing,60,289,2927.9760192999966,None,2927.9760192999966,None,2928.9097216999944,None,2929.1673310999904,None,2929.1673310999904,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing7,001,2019_Oct_24_1645,ProdFawcett_Revision2019,3.2.3,60.05082702076868,
61,0,61,0,,,,,,,,,,,,,,,,,2935.933383399999,None,materials/readPic.jpg,threat,A_silent,61,329,2932.2363259999984,None,2932.2363259999984,None,2933.1807812999905,None,2933.4312404999946,None,2933.4312404999946,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing7,001,2019_Oct_24_1645,ProdFawcett_Revision2019,3.2.3,60.05082702076868,
62,0,62,0,,,,,,,,,,,,,,,,,2940.2043069999927,None,materials/readPic.jpg,research,A_silent,62,261,2936.5138664999977,None,2936.5138664999977,None,2937.4507720999973,None,2937.7081521999935,None,2937.7081521999935,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing7,001,2019_Oct_24_1645,ProdFawcett_Revision2019,3.2.3,60.05082702076868,
63,0,63,0,,,,,,,,,,,,,,,,,2944.47541069999,None,materials/speakPic.jpg,material,B_aloud,63,182,2940.789987199998,None,2940.789987199998,None,2941.7226643999893,None,2941.9795850999944,None,2941.9795850999944,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing7,001,2019_Oct_24_1645,ProdFawcett_Revision2019,3.2.3,60.05082702076868,
