StudyTrials.thisRepN,StudyTrials.thisTrialN,StudyTrials.thisN,StudyTrials.thisIndex,TestTrials.thisRepN,TestTrials.thisTrialN,TestTrials.thisN,TestTrials.thisIndex,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textReady.started,textReady.stopped,keyReady.keys,keyReady.rt,keyReady.started,keyReady.stopped,polyback_2.started,polyback_2.stopped,studyPic,studyWord,studyType,studyN,studyOrder,polyback_3.started,polyback_3.stopped,studyPicChoice.started,studyPicChoice.stopped,polyback_4.started,polyback_4.stopped,polyback.started,polyback.stopped,studyWords.started,studyWords.stopped,getResearcher.started,getResearcher.stopped,kPress2.keys,kPress2.rt,kPress2.started,kPress2.stopped,testWord,testType,testN,testOrder,polyback_5.started,polyback_5.stopped,testWords.started,testWords.stopped,textScale.started,textScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,polyback_6.started,polyback_6.stopped,studyWords_2.started,studyWords_2.stopped,polyback_7.started,polyback_7.stopped,testWords_2.started,testWords_2.stopped,textScale_2.started,textScale_2.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,14.54746718914248,None,space,2918.6692906015087,14.54746718914248,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing23,001,2019_Nov_05_1650,ProdFawcett_Revision2019,3.2.4,59.87676049010337,
,,,,,,,,,,,,,,2933.233916153549,None,space,7.8538104123435915,2933.233916153549,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing23,001,2019_Nov_05_1650,ProdFawcett_Revision2019,3.2.4,59.87676049010337,
0,0,0,0,,,,,,,,,,,,,,,,,2945.9045649063773,None,materials/readPic.jpg,childhood,A_silent,0,49,2942.270264352788,None,2942.270264352788,None,2943.1548090439755,None,2943.4203054052778,None,2943.4203054052778,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing23,001,2019_Nov_05_1650,ProdFawcett_Revision2019,3.2.4,59.87676049010337,
1,0,1,0,,,,,,,,,,,,,,,,,2950.1725045095664,None,materials/speakPic.jpg,hunger,B_aloud,1,155,2946.5280422342476,None,2946.5280422342476,None,2947.422713192762,None,2947.6883308453253,None,2947.6883308453253,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing23,001,2019_Nov_05_1650,ProdFawcett_Revision2019,3.2.4,59.87676049010337,
2,0,2,0,,,,,,,,,,,,,,,,,2954.440510045388,None,materials/readPic.jpg,comfort,A_silent,2,59,2950.7903657399584,None,2950.7903657399584,None,2951.6899502394954,None,2951.956257075304,None,2951.956257075304,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing23,001,2019_Nov_05_1650,ProdFawcett_Revision2019,3.2.4,59.87676049010337,
3,0,3,0,,,,,,,,,,,,,,,,,2958.7084903899813,None,materials/readPic.jpg,blind,A_silent,3,24,2955.0237494558096,None,2955.0237494558096,None,2955.957797785639,None,2956.224218137795,None,2956.224218137795,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing23,001,2019_Nov_05_1650,ProdFawcett_Revision2019,3.2.4,59.87676049010337,
4,0,4,0,,,,,,,,,,,,,,,,,2962.976559059578,None,materials/readPic.jpg,foundation,A_silent,4,132,2959.2810642533004,None,2959.2810642533004,None,2960.225914349663,None,2960.4922569509363,None,2960.4922569509363,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing23,001,2019_Nov_05_1650,ProdFawcett_Revision2019,3.2.4,59.87676049010337,
5,0,5,0,,,,,,,,,,,,,,,,,2967.244450146216,None,materials/singPic.jpg,relation,C_sing,5,257,2963.644656030345,None,2963.644656030345,None,2964.495898799505,None,2964.760233874549,None,2964.760233874549,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing23,001,2019_Nov_05_1650,ProdFawcett_Revision2019,3.2.4,59.87676049010337,
6,0,6,0,,,,,,,,,,,,,,,,,2971.512450705981,None,materials/speakPic.jpg,touch,B_aloud,6,332,2967.8459277228685,None,2967.8459277228685,None,2968.762091497192,None,2969.028259003535,None,2969.028259003535,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing23,001,2019_Nov_05_1650,ProdFawcett_Revision2019,3.2.4,59.87676049010337,
7,0,7,0,,,,,,,,,,,,,,,,,2975.780434782617,None,materials/speakPic.jpg,audience,B_aloud,7,14,2972.083442806499,None,2972.083442806499,None,2973.0299465074204,None,2973.296227529994,None,2973.296227529994,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing23,001,2019_Nov_05_1650,ProdFawcett_Revision2019,3.2.4,59.87676049010337,
8,0,8,0,,,,,,,,,,,,,,,,,2980.048437208403,None,materials/readPic.jpg,escape,A_silent,8,118,2976.381476643728,None,2976.381476643728,None,2977.2980453443015,None,2977.5642206257908,None,2977.5642206257908,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing23,001,2019_Nov_05_1650,ProdFawcett_Revision2019,3.2.4,59.87676049010337,
9,0,9,0,,,,,,,,,,,,,,,,,2984.316408533952,None,materials/readPic.jpg,bureau,A_silent,9,37,2980.6358294457896,None,2980.6358294457896,None,2981.5658813833725,None,2981.8322115445044,None,2981.8322115445044,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing23,001,2019_Nov_05_1650,ProdFawcett_Revision2019,3.2.4,59.87676049010337,
10,0,10,0,,,,,,,,,,,,,,,,,2988.5844115817454,None,materials/speakPic.jpg,speech,B_aloud,10,298,2984.9080885737203,None,2984.9080885737203,None,2985.834055482992,None,2986.100183803006,None,2986.100183803006,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing23,001,2019_Nov_05_1650,ProdFawcett_Revision2019,3.2.4,59.87676049010337,
11,0,11,0,,,,,,,,,,,,,,,,,2992.8523863282753,None,materials/singPic.jpg,broke,C_sing,11,32,2989.192542452016,None,2989.192542452016,None,2990.101958387764,None,2990.3682555825217,None,2990.3682555825217,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing23,001,2019_Nov_05_1650,ProdFawcett_Revision2019,3.2.4,59.87676049010337,
12,0,12,0,,,,,,,,,,,,,,,,,2997.120396529208,None,materials/singPic.jpg,master,C_sing,12,180,2993.435783728375,None,2993.435783728375,None,2994.369867512607,None,2994.6361815015553,None,2994.6361815015553,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing23,001,2019_Nov_05_1650,ProdFawcett_Revision2019,3.2.4,59.87676049010337,
