StudyTrials.thisRepN,StudyTrials.thisTrialN,StudyTrials.thisN,StudyTrials.thisIndex,TestTrials.thisRepN,TestTrials.thisTrialN,TestTrials.thisN,TestTrials.thisIndex,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textReady.started,textReady.stopped,keyReady.keys,keyReady.rt,keyReady.started,keyReady.stopped,polyback_2.started,polyback_2.stopped,studyPic,studyWord,studyType,studyN,studyOrder,polyback_3.started,polyback_3.stopped,studyPicChoice.started,studyPicChoice.stopped,polyback_4.started,polyback_4.stopped,polyback.started,polyback.stopped,studyWords.started,studyWords.stopped,getResearcher.started,getResearcher.stopped,kPress2.keys,kPress2.rt,kPress2.started,kPress2.stopped,testWord,testType,testN,testOrder,polyback_5.started,polyback_5.stopped,testWords.started,testWords.stopped,textScale.started,textScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,polyback_6.started,polyback_6.stopped,studyWords_2.started,studyWords_2.stopped,polyback_7.started,polyback_7.stopped,testWords_2.started,testWords_2.stopped,textScale_2.started,textScale_2.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,13.727850399998715,None,space,273.4297876000055,13.727850399998715,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing37,001,2019_Nov_14_1628,ProdFawcett_Revision2019,3.2.3,60.046680295190555,
,,,,,,,,,,,,,,287.184070599993,None,space,3.7252578000188805,287.184070599993,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing37,001,2019_Nov_14_1628,ProdFawcett_Revision2019,3.2.3,60.046680295190555,
0,0,0,0,,,,,,,,,,,,,,,,,295.71563009999227,None,materials/readPic.jpg,comfort,A_silent,0,59,292.0544296000153,None,292.0544296000153,None,292.96718330000294,None,293.2237074000004,None,293.2237074000004,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing37,001,2019_Nov_14_1628,ProdFawcett_Revision2019,3.2.3,60.046680295190555,
1,0,1,0,,,,,,,,,,,,,,,,,299.9826495000161,None,materials/readPic.jpg,design,A_silent,1,91,296.3025250000064,None,296.3025250000064,None,297.2335752999934,None,297.4961985000118,None,297.4961985000118,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing37,001,2019_Nov_14_1628,ProdFawcett_Revision2019,3.2.3,60.046680295190555,
2,0,2,0,,,,,,,,,,,,,,,,,304.2497829000058,None,materials/readPic.jpg,addition,A_silent,2,2,300.5513499999943,None,300.5513499999943,None,301.500366399996,None,301.7582084000169,None,301.7582084000169,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing37,001,2019_Nov_14_1628,ProdFawcett_Revision2019,3.2.3,60.046680295190555,
3,0,3,0,,,,,,,,,,,,,,,,,308.5169082999928,None,materials/singPic.jpg,tennis,C_sing,3,323,304.88857760000974,None,304.88857760000974,None,305.7667870000005,None,306.02378670001053,None,306.02378670001053,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing37,001,2019_Nov_14_1628,ProdFawcett_Revision2019,3.2.3,60.046680295190555,
4,0,4,0,,,,,,,,,,,,,,,,,312.7834787000029,None,materials/speakPic.jpg,tough,B_aloud,4,333,309.0940908000048,None,309.0940908000048,None,310.0344165000133,None,310.2960899999889,None,310.2960899999889,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing37,001,2019_Nov_14_1628,ProdFawcett_Revision2019,3.2.3,60.046680295190555,
5,0,5,0,,,,,,,,,,,,,,,,,317.0504160000128,None,materials/singPic.jpg,beauty,C_sing,5,18,313.403670300002,None,313.403670300002,None,314.29955039999913,None,314.56144140000106,None,314.56144140000106,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing37,001,2019_Nov_14_1628,ProdFawcett_Revision2019,3.2.3,60.046680295190555,
6,0,6,0,,,,,,,,,,,,,,,,,321.3172996999929,None,materials/singPic.jpg,narrow,C_sing,6,197,317.62579520000145,None,317.62579520000145,None,318.5675772000104,None,318.8296893000079,None,318.8296893000079,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing37,001,2019_Nov_14_1628,ProdFawcett_Revision2019,3.2.3,60.046680295190555,
7,0,7,0,,,,,,,,,,,,,,,,,325.5846215999918,None,materials/singPic.jpg,write,C_sing,7,358,321.9064180999994,None,321.9064180999994,None,322.8345360000094,None,323.0963260999997,None,323.0963260999997,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing37,001,2019_Nov_14_1628,ProdFawcett_Revision2019,3.2.3,60.046680295190555,
