StudyTrials.thisRepN,StudyTrials.thisTrialN,StudyTrials.thisN,StudyTrials.thisIndex,TestTrials.thisRepN,TestTrials.thisTrialN,TestTrials.thisN,TestTrials.thisIndex,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textReady.started,textReady.stopped,keyReady.keys,keyReady.rt,keyReady.started,keyReady.stopped,polyback_2.started,polyback_2.stopped,studyPic,studyWord,studyType,studyN,studyOrder,polyback_3.started,polyback_3.stopped,studyPicChoice.started,studyPicChoice.stopped,polyback_4.started,polyback_4.stopped,polyback.started,polyback.stopped,studyWords.started,studyWords.stopped,getResearcher.started,getResearcher.stopped,kPress2.keys,kPress2.rt,kPress2.started,kPress2.stopped,testWord,testType,testN,testOrder,polyback_5.started,polyback_5.stopped,testWords.started,testWords.stopped,textScale.started,textScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,polyback_6.started,polyback_6.stopped,studyWords_2.started,studyWords_2.stopped,polyback_7.started,polyback_7.stopped,testWords_2.started,testWords_2.stopped,textScale_2.started,textScale_2.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,28.148677200020757,None,space,1923.0270760999992,28.148677200020757,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing36,001,2019_Nov_14_1532,ProdFawcett_Revision2019,3.2.3,59.628265465584136,
,,,,,,,,,,,,,,1951.1998773000087,None,space,1.9758966999943368,1951.1998773000087,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing36,001,2019_Nov_14_1532,ProdFawcett_Revision2019,3.2.3,59.628265465584136,
0,0,0,0,,,,,,,,,,,,,,,,,1957.9814217000094,None,materials/singPic.jpg,history,C_sing,0,153,1954.3359884000092,None,1954.3359884000092,None,1955.2297890000045,None,1955.4815659000014,None,1955.4815659000014,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing36,001,2019_Nov_14_1532,ProdFawcett_Revision2019,3.2.3,59.628265465584136,
1,0,1,0,,,,,,,,,,,,,,,,,1962.2483746000216,None,materials/speakPic.jpg,balance,B_aloud,1,17,1958.5584740000195,None,1958.5584740000195,None,1959.4987957000267,None,1959.7595229000144,None,1959.7595229000144,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing36,001,2019_Nov_14_1532,ProdFawcett_Revision2019,3.2.3,59.628265465584136,
2,0,2,0,,,,,,,,,,,,,,,,,1966.5150255000044,None,materials/readPic.jpg,goose,A_silent,2,138,1962.8343686000153,None,1962.8343686000153,None,1963.765872900025,None,1964.0254093000258,None,1964.0254093000258,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing36,001,2019_Nov_14_1532,ProdFawcett_Revision2019,3.2.3,59.628265465584136,
3,0,3,0,,,,,,,,,,,,,,,,,1970.7825111999991,None,materials/singPic.jpg,reading,C_sing,3,254,1967.106576100021,None,1967.106576100021,None,1968.0335124000267,None,1968.294517900009,None,1968.294517900009,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing36,001,2019_Nov_14_1532,ProdFawcett_Revision2019,3.2.3,59.628265465584136,
4,0,4,0,,,,,,,,,,,,,,,,,1975.0491334000253,None,materials/readPic.jpg,surface,A_silent,4,316,1971.3536342000007,None,1971.3536342000007,None,1972.3008683000226,None,1972.5562203000009,None,1972.5562203000009,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing36,001,2019_Nov_14_1532,ProdFawcett_Revision2019,3.2.3,59.628265465584136,
5,0,5,0,,,,,,,,,,,,,,,,,1979.3175211000198,None,materials/speakPic.jpg,republic,B_aloud,5,260,1975.664875300019,None,1975.664875300019,None,1976.5661565000191,None,1976.8305467000173,None,1976.8305467000173,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing36,001,2019_Nov_14_1532,ProdFawcett_Revision2019,3.2.3,59.628265465584136,
6,0,6,0,,,,,,,,,,,,,,,,,1983.5830092000251,None,materials/readPic.jpg,conference,A_silent,6,66,1979.898357500002,None,1979.898357500002,None,1980.8328742000158,None,1981.0915734000155,None,1981.0915734000155,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing36,001,2019_Nov_14_1532,ProdFawcett_Revision2019,3.2.3,59.628265465584136,
7,0,7,0,,,,,,,,,,,,,,,,,1987.8500948,None,materials/readPic.jpg,store,A_silent,7,305,1984.1609880000178,None,1984.1609880000178,None,1985.1006264000025,None,1985.348426200013,None,1985.348426200013,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing36,001,2019_Nov_14_1532,ProdFawcett_Revision2019,3.2.3,59.628265465584136,
8,0,8,0,,,,,,,,,,,,,,,,,1992.1175894000044,None,materials/speakPic.jpg,sight,B_aloud,8,286,1988.4376334000262,None,1988.4376334000262,None,1989.3671123000095,None,1989.6296946000075,None,1989.6296946000075,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing36,001,2019_Nov_14_1532,ProdFawcett_Revision2019,3.2.3,59.628265465584136,
