StudyTrials.thisRepN,StudyTrials.thisTrialN,StudyTrials.thisN,StudyTrials.thisIndex,TestTrials.thisRepN,TestTrials.thisTrialN,TestTrials.thisN,TestTrials.thisIndex,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textReady.started,textReady.stopped,keyReady.keys,keyReady.rt,keyReady.started,keyReady.stopped,polyback_2.started,polyback_2.stopped,studyPic,studyWord,studyType,studyN,studyOrder,polyback_3.started,polyback_3.stopped,studyPicChoice.started,studyPicChoice.stopped,polyback_4.started,polyback_4.stopped,polyback.started,polyback.stopped,studyWords.started,studyWords.stopped,getResearcher.started,getResearcher.stopped,kPress2.keys,kPress2.rt,kPress2.started,kPress2.stopped,testWord,testType,testN,testOrder,polyback_5.started,polyback_5.stopped,testWords.started,testWords.stopped,textScale.started,textScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,polyback_6.started,polyback_6.stopped,studyWords_2.started,studyWords_2.stopped,polyback_7.started,polyback_7.stopped,testWords_2.started,testWords_2.stopped,textScale_2.started,textScale_2.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,24.003201768980944,None,space,233.78149411739105,24.003201768980944,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing42,001,2019_Nov_18_1450,ProdFawcett_Revision2019,3.2.4,59.95051683236893,
,,,,,,,,,,,,,,257.80718290979985,None,space,4.457113089777067,257.80718290979985,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing42,001,2019_Nov_18_1450,ProdFawcett_Revision2019,3.2.4,59.95051683236893,
0,0,0,0,,,,,,,,,,,,,,,,,267.0600809850066,None,materials/readPic.jpg,music,A_silent,0,196,263.4090249765968,None,263.4090249765968,None,264.31102876460545,None,264.55915326505783,None,264.55915326505783,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing42,001,2019_Nov_18_1450,ProdFawcett_Revision2019,3.2.4,59.95051683236893,
1,0,1,0,,,,,,,,,,,,,,,,,271.32834133127653,None,materials/singPic.jpg,stand,C_sing,1,302,267.71494863796534,None,267.71494863796534,None,268.57726572972024,None,268.8438283142741,None,268.8438283142741,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing42,001,2019_Nov_18_1450,ProdFawcett_Revision2019,3.2.4,59.95051683236893,
2,0,2,0,,,,,,,,,,,,,,,,,275.5959737638432,None,materials/singPic.jpg,recall,C_sing,2,255,271.91456952612543,None,271.91456952612543,None,272.84531646042024,None,273.11217138716347,None,273.11217138716347,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing42,001,2019_Nov_18_1450,ProdFawcett_Revision2019,3.2.4,59.95051683236893,
3,0,3,0,,,,,,,,,,,,,,,,,279.8639700691356,None,materials/readPic.jpg,length,A_silent,3,169,276.21390180412436,None,276.21390180412436,None,277.1131933408178,None,277.36310641566706,None,277.36310641566706,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing42,001,2019_Nov_18_1450,ProdFawcett_Revision2019,3.2.4,59.95051683236893,
4,0,4,0,,,,,,,,,,,,,,,,,284.1152499992222,None,materials/singPic.jpg,smooth,C_sing,4,292,280.4819631089035,None,280.4819631089035,None,281.3823167185519,None,281.64775254166625,None,281.64775254166625,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing42,001,2019_Nov_18_1450,ProdFawcett_Revision2019,3.2.4,59.95051683236893,
5,0,5,0,,,,,,,,,,,,,,,,,288.3832080512284,None,materials/speakPic.jpg,phrase,B_aloud,5,220,284.75044022379734,None,284.75044022379734,None,285.6322873288318,None,285.89899421846667,None,285.89899421846667,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing42,001,2019_Nov_18_1450,ProdFawcett_Revision2019,3.2.4,59.95051683236893,
6,0,6,0,,,,,,,,,,,,,,,,,292.6511710792711,None,materials/readPic.jpg,crisis,A_silent,6,79,288.9746610852112,None,288.9746610852112,None,289.90051501985727,None,290.1669740406355,None,290.1669740406355,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing42,001,2019_Nov_18_1450,ProdFawcett_Revision2019,3.2.4,59.95051683236893,
7,0,7,0,,,,,,,,,,,,,,,,,296.9191729826057,None,materials/singPic.jpg,volume,C_sing,7,349,293.2539047897467,None,293.2539047897467,None,294.1682976665493,None,294.4349277386086,None,294.4349277386086,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing42,001,2019_Nov_18_1450,ProdFawcett_Revision2019,3.2.4,59.95051683236893,
8,0,8,0,,,,,,,,,,,,,,,,,301.18715684780454,None,materials/speakPic.jpg,income,B_aloud,8,159,297.52063065052334,None,297.52063065052334,None,298.4368506660112,None,298.70292000087056,None,298.70292000087056,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing42,001,2019_Nov_18_1450,ProdFawcett_Revision2019,3.2.4,59.95051683236893,
