StudyTrials.thisRepN,StudyTrials.thisTrialN,StudyTrials.thisN,StudyTrials.thisIndex,TestTrials.thisRepN,TestTrials.thisTrialN,TestTrials.thisN,TestTrials.thisIndex,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textReady.started,textReady.stopped,keyReady.keys,keyReady.rt,keyReady.started,keyReady.stopped,polyback_2.started,polyback_2.stopped,studyPic,studyWord,studyType,studyN,studyOrder,polyback_3.started,polyback_3.stopped,studyPicChoice.started,studyPicChoice.stopped,polyback_4.started,polyback_4.stopped,polyback.started,polyback.stopped,studyWords.started,studyWords.stopped,getResearcher.started,getResearcher.stopped,kPress2.keys,kPress2.rt,kPress2.started,kPress2.stopped,testWord,testType,testN,testOrder,polyback_5.started,polyback_5.stopped,testWords.started,testWords.stopped,textScale.started,textScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,polyback_6.started,polyback_6.stopped,studyWords_2.started,studyWords_2.stopped,polyback_7.started,polyback_7.stopped,testWords_2.started,testWords_2.stopped,textScale_2.started,textScale_2.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,19.912703240654082,None,space,271.5503492567018,19.912703240654082,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing41,001,2019_Nov_18_1339,ProdFawcett_Revision2019,3.2.4,60.02015978506053,
,,,,,,,,,,,,,,291.47930957268136,None,space,6.815398395223383,291.47930957268136,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing41,001,2019_Nov_18_1339,ProdFawcett_Revision2019,3.2.4,60.02015978506053,
0,0,0,0,,,,,,,,,,,,,,,,,303.100478012067,None,materials/readPic.jpg,dispute,A_silent,0,99,299.4981856067675,None,299.4981856067675,None,300.34996983268,None,300.61537786900544,None,300.61537786900544,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing41,001,2019_Nov_18_1339,ProdFawcett_Revision2019,3.2.4,60.02015978506053,
1,0,1,0,,,,,,,,,,,,,,,,,307.36758194936874,None,materials/speakPic.jpg,cousin,B_aloud,1,76,303.8081737886423,None,303.8081737886423,None,304.616731977359,None,304.8833952229893,None,304.8833952229893,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing41,001,2019_Nov_18_1339,ProdFawcett_Revision2019,3.2.4,60.02015978506053,
2,0,2,0,,,,,,,,,,,,,,,,,311.6355685140261,None,materials/singPic.jpg,guide,C_sing,2,147,308.0022737451018,None,308.0022737451018,None,308.8850901909559,None,309.15133793618224,None,309.15133793618224,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing41,001,2019_Nov_18_1339,ProdFawcett_Revision2019,3.2.4,60.02015978506053,
3,0,3,0,,,,,,,,,,,,,,,,,315.90360732723775,None,materials/speakPic.jpg,safety,B_aloud,3,270,312.237754245195,None,312.237754245195,None,313.1530080238849,None,313.4193487590969,None,313.4193487590969,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing41,001,2019_Nov_18_1339,ProdFawcett_Revision2019,3.2.4,60.02015978506053,
4,0,4,0,,,,,,,,,,,,,,,,,320.17166728867323,None,materials/singPic.jpg,nature,C_sing,4,200,316.5048099769856,None,316.5048099769856,None,317.4210011196119,None,317.68749238041937,None,317.68749238041937,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing41,001,2019_Nov_18_1339,ProdFawcett_Revision2019,3.2.4,60.02015978506053,
5,0,5,0,,,,,,,,,,,,,,,,,324.4395089257946,None,materials/singPic.jpg,style,C_sing,5,311,320.754787273745,None,320.754787273745,None,321.68926012315706,None,321.95532157740854,None,321.95532157740854,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing41,001,2019_Nov_18_1339,ProdFawcett_Revision2019,3.2.4,60.02015978506053,
6,0,6,0,,,,,,,,,,,,,,,,,328.70751788268944,None,materials/speakPic.jpg,disease,B_aloud,6,97,325.0254472227407,None,325.0254472227407,None,325.9570125023324,None,326.20892361759024,None,326.20892361759024,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing41,001,2019_Nov_18_1339,ProdFawcett_Revision2019,3.2.4,60.02015978506053,
7,0,7,0,,,,,,,,,,,,,,,,,332.9755125334327,None,materials/readPic.jpg,volume,A_silent,7,349,329.275250668657,None,329.275250668657,None,330.2250068420726,None,330.4913071468559,None,330.4913071468559,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing41,001,2019_Nov_18_1339,ProdFawcett_Revision2019,3.2.4,60.02015978506053,
8,0,8,0,,,,,,,,,,,,,,,,,337.22719319524776,None,materials/speakPic.jpg,solution,B_aloud,8,294,333.54706039684015,None,333.54706039684015,None,334.47582757977216,None,334.73049418423807,None,334.73049418423807,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing41,001,2019_Nov_18_1339,ProdFawcett_Revision2019,3.2.4,60.02015978506053,
9,0,9,0,,,,,,,,,,,,,,,,,341.4948180630713,None,materials/singPic.jpg,government,C_sing,9,139,337.8484658207376,None,337.8484658207376,None,338.74406916713315,None,339.01081234061076,None,339.01081234061076,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing41,001,2019_Nov_18_1339,ProdFawcett_Revision2019,3.2.4,60.02015978506053,
10,0,10,0,,,,,,,,,,,,,,,,,345.76282359893,None,materials/speakPic.jpg,owner,B_aloud,10,208,342.06301175592444,None,342.06301175592444,None,343.013337065373,None,343.27859364309234,None,343.27859364309234,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing41,001,2019_Nov_18_1339,ProdFawcett_Revision2019,3.2.4,60.02015978506053,
11,0,11,0,,,,,,,,,,,,,,,,,350.0307485849348,None,materials/speakPic.jpg,length,B_aloud,11,169,346.32930832866805,None,346.32930832866805,None,347.2811706164084,None,347.54659544691185,None,347.54659544691185,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing41,001,2019_Nov_18_1339,ProdFawcett_Revision2019,3.2.4,60.02015978506053,
12,0,12,0,,,,,,,,,,,,,,,,,354.29913820986485,None,materials/singPic.jpg,prime,C_sing,12,235,350.65306618150134,None,350.65306618150134,None,351.54804565528366,None,351.8145757915031,None,351.8145757915031,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing41,001,2019_Nov_18_1339,ProdFawcett_Revision2019,3.2.4,60.02015978506053,
13,0,13,0,,,,,,,,,,,,,,,,,358.5667845369162,None,materials/readPic.jpg,close,A_silent,13,53,354.9170411146356,None,354.9170411146356,None,355.81570566647997,None,356.0826093176588,None,356.0826093176588,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing41,001,2019_Nov_18_1339,ProdFawcett_Revision2019,3.2.4,60.02015978506053,
14,0,14,0,,,,,,,,,,,,,,,,,362.83473720221446,None,materials/singPic.jpg,citizen,C_sing,14,50,359.1847959818374,None,359.1847959818374,None,360.0843189027805,None,360.3532425203707,None,360.3532425203707,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing41,001,2019_Nov_18_1339,ProdFawcett_Revision2019,3.2.4,60.02015978506053,
15,0,15,0,,,,,,,,,,,,,,,,,367.1026261118368,None,materials/singPic.jpg,emergency,C_sing,15,110,363.38831342912226,None,363.38831342912226,None,364.3521480997697,None,364.61873701561217,None,364.61873701561217,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing41,001,2019_Nov_18_1339,ProdFawcett_Revision2019,3.2.4,60.02015978506053,
16,0,16,0,,,,,,,,,,,,,,,,,371.37073210176004,None,materials/readPic.jpg,medicine,A_silent,16,186,367.6936399825836,None,367.6936399825836,None,368.62003514337266,None,368.8755448777756,None,368.8755448777756,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing41,001,2019_Nov_18_1339,ProdFawcett_Revision2019,3.2.4,60.02015978506053,
17,0,17,0,,,,,,,,,,,,,,,,,375.63906325807056,None,materials/readPic.jpg,shape,A_silent,17,282,371.95390744541874,None,371.95390744541874,None,372.8877498911488,None,373.1545316290353,None,373.1545316290353,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing41,001,2019_Nov_18_1339,ProdFawcett_Revision2019,3.2.4,60.02015978506053,
18,0,18,0,,,,,,,,,,,,,,,,,379.906709896125,None,materials/singPic.jpg,tough,C_sing,18,333,376.2568806369345,None,376.2568806369345,None,377.1559846364371,None,377.42273309697066,None,377.42273309697066,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing41,001,2019_Nov_18_1339,ProdFawcett_Revision2019,3.2.4,60.02015978506053,
