StudyTrials.thisRepN,StudyTrials.thisTrialN,StudyTrials.thisN,StudyTrials.thisIndex,TestTrials.thisRepN,TestTrials.thisTrialN,TestTrials.thisN,TestTrials.thisIndex,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textReady.started,textReady.stopped,keyReady.keys,keyReady.rt,keyReady.started,keyReady.stopped,polyback_2.started,polyback_2.stopped,studyPic,studyWord,studyType,studyN,studyOrder,polyback_3.started,polyback_3.stopped,studyPicChoice.started,studyPicChoice.stopped,polyback_4.started,polyback_4.stopped,polyback.started,polyback.stopped,studyWords.started,studyWords.stopped,getResearcher.started,getResearcher.stopped,kPress2.keys,kPress2.rt,kPress2.started,kPress2.stopped,testWord,testType,testN,testOrder,polyback_5.started,polyback_5.stopped,testWords.started,testWords.stopped,textScale.started,textScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,polyback_6.started,polyback_6.stopped,studyWords_2.started,studyWords_2.stopped,polyback_7.started,polyback_7.stopped,testWords_2.started,testWords_2.stopped,textScale_2.started,textScale_2.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,16.06602009999915,None,space,350.8803359000012,16.06602009999915,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,base5,001,2019_Oct_24_1501,ProdFawcett_Revision2019,3.2.3,59.96120509981894,
,,,,,,,,,,,,,,366.97325710000587,None,space,3.9891898999921978,366.97325710000587,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,base5,001,2019_Oct_24_1501,ProdFawcett_Revision2019,3.2.3,59.96120509981894,
0,0,0,0,,,,,,,,,,,,,,,,,375.76344500000414,None,materials/readPic.jpg,object,A_silent,0,204,372.1357599000039,None,372.1357599000039,None,373.0124002999946,None,373.28661999999895,None,373.28661999999895,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,base5,001,2019_Oct_24_1501,ProdFawcett_Revision2019,3.2.3,59.96120509981894,
1,0,1,0,,,,,,,,,,,,,,,,,380.0179324000055,None,materials/readPic.jpg,science,A_silent,1,275,376.3140964000049,None,376.3140964000049,None,377.2842424999981,None,377.54063089999545,None,377.54063089999545,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,base5,001,2019_Oct_24_1501,ProdFawcett_Revision2019,3.2.3,59.96120509981894,
2,0,2,0,,,,,,,,,,,,,,,,,384.28905819999636,None,materials/speakPic.jpg,discussion,B_aloud1,2,96,380.6204690000013,None,380.6204690000013,None,381.53802360000554,None,381.7914429999946,None,381.7914429999946,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,base5,001,2019_Oct_24_1501,ProdFawcett_Revision2019,3.2.3,59.96120509981894,
3,0,3,0,,,,,,,,,,,,,,,,,388.5583967999992,None,materials/mumblePic.jpg,close,C_aloud2,3,53,384.8650998999947,None,384.8650998999947,None,385.8059198999981,None,386.06549890000315,None,386.06549890000315,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,base5,001,2019_Oct_24_1501,ProdFawcett_Revision2019,3.2.3,59.96120509981894,
4,0,4,0,,,,,,,,,,,,,,,,,392.83077040000353,None,materials/mumblePic.jpg,motion,C_aloud2,4,194,389.1140341999999,None,389.1140341999999,None,390.0793057999981,None,390.337503200004,None,390.337503200004,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,base5,001,2019_Oct_24_1501,ProdFawcett_Revision2019,3.2.3,59.96120509981894,
5,0,5,0,,,,,,,,,,,,,,,,,397.1015449999977,None,materials/speakPic.jpg,people,B_aloud1,5,216,393.3914006999985,None,393.3914006999985,None,394.34911710000597,None,394.6105355000036,None,394.6105355000036,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,base5,001,2019_Oct_24_1501,ProdFawcett_Revision2019,3.2.3,59.96120509981894,
6,0,6,0,,,,,,,,,,,,,,,,,401.3724643000023,None,materials/mumblePic.jpg,novel,C_aloud2,6,202,397.6485861999972,None,397.6485861999972,None,398.6213662000082,None,398.88101050000114,None,398.88101050000114,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,base5,001,2019_Oct_24_1501,ProdFawcett_Revision2019,3.2.3,59.96120509981894,
7,0,7,0,,,,,,,,,,,,,,,,,405.6445478999958,None,materials/readPic.jpg,dance,A_silent,7,84,401.95963720000873,None,401.95963720000873,None,402.8911269999953,None,403.14804660000664,None,403.14804660000664,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,base5,001,2019_Oct_24_1501,ProdFawcett_Revision2019,3.2.3,59.96120509981894,
