StudyTrials.thisRepN,StudyTrials.thisTrialN,StudyTrials.thisN,StudyTrials.thisIndex,TestTrials.thisRepN,TestTrials.thisTrialN,TestTrials.thisN,TestTrials.thisIndex,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textReady.started,textReady.stopped,keyReady.keys,keyReady.rt,keyReady.started,keyReady.stopped,polyback_2.started,polyback_2.stopped,studyPic,studyWord,studyType,studyN,studyOrder,polyback_3.started,polyback_3.stopped,studyPicChoice.started,studyPicChoice.stopped,polyback_4.started,polyback_4.stopped,polyback.started,polyback.stopped,studyWords.started,studyWords.stopped,getResearcher.started,getResearcher.stopped,kPress2.keys,kPress2.rt,kPress2.started,kPress2.stopped,testWord,testType,testN,testOrder,polyback_5.started,polyback_5.stopped,testWords.started,testWords.stopped,textScale.started,textScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,polyback_6.started,polyback_6.stopped,studyWords_2.started,studyWords_2.stopped,polyback_7.started,polyback_7.stopped,testWords_2.started,testWords_2.stopped,textScale_2.started,textScale_2.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,13.846910799999023,None,space,1048.626281999983,13.846910799999023,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing38,001,2019_Nov_14_1658,ProdFawcett_Revision2019,3.2.3,59.98494377619735,
,,,,,,,,,,,,,,1062.4931177999824,None,space,10.235986099985894,1062.4931177999824,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing38,001,2019_Nov_14_1658,ProdFawcett_Revision2019,3.2.3,59.98494377619735,
0,0,0,0,,,,,,,,,,,,,,,,,1077.5252302000008,None,materials/speakPic.jpg,narrow,B_aloud,0,197,1073.8536197000067,None,1073.8536197000067,None,1074.7763817000086,None,1075.0410741000087,None,1075.0410741000087,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing38,001,2019_Nov_14_1658,ProdFawcett_Revision2019,3.2.3,59.98494377619735,
1,0,1,0,,,,,,,,,,,,,,,,,1081.7922308999987,None,materials/readPic.jpg,track,A_silent,1,334,1078.1002272999904,None,1078.1002272999904,None,1079.0421971000032,None,1079.3000011999975,None,1079.3000011999975,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing38,001,2019_Nov_14_1658,ProdFawcett_Revision2019,3.2.3,59.98494377619735,
2,0,2,0,,,,,,,,,,,,,,,,,1086.0589808000077,None,materials/readPic.jpg,enemy,A_silent,2,113,1082.3722965999914,None,1082.3722965999914,None,1083.3095146999985,None,1083.5666497999919,None,1083.5666497999919,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing38,001,2019_Nov_14_1658,ProdFawcett_Revision2019,3.2.3,59.98494377619735,
3,0,3,0,,,,,,,,,,,,,,,,,1090.3261898999917,None,materials/speakPic.jpg,revolution,B_aloud,3,264,1086.6360145999934,None,1086.6360145999934,None,1087.5765777000051,None,1087.8425180999911,None,1087.8425180999911,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing38,001,2019_Nov_14_1658,ProdFawcett_Revision2019,3.2.3,59.98494377619735,
4,0,4,0,,,,,,,,,,,,,,,,,1094.5931769000017,None,materials/speakPic.jpg,generation,B_aloud,4,136,1090.8748443000077,None,1090.8748443000077,None,1091.8435484000074,None,1092.0930578999978,None,1092.0930578999978,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing38,001,2019_Nov_14_1658,ProdFawcett_Revision2019,3.2.3,59.98494377619735,
5,0,5,0,,,,,,,,,,,,,,,,,1098.8601376999868,None,materials/speakPic.jpg,touch,B_aloud,5,332,1095.1857992000005,None,1095.1857992000005,None,1096.1106911999814,None,1096.3670418999973,None,1096.3670418999973,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing38,001,2019_Nov_14_1658,ProdFawcett_Revision2019,3.2.3,59.98494377619735,
6,0,6,0,,,,,,,,,,,,,,,,,1103.127012299985,None,materials/readPic.jpg,mechanical,A_silent,6,185,1099.4450337000017,None,1099.4450337000017,None,1100.3774321000092,None,1100.636745900003,None,1100.636745900003,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing38,001,2019_Nov_14_1658,ProdFawcett_Revision2019,3.2.3,59.98494377619735,
7,0,7,0,,,,,,,,,,,,,,,,,1107.393866600003,None,materials/speakPic.jpg,emergency,B_aloud,7,110,1103.6981692999834,None,1103.6981692999834,None,1104.6440397999831,None,1104.9077592999965,None,1104.9077592999965,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing38,001,2019_Nov_14_1658,ProdFawcett_Revision2019,3.2.3,59.98494377619735,
8,0,8,0,,,,,,,,,,,,,,,,,1111.6608889999916,None,materials/singPic.jpg,group,C_sing,8,143,1107.9794773999893,None,1107.9794773999893,None,1108.9109180000087,None,1109.1714727999934,None,1109.1714727999934,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing38,001,2019_Nov_14_1658,ProdFawcett_Revision2019,3.2.3,59.98494377619735,
9,0,9,0,,,,,,,,,,,,,,,,,1115.9279311999853,None,materials/singPic.jpg,speech,C_sing,9,298,1112.2609383999952,None,1112.2609383999952,None,1113.1779149000067,None,1113.434894200007,None,1113.434894200007,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing38,001,2019_Nov_14_1658,ProdFawcett_Revision2019,3.2.3,59.98494377619735,
10,0,10,0,,,,,,,,,,,,,,,,,1120.1950223000022,None,materials/speakPic.jpg,question,B_aloud,10,247,1116.5243694999954,None,1116.5243694999954,None,1117.4449515999877,None,1117.7148489999818,None,1117.7148489999818,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing38,001,2019_Nov_14_1658,ProdFawcett_Revision2019,3.2.3,59.98494377619735,
11,0,11,0,,,,,,,,,,,,,,,,,1124.4617624999955,None,materials/singPic.jpg,music,C_sing,11,196,1120.7836705000082,None,1120.7836705000082,None,1121.712083099992,None,1121.968698199984,None,1121.968698199984,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing38,001,2019_Nov_14_1658,ProdFawcett_Revision2019,3.2.3,59.98494377619735,
12,0,12,0,,,,,,,,,,,,,,,,,1128.7287761000043,None,materials/speakPic.jpg,direction,B_aloud,12,94,1125.0383011999947,None,1125.0383011999947,None,1125.9794432999915,None,1126.2388900000078,None,1126.2388900000078,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing38,001,2019_Nov_14_1658,ProdFawcett_Revision2019,3.2.3,59.98494377619735,
13,0,13,0,,,,,,,,,,,,,,,,,1132.995002999989,None,materials/readPic.jpg,payment,A_silent,13,215,1129.3081291999843,None,1129.3081291999843,None,1130.2506397999823,None,1130.504442000005,None,1130.504442000005,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing38,001,2019_Nov_14_1658,ProdFawcett_Revision2019,3.2.3,59.98494377619735,
14,0,14,0,,,,,,,,,,,,,,,,,1137.2620258000097,None,materials/singPic.jpg,employment,C_sing,14,111,1133.5878682000039,None,1133.5878682000039,None,1134.5134122000018,None,1134.7734957000066,None,1134.7734957000066,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing38,001,2019_Nov_14_1658,ProdFawcett_Revision2019,3.2.3,59.98494377619735,
15,0,15,0,,,,,,,,,,,,,,,,,1141.5280952999892,None,materials/speakPic.jpg,institute,B_aloud,15,162,1137.8431817000092,None,1137.8431817000092,None,1138.7787057999813,None,1139.0370112000091,None,1139.0370112000091,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing38,001,2019_Nov_14_1658,ProdFawcett_Revision2019,3.2.3,59.98494377619735,
16,0,16,0,,,,,,,,,,,,,,,,,1145.7976656999963,None,materials/speakPic.jpg,territory,B_aloud,16,324,1142.1039782000007,None,1142.1039782000007,None,1143.0481533999846,None,1143.3038435000053,None,1143.3038435000053,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing38,001,2019_Nov_14_1658,ProdFawcett_Revision2019,3.2.3,59.98494377619735,
17,0,17,0,,,,,,,,,,,,,,,,,1150.0638130999869,None,materials/singPic.jpg,produce,C_sing,17,239,1146.3963574999943,None,1146.3963574999943,None,1147.3134054999973,None,1147.5702803999884,None,1147.5702803999884,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing38,001,2019_Nov_14_1658,ProdFawcett_Revision2019,3.2.3,59.98494377619735,
18,0,18,0,,,,,,,,,,,,,,,,,1154.330578299996,None,materials/singPic.jpg,drove,C_sing,18,106,1150.675256699993,None,1150.675256699993,None,1151.580514900008,None,1151.8420036000025,None,1151.8420036000025,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing38,001,2019_Nov_14_1658,ProdFawcett_Revision2019,3.2.3,59.98494377619735,
