StudyTrials.thisRepN,StudyTrials.thisTrialN,StudyTrials.thisN,StudyTrials.thisIndex,TestTrials.thisRepN,TestTrials.thisTrialN,TestTrials.thisN,TestTrials.thisIndex,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textReady.started,textReady.stopped,keyReady.keys,keyReady.rt,keyReady.started,keyReady.stopped,polyback_2.started,polyback_2.stopped,studyPic,studyWord,studyType,studyN,studyOrder,polyback_3.started,polyback_3.stopped,studyPicChoice.started,studyPicChoice.stopped,polyback_4.started,polyback_4.stopped,polyback.started,polyback.stopped,studyWords.started,studyWords.stopped,getResearcher.started,getResearcher.stopped,kPress2.keys,kPress2.rt,kPress2.started,kPress2.stopped,testWord,testType,testN,testOrder,polyback_5.started,polyback_5.stopped,testWords.started,testWords.stopped,textScale.started,textScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,polyback_6.started,polyback_6.stopped,studyWords_2.started,studyWords_2.stopped,polyback_7.started,polyback_7.stopped,testWords_2.started,testWords_2.stopped,textScale_2.started,textScale_2.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,12.776268656252796,None,space,270.90272313639616,12.776268656252796,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing43,001,2019_Nov_18_1549,ProdFawcett_Revision2019,3.2.4,59.82915047848188,
,,,,,,,,,,,,,,283.70858210928054,None,space,17.849107889817788,283.70858210928054,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing43,001,2019_Nov_18_1549,ProdFawcett_Revision2019,3.2.4,59.82915047848188,
0,0,0,0,,,,,,,,,,,,,,,,,306.3655963003166,None,materials/speakPic.jpg,graduate,B_aloud,0,141,302.71422369153606,None,302.71422369153606,None,303.6149026096209,None,303.8813911756206,None,303.8813911756206,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing43,001,2019_Nov_18_1549,ProdFawcett_Revision2019,3.2.4,59.82915047848188,
1,0,1,0,,,,,,,,,,,,,,,,,310.6335322711575,None,materials/readPic.jpg,sweet,A_silent,1,319,306.98397809299604,None,306.98397809299604,None,307.882594443633,None,308.1341611178668,None,308.1341611178668,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing43,001,2019_Nov_18_1549,ProdFawcett_Revision2019,3.2.4,59.82915047848188,
2,0,2,0,,,,,,,,,,,,,,,,,314.9015680737457,None,materials/readPic.jpg,curve,A_silent,2,82,311.18332747612294,None,311.18332747612294,None,312.15083768477507,None,312.4173449109139,None,312.4173449109139,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing43,001,2019_Nov_18_1549,ProdFawcett_Revision2019,3.2.4,59.82915047848188,
3,0,3,0,,,,,,,,,,,,,,,,,319.1528318317105,None,materials/singPic.jpg,travel,C_sing,3,338,315.4943049253443,None,315.4943049253443,None,316.40197610880114,None,316.6686344820728,None,316.6686344820728,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing43,001,2019_Nov_18_1549,ProdFawcett_Revision2019,3.2.4,59.82915047848188,
4,0,4,0,,,,,,,,,,,,,,,,,323.4207998357915,None,materials/singPic.jpg,bicycle,C_sing,4,21,319.70263823276036,None,319.70263823276036,None,320.66987196034097,None,320.92016725705344,None,320.92016725705344,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing43,001,2019_Nov_18_1549,ProdFawcett_Revision2019,3.2.4,59.82915047848188,
5,0,5,0,,,,,,,,,,,,,,,,,327.6887930310604,None,materials/readPic.jpg,sleep,A_silent,5,290,324.05596984521435,None,324.05596984521435,None,324.9396559070228,None,325.2045875953618,None,325.2045875953618,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing43,001,2019_Nov_18_1549,ProdFawcett_Revision2019,3.2.4,59.82915047848188,
6,0,6,0,,,,,,,,,,,,,,,,,331.9565616826476,None,materials/singPic.jpg,listen,C_sing,6,172,328.29239008400236,None,328.29239008400236,None,329.205809834516,None,329.4725605754793,None,329.4725605754793,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing43,001,2019_Nov_18_1549,ProdFawcett_Revision2019,3.2.4,59.82915047848188,
7,0,7,0,,,,,,,,,,,,,,,,,336.2247365032772,None,materials/readPic.jpg,cousin,A_silent,7,76,332.53152786114424,None,332.53152786114424,None,333.47404343458584,None,333.7237388078038,None,333.7237388078038,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing43,001,2019_Nov_18_1549,ProdFawcett_Revision2019,3.2.4,59.82915047848188,
8,0,8,0,,,,,,,,,,,,,,,,,340.49259658954907,None,materials/speakPic.jpg,running,B_aloud,8,268,336.82609091842096,None,336.82609091842096,None,337.7418008900895,None,338.0085376359475,None,338.0085376359475,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing43,001,2019_Nov_18_1549,ProdFawcett_Revision2019,3.2.4,59.82915047848188,
9,0,9,0,,,,,,,,,,,,,,,,,344.76069987964274,None,materials/speakPic.jpg,point,B_aloud,9,226,341.0592002264102,None,341.0592002264102,None,342.0097810232601,None,342.2765777925679,None,342.2765777925679,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing43,001,2019_Nov_18_1549,ProdFawcett_Revision2019,3.2.4,59.82915047848188,
10,0,10,0,,,,,,,,,,,,,,,,,349.0286604196672,None,materials/singPic.jpg,level,C_sing,10,170,345.4116828025044,None,345.4116828025044,None,346.2777745295316,None,346.54435577422555,None,346.54435577422555,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing43,001,2019_Nov_18_1549,ProdFawcett_Revision2019,3.2.4,59.82915047848188,
11,0,11,0,,,,,,,,,,,,,,,,,353.29663433279165,None,materials/readPic.jpg,angle,A_silent,11,7,349.5967699298071,None,349.5967699298071,None,350.5457378685769,None,350.80117869882906,None,350.80117869882906,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing43,001,2019_Nov_18_1549,ProdFawcett_Revision2019,3.2.4,59.82915047848188,
12,0,12,0,,,,,,,,,,,,,,,,,357.5646079349135,None,materials/singPic.jpg,heavy,C_sing,12,151,353.8994915111916,None,353.8994915111916,None,354.81391766524393,None,355.0636052634036,None,355.0636052634036,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing43,001,2019_Nov_18_1549,ProdFawcett_Revision2019,3.2.4,59.82915047848188,
13,0,13,0,,,,,,,,,,,,,,,,,361.83232558211876,None,materials/singPic.jpg,platform,C_sing,13,224,358.1477618717372,None,358.1477618717372,None,359.0817317231713,None,359.3483916514542,None,359.3483916514542,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing43,001,2019_Nov_18_1549,ProdFawcett_Revision2019,3.2.4,59.82915047848188,
14,0,14,0,,,,,,,,,,,,,,,,,366.10055669417034,None,materials/speakPic.jpg,throw,B_aloud,14,330,362.433934086167,None,362.433934086167,None,363.34970408128356,None,363.60052372792325,None,363.60052372792325,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing43,001,2019_Nov_18_1549,ProdFawcett_Revision2019,3.2.4,59.82915047848188,
15,0,15,0,,,,,,,,,,,,,,,,,370.36853620533657,None,materials/readPic.jpg,smooth,A_silent,15,292,366.7016256091765,None,366.7016256091765,None,367.61770971664646,None,367.88432486059355,None,367.88432486059355,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing43,001,2019_Nov_18_1549,ProdFawcett_Revision2019,3.2.4,59.82915047848188,
