StudyTrials.thisRepN,StudyTrials.thisTrialN,StudyTrials.thisN,StudyTrials.thisIndex,TestTrials.thisRepN,TestTrials.thisTrialN,TestTrials.thisN,TestTrials.thisIndex,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textReady.started,textReady.stopped,keyReady.keys,keyReady.rt,keyReady.started,keyReady.stopped,polyback_2.started,polyback_2.stopped,studyPic,studyWord,studyType,studyN,studyOrder,polyback_3.started,polyback_3.stopped,studyPicChoice.started,studyPicChoice.stopped,polyback_4.started,polyback_4.stopped,polyback.started,polyback.stopped,studyWords.started,studyWords.stopped,getResearcher.started,getResearcher.stopped,kPress2.keys,kPress2.rt,kPress2.started,kPress2.stopped,testWord,testType,testN,testOrder,polyback_5.started,polyback_5.stopped,testWords.started,testWords.stopped,textScale.started,textScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,polyback_6.started,polyback_6.stopped,studyWords_2.started,studyWords_2.stopped,polyback_7.started,polyback_7.stopped,testWords_2.started,testWords_2.stopped,textScale_2.started,textScale_2.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,11.885921600041911,None,space,878.0082300999202,11.885921600041911,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing27,001,2019_Nov_07_1619,ProdFawcett_Revision2019,3.2.3,60.02681996376307,
,,,,,,,,,,,,,,889.9232759000733,None,space,13.443148100050166,889.9232759000733,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing27,001,2019_Nov_07_1619,ProdFawcett_Revision2019,3.2.3,60.02681996376307,
0,0,0,0,,,,,,,,,,,,,,,,,908.1759274001233,None,materials/speakPic.jpg,bitter,B_aloud,0,23,904.5333024000283,None,904.5333024000283,None,905.4267941999715,None,905.6881500999443,None,905.6881500999443,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing27,001,2019_Nov_07_1619,ProdFawcett_Revision2019,3.2.3,60.02681996376307,
1,0,1,0,,,,,,,,,,,,,,,,,912.442254499998,None,materials/readPic.jpg,couch,A_silent,1,70,908.7574978999328,None,908.7574978999328,None,909.6937698998954,None,909.9491240000352,None,909.9491240000352,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing27,001,2019_Nov_07_1619,ProdFawcett_Revision2019,3.2.3,60.02681996376307,
2,0,2,0,,,,,,,,,,,,,,,,,916.709865400102,None,materials/speakPic.jpg,estate,B_aloud,2,119,913.0135586999822,None,913.0135586999822,None,913.9601664000656,None,914.2161354999989,None,914.2161354999989,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing27,001,2019_Nov_07_1619,ProdFawcett_Revision2019,3.2.3,60.02681996376307,
3,0,3,0,,,,,,,,,,,,,,,,,920.9767477000132,None,materials/speakPic.jpg,weather,B_aloud,3,352,917.2758526001126,None,917.2758526001126,None,918.2270221000072,None,918.4920346001163,None,918.4920346001163,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing27,001,2019_Nov_07_1619,ProdFawcett_Revision2019,3.2.3,60.02681996376307,
4,0,4,0,,,,,,,,,,,,,,,,,925.2439896001015,None,materials/readPic.jpg,opening,A_silent,4,205,921.5709941000678,None,921.5709941000678,None,922.4924409000669,None,922.748452299973,None,922.748452299973,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing27,001,2019_Nov_07_1619,ProdFawcett_Revision2019,3.2.3,60.02681996376307,
5,0,5,0,,,,,,,,,,,,,,,,,929.5104433000088,None,materials/speakPic.jpg,close,B_aloud,5,53,925.8402811000124,None,925.8402811000124,None,926.7610287999269,None,927.0171564999036,None,927.0171564999036,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing27,001,2019_Nov_07_1619,ProdFawcett_Revision2019,3.2.3,60.02681996376307,
6,0,6,0,,,,,,,,,,,,,,,,,933.7775993999094,None,materials/readPic.jpg,reach,A_silent,6,253,930.0882121000905,None,930.0882121000905,None,931.0277660000138,None,931.2840589000843,None,931.2840589000843,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing27,001,2019_Nov_07_1619,ProdFawcett_Revision2019,3.2.3,60.02681996376307,
7,0,7,0,,,,,,,,,,,,,,,,,938.0439230999909,None,materials/readPic.jpg,graduate,A_silent,7,141,934.393835300114,None,934.393835300114,None,935.2935456000268,None,935.5552819999866,None,935.5552819999866,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing27,001,2019_Nov_07_1619,ProdFawcett_Revision2019,3.2.3,60.02681996376307,
8,0,8,0,,,,,,,,,,,,,,,,,942.311866800068,None,materials/speakPic.jpg,motion,B_aloud,8,194,938.6036936000455,None,938.6036936000455,None,939.5623854000587,None,939.818430100102,None,939.818430100102,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing27,001,2019_Nov_07_1619,ProdFawcett_Revision2019,3.2.3,60.02681996376307,
9,0,9,0,,,,,,,,,,,,,,,,,946.5783714998979,None,materials/readPic.jpg,taste,A_silent,9,322,942.8967887999024,None,942.8967887999024,None,943.8287625999656,None,944.0867077000439,None,944.0867077000439,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing27,001,2019_Nov_07_1619,ProdFawcett_Revision2019,3.2.3,60.02681996376307,
10,0,10,0,,,,,,,,,,,,,,,,,950.8454315999988,None,materials/speakPic.jpg,character,B_aloud,10,46,947.1497788000852,None,947.1497788000852,None,948.0963276999537,None,948.3587110999506,None,948.3587110999506,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing27,001,2019_Nov_07_1619,ProdFawcett_Revision2019,3.2.3,60.02681996376307,
11,0,11,0,,,,,,,,,,,,,,,,,955.1123528999742,None,materials/readPic.jpg,history,A_silent,11,153,951.4244635000359,None,951.4244635000359,None,952.3648377999198,None,952.618953499943,None,952.618953499943,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing27,001,2019_Nov_07_1619,ProdFawcett_Revision2019,3.2.3,60.02681996376307,
12,0,12,0,,,,,,,,,,,,,,,,,959.379557600012,None,materials/singPic.jpg,career,C_sing,12,42,955.6931833000854,None,955.6931833000854,None,956.6294994999189,None,956.8859562000725,None,956.8859562000725,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing27,001,2019_Nov_07_1619,ProdFawcett_Revision2019,3.2.3,60.02681996376307,
13,0,13,0,,,,,,,,,,,,,,,,,963.646648599999,None,materials/readPic.jpg,comfort,A_silent,13,59,959.9479197999462,None,959.9479197999462,None,960.9000812000595,None,961.1528731998987,None,961.1528731998987,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing27,001,2019_Nov_07_1619,ProdFawcett_Revision2019,3.2.3,60.02681996376307,
14,0,14,0,,,,,,,,,,,,,,,,,967.9140552999452,None,materials/readPic.jpg,resistance,A_silent,14,262,964.224812899949,None,964.224812899949,None,965.1634547000285,None,965.424014700111,None,965.424014700111,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing27,001,2019_Nov_07_1619,ProdFawcett_Revision2019,3.2.3,60.02681996376307,
15,0,15,0,,,,,,,,,,,,,,,,,972.1801781000104,None,materials/speakPic.jpg,degree,B_aloud,15,89,968.4845257000998,None,968.4845257000998,None,969.4307113001123,None,969.692307600053,None,969.692307600053,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing27,001,2019_Nov_07_1619,ProdFawcett_Revision2019,3.2.3,60.02681996376307,
16,0,16,0,,,,,,,,,,,,,,,,,976.4470995001029,None,materials/singPic.jpg,material,C_sing,16,182,972.7597014000639,None,972.7597014000639,None,973.6974832001142,None,973.95765700005,None,973.95765700005,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing27,001,2019_Nov_07_1619,ProdFawcett_Revision2019,3.2.3,60.02681996376307,
17,0,17,0,,,,,,,,,,,,,,,,,980.7140903999098,None,materials/singPic.jpg,light,C_sing,17,171,977.0333181999158,None,977.0333181999158,None,977.964442800032,None,978.2257888000458,None,978.2257888000458,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing27,001,2019_Nov_07_1619,ProdFawcett_Revision2019,3.2.3,60.02681996376307,
18,0,18,0,,,,,,,,,,,,,,,,,984.9809763999656,None,materials/readPic.jpg,whole,A_silent,18,355,981.3212594001088,None,981.3212594001088,None,982.231803700095,None,982.49214210012,None,982.49214210012,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing27,001,2019_Nov_07_1619,ProdFawcett_Revision2019,3.2.3,60.02681996376307,
19,0,19,0,,,,,,,,,,,,,,,,,989.2480764000211,None,materials/readPic.jpg,dance,A_silent,19,84,985.5207476001233,None,985.5207476001233,None,986.4984474000521,None,986.7584035000764,None,986.7584035000764,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing27,001,2019_Nov_07_1619,ProdFawcett_Revision2019,3.2.3,60.02681996376307,
20,0,20,0,,,,,,,,,,,,,,,,,993.5149574000388,None,materials/readPic.jpg,conference,A_silent,20,66,989.8192489000503,None,989.8192489000503,None,990.7651593000628,None,991.0228240999859,None,991.0228240999859,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing27,001,2019_Nov_07_1619,ProdFawcett_Revision2019,3.2.3,60.02681996376307,
21,0,21,0,,,,,,,,,,,,,,,,,997.7818680000491,None,materials/speakPic.jpg,foundation,B_aloud,21,132,994.0812838000711,None,994.0812838000711,None,995.032050000038,None,995.2835333000403,None,995.2835333000403,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing27,001,2019_Nov_07_1619,ProdFawcett_Revision2019,3.2.3,60.02681996376307,
22,0,22,0,,,,,,,,,,,,,,,,,1002.0489423999097,None,materials/readPic.jpg,question,A_silent,22,247,998.3580346000381,None,998.3580346000381,None,999.3001230999362,None,999.568359100027,None,999.568359100027,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing27,001,2019_Nov_07_1619,ProdFawcett_Revision2019,3.2.3,60.02681996376307,
23,0,23,0,,,,,,,,,,,,,,,,,1006.3158418000676,None,materials/singPic.jpg,group,C_sing,23,143,1002.6179933999665,None,1002.6179933999665,None,1003.566353000002,None,1003.8257158999331,None,1003.8257158999331,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing27,001,2019_Nov_07_1619,ProdFawcett_Revision2019,3.2.3,60.02681996376307,
24,0,24,0,,,,,,,,,,,,,,,,,1010.5828116999473,None,materials/readPic.jpg,symbol,A_silent,24,321,1006.8893464999273,None,1006.8893464999273,None,1007.8329157000408,None,1008.094705699943,None,1008.094705699943,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing27,001,2019_Nov_07_1619,ProdFawcett_Revision2019,3.2.3,60.02681996376307,
25,0,25,0,,,,,,,,,,,,,,,,,1014.8497361999471,None,materials/speakPic.jpg,empty,B_aloud,25,112,1011.1474768999033,None,1011.1474768999033,None,1012.1003570999019,None,1012.35679599992,None,1012.35679599992,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing27,001,2019_Nov_07_1619,ProdFawcett_Revision2019,3.2.3,60.02681996376307,
26,0,26,0,,,,,,,,,,,,,,,,,1019.1168364000041,None,materials/readPic.jpg,subject,A_silent,26,312,1015.4820387999061,None,1015.4820387999061,None,1016.3668060000055,None,1016.638131499989,None,1016.638131499989,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing27,001,2019_Nov_07_1619,ProdFawcett_Revision2019,3.2.3,60.02681996376307,
27,0,27,0,,,,,,,,,,,,,,,,,1023.3837361999322,None,materials/speakPic.jpg,threat,B_aloud,27,329,1019.6906934999861,None,1019.6906934999861,None,1020.6340193001088,None,1020.891415100079,None,1020.891415100079,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing27,001,2019_Nov_07_1619,ProdFawcett_Revision2019,3.2.3,60.02681996376307,
