StudyTrials.thisRepN,StudyTrials.thisTrialN,StudyTrials.thisN,StudyTrials.thisIndex,TestTrials.thisRepN,TestTrials.thisTrialN,TestTrials.thisN,TestTrials.thisIndex,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textReady.started,textReady.stopped,keyReady.keys,keyReady.rt,keyReady.started,keyReady.stopped,polyback_2.started,polyback_2.stopped,studyPic,studyWord,studyType,studyN,studyOrder,polyback_3.started,polyback_3.stopped,studyPicChoice.started,studyPicChoice.stopped,polyback_4.started,polyback_4.stopped,polyback.started,polyback.stopped,studyWords.started,studyWords.stopped,getResearcher.started,getResearcher.stopped,kPress2.keys,kPress2.rt,kPress2.started,kPress2.stopped,testWord,testType,testN,testOrder,polyback_5.started,polyback_5.stopped,testWords.started,testWords.stopped,textScale.started,textScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,polyback_6.started,polyback_6.stopped,studyWords_2.started,studyWords_2.stopped,polyback_7.started,polyback_7.stopped,testWords_2.started,testWords_2.stopped,textScale_2.started,textScale_2.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,16.93403840489941,None,space,19.7187543832423,16.93403840489941,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing29,001,2019_Nov_11_1510,ProdFawcett_Revision2019,3.2.4,59.928224894090285,
,,,,,,,,,,,,,,36.66973951061948,None,space,2.0944967159309726,36.66973951061948,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing29,001,2019_Nov_11_1510,ProdFawcett_Revision2019,3.2.4,59.928224894090285,
0,0,0,0,,,,,,,,,,,,,,,,,43.57219089181308,None,materials/speakPic.jpg,series,B_aloud,0,279,39.92482516014479,None,39.92482516014479,None,40.823281356956954,None,41.08769718953113,None,41.08769718953113,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing29,001,2019_Nov_11_1510,ProdFawcett_Revision2019,3.2.4,59.928224894090285,
1,0,1,0,,,,,,,,,,,,,,,,,47.83996496827274,None,materials/readPic.jpg,nature,A_silent,1,200,44.20785688494425,None,44.20785688494425,None,45.089231693636634,None,45.355791913281564,None,45.355791913281564,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing29,001,2019_Nov_11_1510,ProdFawcett_Revision2019,3.2.4,59.928224894090285,
2,0,2,0,,,,,,,,,,,,,,,,,52.10798691659534,None,materials/readPic.jpg,medicine,A_silent,2,186,48.42659183030514,None,48.42659183030514,None,49.35741163305886,None,49.62373300001775,None,49.62373300001775,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing29,001,2019_Nov_11_1510,ProdFawcett_Revision2019,3.2.4,59.928224894090285,
3,0,3,0,,,,,,,,,,,,,,,,,56.376314583915814,None,materials/speakPic.jpg,institute,B_aloud,3,162,52.72987067433269,None,52.72987067433269,None,53.62528118839157,None,53.87926587631716,None,53.87926587631716,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing29,001,2019_Nov_11_1510,ProdFawcett_Revision2019,3.2.4,59.928224894090285,
4,0,4,0,,,,,,,,,,,,,,,,,60.64403392330155,None,materials/speakPic.jpg,addition,B_aloud,4,2,56.94919839732336,None,56.94919839732336,None,57.893649286505365,None,58.15979804507788,None,58.15979804507788,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing29,001,2019_Nov_11_1510,ProdFawcett_Revision2019,3.2.4,59.928224894090285,
5,0,5,0,,,,,,,,,,,,,,,,,64.91205649363633,None,materials/speakPic.jpg,native,B_aloud,5,199,61.22738464705935,None,61.22738464705935,None,62.1613888412877,None,62.42784767294347,None,62.42784767294347,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing29,001,2019_Nov_11_1510,ProdFawcett_Revision2019,3.2.4,59.928224894090285,
6,0,6,0,,,,,,,,,,,,,,,,,69.18033066790736,None,materials/singPic.jpg,history,C_sing,6,153,65.56814065935157,None,65.56814065935157,None,66.42942105281156,None,66.6959147171508,None,66.6959147171508,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing29,001,2019_Nov_11_1510,ProdFawcett_Revision2019,3.2.4,59.928224894090285,
7,0,7,0,,,,,,,,,,,,,,,,,73.44799744726186,None,materials/readPic.jpg,conference,A_silent,7,66,69.78324429746988,None,69.78324429746988,None,70.69753474793424,None,70.9639718091629,None,70.9639718091629,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing29,001,2019_Nov_11_1510,ProdFawcett_Revision2019,3.2.4,59.928224894090285,
