StudyTrials.thisRepN,StudyTrials.thisTrialN,StudyTrials.thisN,StudyTrials.thisIndex,TestTrials.thisRepN,TestTrials.thisTrialN,TestTrials.thisN,TestTrials.thisIndex,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textReady.started,textReady.stopped,keyReady.keys,keyReady.rt,keyReady.started,keyReady.stopped,polyback_2.started,polyback_2.stopped,studyPic,studyWord,studyType,studyN,studyOrder,polyback_3.started,polyback_3.stopped,studyPicChoice.started,studyPicChoice.stopped,polyback_4.started,polyback_4.stopped,polyback.started,polyback.stopped,studyWords.started,studyWords.stopped,getResearcher.started,getResearcher.stopped,kPress2.keys,kPress2.rt,kPress2.started,kPress2.stopped,testWord,testType,testN,testOrder,polyback_5.started,polyback_5.stopped,testWords.started,testWords.stopped,textScale.started,textScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,polyback_6.started,polyback_6.stopped,studyWords_2.started,studyWords_2.stopped,polyback_7.started,polyback_7.stopped,testWords_2.started,testWords_2.stopped,textScale_2.started,textScale_2.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,15.386398581787944,None,space,2.57326211349573,15.386398581787944,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing24,001,2019_Nov_07_1309,ProdFawcett_Revision2019,3.2.4,59.94597143601282,
,,,,,,,,,,,,,,17.986324252095073,None,space,13.61250139947515,17.986324252095073,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing24,001,2019_Nov_07_1309,ProdFawcett_Revision2019,3.2.4,59.94597143601282,
0,0,0,0,,,,,,,,,,,,,,,,,36.40867263788823,None,materials/singPic.jpg,dozen,C_sing,0,102,32.7572796541499,None,32.7572796541499,None,33.65916309016757,None,33.92767991544679,None,33.92767991544679,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing24,001,2019_Nov_07_1309,ProdFawcett_Revision2019,3.2.4,59.94597143601282,
1,0,1,0,,,,,,,,,,,,,,,,,40.67680008709431,None,materials/speakPic.jpg,article,B_aloud,1,11,36.99684767064173,None,36.99684767064173,None,37.925854948116466,None,38.19250544253737,None,38.19250544253737,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing24,001,2019_Nov_07_1309,ProdFawcett_Revision2019,3.2.4,59.94597143601282,
2,0,2,0,,,,,,,,,,,,,,,,,44.944645456271246,None,materials/singPic.jpg,light,C_sing,2,171,41.29786713945214,None,41.29786713945214,None,42.19388256513048,None,42.46040026121773,None,42.46040026121773,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing24,001,2019_Nov_07_1309,ProdFawcett_Revision2019,3.2.4,59.94597143601282,
3,0,3,0,,,,,,,,,,,,,,,,,49.21276046521962,None,materials/readPic.jpg,benefit,A_silent,3,20,45.52926603227388,None,45.52926603227388,None,46.4631607264746,None,46.728403309127316,None,46.728403309127316,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing24,001,2019_Nov_07_1309,ProdFawcett_Revision2019,3.2.4,59.94597143601282,
4,0,4,0,,,,,,,,,,,,,,,,,53.480691049364395,None,materials/singPic.jpg,department,C_sing,4,90,49.83041550044436,None,49.83041550044436,None,50.729830503230914,None,50.979694594745524,None,50.979694594745524,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing24,001,2019_Nov_07_1309,ProdFawcett_Revision2019,3.2.4,59.94597143601282,
5,0,5,0,,,,,,,,,,,,,,,,,57.74860981525853,None,materials/readPic.jpg,grade,A_silent,5,140,54.05165111646056,None,54.05165111646056,None,54.99794364615809,None,55.264358089189045,None,55.264358089189045,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing24,001,2019_Nov_07_1309,ProdFawcett_Revision2019,3.2.4,59.94597143601282,
6,0,6,0,,,,,,,,,,,,,,,,,61.99993531126529,None,materials/readPic.jpg,threat,A_silent,6,329,58.2904752130853,None,58.2904752130853,None,59.26582198170945,None,59.532359582022764,None,59.532359582022764,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing24,001,2019_Nov_07_1309,ProdFawcett_Revision2019,3.2.4,59.94597143601282,
7,0,7,0,,,,,,,,,,,,,,,,,66.26791316783056,None,materials/speakPic.jpg,entrance,B_aloud,7,115,62.618068669573404,None,62.618068669573404,None,63.51819773588795,None,63.783717422396876,None,63.783717422396876,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing24,001,2019_Nov_07_1309,ProdFawcett_Revision2019,3.2.4,59.94597143601282,
8,0,8,0,,,,,,,,,,,,,,,,,70.53590222052298,None,materials/readPic.jpg,audience,A_silent,8,14,66.87683429743629,None,66.87683429743629,None,67.78555482986849,None,68.05171580519527,None,68.05171580519527,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing24,001,2019_Nov_07_1309,ProdFawcett_Revision2019,3.2.4,59.94597143601282,
9,0,9,0,,,,,,,,,,,,,,,,,74.80393512477167,None,materials/singPic.jpg,management,C_sing,9,177,71.15534707973711,None,71.15534707973711,None,72.05376189586241,None,72.30338309390936,None,72.30338309390936,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing24,001,2019_Nov_07_1309,ProdFawcett_Revision2019,3.2.4,59.94597143601282,
10,0,10,0,,,,,,,,,,,,,,,,,79.07180133112706,None,materials/singPic.jpg,beginning,C_sing,10,19,75.38712975056842,None,75.38712975056842,None,76.32162250415422,None,76.58779467560817,None,76.58779467560817,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing24,001,2019_Nov_07_1309,ProdFawcett_Revision2019,3.2.4,59.94597143601282,
11,0,11,0,,,,,,,,,,,,,,,,,83.33988679479808,None,materials/singPic.jpg,beauty,C_sing,11,18,79.65590937365778,None,79.65590937365778,None,80.58937923738267,None,80.85569229337852,None,80.85569229337852,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing24,001,2019_Nov_07_1309,ProdFawcett_Revision2019,3.2.4,59.94597143601282,
12,0,12,0,,,,,,,,,,,,,,,,,87.60786091932096,None,materials/readPic.jpg,career,A_silent,12,42,83.97723984578624,None,83.97723984578624,None,84.85739783546887,None,85.12366050877608,None,85.12366050877608,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing24,001,2019_Nov_07_1309,ProdFawcett_Revision2019,3.2.4,59.94597143601282,
13,0,13,0,,,,,,,,,,,,,,,,,91.87585277110338,None,materials/speakPic.jpg,couch,B_aloud,13,70,88.19880947936326,None,88.19880947936326,None,89.12540990230627,None,89.39165515953209,None,89.39165515953209,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing24,001,2019_Nov_07_1309,ProdFawcett_Revision2019,3.2.4,59.94597143601282,
14,0,14,0,,,,,,,,,,,,,,,,,96.14363220753148,None,materials/readPic.jpg,commercial,A_silent,14,61,92.47674503945746,None,92.47674503945746,None,93.39363407355268,None,93.65962368599139,None,93.65962368599139,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing24,001,2019_Nov_07_1309,ProdFawcett_Revision2019,3.2.4,59.94597143601282,
15,0,15,0,,,,,,,,,,,,,,,,,100.4116772407433,None,materials/readPic.jpg,carry,A_silent,15,43,96.7305280836299,None,96.7305280836299,None,97.66086645517498,None,97.92764290596824,None,97.92764290596824,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing24,001,2019_Nov_07_1309,ProdFawcett_Revision2019,3.2.4,59.94597143601282,
16,0,16,0,,,,,,,,,,,,,,,,,104.67982179508545,None,materials/readPic.jpg,brilliant,A_silent,16,30,100.95329663495068,None,100.95329663495068,None,101.92953349510208,None,102.19561143254396,None,102.19561143254396,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing24,001,2019_Nov_07_1309,ProdFawcett_Revision2019,3.2.4,59.94597143601282,
17,0,17,0,,,,,,,,,,,,,,,,,108.947795608663,None,materials/speakPic.jpg,space,B_aloud,17,297,105.29783541709185,None,105.29783541709185,None,106.19764912605751,None,106.463610437233,None,106.463610437233,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing24,001,2019_Nov_07_1309,ProdFawcett_Revision2019,3.2.4,59.94597143601282,
18,0,18,0,,,,,,,,,,,,,,,,,113.21579865645617,None,materials/speakPic.jpg,device,B_aloud,18,93,109.48645331838634,None,109.48645331838634,None,110.46636281639803,None,110.73158611683175,None,110.73158611683175,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing24,001,2019_Nov_07_1309,ProdFawcett_Revision2019,3.2.4,59.94597143601282,
19,0,19,0,,,,,,,,,,,,,,,,,117.484014430549,None,materials/speakPic.jpg,industry,B_aloud,19,161,113.79913136782125,None,113.79913136782125,None,114.73285407724325,None,114.99955277726986,None,114.99955277726986,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing24,001,2019_Nov_07_1309,ProdFawcett_Revision2019,3.2.4,59.94597143601282,
20,0,20,0,,,,,,,,,,,,,,,,,121.75176898681093,None,materials/readPic.jpg,judge,A_silent,20,166,118.11818374076393,None,118.11818374076393,None,119.00136996957008,None,119.26757324126083,None,119.26757324126083,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing24,001,2019_Nov_07_1309,ProdFawcett_Revision2019,3.2.4,59.94597143601282,
