StudyTrials.thisRepN,StudyTrials.thisTrialN,StudyTrials.thisN,StudyTrials.thisIndex,TestTrials.thisRepN,TestTrials.thisTrialN,TestTrials.thisN,TestTrials.thisIndex,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textReady.started,textReady.stopped,keyReady.keys,keyReady.rt,keyReady.started,keyReady.stopped,polyback_2.started,polyback_2.stopped,studyPic,studyWord,studyType,studyN,studyOrder,polyback_3.started,polyback_3.stopped,studyPicChoice.started,studyPicChoice.stopped,polyback_4.started,polyback_4.stopped,polyback.started,polyback.stopped,studyWords.started,studyWords.stopped,getResearcher.started,getResearcher.stopped,kPress2.keys,kPress2.rt,kPress2.started,kPress2.stopped,testWord,testType,testN,testOrder,polyback_5.started,polyback_5.stopped,testWords.started,testWords.stopped,textScale.started,textScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,polyback_6.started,polyback_6.stopped,studyWords_2.started,studyWords_2.stopped,polyback_7.started,polyback_7.stopped,testWords_2.started,testWords_2.stopped,textScale_2.started,textScale_2.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,participant,session,date,expName,psychopyVersion,frameRate,
8,0,8,0,,,,,,,,,,,,,,,,,1076.8414422472551,None,materials/readPic.jpg,hunger,A_silent,8,155,1073.148368881849,None,1073.148368881849,None,1074.0911042613743,None,1074.3572191202816,None,1074.3572191202816,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing30,001,2019_Nov_11_1534,ProdFawcett_Revision2019,3.2.4,59.86741316969344,
9,0,9,0,,,,,,,,,,,,,,,,,1081.1094663726208,None,materials/speakPic.jpg,individual,B_aloud,9,160,1077.4333698972837,None,1077.4333698972837,None,1078.3591031952456,None,1078.6252295613785,None,1078.6252295613785,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing30,001,2019_Nov_11_1534,ProdFawcett_Revision2019,3.2.4,59.86741316969344,
10,0,10,0,,,,,,,,,,,,,,,,,1085.3775231536265,None,materials/speakPic.jpg,society,B_aloud,10,293,1081.68006118112,None,1081.68006118112,None,1082.6275533989701,None,1082.8932639499453,None,1082.8932639499453,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing30,001,2019_Nov_11_1534,ProdFawcett_Revision2019,3.2.4,59.86741316969344,
11,0,11,0,,,,,,,,,,,,,,,,,1089.645541369876,None,materials/readPic.jpg,broad,A_silent,11,31,1085.9679097684216,None,1085.9679097684216,None,1086.8952080490867,None,1087.1612967834812,None,1087.1612967834812,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing30,001,2019_Nov_11_1534,ProdFawcett_Revision2019,3.2.4,59.86741316969344,
12,0,12,0,,,,,,,,,,,,,,,,,1093.913543413808,None,materials/readPic.jpg,distance,A_silent,12,100,1090.2323125387393,None,1090.2323125387393,None,1091.1632806914035,None,1091.4293544975058,None,1091.4293544975058,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing30,001,2019_Nov_11_1534,ProdFawcett_Revision2019,3.2.4,59.86741316969344,
13,0,13,0,,,,,,,,,,,,,,,,,1098.181579357405,None,materials/singPic.jpg,whole,C_sing,13,355,1094.531686701161,None,1094.531686701161,None,1095.4312152470116,None,1095.697669413576,None,1095.697669413576,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing30,001,2019_Nov_11_1534,ProdFawcett_Revision2019,3.2.4,59.86741316969344,
14,0,14,0,,,,,,,,,,,,,,,,,1102.4496041047828,None,materials/singPic.jpg,season,C_sing,14,277,1098.764709577837,None,1098.764709577837,None,1099.699337028293,None,1099.96539528409,None,1099.96539528409,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing30,001,2019_Nov_11_1534,ProdFawcett_Revision2019,3.2.4,59.86741316969344,
15,0,15,0,,,,,,,,,,,,,,,,,1106.7176783021305,None,materials/singPic.jpg,corner,C_sing,15,69,1103.032702602592,None,1103.032702602592,None,1103.9672414163092,None,1104.2334019931136,None,1104.2334019931136,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing30,001,2019_Nov_11_1534,ProdFawcett_Revision2019,3.2.4,59.86741316969344,
16,0,16,0,,,,,,,,,,,,,,,,,1110.985656709599,None,materials/readPic.jpg,author,A_silent,16,15,1107.3255322636173,None,1107.3255322636173,None,1108.235364752621,None,1108.501427051497,None,1108.501427051497,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing30,001,2019_Nov_11_1534,ProdFawcett_Revision2019,3.2.4,59.86741316969344,
17,0,17,0,,,,,,,,,,,,,,,,,1115.2536699497505,None,materials/speakPic.jpg,youth,B_aloud,17,359,1111.6102085886819,None,1111.6102085886819,None,1112.5033944760962,None,1112.7696029478402,None,1112.7696029478402,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing30,001,2019_Nov_11_1534,ProdFawcett_Revision2019,3.2.4,59.86741316969344,
18,0,18,0,,,,,,,,,,,,,,,,,1119.5217211326467,None,materials/readPic.jpg,session,A_silent,18,281,1115.8460914774687,None,1115.8460914774687,None,1116.7714126923456,None,1117.0374805893316,None,1117.0374805893316,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing30,001,2019_Nov_11_1534,ProdFawcett_Revision2019,3.2.4,59.86741316969344,
19,0,19,0,,,,,,,,,,,,,,,,,1123.7897430809694,None,materials/singPic.jpg,conference,C_sing,19,66,1120.1282455430492,None,1120.1282455430492,None,1121.0393005970382,None,1121.3055277291483,None,1121.3055277291483,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing30,001,2019_Nov_11_1534,ProdFawcett_Revision2019,3.2.4,59.86741316969344,
20,0,20,0,,,,,,,,,,,,,,,,,1128.057753522066,None,materials/singPic.jpg,stranger,C_sing,20,309,1124.380863359158,None,1124.380863359158,None,1125.307366086215,None,1125.5736361371673,None,1125.5736361371673,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing30,001,2019_Nov_11_1534,ProdFawcett_Revision2019,3.2.4,59.86741316969344,
21,0,21,0,,,,,,,,,,,,,,,,,1132.3258140351454,None,materials/readPic.jpg,error,A_silent,21,117,1128.6594840844182,None,1128.6594840844182,None,1129.5755836573758,None,1129.841573180824,None,1129.841573180824,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing30,001,2019_Nov_11_1534,ProdFawcett_Revision2019,3.2.4,59.86741316969344,
22,0,22,0,,,,,,,,,,,,,,,,,1136.5938683281024,None,materials/speakPic.jpg,taste,B_aloud,22,322,1132.9151124395908,None,1132.9151124395908,None,1133.843472806093,None,1134.1095714926828,None,1134.1095714926828,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing30,001,2019_Nov_11_1534,ProdFawcett_Revision2019,3.2.4,59.86741316969344,
23,0,23,0,,,,,,,,,,,,,,,,,1140.861852955693,None,materials/speakPic.jpg,produce,B_aloud,23,239,1137.176958117741,None,1137.176958117741,None,1138.1116406162769,None,1138.3776236085973,None,1138.3776236085973,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing30,001,2019_Nov_11_1534,ProdFawcett_Revision2019,3.2.4,59.86741316969344,
24,0,24,0,,,,,,,,,,,,,,,,,1145.1299147127966,None,materials/readPic.jpg,sight,A_silent,24,286,1141.4630846642576,None,1141.4630846642576,None,1142.3796501243555,None,1142.645648977987,None,1142.645648977987,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing30,001,2019_Nov_11_1534,ProdFawcett_Revision2019,3.2.4,59.86741316969344,
25,0,25,0,,,,,,,,,,,,,,,,,1149.39789591932,None,materials/readPic.jpg,comfort,A_silent,25,59,1145.7055950930699,None,1145.7055950930699,None,1146.6477165465508,None,1146.9136774574376,None,1146.9136774574376,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing30,001,2019_Nov_11_1534,ProdFawcett_Revision2019,3.2.4,59.86741316969344,
26,0,26,0,,,,,,,,,,,,,,,,,1153.6659166236182,None,materials/singPic.jpg,store,C_sing,26,305,1150.002252306188,None,1150.002252306188,None,1150.915559666365,None,1151.1816773243272,None,1151.1816773243272,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing30,001,2019_Nov_11_1534,ProdFawcett_Revision2019,3.2.4,59.86741316969344,
27,0,27,0,,,,,,,,,,,,,,,,,1157.9339435480383,None,materials/singPic.jpg,piece,C_sing,27,221,1154.2551273243425,None,1154.2551273243425,None,1155.1838988409113,None,1155.4497138899364,None,1155.4497138899364,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing30,001,2019_Nov_11_1534,ProdFawcett_Revision2019,3.2.4,59.86741316969344,
28,0,28,0,,,,,,,,,,,,,,,,,1162.2019732715135,None,materials/speakPic.jpg,appearance,B_aloud,28,10,1158.5238624096564,None,1158.5238624096564,None,1159.4517575110303,None,1159.7177641398143,None,1159.7177641398143,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing30,001,2019_Nov_11_1534,ProdFawcett_Revision2019,3.2.4,59.86741316969344,
29,0,29,0,,,,,,,,,,,,,,,,,1166.4700054830373,None,materials/readPic.jpg,estate,A_silent,29,119,1162.793297569705,None,1162.793297569705,None,1163.7196127600823,None,1163.9857814230454,None,1163.9857814230454,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing30,001,2019_Nov_11_1534,ProdFawcett_Revision2019,3.2.4,59.86741316969344,
30,0,30,0,,,,,,,,,,,,,,,,,1170.737868196236,None,materials/speakPic.jpg,literature,B_aloud,30,173,1167.0614153079068,None,1167.0614153079068,None,1167.9878340633163,None,1168.2538151896001,None,1168.2538151896001,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing30,001,2019_Nov_11_1534,ProdFawcett_Revision2019,3.2.4,59.86741316969344,
31,0,31,0,,,,,,,,,,,,,,,,,1175.0060546667864,None,materials/speakPic.jpg,close,B_aloud,31,53,1171.3211417904804,None,1171.3211417904804,None,1172.25582957612,None,1172.5218641954534,None,1172.5218641954534,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing30,001,2019_Nov_11_1534,ProdFawcett_Revision2019,3.2.4,59.86741316969344,
32,0,32,0,,,,,,,,,,,,,,,,,1179.2741207779754,None,materials/readPic.jpg,generation,A_silent,32,136,1175.607288552394,None,1175.607288552394,None,1176.5237666197772,None,1176.7898345167632,None,1176.7898345167632,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing30,001,2019_Nov_11_1534,ProdFawcett_Revision2019,3.2.4,59.86741316969344,
33,0,33,0,,,,,,,,,,,,,,,,,1183.5421262429745,None,materials/speakPic.jpg,primary,B_aloud,33,234,1179.8635501159897,None,1179.8635501159897,None,1180.7919058174002,None,1181.057875125452,None,1181.057875125452,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing30,001,2019_Nov_11_1534,ProdFawcett_Revision2019,3.2.4,59.86741316969344,
34,0,34,0,,,,,,,,,,,,,,,,,1187.810206349438,None,materials/readPic.jpg,space,A_silent,34,297,1184.1467948799686,None,1184.1467948799686,None,1185.0598590333743,None,1185.3259729592633,None,1185.3259729592633,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing30,001,2019_Nov_11_1534,ProdFawcett_Revision2019,3.2.4,59.86741316969344,
35,0,35,0,,,,,,,,,,,,,,,,,1192.0781576993759,None,materials/singPic.jpg,finish,C_sing,35,130,1188.419612231372,None,1188.419612231372,None,1189.327902752124,None,1189.5939840223723,None,1189.5939840223723,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing30,001,2019_Nov_11_1534,ProdFawcett_Revision2019,3.2.4,59.86741316969344,
36,0,36,0,,,,,,,,,,,,,,,,,1196.3461815137348,None,materials/singPic.jpg,motion,C_sing,36,194,1192.6613012930698,None,1192.6613012930698,None,1193.595769819408,None,1193.8619692719749,None,1193.8619692719749,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing30,001,2019_Nov_11_1534,ProdFawcett_Revision2019,3.2.4,59.86741316969344,
37,0,37,0,,,,,,,,,,,,,,,,,1200.614238916753,None,materials/readPic.jpg,principal,A_silent,37,236,1196.9393824227436,None,1196.9393824227436,None,1197.8640477257522,None,1198.130022631914,None,1198.130022631914,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing30,001,2019_Nov_11_1534,ProdFawcett_Revision2019,3.2.4,59.86741316969344,
38,0,38,0,,,,,,,,,,,,,,,,,1204.8822443817521,None,materials/singPic.jpg,debate,C_sing,38,87,1201.2323899792586,None,1201.2323899792586,None,1202.131999386696,None,1202.3980091255407,None,1202.3980091255407,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing30,001,2019_Nov_11_1534,ProdFawcett_Revision2019,3.2.4,59.86741316969344,
39,0,39,0,,,,,,,,,,,,,,,,,1209.150499895657,None,materials/singPic.jpg,message,C_sing,39,189,1205.4684731559746,None,1205.4684731559746,None,1206.4000163589208,None,1206.666063729504,None,1206.666063729504,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing30,001,2019_Nov_11_1534,ProdFawcett_Revision2019,3.2.4,59.86741316969344,
40,0,40,0,,,,,,,,,,,,,,,,,1213.4183159579406,None,materials/readPic.jpg,device,A_silent,40,93,1209.7434202771624,None,1209.7434202771624,None,1210.6687116354533,None,1210.934070749534,None,1210.934070749534,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing30,001,2019_Nov_11_1534,ProdFawcett_Revision2019,3.2.4,59.86741316969344,
41,0,41,0,,,,,,,,,,,,,,,,,1217.6863263990376,None,materials/speakPic.jpg,watch,B_aloud,41,351,1214.0066636167335,None,1214.0066636167335,None,1214.9361367630668,None,1215.2020780805697,None,1215.2020780805697,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing30,001,2019_Nov_11_1534,ProdFawcett_Revision2019,3.2.4,59.86741316969344,
42,0,42,0,,,,,,,,,,,,,,,,,1221.9543853570863,None,materials/speakPic.jpg,leader,B_aloud,42,168,1218.2694749688294,None,1218.2694749688294,None,1219.2042034962683,None,1219.4701351725816,None,1219.4701351725816,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing30,001,2019_Nov_11_1534,ProdFawcett_Revision2019,3.2.4,59.86741316969344,
43,0,43,0,,,,,,,,,,,,,,,,,1226.2224032623294,None,materials/readPic.jpg,guest,A_silent,43,146,1222.5466240132164,None,1222.5466240132164,None,1223.4722531241337,None,1223.738152766819,None,1223.738152766819,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing30,001,2019_Nov_11_1534,ProdFawcett_Revision2019,3.2.4,59.86741316969344,
44,0,44,0,,,,,,,,,,,,,,,,,1230.4904245886396,None,materials/speakPic.jpg,under,B_aloud,44,343,1226.810775490604,None,1226.810775490604,None,1227.740169952394,None,1228.0061768921842,None,1228.0061768921842,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing30,001,2019_Nov_11_1534,ProdFawcett_Revision2019,3.2.4,59.86741316969344,
45,0,45,0,,,,,,,,,,,,,,,,,1234.7584182354071,None,materials/readPic.jpg,republic,A_silent,45,260,1231.0949622920648,None,1231.0949622920648,None,1232.0082195802597,None,1232.274224343007,None,1232.274224343007,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing30,001,2019_Nov_11_1534,ProdFawcett_Revision2019,3.2.4,59.86741316969344,
46,0,46,0,,,,,,,,,,,,,,,,,1239.0264806145228,None,materials/readPic.jpg,column,A_silent,46,57,1235.3415724033089,None,1235.3415724033089,None,1236.2762701411439,None,1236.5422310520307,None,1236.5422310520307,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing30,001,2019_Nov_11_1534,ProdFawcett_Revision2019,3.2.4,59.86741316969344,
47,0,47,0,,,,,,,,,,,,,,,,,1243.2944895005894,None,materials/readPic.jpg,salary,A_silent,47,271,1239.6012435267967,None,1239.6012435267967,None,1240.5442538357156,None,1240.81025486639,None,1240.81025486639,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing30,001,2019_Nov_11_1534,ProdFawcett_Revision2019,3.2.4,59.86741316969344,
48,0,48,0,,,,,,,,,,,,,,,,,1247.5625182910462,None,materials/readPic.jpg,company,A_silent,48,64,1243.8655147415334,None,1243.8655147415334,None,1244.8122347312328,None,1245.0782749486762,None,1245.0782749486762,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing30,001,2019_Nov_11_1534,ProdFawcett_Revision2019,3.2.4,59.86741316969344,
49,0,49,0,,,,,,,,,,,,,,,,,1251.830534019247,None,materials/singPic.jpg,safety,C_sing,49,270,1248.2178600851967,None,1248.2178600851967,None,1249.0803543354714,None,1249.3463233325174,None,1249.3463233325174,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing30,001,2019_Nov_11_1534,ProdFawcett_Revision2019,3.2.4,59.86741316969344,
50,0,50,0,,,,,,,,,,,,,,,,,1256.0985705848561,None,materials/singPic.jpg,thing,C_sing,50,328,1252.4139096234926,None,1252.4139096234926,None,1253.3483545133672,None,1253.6143347066322,None,1253.6143347066322,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing30,001,2019_Nov_11_1534,ProdFawcett_Revision2019,3.2.4,59.86741316969344,
51,0,51,0,,,,,,,,,,,,,,,,,1260.3666227007707,None,materials/speakPic.jpg,measure,B_aloud,51,184,1256.684510123404,None,1256.684510123404,None,1257.6164710075445,None,1257.882363497089,None,1257.882363497089,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing30,001,2019_Nov_11_1534,ProdFawcett_Revision2019,3.2.4,59.86741316969344,
52,0,52,0,,,,,,,,,,,,,,,,,1264.634638117965,None,materials/speakPic.jpg,block,B_aloud,52,25,1260.9497367488852,None,1260.9497367488852,None,1261.88451348227,None,1262.1504103258999,None,1262.1504103258999,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing30,001,2019_Nov_11_1534,ProdFawcett_Revision2019,3.2.4,59.86741316969344,
53,0,53,0,,,,,,,,,,,,,,,,,1268.9026286546714,None,materials/speakPic.jpg,testimony,B_aloud,53,325,1265.2083028676939,None,1265.2083028676939,None,1266.1526026079105,None,1266.4184297861739,None,1266.4184297861739,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing30,001,2019_Nov_11_1534,ProdFawcett_Revision2019,3.2.4,59.86741316969344,
54,0,54,0,,,,,,,,,,,,,,,,,1273.1706916557996,None,materials/speakPic.jpg,surface,B_aloud,54,316,1269.4384408517708,None,1269.4384408517708,None,1270.4205688861407,None,1270.6864417823012,None,1270.6864417823012,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing30,001,2019_Nov_11_1534,ProdFawcett_Revision2019,3.2.4,59.86741316969344,
55,0,55,0,,,,,,,,,,,,,,,,,1277.4386933887254,None,materials/speakPic.jpg,chief,B_aloud,55,48,1273.7371475950986,None,1273.7371475950986,None,1274.6889049506262,None,1274.9544901661425,None,1274.9544901661425,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing30,001,2019_Nov_11_1534,ProdFawcett_Revision2019,3.2.4,59.86741316969344,
56,0,56,0,,,,,,,,,,,,,,,,,1281.7067290213163,None,materials/readPic.jpg,signal,A_silent,56,287,1278.077284083236,None,1278.077284083236,None,1278.956597543487,None,1279.222463597513,None,1279.222463597513,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing30,001,2019_Nov_11_1534,ProdFawcett_Revision2019,3.2.4,59.86741316969344,
57,0,57,0,,,,,,,,,,,,,,,,,1285.9747550127186,None,materials/singPic.jpg,owner,C_sing,57,208,1282.313850252428,None,1282.313850252428,None,1283.224593367297,None,1283.4904961200432,None,1283.4904961200432,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing30,001,2019_Nov_11_1534,ProdFawcett_Revision2019,3.2.4,59.86741316969344,
58,0,58,0,,,,,,,,,,,,,,,,,1290.2427688748821,None,materials/singPic.jpg,research,C_sing,58,261,1286.5579141567177,None,1286.5579141567177,None,1287.4926818709255,None,1287.7585320636404,None,1287.7585320636404,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing30,001,2019_Nov_11_1534,ProdFawcett_Revision2019,3.2.4,59.86741316969344,
59,0,59,0,,,,,,,,,,,,,,,,,1294.510821923815,None,materials/singPic.jpg,number,C_sing,59,203,1290.8259594304977,None,1290.8259594304977,None,1291.7606164265335,None,1292.0265692512621,None,1292.0265692512621,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing30,001,2019_Nov_11_1534,ProdFawcett_Revision2019,3.2.4,59.86741316969344,
60,0,60,0,,,,,,,,,,,,,,,,,1298.778988178969,None,materials/singPic.jpg,month,C_sing,60,193,1295.097480197464,None,1295.097480197464,None,1296.0288448829074,None,1296.294598041719,None,1296.294598041719,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing30,001,2019_Nov_11_1534,ProdFawcett_Revision2019,3.2.4,59.86741316969344,
61,0,61,0,,,,,,,,,,,,,,,,,1303.0468854138448,None,materials/readPic.jpg,period,A_silent,61,217,1299.4138816329437,None,1299.4138816329437,None,1300.2967542470215,None,1300.5626290092182,None,1300.5626290092182,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing30,001,2019_Nov_11_1534,ProdFawcett_Revision2019,3.2.4,59.86741316969344,
62,0,62,0,,,,,,,,,,,,,,,,,1307.3149002090272,None,materials/singPic.jpg,defeat,C_sing,62,88,1303.650184379967,None,1303.650184379967,None,1304.5647379415936,None,1304.8306447374189,None,1304.8306447374189,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing30,001,2019_Nov_11_1534,ProdFawcett_Revision2019,3.2.4,59.86741316969344,
63,0,63,0,,,,,,,,,,,,,,,,,1311.5829187362824,None,materials/singPic.jpg,crime,C_sing,63,78,1307.8980534439102,None,1307.8980534439102,None,1308.832749937721,None,1309.098686901138,None,1309.098686901138,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sing30,001,2019_Nov_11_1534,ProdFawcett_Revision2019,3.2.4,59.86741316969344,
