StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,conditional_text.started,conditional_text.stopped,textBlank500.started,textBlank500.stopped,study_word,study_num,study_order,study_type,word_color,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.rt,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,test_word,test_num,test_order,test_condition,old_new_test,test_word_original_color,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,confidence response time,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,rkn response time,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,169,0,169,0,,,,,,,,,,,,,,,,,,,,,,1732.3928030002862,None,,,,,,,,,,,,,,,,,,crime,146,170,sing,new,null,1729.2924838997424,None,1729.2924838997424,None,5,1.9540659002959728,1729.2924838997424,None,1.9540659002959728,1731.2781376000494,None,1731.7908455003053,None,1731.7908455003053,None,f,0.5757705997675657,1731.7908455003053,None,0.5757705997675657,,,90sing,001,2022_Nov_21_1032,ProdSingRedoBetween,2021.2.3,60.03600969109067,
,,,,170,0,170,0,,,,,,,,,,,,,,,,,,,,,,1736.3779245996848,None,,,,,,,,,,,,,,,,,,cousin,168,171,sing,new,null,1732.9150727996603,None,1732.9150727996603,None,4,2.2993088997900486,1732.9150727996603,None,2.2993088997900486,1735.2446488002315,None,1735.7611280996352,None,1735.7611280996352,None,f,0.5973608996719122,1735.7611280996352,None,0.5973608996719122,,,90sing,001,2022_Nov_21_1032,ProdSingRedoBetween,2021.2.3,60.03600969109067,
,,,,171,0,171,0,,,,,,,,,,,,,,,,,,,,,,1739.4813288999721,None,,,,,,,,,,,,,,,,,,right,169,172,sing,new,null,1736.899074899964,None,1736.899074899964,None,4,1.6113097993656993,1736.899074899964,None,1.6113097993656993,1738.5329299997538,None,1739.0507964994758,None,1739.0507964994758,None,f,0.40364119969308376,1739.0507964994758,None,0.40364119969308376,,,90sing,001,2022_Nov_21_1032,ProdSingRedoBetween,2021.2.3,60.03600969109067,
,,,,172,0,172,0,,,,,,,,,,,,,,,,,,,,,,1742.3322294997051,None,,,,,,,,,,,,,,,,,,command,10,173,sing,old,yellow,1739.9977818997577,None,1739.9977818997577,None,5,1.5045082997530699,1739.9977818997577,None,1.5045082997530699,1741.533646600321,None,1742.048473299481,None,1742.048473299481,None,f,0.25389460008591413,1742.048473299481,None,0.25389460008591413,,,90sing,001,2022_Nov_21_1032,ProdSingRedoBetween,2021.2.3,60.03600969109067,
,,,,173,0,173,0,,,,,,,,,,,,,,,,,,,,,,1747.737471099943,None,,,,,,,,,,,,,,,,,,appeal,95,174,sing,new,null,1742.839433199726,None,1742.839433199726,None,3,3.8150909999385476,1742.839433199726,None,3.8150909999385476,1746.6698501994833,None,1747.1715991003439,None,1747.1715991003439,None,n,0.5387289999052882,1747.1715991003439,None,0.5387289999052882,,,90sing,001,2022_Nov_21_1032,ProdSingRedoBetween,2021.2.3,60.03600969109067,
,,,,174,0,174,0,,,,,,,,,,,,,,,,,,,,,,1752.0584321999922,None,,,,,,,,,,,,,,,,,,phrase,137,175,sing,new,null,1748.2381947003305,None,1748.2381947003305,None,2,2.152250999584794,1748.2381947003305,None,2.152250999584794,1750.4068248998374,None,1750.9099121000618,None,1750.9099121000618,None,n,1.1204051999375224,1750.9099121000618,None,1.1204051999375224,,,90sing,001,2022_Nov_21_1032,ProdSingRedoBetween,2021.2.3,60.03600969109067,
,,,,175,0,175,0,,,,,,,,,,,,,,,,,,,,,,1758.6151356995106,None,,,,,,,,,,,,,,,,,,trial,125,176,sing,new,null,1752.5605843001977,None,1752.5605843001977,None,6,2.357680599205196,1752.5605843001977,None,2.357680599205196,1754.9466271996498,None,1755.4621882000938,None,1755.4621882000938,None,f,3.128334100358188,1755.4621882000938,None,3.128334100358188,,,90sing,001,2022_Nov_21_1032,ProdSingRedoBetween,2021.2.3,60.03600969109067,
,,,,176,0,176,0,,,,,,,,,,,,,,,,,,,,,,1763.052878599614,None,,,,,,,,,,,,,,,,,,theme,83,177,sing,old,red,1759.1156195998192,None,1759.1156195998192,None,5,3.0987511994317174,1759.1156195998192,None,3.0987511994317174,1762.2350906999782,None,1762.746094999835,None,1762.746094999835,None,f,0.2841853005811572,1762.746094999835,None,0.2841853005811572,,,90sing,001,2022_Nov_21_1032,ProdSingRedoBetween,2021.2.3,60.03600969109067,
,,,,177,0,177,0,,,,,,,,,,,,,,,,,,,,,,1765.5718077998608,None,,,,,,,,,,,,,,,,,,comedy,53,178,sing,old,blue,1763.5537256998941,None,1763.5537256998941,None,6,1.3246287005022168,1763.5537256998941,None,1.3246287005022168,1764.9054589001462,None,1765.4053210997954,None,1765.4053210997954,None,r,0.1450793007388711,1765.4053210997954,None,0.1450793007388711,,,90sing,001,2022_Nov_21_1032,ProdSingRedoBetween,2021.2.3,60.03600969109067,
,,,,178,0,178,0,,,,,,,,,,,,,,,,,,,,,,1775.6854387996718,None,,,,,,,,,,,,,,,,,,background,110,179,sing,new,null,1766.0852041002363,None,1766.0852041002363,None,4,8.545309700071812,1766.0852041002363,None,8.545309700071812,1774.6608443995938,None,1775.1663646996021,None,1775.1663646996021,None,f,0.48818330001085997,1775.1663646996021,None,0.48818330001085997,,,90sing,001,2022_Nov_21_1032,ProdSingRedoBetween,2021.2.3,60.03600969109067,
,,,,179,0,179,0,,,,,,,,,,,,,,,,,,,,,,1779.2854124000296,None,,,,,,,,,,,,,,,,,,addition,52,180,sing,old,blue,1776.199330800213,None,1776.199330800213,None,5,2.3349641002714634,1776.199330800213,None,2.3349641002714634,1778.5532619999722,None,1779.0715710995719,None,1779.0715710995719,None,f,0.1826879996806383,1779.0715710995719,None,0.1826879996806383,,,90sing,001,2022_Nov_21_1032,ProdSingRedoBetween,2021.2.3,60.03600969109067,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1779.7867978997529,None,,,,,,,
