StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,conditional_text.started,conditional_text.stopped,textBlank500.started,textBlank500.stopped,study_word,study_num,study_order,study_type,word_color,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,test_word,test_num,test_order,test_condition,old_new_test,test_word_original_color,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,confidence response time,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,rkn response time,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,62.68027979999988,None,c,609.3748765,62.68027979999988,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,001,2023_Sep_28_1313,ProdSingRedoBetween,2021.2.3,59.93263571743291,
,,,,,,,,,,,,,,SingTest,672.1084411000002,None,space,81.9867263999995,672.1084411000002,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,001,2023_Sep_28_1313,ProdSingRedoBetween,2021.2.3,59.93263571743291,
0,0,0,0,,,,,,,,,,,,,,,,,,672.1084411000002,None,672.1084411000002,None,672.1084411000002,None,672.1084411000002,None,756.6335127000002,None,brief,11,1,sing,yellow,754.6273332999999,None,None,754.6273332999999,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,001,2023_Sep_28_1313,ProdSingRedoBetween,2021.2.3,59.93263571743291,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,759.1524073999999,None,payment,14,2,sing,yellow,757.1418949999997,None,None,757.1418949999997,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,001,2023_Sep_28_1313,ProdSingRedoBetween,2021.2.3,59.93263571743291,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,761.6548616,None,poetry,17,3,sing,yellow,759.6557776,None,None,759.6557776,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,001,2023_Sep_28_1313,ProdSingRedoBetween,2021.2.3,59.93263571743291,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,764.1740474999997,None,quick,1,4,sing,yellow,762.1634849000002,None,None,762.1634849000002,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,001,2023_Sep_28_1313,ProdSingRedoBetween,2021.2.3,59.93263571743291,
4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,766.6763344999999,None,error,88,5,sing,red,764.6745204999997,None,None,764.6745204999997,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,001,2023_Sep_28_1313,ProdSingRedoBetween,2021.2.3,59.93263571743291,
5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,769.1957689000001,None,phrase,81,6,sing,red,767.1831258000002,None,None,767.1831258000002,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,001,2023_Sep_28_1313,ProdSingRedoBetween,2021.2.3,59.93263571743291,
6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,771.7148913999999,None,benefit,42,7,sing,blue,769.7005590999997,None,None,769.7005590999997,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,001,2023_Sep_28_1313,ProdSingRedoBetween,2021.2.3,59.93263571743291,
7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,774.2340874000001,None,instrument,16,8,sing,yellow,772.2267818999999,None,None,772.2267818999999,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,001,2023_Sep_28_1313,ProdSingRedoBetween,2021.2.3,59.93263571743291,
