StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,conditional_text.started,conditional_text.stopped,textBlank500.started,textBlank500.stopped,study_word,study_num,study_order,study_type,word_color,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,test_word,test_num,test_order,test_condition,old_new_test,test_word_original_color,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,confidence response time,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,rkn response time,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,20.803074500000548,None,c,0.7887570000002597,20.803074500000548,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140Sing,001,2023_Oct_27_1333,ProdSingRedoBetween,2021.2.3,59.9192408473993,
,,,,,,,,,,,,,,SingTest,21.62853559999985,None,space,147.74709970000004,21.62853559999985,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140Sing,001,2023_Oct_27_1333,ProdSingRedoBetween,2021.2.3,59.9192408473993,
0,0,0,0,,,,,,,,,,,,,,,,,,21.62853559999985,None,21.62853559999985,None,21.62853559999985,None,21.62853559999985,None,171.90922600000067,None,article,49,1,sing,blue,169.9075539000005,None,None,169.9075539000005,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140Sing,001,2023_Oct_27_1333,ProdSingRedoBetween,2021.2.3,59.9192408473993,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,174.4118752000004,None,display,13,2,sing,yellow,172.4098210000002,None,None,172.4098210000002,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140Sing,001,2023_Oct_27_1333,ProdSingRedoBetween,2021.2.3,59.9192408473993,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,176.91433320000033,None,rural,50,3,sing,blue,174.91248859999996,None,None,174.91248859999996,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140Sing,001,2023_Oct_27_1333,ProdSingRedoBetween,2021.2.3,59.9192408473993,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,179.41707029999998,None,voice,69,4,sing,red,177.4165311000006,None,None,177.4165311000006,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140Sing,001,2023_Oct_27_1333,ProdSingRedoBetween,2021.2.3,59.9192408473993,
4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,181.9193795000001,None,trial,29,5,sing,blue,179.9175423000006,None,None,179.9175423000006,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140Sing,001,2023_Oct_27_1333,ProdSingRedoBetween,2021.2.3,59.9192408473993,
5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,184.4222862000006,None,second,40,6,sing,blue,182.42008400000032,None,None,182.42008400000032,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140Sing,001,2023_Oct_27_1333,ProdSingRedoBetween,2021.2.3,59.9192408473993,
6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,186.92456610000045,None,season,62,7,sing,red,184.92256840000027,None,None,184.92256840000027,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140Sing,001,2023_Oct_27_1333,ProdSingRedoBetween,2021.2.3,59.9192408473993,
7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,189.42720869999994,None,addition,85,8,sing,red,187.4249144000005,None,None,187.4249144000005,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140Sing,001,2023_Oct_27_1333,ProdSingRedoBetween,2021.2.3,59.9192408473993,
