StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,conditional_text.started,conditional_text.stopped,textBlank500.started,textBlank500.stopped,study_word,study_num,study_order,study_type,word_color,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,test_word,test_num,test_order,test_condition,old_new_test,test_word_original_color,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,confidence response time,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,rkn response time,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate
27,0,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,1185.371156,None,travel,36,28,aloud,blue,1183.361411,None,None,1183.361411,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov28Aloud1,104,2022_Nov_28_1700,ProdSingRedoBetween,2021.2.3,59.94707868
28,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,1187.890467,None,concern,20,29,aloud,yellow,1185.877522,None,None,1185.877522,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov28Aloud1,104,2022_Nov_28_1700,ProdSingRedoBetween,2021.2.3,59.94707868
29,0,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,1190.40958,None,medicine,56,30,aloud,blue,1188.394169,None,None,1188.394169,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov28Aloud1,104,2022_Nov_28_1700,ProdSingRedoBetween,2021.2.3,59.94707868
30,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,1192.911999,None,partner,64,31,aloud,red,1190.912455,None,None,1190.912455,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov28Aloud1,104,2022_Nov_28_1700,ProdSingRedoBetween,2021.2.3,59.94707868
31,0,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,1195.431215,None,audience,5,32,aloud,yellow,1193.417884,None,None,1193.417884,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov28Aloud1,104,2022_Nov_28_1700,ProdSingRedoBetween,2021.2.3,59.94707868
32,0,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,1197.933792,None,trail,7,33,aloud,yellow,1195.931747,None,None,1195.931747,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov28Aloud1,104,2022_Nov_28_1700,ProdSingRedoBetween,2021.2.3,59.94707868
33,0,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,1200.436113,None,science,18,34,aloud,yellow,1198.434954,None,None,1198.434954,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov28Aloud1,104,2022_Nov_28_1700,ProdSingRedoBetween,2021.2.3,59.94707868
34,0,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,1202.938667,None,century,61,35,aloud,red,1200.936647,None,None,1200.936647,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov28Aloud1,104,2022_Nov_28_1700,ProdSingRedoBetween,2021.2.3,59.94707868
35,0,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,1205.441284,None,commercial,80,36,aloud,red,1203.441224,None,None,1203.441224,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov28Aloud1,104,2022_Nov_28_1700,ProdSingRedoBetween,2021.2.3,59.94707868
36,0,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,1207.943706,None,bicycle,3,37,aloud,yellow,1205.942163,None,None,1205.942163,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov28Aloud1,104,2022_Nov_28_1700,ProdSingRedoBetween,2021.2.3,59.94707868
37,0,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,1210.446231,None,quantity,68,38,aloud,red,1208.446817,None,None,1208.446817,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov28Aloud1,104,2022_Nov_28_1700,ProdSingRedoBetween,2021.2.3,59.94707868
38,0,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,1212.948744,None,payment,43,39,aloud,blue,1210.949141,None,None,1210.949141,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov28Aloud1,104,2022_Nov_28_1700,ProdSingRedoBetween,2021.2.3,59.94707868
39,0,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,1215.468107,None,working,89,40,aloud,red,1213.461463,None,None,1213.461463,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov28Aloud1,104,2022_Nov_28_1700,ProdSingRedoBetween,2021.2.3,59.94707868
40,0,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,1217.970417,None,education,40,41,aloud,blue,1215.968452,None,None,1215.968452,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov28Aloud1,104,2022_Nov_28_1700,ProdSingRedoBetween,2021.2.3,59.94707868
41,0,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,1220.489577,None,turkey,75,42,aloud,red,1218.474855,None,None,1218.474855,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov28Aloud1,104,2022_Nov_28_1700,ProdSingRedoBetween,2021.2.3,59.94707868
42,0,42,0,,,,,,,,,,,,,,,,,,,,,,,,,,1222.992115,None,crowd,67,43,aloud,red,1220.990172,None,None,1220.990172,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov28Aloud1,104,2022_Nov_28_1700,ProdSingRedoBetween,2021.2.3,59.94707868
43,0,43,0,,,,,,,,,,,,,,,,,,,,,,,,,,1225.494475,None,tragedy,25,44,aloud,yellow,1223.492654,None,None,1223.492654,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov28Aloud1,104,2022_Nov_28_1700,ProdSingRedoBetween,2021.2.3,59.94707868
44,0,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,1228.013787,None,relation,21,45,aloud,yellow,1226.000646,None,None,1226.000646,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov28Aloud1,104,2022_Nov_28_1700,ProdSingRedoBetween,2021.2.3,59.94707868
45,0,45,0,,,,,,,,,,,,,,,,,,,,,,,,,,1230.51592,None,dance,73,46,aloud,red,1228.513987,None,None,1228.513987,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov28Aloud1,104,2022_Nov_28_1700,ProdSingRedoBetween,2021.2.3,59.94707868
46,0,46,0,,,,,,,,,,,,,,,,,,,,,,,,,,1233.018692,None,country,54,47,aloud,blue,1231.016752,None,None,1231.016752,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov28Aloud1,104,2022_Nov_28_1700,ProdSingRedoBetween,2021.2.3,59.94707868
47,0,47,0,,,,,,,,,,,,,,,,,,,,,,,,,,1235.521169,None,sunset,22,48,aloud,yellow,1233.520372,None,None,1233.520372,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov28Aloud1,104,2022_Nov_28_1700,ProdSingRedoBetween,2021.2.3,59.94707868
48,0,48,0,,,,,,,,,,,,,,,,,,,,,,,,,,1238.040502,None,season,55,49,aloud,blue,1236.025893,None,None,1236.025893,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov28Aloud1,104,2022_Nov_28_1700,ProdSingRedoBetween,2021.2.3,59.94707868
49,0,49,0,,,,,,,,,,,,,,,,,,,,,,,,,,1240.542903,None,grade,52,50,aloud,blue,1238.540915,None,None,1238.540915,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov28Aloud1,104,2022_Nov_28_1700,ProdSingRedoBetween,2021.2.3,59.94707868
50,0,50,0,,,,,,,,,,,,,,,,,,,,,,,,,,1243.062021,None,still,14,51,aloud,yellow,1241.054307,None,None,1241.054307,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov28Aloud1,104,2022_Nov_28_1700,ProdSingRedoBetween,2021.2.3,59.94707868
51,0,51,0,,,,,,,,,,,,,,,,,,,,,,,,,,1245.581249,None,bitter,28,52,aloud,yellow,1243.571246,None,None,1243.571246,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov28Aloud1,104,2022_Nov_28_1700,ProdSingRedoBetween,2021.2.3,59.94707868
52,0,52,0,,,,,,,,,,,,,,,,,,,,,,,,,,1248.08389,None,article,23,53,aloud,yellow,1246.081768,None,None,1246.081768,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov28Aloud1,104,2022_Nov_28_1700,ProdSingRedoBetween,2021.2.3,59.94707868
53,0,53,0,,,,,,,,,,,,,,,,,,,,,,,,,,1250.602865,None,message,53,54,aloud,blue,1248.592958,None,None,1248.592958,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov28Aloud1,104,2022_Nov_28_1700,ProdSingRedoBetween,2021.2.3,59.94707868
54,0,54,0,,,,,,,,,,,,,,,,,,,,,,,,,,1253.105457,None,thick,0,55,aloud,yellow,1251.10436,None,None,1251.10436,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov28Aloud1,104,2022_Nov_28_1700,ProdSingRedoBetween,2021.2.3,59.94707868
55,0,55,0,,,,,,,,,,,,,,,,,,,,,,,,,,1255.624585,None,material,6,56,aloud,yellow,1253.610159,None,None,1253.610159,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov28Aloud1,104,2022_Nov_28_1700,ProdSingRedoBetween,2021.2.3,59.94707868
56,0,56,0,,,,,,,,,,,,,,,,,,,,,,,,,,1258.127219,None,finance,83,57,aloud,red,1256.125111,None,None,1256.125111,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov28Aloud1,104,2022_Nov_28_1700,ProdSingRedoBetween,2021.2.3,59.94707868
57,0,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,1260.646568,None,appearance,88,58,aloud,red,1258.637498,None,None,1258.637498,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov28Aloud1,104,2022_Nov_28_1700,ProdSingRedoBetween,2021.2.3,59.94707868
58,0,58,0,,,,,,,,,,,,,,,,,,,,,,,,,,1263.148741,None,tennis,16,59,aloud,yellow,1261.14681,None,None,1261.14681,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov28Aloud1,104,2022_Nov_28_1700,ProdSingRedoBetween,2021.2.3,59.94707868
59,0,59,0,,,,,,,,,,,,,,,,,,,,,,,,,,1265.667733,None,native,34,60,aloud,blue,1263.653823,None,None,1263.653823,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov28Aloud1,104,2022_Nov_28_1700,ProdSingRedoBetween,2021.2.3,59.94707868
60,0,60,0,,,,,,,,,,,,,,,,,,,,,,,,,,1268.170386,None,mankind,26,61,aloud,yellow,1266.169806,None,None,1266.169806,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov28Aloud1,104,2022_Nov_28_1700,ProdSingRedoBetween,2021.2.3,59.94707868
61,0,61,0,,,,,,,,,,,,,,,,,,,,,,,,,,1270.673649,None,agreement,46,62,aloud,blue,1268.67077,None,None,1268.67077,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov28Aloud1,104,2022_Nov_28_1700,ProdSingRedoBetween,2021.2.3,59.94707868
62,0,62,0,,,,,,,,,,,,,,,,,,,,,,,,,,1273.175114,None,growth,77,63,aloud,red,1271.175083,None,None,1271.175083,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov28Aloud1,104,2022_Nov_28_1700,ProdSingRedoBetween,2021.2.3,59.94707868
63,0,63,0,,,,,,,,,,,,,,,,,,,,,,,,,,1275.694622,None,nature,81,64,aloud,red,1273.679781,None,None,1273.679781,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov28Aloud1,104,2022_Nov_28_1700,ProdSingRedoBetween,2021.2.3,59.94707868
64,0,64,0,,,,,,,,,,,,,,,,,,,,,,,,,,1278.197084,None,music,17,65,aloud,yellow,1276.197508,None,None,1276.197508,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov28Aloud1,104,2022_Nov_28_1700,ProdSingRedoBetween,2021.2.3,59.94707868
65,0,65,0,,,,,,,,,,,,,,,,,,,,,,,,,,1280.699696,None,harmony,13,66,aloud,yellow,1278.697842,None,None,1278.697842,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov28Aloud1,104,2022_Nov_28_1700,ProdSingRedoBetween,2021.2.3,59.94707868
66,0,66,0,,,,,,,,,,,,,,,,,,,,,,,,,,1283.202106,None,institute,38,67,aloud,blue,1281.200162,None,None,1281.200162,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov28Aloud1,104,2022_Nov_28_1700,ProdSingRedoBetween,2021.2.3,59.94707868
67,0,67,0,,,,,,,,,,,,,,,,,,,,,,,,,,1285.7046,None,track,49,68,aloud,blue,1283.704281,None,None,1283.704281,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov28Aloud1,104,2022_Nov_28_1700,ProdSingRedoBetween,2021.2.3,59.94707868
68,0,68,0,,,,,,,,,,,,,,,,,,,,,,,,,,1288.206842,None,mechanical,51,69,aloud,blue,1286.206572,None,None,1286.206572,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov28Aloud1,104,2022_Nov_28_1700,ProdSingRedoBetween,2021.2.3,59.94707868
69,0,69,0,,,,,,,,,,,,,,,,,,,,,,,,,,1290.709659,None,stand,57,70,aloud,blue,1288.708084,None,None,1288.708084,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov28Aloud1,104,2022_Nov_28_1700,ProdSingRedoBetween,2021.2.3,59.94707868
70,0,70,0,,,,,,,,,,,,,,,,,,,,,,,,,,1293.228578,None,match,12,71,aloud,yellow,1291.214379,None,None,1291.214379,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov28Aloud1,104,2022_Nov_28_1700,ProdSingRedoBetween,2021.2.3,59.94707868
71,0,71,0,,,,,,,,,,,,,,,,,,,,,,,,,,1295.731302,None,silence,8,72,aloud,yellow,1293.730346,None,None,1293.730346,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov28Aloud1,104,2022_Nov_28_1700,ProdSingRedoBetween,2021.2.3,59.94707868
72,0,72,0,,,,,,,,,,,,,,,,,,,,,,,,,,1298.250496,None,smell,70,73,aloud,red,1296.235786,None,None,1296.235786,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov28Aloud1,104,2022_Nov_28_1700,ProdSingRedoBetween,2021.2.3,59.94707868
73,0,73,0,,,,,,,,,,,,,,,,,,,,,,,,,,1300.753052,None,impact,24,74,aloud,yellow,1298.753741,None,None,1298.753741,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov28Aloud1,104,2022_Nov_28_1700,ProdSingRedoBetween,2021.2.3,59.94707868
74,0,74,0,,,,,,,,,,,,,,,,,,,,,,,,,,1303.255448,None,meeting,69,75,aloud,red,1301.25511,None,None,1301.25511,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov28Aloud1,104,2022_Nov_28_1700,ProdSingRedoBetween,2021.2.3,59.94707868
75,0,75,0,,,,,,,,,,,,,,,,,,,,,,,,,,1305.757962,None,salary,31,76,aloud,blue,1303.755926,None,None,1303.755926,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov28Aloud1,104,2022_Nov_28_1700,ProdSingRedoBetween,2021.2.3,59.94707868
76,0,76,0,,,,,,,,,,,,,,,,,,,,,,,,,,1308.277208,None,scene,85,77,aloud,red,1306.264153,None,None,1306.264153,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov28Aloud1,104,2022_Nov_28_1700,ProdSingRedoBetween,2021.2.3,59.94707868
77,0,77,0,,,,,,,,,,,,,,,,,,,,,,,,,,1310.779605,None,phrase,62,78,aloud,red,1308.777582,None,None,1308.777582,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov28Aloud1,104,2022_Nov_28_1700,ProdSingRedoBetween,2021.2.3,59.94707868
78,0,78,0,,,,,,,,,,,,,,,,,,,,,,,,,,1313.298715,None,symbol,10,79,aloud,yellow,1311.2845,None,None,1311.2845,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov28Aloud1,104,2022_Nov_28_1700,ProdSingRedoBetween,2021.2.3,59.94707868
