StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,conditional_text.started,conditional_text.stopped,textBlank500.started,textBlank500.stopped,study_word,study_num,study_order,study_type,word_color,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,test_word,test_num,test_order,test_condition,old_new_test,test_word_original_color,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,confidence response time,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,rkn response time,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate
8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,234.3132834,None,review,14,9,aloud,yellow,232.3113985,None,None,232.3113985,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct22Aloud1,62,2022_Oct_14_1425,ProdSingRedoBetween,2021.2.3,59.87113326
9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,236.8159515,None,route,1,10,aloud,yellow,234.8146175,None,None,234.8146175,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct22Aloud1,62,2022_Oct_14_1425,ProdSingRedoBetween,2021.2.3,59.87113326
10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,239.31843,None,agreement,44,11,aloud,blue,237.3165005,None,None,237.3165005,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct22Aloud1,62,2022_Oct_14_1425,ProdSingRedoBetween,2021.2.3,59.87113326
11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,241.8208059,None,medicine,55,12,aloud,blue,239.8189788,None,None,239.8189788,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct22Aloud1,62,2022_Oct_14_1425,ProdSingRedoBetween,2021.2.3,59.87113326
12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,244.3232585,None,range,11,13,aloud,yellow,242.321127,None,None,242.321127,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct22Aloud1,62,2022_Oct_14_1425,ProdSingRedoBetween,2021.2.3,59.87113326
13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,246.8260147,None,junior,64,14,aloud,red,244.823809,None,None,244.823809,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct22Aloud1,62,2022_Oct_14_1425,ProdSingRedoBetween,2021.2.3,59.87113326
14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,249.3451724,None,addition,67,15,aloud,red,247.331707,None,None,247.331707,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct22Aloud1,62,2022_Oct_14_1425,ProdSingRedoBetween,2021.2.3,59.87113326
15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,251.8478491,None,relation,8,16,aloud,yellow,249.8457905,None,None,249.8457905,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct22Aloud1,62,2022_Oct_14_1425,ProdSingRedoBetween,2021.2.3,59.87113326
16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,254.3500175,None,shear,24,17,aloud,yellow,252.3482371,None,None,252.3482371,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct22Aloud1,62,2022_Oct_14_1425,ProdSingRedoBetween,2021.2.3,59.87113326
17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,256.8523392,None,touch,36,18,aloud,blue,254.8506098,None,None,254.8506098,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct22Aloud1,62,2022_Oct_14_1425,ProdSingRedoBetween,2021.2.3,59.87113326
18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,259.3552863,None,management,29,19,aloud,blue,257.3529613,None,None,257.3529613,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct22Aloud1,62,2022_Oct_14_1425,ProdSingRedoBetween,2021.2.3,59.87113326
19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,261.8577788,None,career,7,20,aloud,yellow,259.8558099,None,None,259.8558099,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct22Aloud1,62,2022_Oct_14_1425,ProdSingRedoBetween,2021.2.3,59.87113326
20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,264.3602698,None,impact,27,21,aloud,yellow,262.3581856,None,None,262.3581856,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct22Aloud1,62,2022_Oct_14_1425,ProdSingRedoBetween,2021.2.3,59.87113326
21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,266.8793148,None,command,19,22,aloud,yellow,264.8667902,None,None,264.8667902,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct22Aloud1,62,2022_Oct_14_1425,ProdSingRedoBetween,2021.2.3,59.87113326
22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,269.3819546,None,population,58,23,aloud,blue,267.3796778,None,None,267.3796778,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct22Aloud1,62,2022_Oct_14_1425,ProdSingRedoBetween,2021.2.3,59.87113326
23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,271.8844287,None,tough,59,24,aloud,yellow,269.8830591,None,None,269.8830591,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct22Aloud1,62,2022_Oct_14_1425,ProdSingRedoBetween,2021.2.3,59.87113326
24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,274.4035897,None,bucket,15,25,aloud,yellow,272.3919232,None,None,272.3919232,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct22Aloud1,62,2022_Oct_14_1425,ProdSingRedoBetween,2021.2.3,59.87113326
25,0,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,276.9060423,None,stand,86,26,aloud,red,274.9059836,None,None,274.9059836,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct22Aloud1,62,2022_Oct_14_1425,ProdSingRedoBetween,2021.2.3,59.87113326
26,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,279.425061,None,rapid,30,27,aloud,blue,277.4111832,None,None,277.4111832,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct22Aloud1,62,2022_Oct_14_1425,ProdSingRedoBetween,2021.2.3,59.87113326
27,0,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,281.9278081,None,people,33,28,aloud,blue,279.9255499,None,None,279.9255499,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct22Aloud1,62,2022_Oct_14_1425,ProdSingRedoBetween,2021.2.3,59.87113326
28,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,284.4300218,None,swift,65,29,aloud,red,282.4284902,None,None,282.4284902,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct22Aloud1,62,2022_Oct_14_1425,ProdSingRedoBetween,2021.2.3,59.87113326
29,0,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,286.9328162,None,appearance,25,30,aloud,yellow,284.9305766,None,None,284.9305766,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct22Aloud1,62,2022_Oct_14_1425,ProdSingRedoBetween,2021.2.3,59.87113326
30,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,289.4520476,None,captain,80,31,aloud,red,287.4465537,None,None,287.4465537,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct22Aloud1,62,2022_Oct_14_1425,ProdSingRedoBetween,2021.2.3,59.87113326
31,0,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,291.9709671,None,position,35,32,aloud,blue,289.9556383,None,None,289.9556383,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct22Aloud1,62,2022_Oct_14_1425,ProdSingRedoBetween,2021.2.3,59.87113326
32,0,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,294.4903184,None,front,84,33,aloud,red,292.4751596,None,None,292.4751596,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct22Aloud1,62,2022_Oct_14_1425,ProdSingRedoBetween,2021.2.3,59.87113326
33,0,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,296.9925623,None,length,40,34,aloud,blue,294.9905747,None,None,294.9905747,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct22Aloud1,62,2022_Oct_14_1425,ProdSingRedoBetween,2021.2.3,59.87113326
34,0,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,299.4952826,None,frank,48,35,aloud,blue,297.4930592,None,None,297.4930592,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct22Aloud1,62,2022_Oct_14_1425,ProdSingRedoBetween,2021.2.3,59.87113326
35,0,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,302.0145,None,revolution,73,36,aloud,red,300.0026857,None,None,300.0026857,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct22Aloud1,62,2022_Oct_14_1425,ProdSingRedoBetween,2021.2.3,59.87113326
36,0,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,304.5188618,None,estate,21,37,aloud,yellow,302.5177175,None,None,302.5177175,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct22Aloud1,62,2022_Oct_14_1425,ProdSingRedoBetween,2021.2.3,59.87113326
37,0,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,307.0361117,None,colonel,51,38,aloud,blue,305.0341603,None,None,305.0341603,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct22Aloud1,62,2022_Oct_14_1425,ProdSingRedoBetween,2021.2.3,59.87113326
38,0,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,309.5385945,None,style,0,39,aloud,yellow,307.5376224,None,None,307.5376224,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct22Aloud1,62,2022_Oct_14_1425,ProdSingRedoBetween,2021.2.3,59.87113326
39,0,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,312.0576297,None,solution,68,40,aloud,red,310.0477461,None,None,310.0477461,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct22Aloud1,62,2022_Oct_14_1425,ProdSingRedoBetween,2021.2.3,59.87113326
40,0,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,314.5768465,None,waste,39,41,aloud,blue,312.5685817,None,None,312.5685817,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct22Aloud1,62,2022_Oct_14_1425,ProdSingRedoBetween,2021.2.3,59.87113326
41,0,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,317.0819366,None,plane,6,42,aloud,yellow,315.0774742,None,None,315.0774742,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct22Aloud1,62,2022_Oct_14_1425,ProdSingRedoBetween,2021.2.3,59.87113326
42,0,42,0,,,,,,,,,,,,,,,,,,,,,,,,,,319.6154219,None,profession,34,43,aloud,blue,317.6008565,None,None,317.6008565,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct22Aloud1,62,2022_Oct_14_1425,ProdSingRedoBetween,2021.2.3,59.87113326
43,0,43,0,,,,,,,,,,,,,,,,,,,,,,,,,,322.1345637,None,course,76,44,aloud,red,320.1204309,None,None,320.1204309,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct22Aloud1,62,2022_Oct_14_1425,ProdSingRedoBetween,2021.2.3,59.87113326
44,0,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,324.6369997,None,tennis,3,45,aloud,yellow,322.6350005,None,None,322.6350005,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct22Aloud1,62,2022_Oct_14_1425,ProdSingRedoBetween,2021.2.3,59.87113326
45,0,45,0,,,,,,,,,,,,,,,,,,,,,,,,,,327.1561748,None,turkey,82,46,aloud,red,325.140434,None,None,325.140434,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct22Aloud1,62,2022_Oct_14_1425,ProdSingRedoBetween,2021.2.3,59.87113326
46,0,46,0,,,,,,,,,,,,,,,,,,,,,,,,,,329.6587402,None,worker,72,47,aloud,red,327.6567361,None,None,327.6567361,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct22Aloud1,62,2022_Oct_14_1425,ProdSingRedoBetween,2021.2.3,59.87113326
47,0,47,0,,,,,,,,,,,,,,,,,,,,,,,,,,332.1779888,None,build,16,48,aloud,yellow,330.1636252,None,None,330.1636252,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct22Aloud1,62,2022_Oct_14_1425,ProdSingRedoBetween,2021.2.3,59.87113326
48,0,48,0,,,,,,,,,,,,,,,,,,,,,,,,,,334.6804413,None,rural,60,49,aloud,red,332.6783681,None,None,332.6783681,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct22Aloud1,62,2022_Oct_14_1425,ProdSingRedoBetween,2021.2.3,59.87113326
49,0,49,0,,,,,,,,,,,,,,,,,,,,,,,,,,337.1998571,None,history,18,50,aloud,yellow,335.1854564,None,None,335.1854564,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct22Aloud1,62,2022_Oct_14_1425,ProdSingRedoBetween,2021.2.3,59.87113326
50,0,50,0,,,,,,,,,,,,,,,,,,,,,,,,,,339.7020056,None,property,88,51,aloud,red,337.7022471,None,None,337.7022471,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct22Aloud1,62,2022_Oct_14_1425,ProdSingRedoBetween,2021.2.3,59.87113326
51,0,51,0,,,,,,,,,,,,,,,,,,,,,,,,,,342.2045468,None,emergency,31,52,aloud,blue,340.2037808,None,None,340.2037808,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct22Aloud1,62,2022_Oct_14_1425,ProdSingRedoBetween,2021.2.3,59.87113326
52,0,52,0,,,,,,,,,,,,,,,,,,,,,,,,,,344.7238255,None,little,71,53,aloud,red,342.711783,None,None,342.711783,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct22Aloud1,62,2022_Oct_14_1425,ProdSingRedoBetween,2021.2.3,59.87113326
53,0,53,0,,,,,,,,,,,,,,,,,,,,,,,,,,347.2262213,None,discussion,38,54,aloud,blue,345.2242365,None,None,345.2242365,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct22Aloud1,62,2022_Oct_14_1425,ProdSingRedoBetween,2021.2.3,59.87113326
54,0,54,0,,,,,,,,,,,,,,,,,,,,,,,,,,349.7455783,None,store,26,55,aloud,yellow,347.7356774,None,None,347.7356774,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct22Aloud1,62,2022_Oct_14_1425,ProdSingRedoBetween,2021.2.3,59.87113326
55,0,55,0,,,,,,,,,,,,,,,,,,,,,,,,,,352.2642548,None,point,78,56,aloud,red,350.2495557,None,None,350.2495557,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct22Aloud1,62,2022_Oct_14_1425,ProdSingRedoBetween,2021.2.3,59.87113326
56,0,56,0,,,,,,,,,,,,,,,,,,,,,,,,,,354.7671635,None,territory,62,57,aloud,red,352.7651235,None,None,352.7651235,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct22Aloud1,62,2022_Oct_14_1425,ProdSingRedoBetween,2021.2.3,59.87113326
57,0,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,357.2696318,None,general,81,58,aloud,red,355.2704987,None,None,355.2704987,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct22Aloud1,62,2022_Oct_14_1425,ProdSingRedoBetween,2021.2.3,59.87113326
58,0,58,0,,,,,,,,,,,,,,,,,,,,,,,,,,359.7721119,None,foundation,63,59,aloud,red,357.7724747,None,None,357.7724747,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct22Aloud1,62,2022_Oct_14_1425,ProdSingRedoBetween,2021.2.3,59.87113326
59,0,59,0,,,,,,,,,,,,,,,,,,,,,,,,,,362.2913715,None,beauty,47,60,aloud,blue,360.277171,None,None,360.277171,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct22Aloud1,62,2022_Oct_14_1425,ProdSingRedoBetween,2021.2.3,59.87113326
60,0,60,0,,,,,,,,,,,,,,,,,,,,,,,,,,364.7937719,None,sleep,85,61,aloud,red,362.791723,None,None,362.791723,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct22Aloud1,62,2022_Oct_14_1425,ProdSingRedoBetween,2021.2.3,59.87113326
61,0,61,0,,,,,,,,,,,,,,,,,,,,,,,,,,367.2962565,None,burden,2,62,aloud,yellow,365.2968577,None,None,365.2968577,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct22Aloud1,62,2022_Oct_14_1425,ProdSingRedoBetween,2021.2.3,59.87113326
62,0,62,0,,,,,,,,,,,,,,,,,,,,,,,,,,369.815592,None,speech,50,63,aloud,blue,367.805683,None,None,367.805683,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct22Aloud1,62,2022_Oct_14_1425,ProdSingRedoBetween,2021.2.3,59.87113326
63,0,63,0,,,,,,,,,,,,,,,,,,,,,,,,,,372.3345458,None,music,17,64,aloud,yellow,370.3204739,None,None,370.3204739,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct22Aloud1,62,2022_Oct_14_1425,ProdSingRedoBetween,2021.2.3,59.87113326
64,0,64,0,,,,,,,,,,,,,,,,,,,,,,,,,,374.836902,None,place,66,65,aloud,red,372.8349053,None,None,372.8349053,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct22Aloud1,62,2022_Oct_14_1425,ProdSingRedoBetween,2021.2.3,59.87113326
65,0,65,0,,,,,,,,,,,,,,,,,,,,,,,,,,377.3563331,None,sunset,5,66,aloud,yellow,375.3418447,None,None,375.3418447,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct22Aloud1,62,2022_Oct_14_1425,ProdSingRedoBetween,2021.2.3,59.87113326
66,0,66,0,,,,,,,,,,,,,,,,,,,,,,,,,,379.8588306,None,breath,9,67,aloud,yellow,377.8591667,None,None,377.8591667,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct22Aloud1,62,2022_Oct_14_1425,ProdSingRedoBetween,2021.2.3,59.87113326
67,0,67,0,,,,,,,,,,,,,,,,,,,,,,,,,,382.3622776,None,community,69,68,aloud,red,380.3593376,None,None,380.3593376,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct22Aloud1,62,2022_Oct_14_1425,ProdSingRedoBetween,2021.2.3,59.87113326
68,0,68,0,,,,,,,,,,,,,,,,,,,,,,,,,,384.8637116,None,brief,70,69,aloud,red,382.8628285,None,None,382.8628285,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct22Aloud1,62,2022_Oct_14_1425,ProdSingRedoBetween,2021.2.3,59.87113326
69,0,69,0,,,,,,,,,,,,,,,,,,,,,,,,,,387.3828967,None,interview,28,70,aloud,yellow,385.3679296,None,None,385.3679296,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct22Aloud1,62,2022_Oct_14_1425,ProdSingRedoBetween,2021.2.3,59.87113326
70,0,70,0,,,,,,,,,,,,,,,,,,,,,,,,,,389.9018807,None,salary,45,71,aloud,blue,387.8872616,None,None,387.8872616,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct22Aloud1,62,2022_Oct_14_1425,ProdSingRedoBetween,2021.2.3,59.87113326
71,0,71,0,,,,,,,,,,,,,,,,,,,,,,,,,,392.4066323,None,defeat,61,72,aloud,red,390.4025123,None,None,390.4025123,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct22Aloud1,62,2022_Oct_14_1425,ProdSingRedoBetween,2021.2.3,59.87113326
72,0,72,0,,,,,,,,,,,,,,,,,,,,,,,,,,394.9237563,None,conference,10,73,aloud,yellow,392.9217146,None,None,392.9217146,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct22Aloud1,62,2022_Oct_14_1425,ProdSingRedoBetween,2021.2.3,59.87113326
73,0,73,0,,,,,,,,,,,,,,,,,,,,,,,,,,397.4262855,None,nature,56,74,aloud,blue,395.4253745,None,None,395.4253745,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct22Aloud1,62,2022_Oct_14_1425,ProdSingRedoBetween,2021.2.3,59.87113326
74,0,74,0,,,,,,,,,,,,,,,,,,,,,,,,,,399.9288254,None,disease,57,75,aloud,blue,397.9271099,None,None,397.9271099,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct22Aloud1,62,2022_Oct_14_1425,ProdSingRedoBetween,2021.2.3,59.87113326
75,0,75,0,,,,,,,,,,,,,,,,,,,,,,,,,,402.4312449,None,owner,54,76,aloud,blue,400.4298329,None,None,400.4298329,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct22Aloud1,62,2022_Oct_14_1425,ProdSingRedoBetween,2021.2.3,59.87113326
76,0,76,0,,,,,,,,,,,,,,,,,,,,,,,,,,404.9336048,None,sweet,4,77,aloud,yellow,402.9317688,None,None,402.9317688,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct22Aloud1,62,2022_Oct_14_1425,ProdSingRedoBetween,2021.2.3,59.87113326
77,0,77,0,,,,,,,,,,,,,,,,,,,,,,,,,,407.453075,None,working,89,78,aloud,red,405.4387904,None,None,405.4387904,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct22Aloud1,62,2022_Oct_14_1425,ProdSingRedoBetween,2021.2.3,59.87113326
78,0,78,0,,,,,,,,,,,,,,,,,,,,,,,,,,409.9554937,None,afternoon,22,79,aloud,yellow,407.9563477,None,None,407.9563477,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct22Aloud1,62,2022_Oct_14_1425,ProdSingRedoBetween,2021.2.3,59.87113326
