StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,conditional_text.started,conditional_text.stopped,textBlank500.started,textBlank500.stopped,study_word,study_num,study_order,study_type,word_color,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,test_word,test_num,test_order,test_condition,old_new_test,test_word_original_color,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,confidence response time,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,rkn response time,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate
34,0,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,226.8165067,None,state,30,35,aloud,blue,224.8055013,None,None,224.8055013,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep02Aloud5,41,2022_Sep_02_1439,ProdSingRedoBetween,2021.2.3,59.93877853
35,0,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,229.3356423,None,thing,4,36,aloud,yellow,227.3258799,None,None,227.3258799,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep02Aloud5,41,2022_Sep_02_1439,ProdSingRedoBetween,2021.2.3,59.93877853
36,0,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,231.8382187,None,article,6,37,aloud,yellow,229.835987,None,None,229.835987,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep02Aloud5,41,2022_Sep_02_1439,ProdSingRedoBetween,2021.2.3,59.93877853
37,0,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,234.3405357,None,novel,19,38,aloud,yellow,232.3403584,None,None,232.3403584,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep02Aloud5,41,2022_Sep_02_1439,ProdSingRedoBetween,2021.2.3,59.93877853
38,0,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,236.8596072,None,heavy,10,39,aloud,yellow,234.8470503,None,None,234.8470503,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep02Aloud5,41,2022_Sep_02_1439,ProdSingRedoBetween,2021.2.3,59.93877853
39,0,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,239.378982,None,territory,43,40,aloud,blue,237.3637969,None,None,237.3637969,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep02Aloud5,41,2022_Sep_02_1439,ProdSingRedoBetween,2021.2.3,59.93877853
40,0,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,241.8982775,None,message,56,41,aloud,blue,239.8845764,None,None,239.8845764,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep02Aloud5,41,2022_Sep_02_1439,ProdSingRedoBetween,2021.2.3,59.93877853
41,0,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,244.4006379,None,sound,88,42,aloud,red,242.4001497,None,None,242.4001497,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep02Aloud5,41,2022_Sep_02_1439,ProdSingRedoBetween,2021.2.3,59.93877853
42,0,42,0,,,,,,,,,,,,,,,,,,,,,,,,,,246.9031769,None,finance,51,43,aloud,blue,244.9017334,None,None,244.9017334,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep02Aloud5,41,2022_Sep_02_1439,ProdSingRedoBetween,2021.2.3,59.93877853
43,0,43,0,,,,,,,,,,,,,,,,,,,,,,,,,,249.405804,None,direction,87,44,aloud,red,247.4044383,None,None,247.4044383,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep02Aloud5,41,2022_Sep_02_1439,ProdSingRedoBetween,2021.2.3,59.93877853
