StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,conditional_text.started,conditional_text.stopped,textBlank500.started,textBlank500.stopped,study_word,study_num,study_order,study_type,word_color,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,test_word,test_num,test_order,test_condition,old_new_test,test_word_original_color,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,confidence response time,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,rkn response time,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,24.514021199996932,None,a,0.6114784999954281,24.514021199996932,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Silent19,001,2022_Aug_05_1449,ProdSingRedoBetween,2021.2.3,59.85461314727108,
,,,,,,,,,,,,,,SilentTest,25.1658838000003,None,space,273.6553026000038,25.1658838000003,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Silent19,001,2022_Aug_05_1449,ProdSingRedoBetween,2021.2.3,59.85461314727108,
0,0,0,0,,,,,,,,,,,,,,,,,,25.1658838000003,None,25.1658838000003,None,25.1658838000003,None,25.1658838000003,None,301.3550041999988,None,novel,46,1,silent,blue,299.3542785999889,None,None,299.3542785999889,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Silent19,001,2022_Aug_05_1449,ProdSingRedoBetween,2021.2.3,59.85461314727108,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,303.8574102999992,None,shock,17,2,silent,yellow,301.8554180999927,None,None,301.8554180999927,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Silent19,001,2022_Aug_05_1449,ProdSingRedoBetween,2021.2.3,59.85461314727108,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,306.36004610000236,None,direction,13,3,silent,yellow,304.3580854000029,None,None,304.3580854000029,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Silent19,001,2022_Aug_05_1449,ProdSingRedoBetween,2021.2.3,59.85461314727108,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,308.86255900000106,None,region,44,4,silent,blue,306.8613400999893,None,None,306.8613400999893,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Silent19,001,2022_Aug_05_1449,ProdSingRedoBetween,2021.2.3,59.85461314727108,
4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,311.3650811999978,None,stranger,66,5,silent,red,309.3653725999902,None,None,309.3653725999902,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Silent19,001,2022_Aug_05_1449,ProdSingRedoBetween,2021.2.3,59.85461314727108,
5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,313.88411259998975,None,trail,0,6,silent,yellow,311.86873200000264,None,None,311.86873200000264,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Silent19,001,2022_Aug_05_1449,ProdSingRedoBetween,2021.2.3,59.85461314727108,
6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,316.4034646999935,None,household,84,7,silent,red,314.39079330000095,None,None,314.39079330000095,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Silent19,001,2022_Aug_05_1449,ProdSingRedoBetween,2021.2.3,59.85461314727108,
7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,318.92258309999306,None,detective,55,8,silent,blue,316.90799209999386,None,None,316.90799209999386,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Silent19,001,2022_Aug_05_1449,ProdSingRedoBetween,2021.2.3,59.85461314727108,
8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,321.44178189999366,None,committee,52,9,silent,blue,319.43217580000055,None,None,319.43217580000055,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Silent19,001,2022_Aug_05_1449,ProdSingRedoBetween,2021.2.3,59.85461314727108,
9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,323.9442837999959,None,smell,86,10,silent,red,321.9421971999982,None,None,321.9421971999982,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Silent19,001,2022_Aug_05_1449,ProdSingRedoBetween,2021.2.3,59.85461314727108,
10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,326.44670449999103,None,hearing,20,11,silent,yellow,324.44698019999487,None,None,324.44698019999487,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Silent19,001,2022_Aug_05_1449,ProdSingRedoBetween,2021.2.3,59.85461314727108,
