StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,conditional_text.started,conditional_text.stopped,textBlank500.started,textBlank500.stopped,study_word,study_num,study_order,study_type,word_color,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,test_word,test_num,test_order,test_condition,old_new_test,test_word_original_color,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,confidence response time,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,rkn response time,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate
41,0,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,2464.658133,None,meeting,40,42,sing,blue,2462.656058,None,None,2462.656058,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,August10Sing1,24,2022_Aug_10_1337,ProdSingRedoBetween,2021.2.3,59.92322636
42,0,42,0,,,,,,,,,,,,,,,,,,,,,,,,,,2467.160545,None,testimony,58,43,sing,blue,2465.158525,None,None,2465.158525,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,August10Sing1,24,2022_Aug_10_1337,ProdSingRedoBetween,2021.2.3,59.92322636
43,0,43,0,,,,,,,,,,,,,,,,,,,,,,,,,,2469.662994,None,under,62,44,sing,red,2467.661965,None,None,2467.661965,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,August10Sing1,24,2022_Aug_10_1337,ProdSingRedoBetween,2021.2.3,59.92322636
44,0,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,2472.165605,None,hearing,71,45,sing,red,2470.163591,None,None,2470.163591,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,August10Sing1,24,2022_Aug_10_1337,ProdSingRedoBetween,2021.2.3,59.92322636
45,0,45,0,,,,,,,,,,,,,,,,,,,,,,,,,,2474.668092,None,smell,17,46,sing,yellow,2472.666018,None,None,2472.666018,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,August10Sing1,24,2022_Aug_10_1337,ProdSingRedoBetween,2021.2.3,59.92322636
46,0,46,0,,,,,,,,,,,,,,,,,,,,,,,,,,2477.170662,None,short,3,47,sing,yellow,2475.170701,None,None,2475.170701,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,August10Sing1,24,2022_Aug_10_1337,ProdSingRedoBetween,2021.2.3,59.92322636
47,0,47,0,,,,,,,,,,,,,,,,,,,,,,,,,,2479.673224,None,device,82,48,sing,red,2477.671538,None,None,2477.671538,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,August10Sing1,24,2022_Aug_10_1337,ProdSingRedoBetween,2021.2.3,59.92322636
48,0,48,0,,,,,,,,,,,,,,,,,,,,,,,,,,2482.175636,None,author,50,49,sing,blue,2480.173585,None,None,2480.173585,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,August10Sing1,24,2022_Aug_10_1337,ProdSingRedoBetween,2021.2.3,59.92322636
49,0,49,0,,,,,,,,,,,,,,,,,,,,,,,,,,2484.678081,None,scene,55,50,sing,blue,2482.677176,None,None,2482.677176,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,August10Sing1,24,2022_Aug_10_1337,ProdSingRedoBetween,2021.2.3,59.92322636
50,0,50,0,,,,,,,,,,,,,,,,,,,,,,,,,,2487.18066,None,stand,61,51,sing,red,2485.180878,None,None,2485.180878,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,August10Sing1,24,2022_Aug_10_1337,ProdSingRedoBetween,2021.2.3,59.92322636
51,0,51,0,,,,,,,,,,,,,,,,,,,,,,,,,,2489.683137,None,audience,30,52,sing,blue,2487.681053,None,None,2487.681053,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,August10Sing1,24,2022_Aug_10_1337,ProdSingRedoBetween,2021.2.3,59.92322636
52,0,52,0,,,,,,,,,,,,,,,,,,,,,,,,,,2492.202259,None,theme,39,53,sing,blue,2490.193429,None,None,2490.193429,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,August10Sing1,24,2022_Aug_10_1337,ProdSingRedoBetween,2021.2.3,59.92322636
53,0,53,0,,,,,,,,,,,,,,,,,,,,,,,,,,2494.70486,None,candidate,26,54,sing,yellow,2492.702773,None,None,2492.702773,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,August10Sing1,24,2022_Aug_10_1337,ProdSingRedoBetween,2021.2.3,59.92322636
54,0,54,0,,,,,,,,,,,,,,,,,,,,,,,,,,2497.20732,None,answer,69,55,sing,red,2495.207294,None,None,2495.207294,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,August10Sing1,24,2022_Aug_10_1337,ProdSingRedoBetween,2021.2.3,59.92322636
55,0,55,0,,,,,,,,,,,,,,,,,,,,,,,,,,2499.726515,None,plane,73,56,sing,red,2497.71343,None,None,2497.71343,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,August10Sing1,24,2022_Aug_10_1337,ProdSingRedoBetween,2021.2.3,59.92322636
56,0,56,0,,,,,,,,,,,,,,,,,,,,,,,,,,2502.228744,None,sound,59,57,sing,yellow,2500.227904,None,None,2500.227904,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,August10Sing1,24,2022_Aug_10_1337,ProdSingRedoBetween,2021.2.3,59.92322636
