StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,conditional_text.started,conditional_text.stopped,textBlank500.started,textBlank500.stopped,study_word,study_num,study_order,study_type,word_color,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,test_word,test_num,test_order,test_condition,old_new_test,test_word_original_color,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,confidence response time,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,rkn response time,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate
,,,,140,0,140,0,,,,,,,,,,,,,,,,,,,,,,910.3669289,None,,,,,,,,,,,,,,,,,staff,64,141,sing,old,red,907.3901128,None,907.3901128,None,4,1.7907746,907.3901128,None,1.7907746,909.2031309,None,909.7165576,None,909.7165576,None,f,0.632389,909.7165576,None,0.632389,,,Dec02Sing3,123,2022_Dec_02_1529,ProdSingRedoBetween,2021.2.3,59.92082063
,,,,141,0,141,0,,,,,,,,,,,,,,,,,,,,,,914.2376516,None,,,,,,,,,,,,,,,,,management,179,142,sing,new,null,910.8799923,None,910.8799923,None,2,1.7729148,910.8799923,None,1.7729148,912.6693025,None,913.1747863,None,913.1747863,None,n,1.0460152,913.1747863,None,1.0460152,,,Dec02Sing3,123,2022_Dec_02_1529,ProdSingRedoBetween,2021.2.3,59.92082063
,,,,142,0,142,0,,,,,,,,,,,,,,,,,,,,,,917.7269343,None,,,,,,,,,,,,,,,,,level,165,143,sing,new,null,914.7414146,None,914.7414146,None,2,2.2794732,914.7414146,None,2.2794732,917.0449833,None,917.5698963,None,917.5698963,None,n,0.139211,917.5698963,None,0.139211,,,Dec02Sing3,123,2022_Dec_02_1529,ProdSingRedoBetween,2021.2.3,59.92082063
,,,,143,0,143,0,,,,,,,,,,,,,,,,,,,,,,920.0601757,None,,,,,,,,,,,,,,,,,conference,141,144,sing,new,null,918.2456997,None,918.2456997,None,2,1.1990665,918.2456997,None,1.1990665,919.4655323,None,919.9809242,None,919.9809242,None,n,0.0639253,919.9809242,None,0.0639253,,,Dec02Sing3,123,2022_Dec_02_1529,ProdSingRedoBetween,2021.2.3,59.92082063
,,,,144,0,144,0,,,,,,,,,,,,,,,,,,,,,,925.7733655,None,,,,,,,,,,,,,,,,,ground,101,145,sing,new,null,920.5682787,None,920.5682787,None,4,3.4446001,920.5682787,None,3.4446001,924.0353147,None,924.5515338,None,924.5515338,None,f,1.189488,924.5515338,None,1.189488,,,Dec02Sing3,123,2022_Dec_02_1529,ProdSingRedoBetween,2021.2.3,59.92082063
,,,,145,0,145,0,,,,,,,,,,,,,,,,,,,,,,930.8876305,None,,,,,,,,,,,,,,,,,material,134,146,sing,new,null,926.2917687,None,926.2917687,None,4,2.0091041,926.2917687,None,2.0091041,928.3238476,None,928.8408112,None,928.8408112,None,f,2.0280517,928.8408112,None,2.0280517,,,Dec02Sing3,123,2022_Dec_02_1529,ProdSingRedoBetween,2021.2.3,59.92082063
,,,,146,0,146,0,,,,,,,,,,,,,,,,,,,,,,933.5741411,None,,,,,,,,,,,,,,,,,generation,103,147,sing,new,null,931.39634,None,931.39634,None,2,1.4726803,931.39634,None,1.4726803,932.8959013,None,933.4068929,None,933.4068929,None,n,0.1419884,933.4068929,None,0.1419884,,,Dec02Sing3,123,2022_Dec_02_1529,ProdSingRedoBetween,2021.2.3,59.92082063
,,,,147,0,147,0,,,,,,,,,,,,,,,,,,,,,,936.0102683,None,,,,,,,,,,,,,,,,,season,99,148,sing,new,null,934.0848724,None,934.0848724,None,2,1.2241061,934.0848724,None,1.2241061,935.3305822,None,935.8453387,None,935.8453387,None,n,0.1436436,935.8453387,None,0.1436436,,,Dec02Sing3,123,2022_Dec_02_1529,ProdSingRedoBetween,2021.2.3,59.92082063
,,,,148,0,148,0,,,,,,,,,,,,,,,,,,,,,,938.4299751,None,,,,,,,,,,,,,,,,,dozen,163,149,sing,new,null,936.5238809,None,936.5238809,None,2,1.2250658,936.5238809,None,1.2250658,937.7800924,None,938.3035166,None,938.3035166,None,n,0.1014462,938.3035166,None,0.1014462,,,Dec02Sing3,123,2022_Dec_02_1529,ProdSingRedoBetween,2021.2.3,59.92082063
,,,,149,0,149,0,,,,,,,,,,,,,,,,,,,,,,942.6897138,None,,,,,,,,,,,,,,,,,personnel,44,150,sing,old,blue,938.9517576,None,938.9517576,None,4,2.2050849,938.9517576,None,2.2050849,941.1825114,None,941.6854604,None,941.6854604,None,f,0.9675463,941.6854604,None,0.9675463,,,Dec02Sing3,123,2022_Dec_02_1529,ProdSingRedoBetween,2021.2.3,59.92082063
,,,,150,0,150,0,,,,,,,,,,,,,,,,,,,,,,946.3364669,None,,,,,,,,,,,,,,,,,partner,37,151,sing,old,blue,943.2111522,None,943.2111522,None,4,1.9537069,943.2111522,None,1.9537069,945.1881174,None,945.7083913,None,945.7083913,None,f,0.6084845,945.7083913,None,0.6084845,,,Dec02Sing3,123,2022_Dec_02_1529,ProdSingRedoBetween,2021.2.3,59.92082063
,,,,151,0,151,0,,,,,,,,,,,,,,,,,,,,,,948.6718947,None,,,,,,,,,,,,,,,,,still,114,152,sing,new,null,946.8464537,None,946.8464537,None,2,1.2545302,946.8464537,None,1.2545302,948.133403,None,948.6467153,None,948.6467153,None,n,0.0062313,948.6467153,None,0.0062313,,,Dec02Sing3,123,2022_Dec_02_1529,ProdSingRedoBetween,2021.2.3,59.92082063
,,,,152,0,152,0,,,,,,,,,,,,,,,,,,,,,,950.8575608,None,,,,,,,,,,,,,,,,,reach,173,153,sing,new,null,949.1798199,None,949.1798199,None,2,1.0810457,949.1798199,None,1.0810457,950.2903634,None,950.7954723,None,950.7954723,None,n,0.0334533,950.7954723,None,0.0334533,,,Dec02Sing3,123,2022_Dec_02_1529,ProdSingRedoBetween,2021.2.3,59.92082063
