StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,conditional_text.started,conditional_text.stopped,textBlank500.started,textBlank500.stopped,study_word,study_num,study_order,study_type,word_color,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,test_word,test_num,test_order,test_condition,old_new_test,test_word_original_color,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,confidence response time,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,rkn response time,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,28.25396520004142,None,c,2.831468200078234,28.25396520004142,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57 Sing,001,2022_Sep_29_0915,ProdSingRedoBetween,2021.2.3,60.02804513454332,
,,,,,,,,,,,,,,SingTest,31.14022559998557,None,space,1030.022690600017,31.14022559998557,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57 Sing,001,2022_Sep_29_0915,ProdSingRedoBetween,2021.2.3,60.02804513454332,
0,0,0,0,,,,,,,,,,,,,,,,,,31.14022559998557,None,31.14022559998557,None,31.14022559998557,None,31.14022559998557,None,1063.7000901999418,None,threat,37,1,sing,blue,1061.6880632999819,None,None,1061.6880632999819,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57 Sing,001,2022_Sep_29_0915,ProdSingRedoBetween,2021.2.3,60.02804513454332,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,1066.2027150000213,None,management,72,2,sing,red,1064.2006470999913,None,None,1064.2006470999913,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57 Sing,001,2022_Sep_29_0915,ProdSingRedoBetween,2021.2.3,60.02804513454332,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,1068.7217961000279,None,weather,75,3,sing,red,1066.709166500019,None,None,1066.709166500019,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57 Sing,001,2022_Sep_29_0915,ProdSingRedoBetween,2021.2.3,60.02804513454332,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,1071.2244718000293,None,whole,16,4,sing,yellow,1069.2247865999816,None,None,1069.2247865999816,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57 Sing,001,2022_Sep_29_0915,ProdSingRedoBetween,2021.2.3,60.02804513454332,
4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,1073.7268430000404,None,thing,56,5,sing,blue,1071.7258542999625,None,None,1071.7258542999625,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57 Sing,001,2022_Sep_29_0915,ProdSingRedoBetween,2021.2.3,60.02804513454332,
5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,1076.2292044999776,None,nation,28,6,sing,yellow,1074.2271864999784,None,None,1074.2271864999784,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57 Sing,001,2022_Sep_29_0915,ProdSingRedoBetween,2021.2.3,60.02804513454332,
6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,1078.7484546999913,None,weight,74,7,sing,red,1076.7345331000397,None,None,1076.7345331000397,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57 Sing,001,2022_Sep_29_0915,ProdSingRedoBetween,2021.2.3,60.02804513454332,
7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,1081.2506975999568,None,front,44,8,sing,blue,1079.2506295000203,None,None,1079.2506295000203,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57 Sing,001,2022_Sep_29_0915,ProdSingRedoBetween,2021.2.3,60.02804513454332,
8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,1083.7534131000284,None,literature,33,9,sing,blue,1081.7513746999903,None,None,1081.7513746999903,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57 Sing,001,2022_Sep_29_0915,ProdSingRedoBetween,2021.2.3,60.02804513454332,
9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,1086.2554840999655,None,piece,1,10,sing,yellow,1084.2537195000332,None,None,1084.2537195000332,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57 Sing,001,2022_Sep_29_0915,ProdSingRedoBetween,2021.2.3,60.02804513454332,
10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,1088.7583632000023,None,sleep,40,11,sing,blue,1086.7562727000332,None,None,1086.7562727000332,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57 Sing,001,2022_Sep_29_0915,ProdSingRedoBetween,2021.2.3,60.02804513454332,
11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,1091.2776033999398,None,leader,11,12,sing,yellow,1089.2680080999853,None,None,1089.2680080999853,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57 Sing,001,2022_Sep_29_0915,ProdSingRedoBetween,2021.2.3,60.02804513454332,
12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,1093.7802173000528,None,express,63,13,sing,red,1091.7780163999414,None,None,1091.7780163999414,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57 Sing,001,2022_Sep_29_0915,ProdSingRedoBetween,2021.2.3,60.02804513454332,
13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,1096.2826467000414,None,generation,3,14,sing,yellow,1094.283579000039,None,None,1094.283579000039,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57 Sing,001,2022_Sep_29_0915,ProdSingRedoBetween,2021.2.3,60.02804513454332,
14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,1098.801789500052,None,subject,49,15,sing,blue,1096.7946326000383,None,None,1096.7946326000383,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57 Sing,001,2022_Sep_29_0915,ProdSingRedoBetween,2021.2.3,60.02804513454332,
15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,1101.3040461000055,None,institute,82,16,sing,red,1099.304609999992,None,None,1099.304609999992,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57 Sing,001,2022_Sep_29_0915,ProdSingRedoBetween,2021.2.3,60.02804513454332,
16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,1103.8067560000345,None,science,6,17,sing,yellow,1101.8056567000458,None,None,1101.8056567000458,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57 Sing,001,2022_Sep_29_0915,ProdSingRedoBetween,2021.2.3,60.02804513454332,
17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,1106.3260318000102,None,private,54,18,sing,blue,1104.3106205000076,None,None,1104.3106205000076,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57 Sing,001,2022_Sep_29_0915,ProdSingRedoBetween,2021.2.3,60.02804513454332,
