StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,conditional_text.started,conditional_text.stopped,textBlank500.started,textBlank500.stopped,study_word,study_num,study_order,study_type,word_color,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,test_word,test_num,test_order,test_condition,old_new_test,test_word_original_color,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,confidence response time,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,rkn response time,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,20.121124499477446,None,b,1.3222564002498984,20.121124499477446,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94Aloud,001,2022_Nov_21_1347,ProdSingRedoBetween,2021.2.3,60.034856321279314,
,,,,,,,,,,,,,,AloudTest,21.472497699782252,None,space,818.9614925002679,21.472497699782252,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94Aloud,001,2022_Nov_21_1347,ProdSingRedoBetween,2021.2.3,60.034856321279314,
0,0,0,0,,,,,,,,,,,,,,,,,,21.472497699782252,None,21.472497699782252,None,21.472497699782252,None,21.472497699782252,None,842.9788125995547,None,court,71,1,aloud,red,840.9698048001155,None,None,840.9698048001155,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94Aloud,001,2022_Nov_21_1347,ProdSingRedoBetween,2021.2.3,60.034856321279314,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,845.4813297996297,None,company,0,2,aloud,yellow,843.4816791992635,None,None,843.4816791992635,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94Aloud,001,2022_Nov_21_1347,ProdSingRedoBetween,2021.2.3,60.034856321279314,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,848.0004079993814,None,testimony,24,3,aloud,yellow,845.9856329998001,None,None,845.9856329998001,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94Aloud,001,2022_Nov_21_1347,ProdSingRedoBetween,2021.2.3,60.034856321279314,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,850.5194018995389,None,collection,26,4,aloud,yellow,848.5067528998479,None,None,848.5067528998479,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94Aloud,001,2022_Nov_21_1347,ProdSingRedoBetween,2021.2.3,60.034856321279314,
4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,853.0217941999435,None,suspect,47,5,aloud,blue,851.0200635995716,None,None,851.0200635995716,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94Aloud,001,2022_Nov_21_1347,ProdSingRedoBetween,2021.2.3,60.034856321279314,
5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,855.5245639998466,None,damage,27,6,aloud,yellow,853.5225062994286,None,None,853.5225062994286,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94Aloud,001,2022_Nov_21_1347,ProdSingRedoBetween,2021.2.3,60.034856321279314,
6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,858.0270819999278,None,guest,36,7,aloud,blue,856.0260668992996,None,None,856.0260668992996,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94Aloud,001,2022_Nov_21_1347,ProdSingRedoBetween,2021.2.3,60.034856321279314,
7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,860.5459231995046,None,emergency,40,8,aloud,blue,858.5310802999884,None,None,858.5310802999884,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94Aloud,001,2022_Nov_21_1347,ProdSingRedoBetween,2021.2.3,60.034856321279314,
