StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,conditional_text.started,conditional_text.stopped,textBlank500.started,textBlank500.stopped,study_word,study_num,study_order,study_type,word_color,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,test_word,test_num,test_order,test_condition,old_new_test,test_word_original_color,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,confidence response time,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,rkn response time,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate
62,0,62,0,,,,,,,,,,,,,,,,,,,,,,,,,,325.6476716,None,payment,48,63,silent,blue,323.6484906,None,None,323.6484906,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov4Silent5,73,2022_Nov_04_1425,ProdSingRedoBetween,2021.2.3,60.03006306
63,0,63,0,,,,,,,,,,,,,,,,,,,,,,,,,,328.1501375,None,personnel,79,64,silent,red,326.148617,None,None,326.148617,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov4Silent5,73,2022_Nov_04_1425,ProdSingRedoBetween,2021.2.3,60.03006306
64,0,64,0,,,,,,,,,,,,,,,,,,,,,,,,,,330.6693519,None,alert,7,65,silent,yellow,328.6576212,None,None,328.6576212,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov4Silent5,73,2022_Nov_04_1425,ProdSingRedoBetween,2021.2.3,60.03006306
65,0,65,0,,,,,,,,,,,,,,,,,,,,,,,,,,333.1719195,None,empty,38,66,silent,blue,331.169913,None,None,331.169913,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov4Silent5,73,2022_Nov_04_1425,ProdSingRedoBetween,2021.2.3,60.03006306
66,0,66,0,,,,,,,,,,,,,,,,,,,,,,,,,,335.6909667,None,scale,33,67,silent,blue,333.6864359,None,None,333.6864359,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov4Silent5,73,2022_Nov_04_1425,ProdSingRedoBetween,2021.2.3,60.03006306
67,0,67,0,,,,,,,,,,,,,,,,,,,,,,,,,,338.1935035,None,dance,24,68,silent,yellow,336.191548,None,None,336.191548,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov4Silent5,73,2022_Nov_04_1425,ProdSingRedoBetween,2021.2.3,60.03006306
68,0,68,0,,,,,,,,,,,,,,,,,,,,,,,,,,340.7125685,None,bureau,59,69,silent,yellow,338.6972442,None,None,338.6972442,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov4Silent5,73,2022_Nov_04_1425,ProdSingRedoBetween,2021.2.3,60.03006306
69,0,69,0,,,,,,,,,,,,,,,,,,,,,,,,,,343.2319779,None,music,89,70,silent,red,341.2178666,None,None,341.2178666,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov4Silent5,73,2022_Nov_04_1425,ProdSingRedoBetween,2021.2.3,60.03006306
70,0,70,0,,,,,,,,,,,,,,,,,,,,,,,,,,345.7343709,None,answer,55,71,silent,blue,343.7321801,None,None,343.7321801,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov4Silent5,73,2022_Nov_04_1425,ProdSingRedoBetween,2021.2.3,60.03006306
71,0,71,0,,,,,,,,,,,,,,,,,,,,,,,,,,348.2367991,None,plane,16,72,silent,yellow,346.2348392,None,None,346.2348392,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov4Silent5,73,2022_Nov_04_1425,ProdSingRedoBetween,2021.2.3,60.03006306
72,0,72,0,,,,,,,,,,,,,,,,,,,,,,,,,,350.7393931,None,shear,58,73,silent,blue,348.737344,None,None,348.737344,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov4Silent5,73,2022_Nov_04_1425,ProdSingRedoBetween,2021.2.3,60.03006306
73,0,73,0,,,,,,,,,,,,,,,,,,,,,,,,,,353.2586854,None,resistance,50,74,silent,blue,351.2462752,None,None,351.2462752,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov4Silent5,73,2022_Nov_04_1425,ProdSingRedoBetween,2021.2.3,60.03006306
74,0,74,0,,,,,,,,,,,,,,,,,,,,,,,,,,355.7777346,None,atmosphere,18,75,silent,yellow,353.7631433,None,None,353.7631433,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov4Silent5,73,2022_Nov_04_1425,ProdSingRedoBetween,2021.2.3,60.03006306
75,0,75,0,,,,,,,,,,,,,,,,,,,,,,,,,,358.2821376,None,short,80,76,silent,red,356.2782835,None,None,356.2782835,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov4Silent5,73,2022_Nov_04_1425,ProdSingRedoBetween,2021.2.3,60.03006306
76,0,76,0,,,,,,,,,,,,,,,,,,,,,,,,,,360.799357,None,school,27,77,silent,yellow,358.7971959,None,None,358.7971959,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov4Silent5,73,2022_Nov_04_1425,ProdSingRedoBetween,2021.2.3,60.03006306
77,0,77,0,,,,,,,,,,,,,,,,,,,,,,,,,,363.3018808,None,interior,41,78,silent,blue,361.2999058,None,None,361.2999058,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov4Silent5,73,2022_Nov_04_1425,ProdSingRedoBetween,2021.2.3,60.03006306
78,0,78,0,,,,,,,,,,,,,,,,,,,,,,,,,,365.8043625,None,mankind,84,79,silent,red,363.8022066,None,None,363.8022066,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov4Silent5,73,2022_Nov_04_1425,ProdSingRedoBetween,2021.2.3,60.03006306
79,0,79,0,,,,,,,,,,,,,,,,,,,,,,,,,,368.3068549,None,drove,51,80,silent,blue,366.3075532,None,None,366.3075532,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov4Silent5,73,2022_Nov_04_1425,ProdSingRedoBetween,2021.2.3,60.03006306
80,0,80,0,,,,,,,,,,,,,,,,,,,,,,,,,,370.8260582,None,silence,74,81,silent,red,368.8108981,None,None,368.8108981,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov4Silent5,73,2022_Nov_04_1425,ProdSingRedoBetween,2021.2.3,60.03006306
81,0,81,0,,,,,,,,,,,,,,,,,,,,,,,,,,373.3286249,None,meeting,45,82,silent,blue,371.3265566,None,None,371.3265566,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov4Silent5,73,2022_Nov_04_1425,ProdSingRedoBetween,2021.2.3,60.03006306
82,0,82,0,,,,,,,,,,,,,,,,,,,,,,,,,,375.8478505,None,agreement,9,83,silent,yellow,373.8344663,None,None,373.8344663,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov4Silent5,73,2022_Nov_04_1425,ProdSingRedoBetween,2021.2.3,60.03006306
83,0,83,0,,,,,,,,,,,,,,,,,,,,,,,,,,378.3502504,None,suggestion,17,84,silent,yellow,376.3483052,None,None,376.3483052,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov4Silent5,73,2022_Nov_04_1425,ProdSingRedoBetween,2021.2.3,60.03006306
84,0,84,0,,,,,,,,,,,,,,,,,,,,,,,,,,380.8693502,None,provision,81,85,silent,red,378.8611456,None,None,378.8611456,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov4Silent5,73,2022_Nov_04_1425,ProdSingRedoBetween,2021.2.3,60.03006306
85,0,85,0,,,,,,,,,,,,,,,,,,,,,,,,,,383.3718547,None,partner,72,86,silent,red,381.3699103,None,None,381.3699103,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov4Silent5,73,2022_Nov_04_1425,ProdSingRedoBetween,2021.2.3,60.03006306
86,0,86,0,,,,,,,,,,,,,,,,,,,,,,,,,,385.8744603,None,employment,15,87,silent,yellow,383.8723865,None,None,383.8723865,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov4Silent5,73,2022_Nov_04_1425,ProdSingRedoBetween,2021.2.3,60.03006306
87,0,87,0,,,,,,,,,,,,,,,,,,,,,,,,,,388.37672,None,season,13,88,silent,yellow,386.3754312,None,None,386.3754312,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov4Silent5,73,2022_Nov_04_1425,ProdSingRedoBetween,2021.2.3,60.03006306
88,0,88,0,,,,,,,,,,,,,,,,,,,,,,,,,,390.8793375,None,health,77,89,silent,red,388.8792035,None,None,388.8792035,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov4Silent5,73,2022_Nov_04_1425,ProdSingRedoBetween,2021.2.3,60.03006306
89,0,89,0,,,,,,,,,,,,,,,,,,,,,,,,,,393.3985412,None,benefit,6,90,silent,yellow,391.3896325,None,None,391.3896325,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov4Silent5,73,2022_Nov_04_1425,ProdSingRedoBetween,2021.2.3,60.03006306
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.8993224,None,k,100.0695879,393.8993224,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov4Silent5,73,2022_Nov_04_1425,ProdSingRedoBetween,2021.2.3,60.03006306
,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,506.6807665,None,,,,,,,,,,,,,,,,,youth,126,1,silent,new,null,494.5098002,None,494.5098002,None,1,10.0671562,494.5098002,None,10.0671562,504.6013368,None,505.1098268,None,505.1098268,None,n,1.5468443,505.1098268,None,1.5468443,,,Nov4Silent5,73,2022_Nov_04_1425,ProdSingRedoBetween,2021.2.3,60.03006306
,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,513.9187281,None,,,,,,,,,,,,,,,,,bureau,59,2,silent,old,yellow,507.1953955,None,507.1953955,None,6,4.1092604,507.1953955,None,4.1092604,511.334198,None,511.8334121,None,511.8334121,None,r,2.0632323,511.8334121,None,2.0632323,,,Nov4Silent5,73,2022_Nov_04_1425,ProdSingRedoBetween,2021.2.3,60.03006306
,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,518.0561935,None,,,,,,,,,,,,,,,,,judge,35,3,silent,old,blue,514.425942,None,514.425942,None,6,1.9986676,514.425942,None,1.9986676,516.4576773,None,516.9718725,None,516.9718725,None,r,1.0607563,516.9718725,None,1.0607563,,,Nov4Silent5,73,2022_Nov_04_1425,ProdSingRedoBetween,2021.2.3,60.03006306
,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,521.1258014,None,,,,,,,,,,,,,,,,,silence,74,4,silent,old,red,518.5674205,None,518.5674205,None,6,1.4251827,518.5674205,None,1.4251827,520.0100616,None,520.5254109,None,520.5254109,None,r,0.5712851,520.5254109,None,0.5712851,,,Nov4Silent5,73,2022_Nov_04_1425,ProdSingRedoBetween,2021.2.3,60.03006306
,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,525.2299048,None,,,,,,,,,,,,,,,,,throw,86,5,silent,old,red,521.6294362,None,521.6294362,None,4,2.0032056,521.6294362,None,2.0032056,523.6618431,None,524.162345,None,524.162345,None,f,1.0382724,524.162345,None,1.0382724,,,Nov4Silent5,73,2022_Nov_04_1425,ProdSingRedoBetween,2021.2.3,60.03006306
,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,528.2496111,None,,,,,,,,,,,,,,,,,express,75,6,silent,old,red,525.7325497,None,525.7325497,None,6,1.652037,525.7325497,None,1.652037,527.4164921,None,527.9212469,None,527.9212469,None,r,0.3113396,527.9212469,None,0.3113396,,,Nov4Silent5,73,2022_Nov_04_1425,ProdSingRedoBetween,2021.2.3,60.03006306
,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,533.1712441,None,,,,,,,,,,,,,,,,,impact,145,7,silent,new,null,528.7588095,None,528.7588095,None,4,2.8819269,528.7588095,None,2.8819269,531.6705998,None,532.1704151,None,532.1704151,None,f,0.9822298,532.1704151,None,0.9822298,,,Nov4Silent5,73,2022_Nov_04_1425,ProdSingRedoBetween,2021.2.3,60.03006306
,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,536.4745388,None,,,,,,,,,,,,,,,,,interview,73,8,silent,old,red,533.6791125,None,533.6791125,None,6,1.9697189,533.6791125,None,1.9697189,535.6780251,None,536.1950703,None,536.1950703,None,r,0.2616142,536.1950703,None,0.2616142,,,Nov4Silent5,73,2022_Nov_04_1425,ProdSingRedoBetween,2021.2.3,60.03006306
,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,542.6973473,None,,,,,,,,,,,,,,,,,mankind,84,9,silent,old,red,536.9854383,None,536.9854383,None,3,3.9750592,536.9854383,None,3.9750592,540.9810746,None,541.498443,None,541.498443,None,f,1.1741386,541.498443,None,1.1741386,,,Nov4Silent5,73,2022_Nov_04_1425,ProdSingRedoBetween,2021.2.3,60.03006306
,,,,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,547.7870169,None,,,,,,,,,,,,,,,,,exchange,153,10,silent,new,null,543.2006948,None,543.2006948,None,6,3.7518095,543.2006948,None,3.7518095,546.9684061,None,547.4688073,None,547.4688073,None,r,0.2917536,547.4688073,None,0.2917536,,,Nov4Silent5,73,2022_Nov_04_1425,ProdSingRedoBetween,2021.2.3,60.03006306
,,,,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,552.3069644,None,,,,,,,,,,,,,,,,,individual,60,11,silent,old,red,548.3019447,None,548.3019447,None,6,1.8345362,548.3019447,None,1.8345362,550.1578354,None,550.6721818,None,550.6721818,None,r,1.6083349,550.6721818,None,1.6083349,,,Nov4Silent5,73,2022_Nov_04_1425,ProdSingRedoBetween,2021.2.3,60.03006306
,,,,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,556.1777446,None,,,,,,,,,,,,,,,,,escape,26,12,silent,old,yellow,552.8155098,None,552.8155098,None,5,2.1611098,552.8155098,None,2.1611098,554.9967136,None,555.5102837,None,555.5102837,None,f,0.6501855,555.5102837,None,0.6501855,,,Nov4Silent5,73,2022_Nov_04_1425,ProdSingRedoBetween,2021.2.3,60.03006306
,,,,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,560.2982815,None,,,,,,,,,,,,,,,,,break,124,13,silent,new,null,556.6940063,None,556.6940063,None,4,2.0346848,556.6940063,None,2.0346848,558.7538081,None,559.2641659,None,559.2641659,None,f,1.0163836,559.2641659,None,1.0163836,,,Nov4Silent5,73,2022_Nov_04_1425,ProdSingRedoBetween,2021.2.3,60.03006306
,,,,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,564.5525469,None,,,,,,,,,,,,,,,,,medicine,102,14,silent,new,null,560.8098273,None,560.8098273,None,1,1.9827248,560.8098273,None,1.9827248,562.8184508,None,563.3180818,None,563.3180818,None,n,1.2104684,563.3180818,None,1.2104684,,,Nov4Silent5,73,2022_Nov_04_1425,ProdSingRedoBetween,2021.2.3,60.03006306
,,,,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,567.6223051,None,,,,,,,,,,,,,,,,,symbol,76,15,silent,old,red,565.0721321,None,565.0721321,None,6,1.656358,565.0721321,None,1.656358,566.7559501,None,567.2553704,None,567.2553704,None,r,0.3451713,567.2553704,None,0.3451713,,,Nov4Silent5,73,2022_Nov_04_1425,ProdSingRedoBetween,2021.2.3,60.03006306
,,,,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,573.6783004,None,,,,,,,,,,,,,,,,,sleep,114,16,silent,new,null,568.1306305,None,568.1306305,None,1,3.1419351,568.1306305,None,3.1419351,571.29951,None,571.8147251,None,571.8147251,None,n,1.833831,571.8147251,None,1.833831,,,Nov4Silent5,73,2022_Nov_04_1425,ProdSingRedoBetween,2021.2.3,60.03006306
,,,,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,576.5646886,None,,,,,,,,,,,,,,,,,cousin,158,17,silent,new,null,574.1815261,None,574.1815261,None,1,1.4510473,574.1815261,None,1.4510473,575.6680552,None,576.181248,None,576.181248,None,n,0.3631891,576.181248,None,0.3631891,,,Nov4Silent5,73,2022_Nov_04_1425,ProdSingRedoBetween,2021.2.3,60.03006306
,,,,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,580.234773,None,,,,,,,,,,,,,,,,,close,56,18,silent,old,blue,577.0696267,None,577.0696267,None,4,1.6828591,577.0696267,None,1.6828591,578.7928912,None,579.3061297,None,579.3061297,None,f,0.910386,579.3061297,None,0.910386,,,Nov4Silent5,73,2022_Nov_04_1425,ProdSingRedoBetween,2021.2.3,60.03006306
,,,,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,587.1584698,None,,,,,,,,,,,,,,,,,author,109,19,silent,new,null,580.7448326,None,580.7448326,None,2,1.7436378,580.7448326,None,1.7436378,582.5054195,None,583.0211608,None,583.0211608,None,n,4.115335,583.0211608,None,4.115335,,,Nov4Silent5,73,2022_Nov_04_1425,ProdSingRedoBetween,2021.2.3,60.03006306
,,,,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,592.9683807,None,,,,,,,,,,,,,,,,,direction,64,20,silent,old,red,587.6680149,None,587.6680149,None,5,2.0524695,587.6680149,None,2.0524695,589.7443995,None,590.2477701,None,590.2477701,None,f,2.6968059,590.2477701,None,2.6968059,,,Nov4Silent5,73,2022_Nov_04_1425,ProdSingRedoBetween,2021.2.3,60.03006306
,,,,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,596.2675133,None,,,,,,,,,,,,,,,,,dispute,1,21,silent,old,yellow,593.4885144,None,593.4885144,None,6,1.75996,593.4885144,None,1.75996,595.2695653,None,595.7888409,None,595.7888409,None,r,0.4516081,595.7888409,None,0.4516081,,,Nov4Silent5,73,2022_Nov_04_1425,ProdSingRedoBetween,2021.2.3,60.03006306
,,,,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,600.1046766,None,,,,,,,,,,,,,,,,,candidate,5,22,silent,old,yellow,596.7771594,None,596.7771594,None,6,2.1592827,596.7771594,None,2.1592827,598.9561962,None,599.4708565,None,599.4708565,None,r,0.6179148,599.4708565,None,0.6179148,,,Nov4Silent5,73,2022_Nov_04_1425,ProdSingRedoBetween,2021.2.3,60.03006306
,,,,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,602.8741141,None,,,,,,,,,,,,,,,,,clean,30,23,silent,old,blue,600.6097011,None,600.6097011,None,6,1.390709,600.6097011,None,1.390709,602.023795,None,602.523747,None,602.523747,None,r,0.3247862,602.523747,None,0.3247862,,,Nov4Silent5,73,2022_Nov_04_1425,ProdSingRedoBetween,2021.2.3,60.03006306
,,,,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,606.8795378,None,,,,,,,,,,,,,,,,,hunger,3,24,silent,old,yellow,603.3834277,None,603.3834277,None,6,2.6329762,603.3834277,None,2.6329762,606.0456165,None,606.5612732,None,606.5612732,None,r,0.287099,606.5612732,None,0.287099,,,Nov4Silent5,73,2022_Nov_04_1425,ProdSingRedoBetween,2021.2.3,60.03006306
,,,,24,0,24,0,,,,,,,,,,,,,,,,,,,,,,613.1509783,None,,,,,,,,,,,,,,,,,corner,178,25,silent,new,null,607.3952955,None,607.3952955,None,4,4.933157,607.3952955,None,4.933157,612.3515126,None,612.8589131,None,612.8589131,None,f,0.2695117,612.8589131,None,0.2695117,,,Nov4Silent5,73,2022_Nov_04_1425,ProdSingRedoBetween,2021.2.3,60.03006306
,,,,25,0,25,0,,,,,,,,,,,,,,,,,,,,,,617.9057769,None,,,,,,,,,,,,,,,,,trend,43,26,silent,old,blue,613.6585944,None,613.6585944,None,6,2.421856,613.6585944,None,2.421856,616.1066579,None,616.6234592,None,616.6234592,None,r,1.2570422,616.6234592,None,1.2570422,,,Nov4Silent5,73,2022_Nov_04_1425,ProdSingRedoBetween,2021.2.3,60.03006306
,,,,26,0,26,0,,,,,,,,,,,,,,,,,,,,,,621.7595832,None,,,,,,,,,,,,,,,,,territory,116,27,silent,new,null,618.4162127,None,618.4162127,None,4,2.3921898,618.4162127,None,2.3921898,620.8269382,None,621.3425701,None,621.3425701,None,f,0.3859885,621.3425701,None,0.3859885,,,Nov4Silent5,73,2022_Nov_04_1425,ProdSingRedoBetween,2021.2.3,60.03006306
,,,,27,0,27,0,,,,,,,,,,,,,,,,,,,,,,627.5678368,None,,,,,,,,,,,,,,,,,bright,37,28,silent,old,blue,622.2728941,None,622.2728941,None,4,4.279557,622.2728941,None,4.279557,626.582638,None,627.09853,None,627.09853,None,f,0.4461832,627.09853,None,0.4461832,,,Nov4Silent5,73,2022_Nov_04_1425,ProdSingRedoBetween,2021.2.3,60.03006306
