StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,conditional_text.started,conditional_text.stopped,textBlank500.started,textBlank500.stopped,study_word,study_num,study_order,study_type,word_color,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,test_word,test_num,test_order,test_condition,old_new_test,test_word_original_color,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,confidence response time,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,rkn response time,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,61.80933189999996,None,c,2.2118012999999905,61.80933189999996,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51Sing,001,2022_Sep_19_1523,ProdSingRedoBetween,2021.2.3,59.91884591509449,
,,,,,,,,,,,,,,SingTest,64.07537439999999,None,space,373.76091679999996,64.07537439999999,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51Sing,001,2022_Sep_19_1523,ProdSingRedoBetween,2021.2.3,59.91884591509449,
0,0,0,0,,,,,,,,,,,,,,,,,,64.07537439999999,None,64.07537439999999,None,64.07537439999999,None,64.07537439999999,None,440.3844658,None,notice,55,1,sing,blue,438.3746422,None,None,438.3746422,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51Sing,001,2022_Sep_19_1523,ProdSingRedoBetween,2021.2.3,59.91884591509449,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,442.88687039999996,None,alert,59,2,sing,yellow,440.88726979999996,None,None,440.88726979999996,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51Sing,001,2022_Sep_19_1523,ProdSingRedoBetween,2021.2.3,59.91884591509449,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,445.40622719999993,None,vision,47,3,sing,blue,443.40346099999994,None,None,443.40346099999994,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51Sing,001,2022_Sep_19_1523,ProdSingRedoBetween,2021.2.3,59.91884591509449,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,447.9085875,None,finance,26,4,sing,yellow,445.90731120000004,None,None,445.90731120000004,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51Sing,001,2022_Sep_19_1523,ProdSingRedoBetween,2021.2.3,59.91884591509449,
4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,450.4279866,None,trash,44,5,sing,blue,448.413517,None,None,448.413517,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51Sing,001,2022_Sep_19_1523,ProdSingRedoBetween,2021.2.3,59.91884591509449,
5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,452.93042109999993,None,dream,52,6,sing,blue,450.9291397,None,None,450.9291397,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51Sing,001,2022_Sep_19_1523,ProdSingRedoBetween,2021.2.3,59.91884591509449,
6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,455.43288160000003,None,permit,68,7,sing,red,453.43095220000004,None,None,453.43095220000004,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51Sing,001,2022_Sep_19_1523,ProdSingRedoBetween,2021.2.3,59.91884591509449,
7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,457.95211379999995,None,worker,67,8,sing,red,455.9419095,None,None,455.9419095,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51Sing,001,2022_Sep_19_1523,ProdSingRedoBetween,2021.2.3,59.91884591509449,
8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,460.45452589999996,None,grade,40,9,sing,blue,458.4543071,None,None,458.4543071,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51Sing,001,2022_Sep_19_1523,ProdSingRedoBetween,2021.2.3,59.91884591509449,
9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,462.95704900000004,None,blind,29,10,sing,blue,460.95505280000003,None,None,460.95505280000003,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51Sing,001,2022_Sep_19_1523,ProdSingRedoBetween,2021.2.3,59.91884591509449,
10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,465.4762102,None,private,18,11,sing,yellow,463.4622973,None,None,463.4622973,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51Sing,001,2022_Sep_19_1523,ProdSingRedoBetween,2021.2.3,59.91884591509449,
11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,467.9786519,None,century,19,12,sing,yellow,465.97666480000004,None,None,465.97666480000004,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51Sing,001,2022_Sep_19_1523,ProdSingRedoBetween,2021.2.3,59.91884591509449,
12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,470.48130139999995,None,people,16,13,sing,yellow,468.48186719999995,None,None,468.48186719999995,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51Sing,001,2022_Sep_19_1523,ProdSingRedoBetween,2021.2.3,59.91884591509449,
13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,473.0003731,None,citizen,0,14,sing,yellow,470.99196850000004,None,None,470.99196850000004,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51Sing,001,2022_Sep_19_1523,ProdSingRedoBetween,2021.2.3,59.91884591509449,
14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,475.5193473,None,column,6,15,sing,yellow,473.50503769999995,None,None,473.50503769999995,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51Sing,001,2022_Sep_19_1523,ProdSingRedoBetween,2021.2.3,59.91884591509449,
15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,478.02205929999997,None,express,35,16,sing,blue,476.0229585,None,None,476.0229585,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51Sing,001,2022_Sep_19_1523,ProdSingRedoBetween,2021.2.3,59.91884591509449,
16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,480.5412449,None,platform,28,17,sing,yellow,478.5371604,None,None,478.5371604,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51Sing,001,2022_Sep_19_1523,ProdSingRedoBetween,2021.2.3,59.91884591509449,
