StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,conditional_text.started,conditional_text.stopped,textBlank500.started,textBlank500.stopped,study_word,study_num,study_order,study_type,word_color,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,test_word,test_num,test_order,test_condition,old_new_test,test_word_original_color,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,confidence response time,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,rkn response time,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,17.01222149998648,None,b,0.5824510999955237,17.01222149998648,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44Aloud,001,2022_Sep_05_0902,ProdSingRedoBetween,2021.2.3,59.96415343535271,
,,,,,,,,,,,,,,AloudTest,17.651614099973813,None,space,154.49479219998466,17.651614099973813,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44Aloud,001,2022_Sep_05_0902,ProdSingRedoBetween,2021.2.3,59.96415343535271,
0,0,0,0,,,,,,,,,,,,,,,,,,17.651614099973813,None,17.651614099973813,None,17.651614099973813,None,17.651614099973813,None,174.68520289997105,None,volume,79,1,aloud,red,172.68637650000164,None,None,172.68637650000164,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44Aloud,001,2022_Sep_05_0902,ProdSingRedoBetween,2021.2.3,59.96415343535271,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,177.20432509999955,None,beauty,54,2,aloud,blue,175.18939529999625,None,None,175.18939529999625,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44Aloud,001,2022_Sep_05_0902,ProdSingRedoBetween,2021.2.3,59.96415343535271,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,179.72352070000488,None,touch,63,3,aloud,red,177.71006710000802,None,None,177.71006710000802,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44Aloud,001,2022_Sep_05_0902,ProdSingRedoBetween,2021.2.3,59.96415343535271,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,182.22602419997565,None,minor,30,4,aloud,blue,180.22403969999868,None,None,180.22403969999868,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44Aloud,001,2022_Sep_05_0902,ProdSingRedoBetween,2021.2.3,59.96415343535271,
4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,184.7285264999955,None,comedy,42,5,aloud,blue,182.72847519995412,None,None,182.72847519995412,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44Aloud,001,2022_Sep_05_0902,ProdSingRedoBetween,2021.2.3,59.96415343535271,
5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,187.2310469999793,None,company,22,6,aloud,yellow,185.23137419996783,None,None,185.23137419996783,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44Aloud,001,2022_Sep_05_0902,ProdSingRedoBetween,2021.2.3,59.96415343535271,
6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,189.7335260999971,None,space,7,7,aloud,yellow,187.73402119998354,None,None,187.73402119998354,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44Aloud,001,2022_Sep_05_0902,ProdSingRedoBetween,2021.2.3,59.96415343535271,
7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,192.2360768999788,None,watch,87,8,aloud,red,190.23642079997808,None,None,190.23642079997808,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44Aloud,001,2022_Sep_05_0902,ProdSingRedoBetween,2021.2.3,59.96415343535271,
