StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,conditional_text.started,conditional_text.stopped,textBlank500.started,textBlank500.stopped,study_word,study_num,study_order,study_type,word_color,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,test_word,test_num,test_order,test_condition,old_new_test,test_word_original_color,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,confidence response time,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,rkn response time,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,16.682144499965943,None,b,2.244347099971492,16.682144499965943,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26Aloud,001,2022_Aug_15_1454,ProdSingRedoBetween,2021.2.3,59.951714884089206,
,,,,,,,,,,,,,,AloudTest,18.996535399986897,None,space,525.9137024999945,18.996535399986897,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26Aloud,001,2022_Aug_15_1454,ProdSingRedoBetween,2021.2.3,59.951714884089206,
0,0,0,0,,,,,,,,,,,,,,,,,,18.996535399986897,None,18.996535399986897,None,18.996535399986897,None,18.996535399986897,None,547.4464075999567,None,breath,85,1,aloud,red,545.4324877999607,None,None,545.4324877999607,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26Aloud,001,2022_Aug_15_1454,ProdSingRedoBetween,2021.2.3,59.951714884089206,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,549.948922099953,None,couch,81,2,aloud,red,547.9487867999705,None,None,547.9487867999705,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26Aloud,001,2022_Aug_15_1454,ProdSingRedoBetween,2021.2.3,59.951714884089206,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,552.4514981000102,None,council,5,3,aloud,yellow,550.4511222000001,None,None,550.4511222000001,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26Aloud,001,2022_Aug_15_1454,ProdSingRedoBetween,2021.2.3,59.951714884089206,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,554.9539615999674,None,accident,78,4,aloud,red,552.9538735999959,None,None,552.9538735999959,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26Aloud,001,2022_Aug_15_1454,ProdSingRedoBetween,2021.2.3,59.951714884089206,
4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,557.4732444999972,None,throw,0,5,aloud,yellow,555.4579111000057,None,None,555.4579111000057,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26Aloud,001,2022_Aug_15_1454,ProdSingRedoBetween,2021.2.3,59.951714884089206,
5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,559.9759288000059,None,reading,1,6,aloud,yellow,557.9744682000019,None,None,557.9744682000019,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26Aloud,001,2022_Aug_15_1454,ProdSingRedoBetween,2021.2.3,59.951714884089206,
6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,562.4781885999837,None,medicine,59,7,aloud,yellow,560.4761798999971,None,None,560.4761798999971,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26Aloud,001,2022_Aug_15_1454,ProdSingRedoBetween,2021.2.3,59.951714884089206,
7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,564.9805920000072,None,minute,49,8,aloud,blue,562.9786150999716,None,None,562.9786150999716,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26Aloud,001,2022_Aug_15_1454,ProdSingRedoBetween,2021.2.3,59.951714884089206,
